z_20241101,z_20241102,z_20241103,z_20241104,z_20241105,z_20241106,z_20241107,z_20241108,z_20241109,z_20241110,z_20241111,z_20241112,z_20241113,z_20241114,z_20241115,z_20241116,z_20241117,z_20241118,z_20241119,z_20241120,z_20241121,z_20241123,z_20241124,z_20241125,z_20241126,z_20241127,z_20241128,z_20241129,z_20241130,z_20251101,z_20251102,z_20251103,z_20251104,z_20251105,z_20251106,z_20251107,z_20251108,z_20251109,z_20251110,z_20251111,z_20251112,z_20251113,z_20251114,z_20251115,z_20251116,z_20251117,z_20251118,z_20251119,z_20251120,z_20251121,z_20251122,z_20251123,z_20251124,z_20251125,z_20251126,z_20251127,z_20251128,z_20251129,z_20251130
-25.932394290358744,-22.0498717978833,-20.339611289014584,-21.96051558386628,-30.05995941382543,-23.05632249731441,-21.489849093273783,-100.0624656010283,-303.58196719206813,-22.018496051648505,-121.35580174401997,-158.94385792087007,-256.0018933547304,-25.982100206155884,-38.73408853949746,-20.9830174925833,-34.74983160134633,-111.28754583502044,-197.44017613589014,-27.94404183381014,-20.328761076842905,-29.82181658682745,-28.104312239728536,-29.586027996391522,-22.58781088708402,-35.334222420770914,-23.233900239189392,-28.68101012062273,-33.38811159650432,-29.51516110887382,-31.655190925028066,-25.65514862121085,-21.716505509730254,-23.769849916768063,-23.99759968948664,-25.495339083164215,-23.009902322153458,-29.256342550470567,-24.838893726668203,-23.142964763881437,-23.115751698610104,-22.547456106650273,-25.30122662104682,-23.65439936433402,-31.721674415342086,-38.32002990314227,-23.308671780450876,-24.381695543893546,-28.108593301726863,-25.81301644676562,-22.988787062376282,-22.37594362956247,-26.918344876427884,-29.890181372583847,-57.99018313786779,-37.81824673972238,-35.25487790209017,-22.248970167083527,-23.94530392100324
-25.861327801125455,-21.82894597180388,-19.990551237350267,-21.684000718355186,-29.92661647551096,-22.831201704935452,-21.235772279085435,-102.2049024092853,-302.4333473064684,-21.76060730987082,-123.59527994595479,-160.227338249818,-258.45646074722737,-25.857104976313597,-38.99113143041567,-20.676735380522576,-34.893835055059824,-111.70151119211667,-199.4238158351154,-27.93624318513197,-19.978739485747784,-29.928881587577816,-28.05733865328246,-29.640488562200346,-22.359808704658263,-35.24627095758599,-23.04243349316574,-28.58668335851933,-33.287223256556594,-29.29496167433035,-31.663823881332345,-25.363082254464036,-21.36387941952564,-23.470532503876193,-23.738724705112272,-25.28239522250759,-22.692936817716006,-29.143960852362586,-24.587810546067857,-22.83764739890714,-22.806692777611772,-22.23025547173035,-25.05931357681627,-23.361771419576,-31.65329728422809,-38.351326282942814,-23.036845171207975,-24.149083540295326,-27.99995438621476,-25.574380333673655,-22.670477161372354,-22.04048490697225,-26.695263948558058,-29.75553734867735,-58.319788881090616,-38.00665633147882,-35.34109976630211,-21.909123228113007,-23.70050329867395
-25.889803021574217,-21.877870376304873,-20.044808418333105,-21.727198189403584,-29.955959715665117,-22.87227793857871,-21.282194452828477,-101.8772528314882,-302.50620439438626,-21.80511519319773,-122.90285608819205,-160.21521481534978,-257.901910499864,-25.87526303949518,-38.93540190410487,-20.72838060235796,-34.86950356311312,-111.98380962577168,-199.07523557442525,-27.956283599410526,-20.033143346959566,-29.95667448240237,-28.080543620120103,-29.65956118783683,-22.3982517269457,-35.30529511437154,-23.083500255129586,-28.643617498925465,-33.31015184284294,-29.29063210460411,-31.68418122231389,-25.38994400355108,-21.414468372736756,-23.51295498153083,-23.782670554219354,-25.330244077032255,-22.741021616482566,-29.15870341696867,-24.626977806333457,-22.885855645482284,-22.857501504205867,-22.283867396214227,-25.09117313599114,-23.407739725136018,-31.661996414992057,-38.275459707096985,-23.085493371204468,-24.193528036684214,-28.043711430817453,-25.602511679192904,-22.72013136128032,-22.09404246190358,-26.735216744381095,-29.778536080565377,-58.238571775987474,-38.010479648507875,-35.35122515289527,-21.96292495917571,-23.74763463378828
-25.974941827366557,-22.099556434593563,-20.376977526930776,-21.988339731315286,-30.081106129579435,-23.09269832103554,-21.528225601415066,-99.88031516973373,-303.89347570610056,-22.048321512533786,-120.5568016341359,-159.08397681464913,-255.30733184446544,-25.995544497180717,-38.688066160937595,-21.017981754882722,-34.731990989674365,-111.76689651255545,-197.12023765266719,-27.987278659388746,-20.366148111611736,-29.89935767754356,-28.142544040415398,-29.621283219335904,-22.61752576321046,-35.437628651921685,-23.270072472501788,-28.76666339242761,-33.39274900955469,-29.472886042063443,-31.6944663822975,-25.654299345611697,-21.745138962851534,-23.793719747404467,-24.032299740331453,-25.55029691461869,-23.042034696984707,-29.27186970723592,-24.865827347539813,-23.174596262211924,-23.15425065090553,-22.588866644196102,-25.31767723931978,-23.68190159084405,-31.735293855409157,-38.19666481172467,-23.349675430711326,-24.421940748082203,-28.175276022353923,-25.818667968309718,-23.022431792035505,-22.413683815426584,-26.956617958227877,-29.90120935980059,-57.88203233669006,-37.85318029153865,-35.28468417872322,-22.285735847249576,-23.988854334592148
-25.767884797036658,-21.713810333921447,-19.921391814397783,-21.618101186763223,-29.815901643530246,-22.76055760858336,-21.14545130024922,-102.63019844443839,-303.7669783059975,-21.66772845099385,-126.04848242453193,-159.10969878408793,-259.34378441742365,-25.846784175726274,-39.14729032369896,-20.57820069833652,-34.92174614012601,-109.66778769260759,-199.5425674389639,-27.862242391659137,-19.90912186414475,-29.742839913080502,-27.980327268850964,-29.461442627143377,-22.297795312140533,-35.050250259858316,-22.9277884712946,-28.346769547761532,-33.15613869603297,-29.477432457341962,-31.555937484517102,-25.413516451080028,-21.31200701148706,-23.436693410851674,-23.671969441985404,-25.191643430880006,-22.63961882751406,-29.16870358497429,-24.535950063101875,-22.76714325110049,-22.734977068410483,-22.1458798939536,-25.044146778982558,-23.28447931643663,-31.681017552561087,-38.77407830640418,-22.953878298749355,-24.059403073481462,-27.865826566101305,-25.563029210519822,-22.603465740473766,-21.965661045553855,-26.64285117073752,-29.68594477194371,-58.43552917539934,-37.83587379602834,-35.20716645133779,-21.833121820520407,-23.609632723811533
-25.872230322587065,-21.874656308443676,-20.08995864973343,-21.74887718695354,-29.899304219969608,-22.893529088826057,-21.292190726463534,-101.65805649618973,-304.4934464911043,-21.80000931418951,-123.63893777735689,-159.1188130948082,-257.1604527475061,-25.902181412711357,-38.96734381402406,-20.733837424430288,-34.84099433385063,-110.61506048640048,-198.35287297637205,-27.950430453478397,-20.078037907334316,-29.87580665745172,-28.06816792997618,-29.52877936780086,-22.4180165687301,-35.28545077617119,-23.056295472182985,-28.55782517741949,-33.20421714542286,-29.430473527857274,-31.634877673142164,-25.479705737307878,-21.46348701303429,-23.561232083619704,-23.810021679541894,-25.356725818560292,-22.787243015038847,-29.219497611278562,-24.655916486371794,-22.912690721397823,-22.894724230139957,-22.314689125055175,-25.138293591901448,-23.41983562869989,-31.716275805670428,-38.479296609536746,-23.109569270692337,-24.20402746344172,-28.03082307950528,-25.635892892237077,-22.756519589578044,-22.131721532623356,-26.77597688492975,-29.746789422972142,-58.12279853275561,-37.866001047871244,-35.25113701571536,-21.998643679427577,-23.76356070104414
-25.926823819623003,-22.07411755862619,-20.387066308105055,-22.008468152609353,-30.119650606280317,-23.080933129569665,-21.526727816060536,-99.71369456155696,-302.6352856687153,-22.074096860767888,-121.02068125071312,-159.05136306489655,-256.39365500180537,-25.994062030976185,-38.68378837090623,-21.042739281359257,-34.74048550349196,-111.55300917462307,-197.60654405889818,-27.91271691726187,-20.376632340035986,-29.764945823038275,-28.09358490376259,-29.6145118993063,-22.619625206124624,-35.280015636340856,-23.275447600255465,-28.683657694884275,-33.480076254355275,-29.545739229064957,-31.64412734627638,-25.69540585252964,-21.771244752602172,-23.812421044412677,-24.029948752801246,-25.496089347668338,-23.05155893846913,-29.24391048215296,-24.875716509432976,-23.192481551702222,-23.154163339901206,-22.58926472977228,-25.334855844973404,-23.71239413377372,-31.700993678841197,-38.314340937075,-23.34096820613495,-24.410853803848283,-28.088200567997962,-25.86351201326486,-23.035450349299843,-22.4231578661775,-26.92993379530265,-29.941511875505675,-58.07308370358231,-37.81306191895826,-35.260805522547116,-22.299408029776377,-23.972009693356497
-25.884730167921795,-21.920091666716026,-20.191142663317216,-21.800093146199682,-29.849121433123898,-22.963571131844752,-21.339186234903515,-101.13938972643341,-309.3695227076855,-21.814434794037176,-124.00078910374548,-158.03424561468148,-255.7725409995472,-25.951239548567074,-38.96767520288465,-20.77167712106316,-34.767894003554886,-109.40274123849832,-197.17806014923772,-27.996489808915108,-20.178860978639477,-29.843084585086757,-28.097333662233257,-29.341701656350935,-22.46989938071226,-35.43138104231423,-23.040083687301994,-28.540537363477824,-33.05856798424464,-29.61670870798258,-31.59587374287148,-25.61541711933303,-21.561074083770354,-23.654791568792724,-23.882782232909175,-25.463040056342344,-22.88459729419239,-29.34683675723823,-24.719954537542087,-22.977345261303327,-22.984610050973373,-22.396014992918694,-25.219411457257902,-23.45309474940384,-31.82457516331602,-38.68340804683669,-23.182031956706616,-24.255098787138298,-28.092070051783317,-25.678421288769503,-22.837584090650758,-22.220031618360775,-26.89164440863366,-29.702138973991747,-57.83436592394615,-37.69655858831287,-35.14062143217639,-22.081548315588048,-23.82879246333911
-25.616787230480764,-21.495010761408754,-19.72568760379104,-21.43992395744542,-29.632003592565347,-22.60321407602553,-20.942735989061735,-103.81511318321027,-307.0217653293824,-21.4574748754893,-130.55522793618354,-158.03906481633655,-262.1019958457583,-25.80564324783056,-39.46700724874469,-20.348333896631775,-34.99477407252628,-107.3094612599847,-200.3284086153952,-27.76493601471364,-19.712474301637094,-29.508623168144283,-27.87490484366802,-29.176207093737908,-22.143894842147965,-34.83070867289404,-22.697898068791535,-27.991004251517204,-32.944914203773365,-29.742545525434288,-31.40653684011521,-25.43354941886853,-21.140975803710678,-23.31874779779106,-23.50976956899193,-25.027531946115644,-22.479903790370322,-29.214585568420432,-24.39233155388989,-22.580597138539183,-22.54897980109539,-21.935930201053285,-24.958323472148805,-23.08332345908109,-31.730961244942065,-39.48606549984102,-22.76075382393831,-23.861458576929802,-27.66128991344189,-25.477297196733655,-22.415862615503286,-21.76440960259927,-26.532361179994272,-29.53682006958971,-58.6771421627741,-37.629766733590074,-35.02928495176688,-21.627307359394997,-23.412817538427248
-25.740105059503946,-21.7119734934921,-19.96776283888827,-21.644184117413197,-29.786950912285644,-22.780218333741292,-21.157948163922295,-102.32057983646045,-305.481534668622,-21.675624373421385,-126.78237382618816,-158.3029760922006,-259.28959118725265,-25.871078267654063,-39.16543006012249,-20.595814338587317,-34.891976841398254,-108.69316303608659,-199.04640131478732,-27.835485121715536,-19.955449560348672,-29.635689024435116,-27.960384238709757,-29.338107947368997,-22.317775044696702,-35.0227969314211,-22.908423328756356,-28.26267017948087,-33.103827114124456,-29.632196925055204,-31.50388258229208,-25.511672226642176,-21.366495587181344,-23.491949846453295,-23.699992046157753,-25.2096930970874,-22.687235827060718,-29.22160046621277,-24.566235091862055,-22.800499083094433,-22.772090254044603,-22.177219873940707,-25.09091585381871,-23.30693156064965,-31.721580413744412,-38.99382974471018,-22.97667989210384,-24.067003239044517,-27.83864394889606,-25.606112570655135,-22.641485005739618,-22.005260593646234,-26.68001441794398,-29.671099771087466,-58.37805630314439,-37.69954914332757,-35.11349915586366,-21.872150980246413,-23.622646824835016
-25.69779231180737,-21.624480367910063,-19.861905928693645,-21.55377219476547,-29.717036746855978,-22.70666581824504,-21.067015285364935,-102.99503708170408,-306.22204215362143,-21.578988932223286,-128.2125756272242,-158.2347254523457,-260.200576166837,-25.841344754884435,-39.2892774963789,-20.486810221487637,-34.93443724980363,-108.16938868896194,-199.52230036330488,-27.82102712515283,-19.8491424822564,-29.612244060936938,-27.933411286678542,-29.279278368810026,-22.243090811690116,-34.96671440207504,-22.82002449209215,-28.167680060724265,-33.02377844229448,-29.6524946191862,-31.4728704684753,-25.463483495469358,-21.264212377727205,-23.4112134282028,-23.61849381659507,-25.13999073935983,-22.595430185303215,-29.218744489638063,-24.489654971686235,-22.702857948009306,-22.675961801038873,-22.07397857020613,-25.02930326494311,-23.206278517383197,-31.7278613220817,-39.159684007855816,-22.885932349095622,-23.982630189436435,-27.780183602817175,-25.540774656665196,-22.54256013388273,-21.900298319845938,-26.61954957800236,-29.60840359065306,-58.471355625384895,-37.68707876743393,-35.08976098052651,-21.76479768709267,-23.536663050975488
-25.75885252843594,-21.75179046831869,-20.027626474054856,-21.679987478349155,-29.78083331418233,-22.824110005323003,-21.19572891034137,-101.98341520632371,-307.3870276130016,-21.698935432788815,-126.55849825840563,-157.92538648180988,-258.4920988782316,-25.89598621702586,-39.13808239303964,-20.63124842563337,-34.85151336006912,-108.42240541156862,-198.4142757777404,-27.864574214756523,-20.015242722555346,-29.643658780022896,-27.983803825739756,-29.275617659926354,-22.353084083631437,-35.11422781971305,-22.91961885648893,-28.287094900807546,-33.05822566435286,-29.693941491936677,-31.501630404509058,-25.57035409967814,-21.422475880492858,-23.54365103512937,-23.745935329130734,-25.272275489257567,-22.743113342167987,-29.27686854934942,-24.605646133522118,-22.844092774712085,-22.82683636371589,-22.230149001838512,-25.132380290673616,-23.336925746058352,-31.766112940803538,-39.02549903873319,-23.024612945132716,-24.10518993985515,-27.885701155294658,-25.62927653585928,-22.691608777417635,-22.060126626977194,-26.741672507445,-29.66116323544389,-58.21291610155136,-37.64329519878637,-35.08012494316327,-21.924943078973527,-23.667662068935307
-26.00520131427381,-22.14535441923533,-20.41744642424983,-22.02489482211095,-30.12555053702821,-23.12619292537967,-21.569518329827506,-99.63267551318921,-303.435477175566,-22.092552037282296,-119.78216187417556,-159.3343032505831,-255.04485098347308,-26.007374391763832,-38.63254203655026,-21.066295847777386,-34.71914953558685,-112.3536344374597,-197.01248280317702,-28.00603323938974,-20.406822610914574,-29.940484074804708,-28.16693672879371,-29.67153025054877,-22.64951025312287,-35.48889766018325,-23.315492584497857,-28.836063434972154,-33.44299826900066,-29.440767395154392,-31.72348242900062,-25.660584751113205,-21.78191567792506,-23.82298029813803,-24.0673929728982,-25.586979389491333,-23.076770179692602,-29.272140163933322,-24.896792657563065,-23.214326379538704,-23.19303409299607,-22.631825342617315,-25.337821654848483,-23.72348348858213,-31.73110305041528,-38.08605375709932,-23.389318236696145,-24.461180060700343,-28.216006959917973,-25.83923840250393,-23.061022374095046,-22.455332693804397,-26.983921693179074,-29.932881710874604,-57.846655117038836,-37.89190637598911,-35.3194368322827,-22.32821870635797,-24.028911653604357
-25.83733955729364,-21.95391326052656,-20.299633491246645,-21.91569206949245,-29.976360429139525,-23.002477887672107,-21.418567832130798,-100.24497629053535,-305.84349881939977,-21.949027758793836,-123.53809687424113,-158.0192405180316,-257.2380242140681,-25.976037435789337,-38.84940338814001,-20.91243606320118,-34.753789800279975,-109.67237795555475,-197.6237025505419,-27.8604999734416,-20.28856638691617,-29.618806935217705,-28.028694897976642,-29.39777784916066,-22.540662974603148,-35.19476265738877,-23.135452179098433,-28.473142365934457,-33.3039207417896,-29.719911591151934,-31.55028043459815,-25.731570632956682,-21.69534086353412,-23.76229490774834,-23.948961123435407,-25.423735568509347,-22.98066980328977,-29.28483608021699,-24.803781421750866,-23.097096401893538,-23.06837324557392,-22.48769193354897,-25.300850872767032,-23.601901270263916,-31.748544931981996,-38.73897561609071,-23.245771383401735,-24.305991565331762,-27.98440232146603,-25.82156082051045,-22.946060819423295,-22.327861665818396,-26.888071773540144,-29.83470260073524,-58.11308802496177,-37.6302131656596,-35.10961209436994,-22.200355111945232,-23.871513672180182
-25.74385221185444,-21.787186299449807,-20.063538913193497,-21.767257203467075,-30.006686061287922,-22.832237442579462,-21.25865647038504,-101.51687457952275,-299.9820123677281,-21.84784787812927,-124.92356693593192,-159.64708692724307,-260.70415147670735,-25.878591659007885,-38.977447033356455,-20.767213789350027,-34.896171904479935,-110.56803295254,-200.20950075619163,-27.74963711504411,-20.052659998778346,-29.552752606772227,-27.935625524810884,-29.574802176734085,-22.393293684827302,-34.85634426367544,-23.065731621473862,-28.356543761338962,-33.468180260744184,-29.558803983291835,-31.52075307553691,-25.53103180871931,-21.479232881170425,-23.565879445847045,-23.767525023892173,-25.18266869407932,-22.763624984432692,-29.108880956770538,-24.646939457107038,-22.92064895548219,-22.85008929267034,-22.271963121469575,-25.14462875944295,-23.4705995348221,-31.596376683382843,-38.740944499900046,-23.051030822857904,-24.1476349374803,-27.7887711760833,-25.72842395971182,-22.745553848077048,-22.108877398825626,-26.665462223885918,-29.86133960108814,-58.760259563304274,-37.829227340732174,-35.229833386108744,-21.98758257683013,-23.68907696703457
-25.80364012148026,-21.88379456268141,-20.173511527491435,-21.850287064788564,-30.047650003686428,-22.915767411904106,-21.35021275787722,-100.88754925082378,-300.6488307504105,-21.926901463437098,-123.5717156868487,-159.44039986175255,-259.23312190769025,-25.91654233914838,-38.8732727104186,-20.86296188826252,-34.84254335389652,-110.89478084567708,-199.31451782660008,-27.80089811663168,-20.16281205531999,-29.619356571367266,-27.986248117905376,-29.590627967624037,-22.470272908143922,-34.98803249423923,-23.138317222533114,-28.46432533585588,-33.47792891104825,-29.55235838675234,-31.56038015353645,-25.586050813185967,-21.579204851146656,-23.64955811399577,-23.856465679443666,-25.28505758538528,-22.861376739514565,-29.150870646313145,-24.724856601197345,-23.014022023895784,-22.95300520748449,-22.379797970436236,-25.20906136246848,-23.554626213329662,-31.62717878235516,-38.59183571077398,-23.149074152432846,-24.23684762199479,-27.885942570889377,-25.775409079393576,-22.844534438420283,-22.215993276877438,-26.752242157830793,-29.890876023354664,-58.52829791111994,-37.82509532131107,-35.24179396434252,-22.094176846692104,-23.784398017265925
-25.760144531309564,-21.720594036038072,-19.963648162911703,-21.633324688830104,-29.76721456422055,-22.786362654427474,-21.15598195961543,-102.40788680257373,-306.5204544705674,-21.65927487764948,-126.6706719802484,-158.26189254977538,-258.73631151874554,-25.87239000044425,-39.174320657789565,-20.581399163128484,-34.88491982961008,-108.69130295804266,-198.80658480151783,-27.874467660562097,-19.95109896018216,-29.694780991489594,-27.984442537689397,-29.325201541205168,-22.31550543219071,-35.10033103202388,-22.89883454979974,-28.295895997735762,-33.05228331947666,-29.612037340032344,-31.519323681197786,-25.497281922836475,-21.355153071035957,-23.483253589263345,-23.700910341983413,-25.236284009028328,-22.683524722800712,-29.244168172503045,-24.561575172984654,-22.790342485480416,-22.771724836335636,-22.175821593858778,-25.08483085907314,-23.288410792599485,-31.745169145400475,-38.96101702728255,-22.979524017278152,-24.07096931513029,-27.878860648067757,-25.58291532646405,-22.635170649048796,-22.000469589883767,-26.697107841467975,-29.646222842944347,-58.27818564789544,-37.71141996969944,-35.12127514924893,-21.864771302270334,-23.62957873957947
-25.835468639938547,-21.880873357754712,-20.166324558207258,-21.800286424306368,-29.88382828141451,-22.927067315629337,-21.322640164483946,-101.14782109852918,-306.21657125180406,-21.8306889307587,-124.3337432703111,-158.20381789183267,-257.09797557402135,-25.935197194042892,-38.96590377595176,-20.778487487264965,-34.80102566405662,-109.44037467644704,-197.82241756575866,-27.905887294610036,-20.15451179524798,-29.725039522293116,-28.03748100229126,-29.391050529049416,-22.455375435684967,-35.225322873060996,-23.04923977750233,-28.45463058248431,-33.17118388688551,-29.621637258385466,-31.56650933974395,-25.611355012035588,-21.55168371250502,-23.643284038480413,-23.85654968514578,-25.376907277449682,-22.861822534271724,-29.276096860420928,-24.707346020095997,-22.972764940652823,-22.95540906258068,-22.370018600806016,-25.20811474129767,-23.470304155031318,-31.75685385716092,-38.727753406122844,-23.150177823580957,-24.225985904961195,-27.989705725860652,-25.706277373536015,-22.822102085913283,-22.199168804373798,-26.824771233676405,-29.748619170911027,-58.07533626922601,-37.70072633113539,-35.14162651703238,-22.066757316128356,-23.79024546491261
-25.730088987140846,-21.64940809984669,-19.844577689613907,-21.56136956482644,-29.79334198228812,-22.702931087672567,-21.08413306581726,-103.07877464618454,-303.12585124200956,-21.61517503428218,-126.89207590765919,-159.32495931100433,-260.3873818046834,-25.81988775614912,-39.21633639010313,-20.513932101977545,-34.961960571686916,-109.55011976719834,-200.20033730382107,-27.82869493621981,-19.83221050511585,-29.70604571507556,-27.947945896191378,-29.462124772856967,-22.24560437554112,-34.95970740220989,-22.881629451838897,-28.279015558784778,-33.157233658147845,-29.469109282507688,-31.53443544158862,-25.369322286105096,-21.24125553290497,-23.37680473397219,-23.610784526354355,-25.12016338441628,-22.570949673818433,-29.136278552945086,-24.482109445938246,-22.702970545522767,-22.663300267262162,-22.071695610240894,-24.997446554911,-23.22763470684414,-31.65708885161226,-38.85451626548341,-22.886431995254245,-23.99930355708754,-27.801864944445335,-25.52793702161336,-22.534723666937975,-21.891262486760493,-26.581308638899834,-29.668564331903443,-58.593221586263724,-37.852168012234245,-35.209059659158626,-21.759298721665967,-23.544616861681696
-25.72315816254437,-21.755909481397726,-20.024359209598074,-21.742097945757152,-30.01303703629152,-22.803000487068196,-21.229658837232602,-101.72489260227215,-299.27975688122575,-21.82992385184476,-125.26130300791158,-159.9505141220454,-261.4250383864295,-25.86261762111545,-39.003414630730646,-20.742175859551022,-34.919564112310866,-110.690100339639,-200.71629009213777,-27.72706345923746,-20.013521433582692,-29.530123678727556,-27.91718486229902,-29.595052292908008,-22.36729923170813,-34.798700721923694,-23.05049520728448,-28.330779996708692,-33.49836674743374,-29.546335920546397,-31.50976453192872,-25.50383856825261,-21.44465317859921,-23.534603389968616,-23.736107867308753,-25.140452863561467,-22.727696354474443,-29.08249276499755,-24.620547461510547,-22.89070988376313,-22.81294327497884,-22.234486204277747,-25.12007237191171,-23.44806874570396,-31.57316464944592,-38.76552423246001,-23.01668059728367,-24.118725340699108,-27.75033741110937,-25.715246262247604,-22.71184108428234,-22.071841935765914,-26.629496669786725,-29.865987265315933,-58.88721810473694,-37.85538791491476,-35.2451528519332,-21.951601020660092,-23.6563605316556
-25.733565790210978,-21.76724215212941,-20.038987651465522,-21.747545216633604,-29.9932519082627,-22.814623276191067,-21.238523056665123,-101.66623487587782,-299.9470358725018,-21.828001088370748,-125.2035347282834,-159.6716561683433,-260.93559583327385,-25.870653863872775,-39.0016336983544,-20.743974537557428,-34.907141464945354,-110.48004602674273,-200.35478004019177,-27.743266927527227,-20.028035996087855,-29.54617793074626,-27.927449539726062,-29.569012728860606,-22.376336113820344,-34.83701247323977,-23.048468003053923,-28.33602181797443,-33.45710181786184,-29.557043619961377,-31.514768131367063,-25.51726224348175,-21.45574859722253,-23.54661442175673,-23.748301331227434,-25.16386799373339,-22.741901327040136,-29.10261572170753,-24.629271535666067,-22.898944145158982,-22.827683548861337,-22.248358212839552,-25.129682159999405,-23.449728515002448,-31.59301819863365,-38.76860723585372,-23.03006858923015,-24.128588043884022,-27.773050076115595,-25.714863896279155,-22.723061817441202,-22.084848649330507,-26.64853436745026,-29.85088381754187,-58.792949014740515,-37.83048079520821,-35.22710311042553,-21.963346432064366,-23.669115900847846
-25.892225804439946,-21.949925517246143,-20.18702813147977,-21.845219406876453,-30.016008918742514,-22.954560656073678,-21.380833458756314,-100.95263416545312,-302.12032978444915,-21.91670469077386,-122.32002765213082,-159.57603898246273,-257.26647167524686,-25.9250802298679,-38.83773644775558,-20.858593040793206,-34.81774655769717,-111.47834441496757,-198.40920392991288,-27.921991611289904,-20.175882503844385,-29.843044583108757,-28.07178316397335,-29.62577559926272,-22.489212444590475,-35.24263183538573,-23.15808393562724,-28.624029996545943,-33.373956511604774,-29.419064625847497,-31.65086873351408,-25.528401508164528,-21.565990214228776,-23.640749962084012,-23.88386640883104,-25.38569054617298,-22.871552681030295,-29.192525711894167,-24.731145076945975,-23.014651042367223,-22.979273551655197,-22.408712087760343,-25.19670125343081,-23.536614615820156,-31.674705274267815,-38.33334244237551,-23.188022676652515,-24.279346225449153,-28.04007631613098,-25.71851527855184,-22.851936651867277,-22.230645888653026,-26.808670587366585,-29.847309660092463,-58.18042113141161,-37.90831442187039,-35.299867529948266,-22.10326056534566,-23.83512572924368
-25.95401639228846,-22.082825526475855,-20.371013217896383,-21.987539071400466,-30.087542593748907,-23.081693592648758,-21.52002398265544,-99.87751172629282,-303.4017278966595,-22.049187282418032,-120.81984620172841,-159.06500718346996,-255.7253443087801,-25.991799323669685,-38.695403527522274,-21.017324807277102,-34.73861831570357,-111.62627012200494,-197.31460987966955,-27.958941341626037,-20.36028739498562,-29.85014900220164,-28.121904871894515,-29.61523206459271,-22.611752292686276,-35.37303866292825,-23.26480290255579,-28.72808900230961,-33.41591728426814,-29.49676276511608,-31.674210702008374,-25.66300784718791,-21.745006957438285,-23.792646764215228,-24.024157555309145,-25.52388967108043,-23.03705850730474,-29.259931432111234,-24.862392671010547,-23.172397711823912,-23.14559097607438,-22.579958194741437,-25.317777967706657,-23.684136301935105,-31.72212056999981,-38.24678604970677,-23.33856552109393,-24.410765675662788,-28.138955103617384,-25.82828955769198,-23.018257071612847,-22.407702334956504,-26.940556911437092,-29.910115118186155,-57.95298042768041,-37.83920547042537,-35.275013463221285,-22.28112719815687,-23.97525255737556
-25.970204140335312,-22.03761461994463,-20.221309474101975,-21.88076150979386,-30.108630509326908,-23.00217502663119,-21.44102853498701,-100.72392073011383,-301.15210461722563,-21.979231482873132,-120.4659248348727,-160.731427932498,-256.9584039959589,-25.927952174614585,-38.72873671592549,-20.922804071287114,-34.804223148967985,-113.44505063776242,-198.4501485457533,-27.988403067615593,-20.21048391135536,-30.013194818636563,-28.141581787017234,-29.775003157660635,-22.526535789913456,-35.4257259662741,-23.241684446603905,-28.828277769936335,-33.48484047156985,-29.26364370962376,-31.74642769092835,-25.471422075865014,-21.585516427240425,-23.653031744404963,-23.925482801165792,-25.456956933508717,-22.896296305818883,-29.175267297438538,-24.758775907191726,-23.054825487872588,-23.019671741800103,-22.45892683102997,-25.192945058818275,-23.581047815728883,-31.654001010623958,-37.99715787744212,-23.24085484654308,-24.339309074029458,-28.15439861612888,-25.710617133138516,-22.885880197740082,-22.27101593788088,-26.84524853760155,-29.896998814131482,-58.107506218058504,-38.072376368934826,-35.42531281349737,-22.144023577943337,-23.897084798956023
-25.716307415823934,-21.76105837808322,-20.084756982676957,-21.749497525900452,-29.875774413726667,-22.837318306032905,-21.235984463495306,-101.45727440704897,-304.713288203033,-21.78615777467943,-126.4317121880976,-158.05893624380627,-260.0537169510742,-25.905947504585676,-39.06671373943588,-20.71796372738528,-34.85300909922711,-108.78857157301371,-199.07686858983848,-27.756471075202654,-20.073259993295235,-29.472563580053187,-27.927030846248496,-29.332507829677986,-22.389216914112342,-34.93277876695947,-22.981823090834617,-28.23726224044688,-33.25507645499154,-29.76388009233397,-31.466503756302664,-25.640663463307362,-21.500943834364673,-23.605287435615605,-23.776039549195993,-25.226707109746823,-22.792485727452362,-29.216144202829778,-24.65124679286074,-22.913626342242317,-22.868077636721633,-22.276216097634535,-25.17842926905914,-23.432155230606583,-31.698896263607082,-39.08721986762531,-23.053279497455023,-24.126195972859875,-27.791092812934057,-25.730514180272635,-22.751482164491403,-22.11808395780295,-26.721649807815222,-29.76092723637952,-58.5177278648284,-37.60098868228505,-35.05749774735491,-21.991059075823532,-23.682077152945922
