z_20230701,z_20230702,z_20230703,z_20230704,z_20230705,z_20230706,z_20230707,z_20230708,z_20230709,z_20230710,z_20230711,z_20230712,z_20230713,z_20230714,z_20230715,z_20230716,z_20230717,z_20230718,z_20230719,z_20230720,z_20230721,z_20230722,z_20230723,z_20230724,z_20230725,z_20230726,z_20230727,z_20230728,z_20230729,z_20230730,z_20230731,z_20250701,z_20250702,z_20250703,z_20250704,z_20250705,z_20250706,z_20250707,z_20250708,z_20250709,z_20250710,z_20250711,z_20250712,z_20250713,z_20250714,z_20250715,z_20250716,z_20250717,z_20250718,z_20250719,z_20250720,z_20250721,z_20250722,z_20250723,z_20250724,z_20250725,z_20250726,z_20250727,z_20250728,z_20250729,z_20250730,z_20250731
-30.948626068804884,-24.91222946137153,-20.135834315418663,-63.96156899728677,-55.17488800396348,-16.86742596707775,-17.59135461334891,-24.792135910487765,-36.69174605591184,-26.097405609034727,-20.335622480897552,-16.764421530377714,-22.924058472219542,-40.05410928481417,-223.27437435133234,-162.44866790575318,-28.42093907013316,-18.171386832489713,-19.804251260652958,-16.821333442962427,-16.722466226439035,-16.717205053816656,-16.85837344659379,-28.52808974432204,-42.006577852929865,-18.262759499464387,-17.102181717904312,-17.694355414119613,-18.679576588826404,-49.753389729017925,-16.736684966381066,-18.365009969654253,-18.201134940165904,-18.946438986492236,-32.35528912417854,-20.717921400121046,-22.62423916965694,-22.80698670271615,-26.146578092886767,-19.05459973016057,-28.493309238629536,-56.34807960094095,-49.95768021284495,-19.593133084599714,-21.646892969777653,-20.21827077457833,-21.8299177553251,-19.779557321412987,-18.200263182665584,-19.557372503501274,-19.688200587533117,-20.856051753645446,-30.029022593263683,-20.098717978915566,-22.260945833620568,-21.898746925041703,-30.78369023170592,-23.11906266955459,-20.07432210846183,-21.423191166542033,-20.690984744378703,-20.865540012710916
-30.764261489172323,-24.897837260046742,-19.709611447533362,-65.86710343792396,-56.79700684728343,-16.220122225811306,-17.002724752943635,-24.479500688754587,-37.12689584278134,-26.113530632110468,-19.89536456739737,-16.106611358006397,-22.621177347125915,-40.56544032981553,-232.00921920061216,-169.39430065989242,-28.65286266625536,-17.611045933154717,-19.372448311244767,-16.164394331919496,-16.054072780867905,-16.048200796586745,-16.204841741323055,-28.39562312084233,-42.6793616311908,-17.70973308291048,-16.47360844240477,-17.105803315337628,-18.115747165626154,-50.50622635613881,-16.070709909220717,-17.68013670592568,-17.49405708737991,-18.299855784410095,-32.276805673566955,-20.178892107197342,-22.201473658501897,-22.364675325186038,-25.944755015774447,-18.408249599684652,-28.257951786185956,-57.15058992771892,-51.1016878580207,-19.001234543847005,-21.15536658310051,-19.673168383109488,-21.332292519578793,-19.18873374501905,-17.49716736325083,-18.949785816518702,-19.101881842839706,-20.33713310237709,-29.925155688524477,-19.519112719045808,-21.77393178261191,-21.44893968170819,-30.710806165814052,-22.66187018802055,-19.484569517094588,-20.98735397715405,-20.173605547838747,-20.353167773606774
-30.797863331362276,-24.944064891828816,-19.89175707059123,-65.08843049386044,-56.06560879421963,-16.49410007636268,-17.251728549428076,-24.561310213300477,-36.94051038190068,-26.11719091848171,-20.077496075108982,-16.387501447114744,-22.7464920088187,-40.410885333676376,-228.64513557557245,-165.99003994559507,-28.588270888636494,-17.84384754249088,-19.556722937619174,-16.445289726640212,-16.340286121857115,-16.334548019591956,-16.481318835766903,-28.38129011045038,-42.37777757509618,-17.941699130681258,-16.741791709950917,-17.352384603782845,-18.341911366896117,-50.152681489986975,-16.355788655167185,-17.976579571624764,-17.80033849822451,-18.57715223629781,-32.27406828038809,-20.40650826340186,-22.374182901974297,-22.54310376546227,-26.037729040661752,-18.684959441394955,-28.322798102912195,-56.753763535201,-50.558307711907815,-19.253976842613458,-21.359148330348997,-19.907888648916625,-21.53788488812171,-19.43925502937188,-17.80033369648271,-19.20792399508507,-19.3566522109081,-20.557117721264234,-29.949087104473477,-19.762332811463445,-21.96186380584208,-21.640634370681212,-30.722376565267403,-22.834218136099267,-19.732102407488867,-21.194775801002848,-20.398158289220195,-20.573131922250678
-30.6935366685643,-25.27809365199871,-20.31581797812904,-64.01907808475949,-54.46467417646949,-17.09190767264744,-17.796085945566304,-24.640152159275424,-36.750938425101985,-26.264109469660063,-20.50394433374394,-17.016841603362433,-23.054180584658727,-40.495304496795185,-223.7006799829947,-156.89884845922975,-28.67819076289745,-18.331963626107765,-19.973298147555,-17.076075971380323,-16.98697837923477,-16.980954024425372,-17.092612352309317,-28.223976382323308,-41.88770084533917,-18.45092018227871,-17.338583561211493,-17.87347213446473,-18.7739367312949,-49.571932365584956,-16.998660689450826,-18.65833402359535,-18.50833863272885,-19.209230591581136,-32.011587493463516,-20.90793239866974,-22.734154320096714,-22.92081784235906,-26.308627031512586,-19.32107467022296,-28.415226896907576,-55.963477263503364,-49.18380368353138,-19.820679661950834,-21.76056016656724,-20.443464384874126,-21.958711538693912,-19.987851657197233,-18.492369110931396,-19.771436699596777,-19.947392625740008,-21.041016841529157,-29.963800818532636,-20.278536795216475,-22.31994415627805,-22.07470481395765,-30.683520205812496,-23.179928405951927,-20.258702933573602,-21.777701345164132,-20.91905954638939,-21.080433497180067
-30.21737885998771,-25.26743542205894,-19.789917745177103,-67.17799569106785,-56.54248014027428,-16.266150833653484,-17.049359203770006,-24.502477107327508,-37.5193322437147,-26.43714180454549,-20.03992665301662,-16.185622228014328,-22.71871404175299,-41.039744184708894,-232.5896986060768,-165.57794038711404,-29.0811434550519,-17.617461007133464,-19.424509419209677,-16.243580831050917,-16.141986774991295,-16.1352973123079,-16.276029297311517,-28.468919301370455,-42.92018993347754,-17.771624133510482,-16.53678479399607,-17.11079909700917,-18.03215677259306,-50.71270385695813,-16.15590053704383,-17.789963714677352,-17.61248686132403,-18.401398289640042,-31.456331948902907,-20.21428576598174,-22.196167393969425,-22.393876764992054,-26.042214907646198,-18.534410942619346,-28.28355133063357,-57.07725179044603,-50.55611510461741,-19.07819792456977,-21.047350585552472,-19.75219053046409,-21.27749967295533,-19.230243058187746,-17.60000170154685,-18.979435620742535,-19.198549849379454,-20.372771835310292,-29.765983189750788,-19.521288693744932,-21.74850734241449,-21.504633149364572,-30.447471875741122,-22.733868095120876,-19.481730526661206,-21.230904397827643,-20.252721108809016,-20.44542911397875
-30.027637036463588,-25.3363226911987,-19.523090636929993,-68.87343500926963,-57.73737105985743,-15.82940471538437,-16.65566992120146,-24.361825393283414,-37.968196404600704,-26.54433252058945,-19.785000491068352,-15.745530367576087,-22.550230521549263,-41.46935670378749,-238.745480775388,-170.3645775577956,-29.349256636092637,-17.24013663798663,-19.145401131427406,-15.803616790558246,-15.694816143445415,-15.687676538736625,-15.840148354333584,-28.4915935030318,-43.53665236534562,-17.410491724998806,-16.115359967127393,-16.71079631872267,-17.63965242563765,-51.425785307964325,-15.710109136035973,-17.33432648103867,-17.14134660605163,-17.97457024093554,-31.274193298306322,-19.854904456800686,-21.917873045775053,-22.11411586050678,-25.94226683652807,-18.11397647497816,-28.180550650933352,-57.72349685752783,-51.34573169803052,-18.687470158256232,-20.694847067988675,-19.393296924936166,-20.932827399703537,-18.835866632461446,-17.129906713497352,-18.567891030296696,-18.812352609884286,-20.026953808187212,-29.706669767864184,-19.126429667291074,-21.432902929726193,-21.21489792105575,-30.37157674900864,-22.468048836351507,-19.07717499273276,-20.975870278636688,-19.914079166673034,-20.11676030369109
-30.679154986546266,-24.959601991732825,-20.0987370093584,-64.87752364664544,-55.344616367312334,-16.790723436751634,-17.525005951766875,-24.916997053293873,-36.936632366653235,-26.241036589127255,-20.353324701233298,-16.69860131900534,-22.929886303113044,-40.13973577800338,-223.28906811320292,-162.44364325136257,-28.569602925220583,-18.097101095320017,-19.754923941175093,-16.754543420681685,-16.657656172267146,-16.652219324113208,-16.797240592830022,-28.778182799092466,-42.21075398246126,-18.214914229539904,-17.03131026421261,-17.60805413304285,-18.57515105938643,-49.96081006816902,-16.671039523846083,-18.298052864826943,-18.13507237730947,-18.89071379592654,-31.920920901068847,-20.6510564777289,-22.571702225967574,-22.77325976127557,-26.122883741339166,-19.015690629113095,-28.570088059518387,-56.51694078402479,-49.98261703556375,-19.535983863736277,-21.506575428551418,-20.16288241211171,-21.727895841038297,-19.703161534428162,-18.13060364363376,-19.471391915497893,-19.62627131421126,-20.78981012309366,-29.941747726646895,-20.01091838085452,-22.223241794380463,-21.848274558773582,-30.649900595049605,-23.155556155704325,-19.98236357193998,-21.406040381527905,-20.630976548625583,-20.8198267016047
-30.596101240157246,-25.133863319835854,-20.230157926414982,-64.65978714743025,-54.824905054816305,-16.968891158667375,-17.686585346612265,-24.851464291558813,-36.90368295842258,-26.309340777862392,-20.478509033150033,-16.890570623356307,-23.018495099882095,-40.30894468526232,-222.6920285038057,-159.0993034585083,-28.668237795356024,-18.235822616711403,-19.88337602345011,-16.94765434827519,-16.856450075426608,-16.85072509941956,-16.979183376827194,-28.61242360389491,-42.07218887888843,-18.363780026446335,-17.212815699005738,-17.75970626653774,-18.68325349056677,-49.76214998414518,-16.8684239241994,-18.51341005428563,-18.359196479173825,-19.086470238501782,-31.79568713948599,-20.799634792737734,-22.670040225201387,-22.875816927072854,-26.223565567477394,-19.212009128156538,-28.54324887614272,-56.229772982610974,-49.48375581681259,-19.710223790357496,-21.622342578752587,-20.331035293678713,-21.84581864624568,-19.86933369587853,-18.347359064510098,-19.64256073915687,-19.81518919353123,-20.936512425092268,-29.922387407212167,-20.162874614096424,-22.299637232897872,-21.98370812110047,-30.617116861878664,-23.223140942299025,-20.13715138948669,-21.622179530755744,-20.797781191950406,-20.980979571052135
-30.759044039607208,-25.10044139764294,-19.950248558613943,-64.89089022937438,-55.81499844068619,-16.568842360892972,-17.31964231012337,-24.402308404525,-36.901335557813134,-26.1408684785185,-20.100737303901024,-16.469161020135246,-22.77398595354581,-40.61685682218087,-229.5771517052379,-164.00917400953574,-28.672630454062727,-17.896251305808054,-19.615889937801736,-16.52863405781295,-16.42586324474313,-16.419775283182616,-16.552721011747064,-28.103551110535093,-42.28842227651039,-17.99580925230176,-16.821641622601426,-17.41617060509241,-18.374594371431623,-50.04103225315845,-16.440870729491117,-18.075092247049696,-17.90206473570412,-18.659905915642767,-32.28998011814534,-20.471992622508385,-22.408978366495926,-22.564191982475585,-26.10615469303677,-18.762006240802055,-28.21510439161255,-56.53418949582372,-50.30175249160899,-19.32678147379414,-21.42543350604922,-19.983937564399067,-21.595664372850518,-19.51194196613895,-17.897104724654234,-19.285550731707996,-19.44787103486122,-20.622031557815312,-29.94149106178868,-19.827244260799798,-21.9563009582813,-21.700865317609615,-30.724394651500436,-22.801544212179977,-19.799713582087712,-21.32758056544299,-20.481210641241503,-20.641898454291507
-30.503871016656625,-24.943525277952162,-19.671197786216833,-66.80740819907031,-56.995781524989,-16.137314646194852,-16.93110510249279,-24.610166975944114,-37.37195471044909,-26.257319164889097,-19.913299144865576,-16.033593618994338,-22.62878947026658,-40.64130281906857,-232.10873195972908,-169.647977858794,-28.804974182787312,-17.533603935677057,-19.320951917925807,-16.09020969668358,-15.981312447059219,-15.975293699604451,-16.13690578259537,-28.663246080989985,-42.900634005102454,-17.658348783475905,-16.396529876854217,-17.015433407185018,-18.010037537977897,-50.74033982627,-15.997315108867783,-17.605199797039667,-17.41918614346956,-18.237293794992347,-31.859905543493852,-20.108113511063074,-22.14718233853427,-22.33169075713844,-25.922533205124516,-18.362238219832875,-28.348414633969583,-57.344008391290785,-51.161475465056476,-18.939196424064885,-21.01427418534445,-19.612994480060916,-21.22749989412947,-19.108239726715368,-17.41934595167906,-18.85908016332615,-19.033780270185712,-20.267167665317235,-29.84587630374044,-19.427694209635103,-21.736148334786616,-21.396689618460957,-30.577506535182927,-22.697864566447375,-19.38804037190632,-20.96417891098212,-20.10894418907516,-20.303948314663568
-30.705771297181258,-25.077038123999493,-19.841964284156695,-65.41776969603107,-56.24411273220585,-16.403989059907573,-17.17015968550905,-24.367220597834123,-37.02789903246371,-26.15268952411425,-19.998845246472012,-16.301335993286237,-22.70142669385603,-40.703598604885116,-231.38323460543572,-165.94646679371584,-28.724650353901893,-17.755530081538172,-19.50535456276601,-16.360589527530156,-16.25489768248091,-16.24872270666671,-16.388083073782223,-28.137671569063833,-42.4769151487675,-17.858211591947754,-16.660643785171516,-17.266217670390894,-18.23432441954016,-50.2532481109054,-16.270501511272258,-17.898182568713718,-17.719394844472134,-18.49534834632489,-32.23912732063867,-20.334415156454565,-22.303766472596486,-22.458428225379553,-26.048677605599305,-18.59945338291363,-28.18540591094915,-56.76224775206491,-50.61082571338907,-19.176341276872453,-21.293459256949518,-19.84385106587842,-21.465928483952997,-19.36072020938764,-17.71600082672958,-19.128738791396447,-19.29537644267791,-20.489167936555557,-29.9155183100185,-19.67868670376712,-21.845127659070947,-21.58565048460858,-30.698588538812313,-22.7060985343402,-19.648158299342636,-21.206203399695426,-20.34614625547357,-20.511396623452967
-30.474082243500963,-25.337774267215124,-20.04273532536603,-65.41469486843992,-55.48851058213357,-16.66410110763442,-17.4077671263949,-24.427501061387332,-37.09214519946228,-26.318791951324204,-20.226697226891083,-16.58610666492606,-22.86346305995066,-40.891157008292126,-229.32018632930607,-160.81529415911783,-28.893210259051564,-17.956012697604745,-19.69054124773174,-16.64576373099283,-16.55012300957274,-16.54353812152545,-16.66384288010722,-28.125445978896984,-42.366923724880394,-18.088326325858265,-16.926065312316933,-17.47947050532368,-18.382552061522777,-50.11287168099874,-16.563045595207132,-18.214638603422895,-18.050103841764113,-18.78881359534704,-31.822553480901888,-20.55098749513608,-22.44291700511545,-22.6216593533427,-26.185473188457962,-18.9038778012202,-28.246380459127415,-56.43514346802941,-49.830160405046186,-19.432092081157577,-21.41293763967863,-20.0870360157805,-21.613801508288496,-19.596807672851988,-18.034316740018085,-19.36644807968008,-19.5681325245263,-20.695496008110574,-29.867800876097554,-19.887228614830693,-21.98645542305038,-21.77698317866257,-30.58402827873538,-22.87765074626278,-19.860279149299927,-21.527812098838012,-20.58307757784428,-20.747847966236307
-30.66157748040319,-24.99197176306737,-20.09667976965662,-64.89476849435142,-55.33432227236884,-16.78508148259089,-17.519508022176662,-24.864189063094873,-36.93561640297486,-26.24406446882034,-20.344164836187424,-16.694286551339005,-22.92392156547277,-40.203704713862805,-223.7840721012505,-162.22268088061156,-28.59677700662624,-18.089396430039624,-19.75305150198559,-16.7505925220831,-16.65383621264575,-16.648300747834224,-16.790597134920905,-28.707483291940832,-42.20740887419228,-18.20782278861978,-17.027444033977254,-17.601956846316043,-18.562494803191473,-49.94457726584018,-16.667201019715858,-18.29692293372551,-18.133960099574615,-18.88733366159295,-31.918156762380384,-20.64644779907768,-22.563611207535125,-22.76299575471923,-26.129583839611925,-19.01097537791709,-28.537582898470525,-56.48872779538435,-49.95640354283678,-19.532469923579136,-21.504218523443104,-20.16153153554037,-21.72204007641522,-19.699297621546265,-18.128548151977956,-19.468137377384,-19.62663352258038,-20.786485917052854,-29.93251124514112,-20.00569929750661,-22.203800377419245,-21.846494112103493,-30.643325126860326,-23.129695611819432,-19.97719246684093,-21.420339992396315,-20.631628626914964,-20.8183982784492
-30.340487502791284,-24.90092734619478,-19.62605274215315,-67.69293767685262,-57.27518187212431,-16.05487722957371,-16.860363362860966,-24.846575798991687,-37.610090076200215,-26.375499706800653,-19.931884550938552,-15.95522827681731,-22.64093717037947,-40.58717042833108,-231.6346357002331,-170.80851707561868,-28.876485327242,-17.46439663054675,-19.263707474445134,-16.0104228742687,-15.90181426717427,-15.895890263901284,-16.068112257308798,-29.063056551165687,-43.1325695728028,-17.60918791988706,-16.314791050737025,-16.93063065294519,-17.930183536583506,-51.031785469594126,-15.917405482495923,-17.516274334861933,-17.329532552613333,-18.164919246177263,-31.54522722162286,-20.037019650399007,-22.108865180257844,-22.312678365716742,-25.8847234107289,-18.308198839145856,-28.49444811136018,-57.65090048879676,-51.336585640022946,-18.87070464743551,-20.886134677105684,-19.54233090907946,-21.139946289972855,-19.026098444884195,-17.32964442892131,-18.76643034069678,-18.951170255414738,-20.19522901429325,-29.803643147012597,-19.341791824300948,-21.730557138516357,-21.340480079684927,-30.495837886987868,-22.77938843749608,-19.296245571767205,-20.889886370571823,-20.031691520075874,-20.245285921569053
-30.654030343035963,-25.123623489981455,-20.19066086607636,-64.53877607619435,-54.944361900709595,-16.916047955092928,-17.637489980638467,-24.751601766232202,-36.85400031285887,-26.25759322364739,-20.413476319510256,-16.83284408769306,-22.97728439553762,-40.34265516311504,-223.7695695172764,-159.81426854417265,-28.64611964648594,-18.19196538793591,-19.847928006092545,-16.89042172345065,-16.797041807838344,-16.791269888542782,-16.919661298090887,-28.482549525386624,-42.06293660389764,-18.3114262702207,-17.160838252041422,-17.71716590009689,-18.64829968865474,-49.758188423106745,-16.80967157417128,-18.45346968424668,-18.296071930278494,-19.026511878559162,-31.935879402013324,-20.75730521547845,-22.634446197875995,-22.829075535312292,-26.20713809181654,-19.145238322227097,-28.47588392151456,-56.235607239071186,-49.60533342120593,-19.657343288374157,-21.611253393820377,-20.283996607146058,-21.819714809523127,-19.82318373339579,-18.285854830281444,-19.598194296651403,-19.765857570265467,-20.89586070172243,-29.934586214999392,-20.12180317374841,-22.248081866942858,-21.945331006220268,-30.648671131840146,-23.145146499106417,-20.096598557639464,-21.57898407495603,-20.756194524600566,-20.93279101594881
-30.49610290837846,-25.12826947219577,-19.685485083702993,-66.59372197351415,-56.90261200591889,-16.145512056882826,-16.9373228436068,-24.320430099644238,-37.33268469435066,-26.250706535592478,-19.867326280173742,-16.045657692075682,-22.609215685465898,-40.95827310828638,-234.53930402801572,-168.29058828711928,-28.912325851686777,-17.527901699446975,-19.338497164489553,-16.104539615999162,-15.996047034785768,-15.989544412007302,-16.136011388943267,-28.219147443671783,-42.85171025342355,-17.64878665067224,-16.412694993895308,-17.02270332357567,-17.986929022647338,-50.66768745653618,-16.01203420728567,-17.63454517230615,-17.448289864037804,-18.25054461483063,-31.96990440487491,-20.11970278416951,-22.13253016165447,-22.294430499224003,-25.98058811074136,-18.36332959467354,-28.15094370137283,-57.13365157892772,-51.00897101019363,-18.948989601673862,-21.053559576621755,-19.63420265433535,-21.24236937422405,-19.123726835743305,-17.443893421092444,-18.87985190967379,-19.069132130266805,-20.281405912256115,-29.84292594361061,-19.436877944023287,-21.660544002116094,-21.411634476351665,-30.598727283516386,-22.569157627641438,-19.400579668153085,-21.065989780199153,-20.144827799287548,-20.319923963375714
-30.600076339490684,-24.914866427010516,-19.9206667565928,-65.70687564421297,-56.02869079402002,-16.5221133275924,-17.281198442586387,-24.858552732259888,-37.123121118086516,-26.249945363501006,-20.182609677926937,-16.424556797235926,-22.81120004765036,-40.27009918466017,-226.26655181227866,-165.5910579560846,-28.640063708037566,-17.867464803407096,-19.57293993230156,-16.480291575664705,-16.37850470200372,-16.372921970116703,-16.52801452764125,-28.828198177445785,-42.49866249746467,-17.98946148874579,-16.768626602289306,-17.363897727404094,-18.348228450755947,-50.296907993418834,-16.392917614984633,-18.00887119510734,-17.836567874879208,-18.62078417206958,-31.86072802970292,-20.42647105262852,-22.40013709129395,-22.598722849170436,-26.026903104504594,-18.748759184113627,-28.51929825018063,-56.88978725603452,-50.484008344750094,-19.289204052113583,-21.29439568396873,-19.93275618407509,-21.51942958630839,-19.455971582069214,-17.834788174762128,-19.21578581498495,-19.37636371626892,-20.57207658669287,-29.899885675600704,-19.76944144054971,-22.040040832251385,-21.658787749247118,-30.611833362950485,-22.99783264684275,-19.7357990295821,-21.204458778290242,-20.409344823764187,-20.604279306051264
-30.338059785917448,-24.947583080303524,-19.41868950748229,-68.41207135485755,-58.11359427579061,-15.733599099293379,-16.567228431559318,-24.546706687385424,-37.77857726864561,-26.348833765092483,-19.684248629399473,-15.626299788398386,-22.47644495975223,-40.96013239559783,-237.3433421010149,-174.36911194786646,-29.011882827420692,-17.18723611311466,-19.05828766610629,-15.682706636207595,-15.56728019627855,-15.560957060588352,-15.73623538582819,-28.78785096856877,-43.45697691488645,-17.326921674138024,-16.004913240722576,-16.644862225991922,-17.654680762888596,-51.385983754028196,-15.58453523974731,-17.178890943626158,-16.979539467071497,-17.841468106425168,-31.681625042176478,-19.775221600378288,-21.897353885436374,-22.08271948148599,-25.812225935296773,-17.974837617811676,-28.30201836506259,-58.00433202597417,-51.94252711661539,-18.577348233623844,-20.681741311550937,-19.27784165184,-20.909170250834364,-18.740398321170733,-16.981773072638283,-18.475883278608187,-18.669052025097706,-19.94598328622248,-29.790002063804817,-19.063019418749175,-21.463113510648448,-21.125887270053138,-30.510416190231037,-22.482500558093044,-19.01428952607985,-20.69851912434051,-19.78772555986742,-19.995179433936784
-30.906446029017417,-25.17877440611918,-20.514339444455334,-62.986643885883645,-53.80412180473162,-17.403566450408967,-18.080362748108044,-24.87736503695226,-36.516075138124904,-26.22161818554985,-20.71642021911891,-17.32658618415118,-23.199192280203704,-40.10133915629893,-218.96592405898136,-154.84827239596527,-28.486891455585635,-18.61425995912216,-20.18030160717094,-17.384775118679798,-17.299314402058037,-17.293919799529554,-17.405326526931074,-28.413466477006736,-41.5747485727191,-18.720193078563405,-17.635993955646676,-18.16529124911929,-19.077941449486847,-49.230579231649585,-17.310390791512592,-18.97101210172298,-18.830089423109055,-19.5105689166757,-32.189873413257885,-21.169576701791588,-22.959248550824363,-23.15533472629797,-26.390945686565885,-19.621053668874893,-28.59377069617716,-55.68302746983735,-48.82264581734338,-20.102492915847105,-22.02018651127507,-20.699150757681778,-22.217306498831675,-20.273690248315,-18.81661839074124,-20.06563600005613,-20.214708878775866,-21.294484818301957,-30.062698103064243,-20.567475351636727,-22.594045053380917,-22.293179094692505,-30.78008831035425,-23.437433843706945,-20.552088080894517,-21.92655182442914,-21.157233239251042,-21.320731763030974
-30.77527234876883,-25.130215298780584,-20.393848517678794,-63.68866610970507,-54.23800420727679,-17.222242483723534,-17.916363016505002,-24.9100356628694,-36.6800920771403,-26.257780265932634,-20.623808317297502,-17.143918579365646,-23.125168571483606,-40.12940634471281,-220.00459460521537,-156.7948835730639,-28.54330181490156,-18.458539681707098,-20.05453386291493,-17.201227748573423,-17.113281422504425,-17.107828718530865,-17.229007391336104,-28.56048429594464,-41.783766465728114,-18.573890440032876,-17.45813320291324,-17.996373112500816,-18.91818381238753,-49.45254351073341,-17.12473651970601,-18.776565072965738,-18.629957320879072,-19.332635537190217,-32.00386550845345,-21.014438529229395,-22.840978727212267,-23.044147798356224,-26.310659461594604,-19.451019776882326,-28.599021308036257,-55.92292561332262,-49.11642914020009,-19.93819875460539,-21.84881038208222,-20.543159919688225,-22.060332003605186,-20.10370155580863,-18.617957916878535,-19.88691361766072,-20.043534281447922,-21.14391281796092,-30.003056296859093,-20.39802459017638,-22.484246866089443,-22.161872834689973,-30.7072710617308,-23.36764437208326,-20.378094863765327,-21.783927326441344,-21.002541315899887,-21.177042593648373
-30.350538888167183,-25.12441747167258,-19.848043369422207,-66.58525480333454,-56.28921917181386,-16.379295742654055,-17.15190756198628,-24.643208591235087,-37.34553644618859,-26.365523527845966,-20.10539046261848,-16.293037885925948,-22.758764216643538,-40.72224472124806,-229.8775402449355,-165.36520615184273,-28.90761930090335,-17.726010317566892,-19.490853921475562,-16.35011996160099,-16.248758597364592,-16.242511606921706,-16.388177688997313,-28.612553090248916,-42.72357769157613,-17.867956275378624,-16.64023747706613,-17.220739851099232,-18.16421571011164,-50.49534841030151,-16.262824904745486,-17.89034644654468,-17.7155995439013,-18.50140743990945,-31.595979135161343,-20.307107369523724,-22.284750357003844,-22.483050466145993,-26.036959817141987,-18.632981678684693,-28.378991747684875,-56.96672903816018,-50.49730548176514,-19.17427364679546,-21.150626611310514,-19.835071181385754,-21.379625838380992,-19.330252973957656,-17.707228007498514,-19.084194788382558,-19.280348219854712,-20.461554508075,-29.807407148395725,-19.629920826189394,-21.87014124790349,-21.574696481581753,-30.502567461827386,-22.846002379224178,-19.59235493132099,-21.227866130901575,-20.324324253944447,-20.51864702754348
-30.316941788156583,-25.161011831063423,-19.815696307349956,-66.7797203757309,-56.41780673740463,-16.32438459911973,-17.101978489844477,-24.582921369153116,-37.396978709970355,-26.378615772374943,-20.06720698664673,-16.238739625581477,-22.734239990899432,-40.825411394569,-230.98771246957153,-165.71039283535336,-28.958270930288755,-17.675974539927093,-19.456871871895114,-16.296137897557646,-16.19409674180649,-16.18770937291023,-16.33248511604121,-28.552605712158996,-42.79300115380387,-17.820214980106925,-16.58858381793409,-17.169685896799177,-18.10884498469094,-50.572022169441894,-16.20828528685593,-17.83689013772082,-17.66036350393682,-18.449177379666303,-31.574933762232213,-20.262114838568117,-22.24506782311851,-22.441097944988986,-26.03089107114775,-18.580154559713197,-28.338040271285713,-57.01735974119549,-50.56265366051814,-19.12561392600917,-21.10825049503814,-19.792041060299727,-21.335293320029272,-19.28137832674353,-17.651242732050644,-19.033846697401238,-19.236056442914865,-20.418507169118797,-29.79504174802978,-19.57969548606459,-21.817575244356888,-21.53886101995413,-30.489879979202342,-22.792954369396966,-19.54140013919364,-21.211122771512105,-20.285734640971818,-20.47883146529769
-30.56413248012223,-25.072096430226225,-20.090203381952055,-65.16277542775259,-55.343992735559354,-16.76352164644768,-17.500050465450904,-24.803963201317426,-37.00411016931197,-26.29137019651505,-20.339167246922745,-16.678364776280414,-22.92028052042996,-40.35322011540566,-224.68856576908104,-161.70780542847504,-28.68903772300437,-18.063024362672607,-19.742874305422706,-16.73515090597781,-16.639420357418096,-16.633651414375084,-16.771348379192908,-28.64214430095233,-42.25873314856533,-18.18989654969469,-17.01057980037797,-17.5760750430846,-18.51866189334975,-49.9797699258509,-16.652440346082063,-18.287467608803333,-18.12514833075692,-18.875714670235446,-31.800668845994487,-20.627811969805414,-22.540451078616655,-22.741359919784514,-26.14192016141519,-19.001579122468627,-28.49958029333932,-56.4826092262624,-49.89324090519897,-19.51908312135779,-21.46988611650306,-20.152116601991136,-21.691729649285797,-19.680560164685094,-18.11671649256805,-19.44798427636718,-19.619958812318508,-20.770035865128406,-29.896875007153994,-19.98083604687742,-22.163627335331505,-21.836648599257014,-30.5996343184971,-23.098336675951742,-19.95138200674733,-21.45205965883886,-20.625053424269375,-20.811823667187262
-30.607602832815104,-25.29372396293124,-19.957442154941276,-65.24104067376133,-55.8027513142709,-16.55144734989618,-17.304775502349898,-24.2751155148497,-37.02922838813829,-26.22687434639973,-20.093735112488357,-16.462263063372497,-22.782334819395487,-40.92675695848123,-231.39485185254625,-162.6576249054225,-28.84019202239847,-17.865116708679615,-19.61472203413465,-16.52295366637019,-16.422503298241462,-16.41590900964216,-16.538475665437954,-27.924841473746945,-42.38331974840935,-17.97956887312902,-16.81398470043529,-17.38905791796625,-18.312785401899305,-50.15807222955433,-16.43677248850337,-18.08257085804872,-17.911128751774704,-18.659484946169698,-32.117639266934425,-20.461244863315365,-22.377898928088925,-22.529490913370992,-26.149801262381253,-18.76261357848004,-28.126928009137174,-56.49686907178819,-50.14854858144731,-19.318629316820058,-21.386150532990257,-19.984763872132813,-21.56318890730426,-19.497312286291514,-17.899448539195483,-19.269694014103674,-19.4592197771117,-20.609321256395354,-29.90422811404552,-19.799693479596392,-21.892151036406094,-21.696027916566198,-30.66794488396511,-22.74184753578305,-19.773369387547152,-21.42177547036149,-20.491455747862215,-20.6433689281625
