z_20230901,z_20230902,z_20230903,z_20230904,z_20230905,z_20230906,z_20230907,z_20230908,z_20230909,z_20230910,z_20230911,z_20230912,z_20230913,z_20230914,z_20230915,z_20230916,z_20230917,z_20230918,z_20230919,z_20230920,z_20230921,z_20230922,z_20230923,z_20230924,z_20230925,z_20230926,z_20230927,z_20230928,z_20230929,z_20230930,z_20250901,z_20250902,z_20250903,z_20250904,z_20250905,z_20250906,z_20250907,z_20250908,z_20250909,z_20250910,z_20250911,z_20250912,z_20250913,z_20250914,z_20250915,z_20250916,z_20250917,z_20250918,z_20250919,z_20250920,z_20250921,z_20250922,z_20250923,z_20250924,z_20250925,z_20250926,z_20250927,z_20250928,z_20250929,z_20250930
-17.117045979324825,-21.58086595637102,-9.927285278304558,-10.481554350029368,-10.453141629302142,-10.085960072320272,-8.713753252158764,-9.83192854256562,-8.75622910847632,-8.782180709101295,-9.283744164674543,-9.292972608662593,-8.763729696829312,-8.713660257409442,-9.47948205920719,-13.624945221734796,-8.713450026546454,-8.713450026546454,-8.713450026546454,-19.088252653506544,-52.67247796270557,-14.704675336985723,-23.62022636348633,-18.439323477123864,-21.853067055982404,-14.036570027020467,-8.89824158730217,-8.903189955792527,-11.360562238550372,-35.931097396211115,-17.0430294391696,-19.198500779872763,-30.025869323131825,-13.762078424447552,-14.378048788537981,-19.988848659269593,-27.196702213728724,-18.231967739245754,-12.259635542207484,-13.221797050815011,-10.857663438102696,-25.145489529951675,-49.64107659071175,-96.99690905111689,-10.976395783379225,-9.268354775033238,-9.257792186974516,-9.50786947270238,-13.484894597956082,-100.98856747769241,-204.01556737650188,-9.921867368598225,-12.615680085314917,-20.641260948973127,-9.149575635655557,-9.026781464398132,-9.053733902339198,-9.742465774022591,-14.603610503823784,-29.67860559661213
-17.075726005174577,-21.581648999141187,-9.890142178076964,-10.44472670030343,-10.412115144508702,-10.054440838501932,-8.672265881729453,-9.797789484118343,-8.715016134691474,-8.741196872170129,-9.244513469424618,-9.254794411822001,-8.722670692524742,-8.672173501635035,-9.442545780682956,-13.607644411125946,-8.671955621697062,-8.671955621697062,-8.671955621697062,-19.055093230540173,-52.82796891843994,-14.68685927590504,-23.621912223484514,-18.4564552435365,-21.76791123537623,-14.005260404278667,-8.857926542690324,-8.862764949705157,-11.322603509097435,-35.979042924931285,-17.03418862760205,-19.20257986347682,-30.090380512569947,-13.741440475450684,-14.364469455147256,-19.987341652377022,-27.231585690719577,-18.26521740396089,-12.236334945519191,-13.177801486843023,-10.816230515506527,-25.14898842360159,-49.75464726202827,-97.4511325836322,-10.945331894025816,-9.228033354458136,-9.215640671694878,-9.46906376696481,-13.461155377167756,-101.06349426164462,-204.72651966049256,-9.886681743184166,-12.594000226468832,-20.6370549732069,-9.108936506999997,-8.98512380007521,-9.012162684644286,-9.701026204901341,-14.554409591941173,-29.68263789150439
-16.797343344115355,-21.35026428683542,-10.212260908589093,-10.716200254865813,-10.651451539902938,-10.4677720259296,-9.045006877413499,-10.201250710389077,-9.088238554639936,-9.11512285180859,-9.606806698530814,-9.632605614784875,-9.09825303537779,-9.04488175836559,-9.821845647552095,-13.958007862213424,-9.044613919402689,-9.044613919402689,-9.044613919402689,-18.647580526238254,-52.73098579280084,-14.91788902741656,-23.433506703975524,-18.993364231852986,-20.688788341799487,-14.132119320917962,-9.2318498290141,-9.235870942966288,-11.536305625038395,-35.2119825397681,-17.262617825002117,-19.389551210930996,-30.506877704421512,-14.071580423071715,-14.79833909357406,-20.165234908402994,-27.341069797063156,-19.130358506498943,-12.660432250235116,-13.266875521711789,-11.087715055692561,-24.98554026407828,-49.8863465412323,-98.9824681090487,-11.359106288008004,-9.632828236830978,-9.592355240026059,-9.872662566833009,-13.782893015587273,-96.53488206605661,-202.81882733952398,-10.32156678109158,-13.000531562126913,-20.670110430014997,-9.519857153572218,-9.388891820067965,-9.414408491524487,-10.05053644917283,-14.4536397845303,-28.905411297871243
-16.957734288923117,-21.296183053866933,-10.627114402635609,-11.11386357250577,-11.05429838396859,-10.872095161713208,-9.512088433872462,-10.620114647988137,-9.553419951127314,-9.579025060674228,-10.050507024495651,-10.074779718877368,-9.56312634237701,-9.511964399129413,-10.257337212238413,-14.22924239629645,-9.511722746727246,-9.511722746727246,-9.511722746727246,-18.74646974701942,-51.38426413134821,-15.144140207490901,-23.346025125155272,-19.052370859054797,-20.778441225238655,-14.401427279200545,-9.690477680689963,-9.694778589828445,-11.914571491922157,-34.589278415352965,-17.42936917426757,-19.460114053620032,-30.094531956028852,-14.364951208457597,-15.066109464024052,-20.235377681971396,-27.110676378227453,-19.19311554351805,-13.008061927022496,-13.617912173066653,-11.508570127054043,-24.86360220025982,-48.820234187064656,-95.86197098610336,-11.758816051984324,-10.107001825229014,-10.069267146298856,-10.335047988349967,-14.092803508261168,-94.05961570238672,-196.31447516067863,-10.764678013980097,-13.33022071573468,-20.709770380153373,-9.998721789028702,-9.873456599936976,-9.897693600374597,-10.509573726321976,-14.771579164142993,-28.636443262281418
-16.95382054670007,-21.221494298488132,-10.695123170162997,-11.17666710593743,-11.119136441421851,-10.943802613883893,-9.59308825382764,-10.696012548987706,-9.63415026518079,-9.659509318137966,-10.127309012447284,-10.152136413912112,-9.643947554127859,-9.592959668128119,-10.333723183878584,-14.280468014523853,-9.59272306745939,-9.59272306745939,-9.59272306745939,-18.71961649368547,-51.117570757874,-15.178417329788587,-23.32039585906238,-19.08264971900428,-20.7701292817808,-14.444832475674275,-9.77007152344008,-9.77457608616289,-11.98171159176849,-34.36883450148796,-17.454971963849765,-19.4533701854228,-29.999670942987926,-14.418404637905297,-15.127083123814991,-20.25860518237574,-27.070581970023753,-19.23204126242497,-13.071953202875074,-13.68169233537652,-11.57999494595242,-24.82903375448854,-48.73306415163746,-95.50602237446034,-11.82850966658188,-10.189828439437385,-10.152219724920597,-10.415310791411486,-14.147742578273146,-93.75109120914513,-195.78483651728828,-10.844258324507358,-13.387875019807836,-20.714315521935,-10.082472977379187,-9.957557794354454,-9.981461837616756,-10.589927756021313,-14.82851619183072,-28.535147901781706
-16.55881062432837,-21.22545733874511,-9.83204249533119,-10.342031577363102,-10.274574972545013,-10.121237881705826,-8.62740104956609,-9.843824929301496,-8.67271319929817,-8.70084484020471,-9.21159249306313,-9.242564483419685,-8.683654925381576,-8.62725668813779,-9.438464411790248,-13.744065489776137,-8.62696234309911,-8.62696234309911,-8.62696234309911,-18.412751288506232,-54.03447193363881,-14.71526198052005,-23.49017358243222,-19.0555147082055,-20.483820427378372,-13.88730620105894,-8.822924661585281,-8.827050784829254,-11.19531008846155,-35.47935323617624,-17.122823895652896,-19.297999764752042,-30.941351684881013,-13.830909766268492,-14.62744556564366,-20.162910668929563,-27.603132971355908,-19.24173166839828,-12.37646537261691,-12.951724231632745,-10.70377206804839,-25.086413528079685,-51.27309097406419,-102.76952885970249,-11.0155319308231,-9.21255370497832,-9.16591742867256,-9.462713206814112,-13.5221878046714,-98.92655833279358,-210.73906874844593,-9.94169875727705,-12.72457819656078,-20.6479380793779,-9.0959132327044,-8.956759983082177,-8.983127629771209,-9.641103118464988,-14.151295271533758,-28.969100444779166
-17.16249878606011,-21.076721107873922,-11.360237513454438,-11.80650314927156,-11.75589235477054,-11.614314496979944,-10.343338271234238,-11.38767853517285,-10.381852277383873,-10.405454591779948,-10.84365100727153,-10.869507491458236,-10.391794275939786,-10.343194622805964,-11.041561896477015,-14.757072198414322,-10.342992601250462,-10.342992601250462,-10.342992601250462,-18.789387580858772,-49.26613378715461,-15.564274025024325,-23.200036915691975,-19.313917384072244,-20.782649556571776,-14.886117187202007,-10.508603047734846,-10.513583351953283,-12.58504471003327,-33.29400475734448,-17.76074163716775,-19.597353597642176,-29.533441535403654,-14.923179522889477,-15.629202438223736,-20.446959690071793,-26.814648431175932,-19.5279063040976,-13.667867130333445,-14.23814061205725,-12.251869938738142,-24.67842175503246,-47.457680253699515,-91.65722057199685,-12.493805939326887,-10.956678940467622,-10.918200509653772,-11.164588555367045,-14.67430049294013,-89.82183166622366,-187.23877747733601,-11.574934527187356,-13.951277744518542,-20.817186323610052,-10.85706061221611,-10.738119069922545,-10.759815357263076,-11.327574494859658,-15.309210770018588,-28.024268468345717
-16.687616752420265,-20.79631802009687,-10.541589369868667,-11.007418630325736,-10.953461029185545,-10.841595098117548,-9.448979276563774,-10.597419243427103,-9.491234397283252,-9.517029396989905,-9.99133111948376,-10.024344176304078,-9.502484672067414,-9.448810962144103,-10.208440660261745,-14.235737502525648,-9.448562561020355,-9.448562561020355,-9.448562561020355,-18.332834573100957,-51.52115156929554,-15.078475813326039,-23.254447576623697,-19.262403121644695,-20.468146302174564,-14.341303515322823,-9.629856259358762,-9.635165346892752,-11.859237123064908,-33.791599444672215,-17.39283086216883,-19.319795226234316,-30.139089950817084,-14.355377105728273,-15.172783874106942,-20.335059530559683,-27.192660029986612,-19.5095143846833,-13.005535640883434,-13.569656047246365,-11.43188192803989,-24.793007209874354,-49.833598484382016,-98.1901633387801,-11.7225715934704,-10.050687423514757,-10.00540298643702,-10.277280768176782,-14.068242338023792,-94.84288272016025,-202.08549696982004,-10.736568779498727,-13.304566564991763,-20.688197049356603,-9.943286635162135,-9.810591547917976,-9.834045910380427,-10.449869550866387,-14.696626194978297,-28.195984089668016
-16.549157365744886,-20.79956528280661,-10.169372755871104,-10.654907337308881,-10.59972422470836,-10.4690417081529,-9.033919024525364,-10.216875773054017,-9.077618375656035,-9.10428908387152,-9.594813654266074,-9.627411586874983,-9.08882486849825,-9.03375672409999,-9.817424610375795,-13.97860826335997,-9.033492575847388,-9.033492575847388,-9.033492575847388,-18.26616381495811,-52.47024176637196,-14.862577493131708,-23.335174349797988,-19.147253494719237,-20.49592031387413,-14.101262813524881,-9.221154389288436,-9.226521809465128,-11.539903774773244,-34.26306318817019,-17.2250172322058,-19.217027453333646,-30.317351939135882,-14.081121697454371,-14.910257726904021,-20.25160031446415,-27.33627557040442,-19.347757866083057,-12.677183739794874,-13.282759916398742,-11.064311064955945,-24.8716385393464,-50.674721950126916,-100.48608787985431,-11.350473286468908,-9.626184954060363,-9.58300207485616,-9.861489631625963,-13.779734286592088,-97.53750552225308,-207.86037976020697,-10.33242257642737,-12.99025702687833,-20.642496470967757,-9.514252081469195,-9.37794034325981,-9.402515561467073,-10.04548593769695,-14.46246804647227,-28.460246363479165
-17.33258861871398,-21.74895154088975,-10.558648327671568,-11.080682116321281,-11.03283679676744,-10.723438388524706,-9.40545158405219,-10.471336105349717,-9.445828563565978,-9.470939569074876,-9.945888283205303,-9.957642947602556,-9.453479377358288,-9.40537128162351,-10.13654265565388,-14.073628922808204,-9.405159620949307,-9.405159620949307,-9.405159620949307,-19.201277740969005,-51.399445972680944,-15.09021465088819,-23.484878521340384,-18.68092558407861,-21.500295562667148,-14.413427841559303,-9.581263752242585,-9.5852439941689,-11.87007127241292,-35.45650893020187,-17.36456227851865,-19.47235274033367,-29.93818794139235,-14.235897864081508,-14.821192020041057,-20.110274410141535,-27.026715347211635,-18.605874878846862,-12.832429670593314,-13.626535450414913,-11.454825356954828,-25.012774862374084,-48.0248024511131,-93.51723816258333,-11.615833329799614,-9.98165138570073,-9.96151499807598,-10.210732408856739,-13.976557776700421,-95.36389949169164,-193.1734251623479,-10.60658632272731,-13.175882785246054,-20.72213060010415,-9.870572755867675,-9.753277863140594,-9.778615784238738,-10.410709496108328,-14.882913419980843,-29.309396391453927
-17.349880044404955,-21.860642063177302,-10.620115220674997,-11.13673489100913,-11.078248936212528,-10.793290215526595,-9.46536885073028,-10.53412426940295,-9.505848939743467,-9.531275109913144,-10.005674387705353,-10.019109585029241,-9.513746914897217,-9.465292278300764,-10.198224083937294,-14.132285733651438,-9.465065342000736,-9.465065342000736,-9.465065342000736,-19.204718511048537,-51.573305326557175,-15.144729272480923,-23.48091047695305,-18.761868410837014,-21.305595774161905,-14.441775863515922,-9.64186716104093,-9.645287713631946,-11.897971413692776,-35.59585819018166,-17.422784767940172,-19.562800470943397,-30.131221776978286,-14.293004332539425,-14.877257898736497,-20.13079757625188,-27.07975526914763,-18.741854815205564,-12.904561599636239,-13.62412867343528,-11.499918919189469,-25.02579629339961,-47.90699032621576,-93.67710392412796,-11.689254705357605,-10.047679974021534,-10.021606940533589,-10.278301623002461,-14.03301734511324,-94.24485574778748,-191.90196488283783,-10.676361704578301,-13.251478551457506,-20.739397789222572,-9.93742289762787,-9.819525465923366,-9.844820827959731,-10.464505377735833,-14.84152608289108,-29.29883890589649
-17.14482494356407,-22.04684333718907,-9.895502030742556,-10.447990807206669,-10.38056258930396,-10.073238157390175,-8.643069887638559,-9.788531460025029,-8.686721247380213,-8.714326126839266,-9.224611905324476,-9.238562805521926,-8.694860733970064,-8.642998184987778,-9.428972186526467,-13.64358524517133,-8.642728630049819,-8.642728630049819,-8.642728630049819,-19.112935864784852,-53.93127390458937,-14.74933231329933,-23.667942760232066,-18.606158447841167,-21.253935367945786,-13.983433269304262,-8.833846594637551,-8.836662518843434,-11.242301672444333,-36.845272369630656,-17.134711221247006,-19.45765300630804,-30.830977836918038,-13.770952643517846,-14.379861298420757,-19.998644507646787,-27.48032542704745,-18.542798032489163,-12.280192123035444,-13.021340245614278,-10.768376747387304,-25.27198731686341,-49.61139122081199,-98.72672082104185,-10.978541817044247,-9.211475616188098,-9.183046691087956,-9.462525196492217,-13.483613825530771,-98.7823915639008,-202.8238382667468,-9.887780059700257,-12.660577333031846,-20.677774041059358,-9.092481936630001,-8.965962191336914,-8.993596794608594,-9.657985884269069,-14.31276109232717,-29.910620216354477
-17.587905623899484,-21.774638421596585,-10.998198928566442,-11.50545456004006,-11.467917784284017,-11.143750625963968,-9.8930340576943,-10.906212952210591,-9.931345987776034,-9.955056272562873,-10.410474396159405,-10.419223369165675,-9.938433143247796,-9.892955661788228,-10.590109878574493,-14.356343252270449,-9.892778998182747,-9.892778998182747,-9.892778998182747,-19.38218348034125,-50.13013094918729,-15.341755890444125,-23.435828215753823,-18.731149993374338,-21.73498777667885,-14.72135583095886,-10.059997312018432,-10.064229759478158,-12.271900188509074,-34.96249476769135,-17.552593432633763,-19.568399651585505,-29.57609736416015,-14.544227645532246,-15.093677159285875,-20.196004388731268,-26.81649591163287,-18.63950312276028,-13.191762424122569,-14.012881284494245,-11.902366632578392,-24.94662763555564,-46.92683399991046,-90.1705563310846,-12.033816604428555,-10.473909402606242,-10.45863592019783,-10.691410524153376,-14.3043970899562,-92.95775626107371,-186.1452593515182,-11.064988888999164,-13.52042541517605,-20.795117055230484,-10.367445939569043,-10.256655068172392,-10.280857253309756,-10.89105564775066,-15.245248569605469,-29.12730760325357
-17.57982173127293,-21.74717946212859,-10.971247319106311,-11.480012035463611,-11.44559605412376,-11.115292218711488,-9.865047997590942,-10.879097573217575,-9.903390007123134,-9.927051485424291,-10.38328301945228,-10.391617580048672,-9.910426580838191,-9.86496756959942,-10.562588495124272,-14.33452682943888,-9.864794455524015,-9.864794455524015,-9.864794455524015,-19.3779631971069,-50.13027606759664,-15.322192588929289,-23.439576769784694,-18.710780996137274,-21.783648220663558,-14.707267558866286,-10.032085087322198,-10.036450672422227,-12.254277678980653,-34.945229427741424,-17.53314523558465,-19.543459019909754,-29.543037021888466,-14.521675343338403,-15.072349142781365,-20.188594732068193,-26.8094711086486,-18.60568975811175,-13.16430780708168,-14.004145601562511,-11.879675815033899,-24.94695081004344,-46.99792903856915,-90.2341812828852,-12.004541167096137,-10.444077950961963,-10.430166030025303,-10.661521343653781,-14.281707620893517,-93.30598936964351,-186.64953539688895,-11.035235322024748,-13.492580609523309,-20.789305284665517,-10.337271933540666,-10.226439234728641,-10.25068818926229,-10.864668042515337,-15.2464971734456,-29.134021131995866
-16.754180797657966,-21.386138943643264,-9.265241726138926,-9.845292993837344,-9.819530350024298,-9.449173248466263,-7.988070726245309,-9.185205900878602,-8.03353572218621,-8.061090891575066,-8.592692897599507,-8.604608810125857,-8.041699343303849,-7.987963263115826,-8.803148549391468,-13.213583187190114,-7.987723747566438,-7.987723747566438,-7.987723747566438,-18.833249084525303,-54.383303995648475,-14.331843242194381,-23.771296276278775,-18.363832023762235,-21.81889395019448,-13.61766381269663,-8.184772994457571,-8.190401235284059,-10.810606264333357,-36.42491763204424,-16.762751903669464,-18.992041873747517,-30.357034891322343,-13.312276894146006,-13.995984092022685,-19.925425072166256,-27.511449335710935,-18.115473815157323,-11.715718659268592,-12.741540090324836,-10.215648796883086,-25.28754468049063,-51.69596596410882,-102.14141284170302,-10.338590846062644,-8.530676123697539,-8.520662246410504,-8.784337285403574,-13.005325077179622,-106.41467341722353,-217.03221485960614,-9.231921972216645,-12.084601064374546,-20.584969811719866,-8.404066736636437,-8.271744348031346,-8.300285689586499,-9.039293726470843,-14.205504142716183,-29.972838921871976
-17.459992283549155,-22.12720832141335,-10.359351764433406,-10.898991432965982,-10.840003030920043,-10.506309483353728,-9.154912374563642,-10.236269987015861,-9.196165172018828,-9.222243584944781,-9.71101516873993,-9.720619041135848,-9.203507296508024,-9.154852476552048,-9.901315102458563,-13.917634572229975,-9.15461871619701,-9.15461871619701,-9.15461871619701,-19.334946474675995,-52.52355011766419,-14.999826239704177,-23.59152373273065,-18.59792018203315,-21.522838739537164,-14.304388738463572,-9.335612172784387,-9.33854587153185,-11.658497789733492,-36.395559462978525,-17.317699332470077,-19.5523100948956,-30.42540368650309,-14.078291850725208,-14.633600171110425,-20.05412071921201,-27.21786865455365,-18.499808284046026,-12.640813387413983,-13.418201961964105,-11.236836607285273,-25.190738716487754,-48.182169764646034,-94.6416516380817,-11.410194872384665,-9.72717663705792,-9.70473418391165,-9.965624019504773,-13.81331911054645,-95.93620356417583,-194.27082562101276,-10.362089051216254,-13.007120139049114,-20.729968078123214,-9.613268294664593,-9.494870487504766,-9.52133516581317,-10.160283028731254,-14.687964864926624,-29.768422071620353
-17.47672432099855,-22.159452985637074,-10.364080392862508,-10.903921725224453,-10.84371559892608,-10.510056406392863,-9.157720159016545,-10.238776009280828,-9.198976699317186,-9.225100050667157,-9.714152310671144,-9.723653717267347,-9.206302940114657,-9.157661881079477,-9.904251081536241,-13.920419842645842,-9.157426509837181,-9.157426509837181,-9.157426509837181,-19.347285266465104,-52.571688235504965,-15.005293400062035,-23.596236583810615,-18.600496723161886,-21.5141028889064,-14.308542851767488,-9.338522915871659,-9.34135556125236,-11.659015271850109,-36.44998735576037,-17.3245938969087,-19.56674025493591,-30.45973973600967,-14.08155839503808,-14.633964244861474,-20.05439771554019,-27.22737711274793,-18.504535532488088,-12.64457354145047,-13.415906355520994,-11.239463347123985,-25.2002693481588,-48.151587069041504,-94.6306429626485,-11.414768100491905,-9.730343430107647,-9.70744540787602,-9.969143129988126,-13.816626671843606,-95.81897987189691,-194.0458984528765,-10.365178881658816,-13.012061952421432,-20.733404157654842,-9.616453659068297,-9.498122231786764,-9.52461780441787,-10.162413591014895,-14.682599950756444,-29.791385809883025
-17.294486639796826,-22.24812327178506,-9.845024855561801,-10.408859543902203,-10.342253597655418,-9.999688334597904,-8.571789705617675,-9.710966703593144,-8.61539911829867,-8.64309440895476,-9.157676825266588,-9.168290831266114,-8.623032082639021,-8.571731055522282,-9.357567696980754,-13.579622651487004,-8.571464280546813,-8.571464280546813,-8.571464280546813,-19.25110401087514,-54.23621937814869,-14.723584517659912,-23.728101436553338,-18.512239705252462,-21.443878119697054,-13.977386409817042,-8.762991618985891,-8.765485606060976,-11.193097550660237,-37.26730635350361,-17.12046228756767,-19.485598512227003,-30.944463429127612,-13.71467586768685,-14.293129300112863,-19.971480880660014,-27.5196063228571,-18.394461913582973,-12.205593536271717,-12.987094123801576,-10.717092770585907,-25.366421589656092,-49.46203706627584,-98.4375673349937,-10.910105341799762,-9.1354807203199,-9.110297296348461,-9.388674228442687,-13.429060429516266,-99.16364094368676,-202.3582719717698,-9.806472800890138,-12.595008797494557,-20.691079715295125,-9.015351355851777,-8.890295624494973,-8.918388922965585,-9.588445931248987,-14.304283425213544,-30.18716206708538
-17.503579948922166,-22.06358816427219,-10.414006529077195,-10.953567945288894,-10.903051452351376,-10.552077530977504,-9.220676919349463,-10.289266644334171,-9.26143294506939,-9.287027477445491,-9.77196684460215,-9.780057585232237,-9.268525336230436,-9.220615018355554,-9.958766417628427,-13.940109112095689,-9.220397558680268,-9.220397558680268,-9.220397558680268,-19.37007149787669,-52.15202689530689,-15.018534077942446,-23.578652963956085,-18.558907535266755,-21.690862560059095,-14.3509440755492,-9.399101108221373,-9.402423390380067,-11.723425625146497,-36.20343522227863,-17.320446420481584,-19.515716416687347,-30.241350537245836,-14.107283911224947,-14.656469012440514,-20.05895932512486,-27.141563139676755,-18.426551541583464,-12.672104675061453,-13.498829970240564,-11.302098683157132,-25.169294380669818,-48.01656895564371,-93.830920340169,-11.453841636743412,-9.790329623487693,-9.77221799862406,-10.02544012734655,-13.84729974954146,-96.05321830192561,-193.51295954360077,-10.416126323779725,-13.033242893248401,-20.732998608309465,-9.676966395553086,-9.56026628830378,-9.586518043985912,-10.227850602584466,-14.786778659702806,-29.727591907162342
-17.176854166694497,-22.028636170806536,-10.06025838097636,-10.602453804894523,-10.53368359442321,-10.242249591757075,-8.828137916088913,-9.960343277077037,-8.871209184074127,-8.898483666435316,-9.401319406595324,-9.41597950332046,-8.879430851559935,-8.828064472061254,-9.604283125350337,-13.762497943878476,-8.827798218296783,-8.827798218296783,-8.827798218296783,-19.116177720932946,-53.510482702156224,-14.84542129121682,-23.621938629993892,-18.67143616557071,-21.17859552462632,-14.081442440408587,-9.016331967144755,-9.019094759234383,-11.381524390972503,-36.61157552603881,-17.209367600119272,-19.503859611864087,-30.753075416637756,-13.894679761092242,-14.501271174634422,-20.03041502490577,-27.413262401526538,-18.64053436081124,-12.431077774662457,-13.138745072946126,-10.928954747992895,-25.217275705036812,-49.25699189917627,-97.83028569120191,-11.146281041397884,-9.401496550350842,-9.371180632360266,-9.648908476255675,-13.612450290863261,-97.46673435704199,-200.27173746800764,-10.07041413469804,-12.805336644274618,-20.69121723345821,-9.284599007297508,-9.159399943120984,-9.186524195643884,-9.837401237048933,-14.399064946498596,-29.757677966153473
-17.52768089035398,-22.051274403950252,-10.758440169448441,-11.274727887303083,-11.214146630065656,-10.915279543531971,-9.605259477221956,-10.654471583942087,-9.64510162855194,-9.670307275718857,-10.140757446830841,-10.151976713803695,-9.652616923557769,-9.605194915913653,-10.328009894772046,-14.210200388158551,-9.604972251963078,-9.604972251963078,-9.604972251963078,-19.347717020379044,-51.43806019368641,-15.234446984255964,-23.49715796182664,-18.756763746007437,-21.389229119833516,-14.547012455259896,-9.779541449270814,-9.782551916138985,-12.007374797570693,-35.773119804950255,-17.500591651331018,-19.655432936780745,-30.178260682979925,-14.382919237658218,-14.9350484027938,-20.14620883967114,-27.058319651027748,-18.725764450752543,-13.007260142091598,-13.721022637432991,-11.631456235805764,-25.06347617946721,-47.38985633683713,-92.49140513058946,-11.815198450395652,-10.189149525209588,-10.163619795143264,-10.418227651295966,-14.129756378426599,-93.11945735780309,-188.64078295239182,-10.805494014905815,-13.35708696420298,-20.7757650155458,-10.080093174994001,-9.964947954623327,-9.990153556922806,-10.599782871401798,-14.92610960718477,-29.404351224631544
-17.88136456626673,-22.1283257951863,-11.113699043503033,-11.626649266379493,-11.584357252796924,-11.2308475407645,-9.994670245853774,-10.986786676250887,-10.032392929538489,-10.05606015234102,-10.510688597817095,-10.515920088044332,-10.038859325462791,-9.994613862485192,-10.682716884226927,-14.404381135331503,-9.994438816629442,-9.994438816629442,-9.994438816629442,-19.614684706000517,-50.30772121968757,-15.427248999319666,-23.489680356067325,-18.693063895068843,-21.902143755789524,-14.830016504924114,-10.160142334164872,-10.163603233773202,-12.348166481144695,-35.46689490224571,-17.63796231825288,-19.702265342230838,-29.794595896414954,-14.609085762087865,-15.110691556071988,-20.205623184043347,-26.853356298811995,-18.574697725181508,-13.260895715181224,-14.080406967022782,-12.003897003241505,-25.06499114597998,-46.312036855067724,-88.9406014045243,-12.130632497357963,-10.575690168784588,-10.561052248721499,-10.793912728092073,-14.376922412095778,-91.75430914412293,-182.41024228534636,-11.153704046432404,-13.599933301407294,-20.85019740081937,-10.469962179193494,-10.3624172267603,-10.386859834909501,-10.987547006346835,-15.307905196893024,-29.410207275521266
-18.068099239276542,-22.175246060581973,-11.483894630705871,-11.982264432970878,-11.941805844498715,-11.594624080561216,-10.40268798671632,-11.358962712420437,-10.438963286332127,-10.46174490539277,-10.90116605235343,-10.905627788464,-10.445213016768928,-10.402634175169442,-11.06695448163503,-14.662479934662297,-10.402477112814138,-10.402477112814138,-10.402477112814138,-19.73636203057543,-49.43228426448854,-15.65357061023817,-23.459227481753096,-18.798217771696912,-21.967747883409483,-15.083874077504614,-10.561965042564381,-10.565443221719857,-12.677669609972341,-35.10997375597987,-17.821102705098486,-19.82327513758385,-29.61328791901179,-14.88486567889785,-15.366312820655502,-20.30134072071476,-26.73788844498447,-18.700802090953047,-13.582593546799494,-14.38255614120516,-12.37342556253022,-25.02523061753095,-45.50281558042822,-86.65925017665379,-12.494001213569486,-10.991371935199611,-10.97722241078639,-11.201445602782757,-14.665595775084633,-89.49995567525379,-176.9447621496244,-11.547326076286085,-13.910593688833947,-20.927350476149712,-10.889574173871706,-10.78622427355813,-10.80973377882045,-11.38835021624297,-15.572182608484596,-29.250348393599246
-17.74416611848162,-22.192867685343614,-10.814405901793165,-11.338973169110194,-11.28683909003843,-10.940449787086415,-9.656828344771611,-10.683386474353023,-9.695962115091305,-9.720693008790054,-10.189522108990465,-10.196224103742335,-9.702733874483942,-9.65677550474728,-10.36832565945222,-14.206576791045318,-9.656572758198006,-9.656572758198006,-9.656572758198006,-19.52443844253112,-51.282120968794096,-15.259427159558122,-23.532853385919736,-18.64866813973923,-21.726798951611432,-14.621190106816872,-9.828573129219947,-9.831609142625025,-12.0659677663612,-35.95080088461124,-17.516608971293238,-19.66540320936825,-30.108134873182614,-14.395325572462959,-14.911188010941231,-20.13761527378195,-27.01083830587636,-18.540604208528677,-13.01173372586821,-13.802940076082931,-11.694639693803525,-25.128921789005155,-46.9677050835903,-91.15044361428966,-11.843510146740517,-10.23489866118475,-10.216285431982651,-10.461923375320799,-14.149981550166988,-93.17682247020468,-186.63346510037604,-10.83507925194413,-13.36416254658245,-20.80153234977937,-10.125934468483118,-10.01428055471708,-10.039599506474316,-10.653147643113497,-15.041941519326476,-29.60278062885382
-17.097388349029377,-21.43307496795674,-10.419934278542543,-10.938541464373785,-10.895747778337334,-10.609521482674253,-9.273801572978826,-10.362941171490665,-9.314857542989559,-9.340085490688502,-9.818191943531616,-9.833065497054022,-9.323073587551319,-9.27370209849631,-10.015502354001097,-14.006960025408583,-9.273488328058585,-9.273488328058585,-9.273488328058585,-18.98079404674352,-51.414905050105574,-14.99394841360794,-23.452068672909483,-18.713711303839936,-21.38189790142132,-14.306289157858195,-9.451615718940365,-9.456341572350548,-11.774656901285098,-35.05995643288082,-17.280953665182572,-19.341975715155378,-29.803628312700766,-14.153930506269994,-14.78876052636432,-20.109159715834153,-27.02837802328272,-18.654533365487495,-12.739422792178067,-13.545558591011815,-11.330153855277784,-24.938743526108826,-48.69384942709605,-94.9237471949254,-11.494133237125373,-9.848927009871888,-9.828573807226489,-10.078055687966277,-13.88517583095459,-96.78987783683799,-197.3867356407561,-10.488094944698936,-13.073585979912266,-20.678143724530734,-9.736810228776248,-9.616018809464505,-9.641220956938195,-10.285389933900838,-14.813286101555764,-29.107588175484175
