z_20220803,z_20220804,z_20220805,z_20220806,z_20220807,z_20220808,z_20220809,z_20220810,z_20220811,z_20220812,z_20220813,z_20220814,z_20220815,z_20220816,z_20220817,z_20220818,z_20220819,z_20220820,z_20220821,z_20220822,z_20220823,z_20220824,z_20220825,z_20220826,z_20220827,z_20220828,z_20220829,z_20220830,z_20220831,z_20230801,z_20230802,z_20230803,z_20230804,z_20230805,z_20230806,z_20230807,z_20230808,z_20230809,z_20230810,z_20230811,z_20230813,z_20230814,z_20230815,z_20230816,z_20230817,z_20230818,z_20230819,z_20230820,z_20230821,z_20230822,z_20230823,z_20230824,z_20230825,z_20230826,z_20230827,z_20230828,z_20230829,z_20230830,z_20230831,z_20250801,z_20250802,z_20250803,z_20250804,z_20250805,z_20250806,z_20250807,z_20250808,z_20250809,z_20250810,z_20250811,z_20250812,z_20250813,z_20250814,z_20250815,z_20250816,z_20250817,z_20250818,z_20250819,z_20250820,z_20250821,z_20250822,z_20250823,z_20250824,z_20250825,z_20250826,z_20250827,z_20250828,z_20250829,z_20250830,z_20250831
-15.314702495366483,-16.853086981692453,-21.480517508514545,-27.631991074480645,-18.996632701602895,-19.405329030939853,-18.91576824453492,-13.81113771538501,-14.375364945794232,-18.585567359302786,-20.185951075926056,-17.61324888894251,-23.296503668393093,-13.840536627806111,-20.566349554776153,-21.40178125851144,-18.989632026455055,-88.45737830371125,-40.78726410122256,-46.43179190574145,-22.943323344608316,-27.013326735270844,-23.085937957499937,-23.789638097345076,-15.38100110561318,-14.755312606431012,-28.653471946220492,-30.194815738769158,-13.5071959415279,-13.460579978738066,-13.932244018691472,-23.75280781801939,-15.575298318555447,-16.430673824195594,-14.300222024050349,-15.367453020204126,-13.571203838390188,-76.90075071886417,-55.12327070453152,-13.95109158165408,-29.74737662721335,-23.590978540451186,-15.119051295619089,-25.207110187951994,-30.121196551947136,-32.1997509181504,-34.499659226542285,-22.586696987204036,-21.26978817230762,-13.478183635312746,-13.466041762233719,-13.466041762233719,-13.4901277246049,-14.360459751642855,-14.460513742706338,-15.634188652934327,-32.724499970425384,-39.698827876197015,-15.600272723265075,-19.256084479711248,-16.11448889606634,-16.372286576367294,-19.35467698792945,-15.479824013210267,-14.677111103214346,-17.498703319454506,-20.43847636199383,-15.60845618933913,-16.653550825143704,-16.311891732382986,-16.03955817884024,-16.085497848537578,-14.732245451557358,-80.55889177910093,-213.0847223169125,-22.21099901866861,-14.765636605485861,-14.65848286085901,-16.30240683786973,-14.914727092057733,-48.662933438142694,-15.435188271248245,-17.280657847165752,-21.91982954387807,-14.9313484346804,-15.85670432546327,-28.713627556142644,-29.480049038195496,-54.27166157878033,-21.831631446797278
-14.602966465559575,-16.222169861617875,-21.27693062072799,-27.840677628928468,-18.572061323049176,-19.12288187580602,-18.461379103153206,-12.954580814251857,-13.578085052684763,-18.075981061860578,-19.88343544260991,-17.000955576221937,-23.290057595186767,-12.982298601713056,-20.32232838265557,-21.344083973287077,-18.5905842579798,-90.6922573615574,-41.48384042637943,-49.179897889757726,-22.865391325211668,-27.24233710042214,-23.315308787433626,-23.597663527892777,-14.666761389731365,-13.929965192777146,-29.22362570743894,-31.299920210019025,-12.614640988858076,-12.56153689569005,-13.070761335001439,-23.928983305443708,-14.85114760597186,-15.763022784756588,-13.474700887140834,-14.672556062853246,-12.672589559205086,-80.98028469177525,-57.42929078515067,-13.095127947265588,-30.494084172035286,-23.396718862545377,-14.353158405916552,-25.42691145618324,-30.768831229947054,-32.88156699667736,-34.285925154272846,-22.230661361807286,-21.170629882511374,-12.581434461632627,-12.567722206759845,-12.567722206759845,-12.594784085608795,-13.54222558728238,-13.665141183137589,-14.955978374747975,-33.26239426469474,-40.389527094935225,-14.884040408927959,-18.788038132280533,-15.312392145669119,-15.496447178510044,-18.90107424217345,-14.59694333275802,-13.73068826723525,-16.710873799928887,-19.97139743589337,-14.735328162116963,-15.916865669935909,-15.519467628765181,-15.13564341088435,-15.277419246424666,-13.796970297657559,-85.21285868206841,-232.67706391907132,-21.730709967624243,-13.831977447804972,-13.71270353631633,-15.523802314077798,-13.987713562807123,-49.75631625246595,-14.570886900953152,-16.489226995502566,-21.702978944056326,-14.02248990840322,-15.033371041251463,-29.167566752124998,-28.947907227717984,-55.565890555665554,-21.81861278281975
-15.558819415814156,-17.088193577895712,-21.666353054536714,-27.514209164462212,-19.125971226716572,-19.584361527743667,-19.038176489457445,-14.070005809866181,-14.628610857653065,-18.69603216898043,-20.2732913546458,-17.692443809252207,-23.3747441523945,-14.092750882677935,-20.73130293454541,-21.574097233581586,-19.14183569178246,-86.08956306942652,-39.88115483824867,-46.82768291982033,-23.044987814185944,-27.176887830334845,-23.3168323080773,-23.719294343464718,-15.603856782725625,-14.940016460788597,-28.831003074539286,-30.225531646491554,-13.767512476888228,-13.720947575952739,-14.17432709888238,-23.88166402787338,-15.786906222177244,-16.65533129675155,-14.535756784661718,-15.610405277914866,-13.815931333736255,-75.8990259634471,-54.25520590449301,-14.194593102896748,-30.019189408646866,-23.689189610665345,-15.308472641555353,-25.252584375572752,-30.329514948123524,-31.998234487241064,-33.519040696393795,-22.565040026825308,-21.47714276655509,-13.739906362192423,-13.72830560758656,-13.72830560758656,-13.751869068336003,-14.603774764847534,-14.707988151552657,-15.866425929716616,-32.41091692003491,-38.96874598270205,-15.840976031070884,-19.47940904888029,-16.36154353805984,-16.55508796054039,-19.546733657457587,-15.760488478050531,-14.958982948627614,-17.650563772481505,-20.624904339921386,-15.87616720920489,-16.924039820145275,-16.565407436707208,-16.225409484967162,-16.337765186385838,-15.021518073842582,-79.04476370837966,-210.7226164594112,-22.17177101015367,-15.056628017195651,-14.949075606123362,-16.557253857245115,-15.1907786157891,-47.66494059852782,-15.703366876353451,-17.42640561545847,-22.0987609982875,-15.219449930216259,-16.134130681217535,-28.86401994391416,-28.77877984290898,-53.07017189854302,-22.084420576686547
-15.557629920055662,-17.143921747788184,-21.77007689810656,-27.520127911809595,-19.102565802816642,-19.563870620917637,-19.02314161349406,-14.029838859795655,-14.58461270658513,-18.664070117476033,-20.23403630492862,-17.616937845718564,-23.4062112416855,-14.044415332059478,-20.775625864736483,-21.58436201522182,-19.14325742255465,-86.75546007471746,-39.63597945466984,-47.21331487265372,-23.053801027196073,-27.427253536623205,-23.338526148073306,-23.69903634635702,-15.577259181330401,-14.87702928061333,-29.033552989372097,-30.06359174949407,-13.71965586297401,-13.67294064099362,-14.129575833609874,-23.879322555823876,-15.772256685545925,-16.69023271526638,-14.490054039091705,-15.58029549228251,-13.764782671543836,-76.11830580442795,-54.254046937329484,-14.15343738841165,-30.192845864129488,-23.869476927594604,-15.260505987977105,-25.21998283280275,-30.54135423614041,-31.95240355574546,-33.2586974571753,-22.568994513065242,-21.52751251376948,-13.691735332315758,-13.680021491069697,-13.680021491069697,-13.703747090586813,-14.562592459818493,-14.662067189766644,-15.830108038993789,-32.250878484147265,-38.87192964054921,-15.859975758837322,-19.453711467155397,-16.311137213916545,-16.496695457775303,-19.4808366000395,-15.739239934534126,-14.906330827948816,-17.59560586320269,-20.66968672732405,-15.855315280674192,-16.901577938898715,-16.532153628798845,-16.155185522245443,-16.28697959825448,-14.96651609567399,-78.83903377520112,-211.41139798059942,-22.088172874780057,-15.00772321697558,-14.897634027585449,-16.516296784642382,-15.139233681617485,-47.63177459157998,-15.651778026215023,-17.344980606464702,-22.09711048407366,-15.166282081304205,-16.103107847875812,-28.97432329175054,-28.502010044090746,-53.214933150865356,-22.02512587566522
-14.704907507757401,-16.42327036840333,-21.349073470048317,-27.868131303404176,-18.626637242514057,-18.94739022770731,-18.55670178948405,-13.053075696024976,-13.631571727773803,-18.207477679990443,-19.867523434347856,-17.153179143782637,-23.17403036059058,-13.074422299332058,-20.315552857239147,-21.082924388992787,-18.633250272312157,-95.08461044242203,-42.17121835403789,-47.12315340313617,-22.744890148372875,-27.33521196329572,-22.730994432867053,-23.87240473743108,-14.745596719947683,-14.096743690613426,-28.889186629737047,-29.859349273715054,-12.723298925086546,-12.675915100776342,-13.201781293414184,-23.521987070495104,-14.992770323961903,-15.952565083467626,-13.581144916710636,-14.690282410278432,-12.808797683169896,-80.09196745924784,-57.25628742177727,-13.221067056673235,-29.771971953383442,-23.81561459340542,-14.490120452701916,-25.080736335836605,-30.293006705081606,-32.60997823186919,-35.89460015739833,-22.616977017465416,-20.959955033413053,-12.69024049300062,-12.676750781172139,-12.676750781172139,-12.702622814672399,-13.636000389622055,-13.724484135357711,-14.966560528413357,-33.12881760205755,-40.99353779916939,-15.050825722582216,-18.67376309621435,-15.361496060507063,-15.731935221403155,-18.749539546548753,-14.72186874222197,-13.830886640908924,-16.92646828256371,-20.10658586309183,-14.878689368842327,-15.936620452658316,-15.588582694011755,-15.347936546424608,-15.324309655115162,-13.867551291422771,-83.79408401885112,-221.90257374436888,-21.965858617231962,-13.912066276913864,-13.798526433968469,-15.56171325905023,-14.086375486906972,-50.665610763958725,-14.632632242683735,-16.674388024855087,-21.51618509917231,-14.076979811849524,-15.090284146748083,-28.701455910411255,-30.159572311742117,-57.535333750087666,-21.172385403621295
-14.704907507757401,-16.42327036840333,-21.349073470048317,-27.868131303404176,-18.626637242514057,-18.94739022770731,-18.55670178948405,-13.053075696024976,-13.631571727773803,-18.207477679990443,-19.867523434347856,-17.153179143782637,-23.17403036059058,-13.074422299332058,-20.315552857239147,-21.082924388992787,-18.633250272312157,-95.08461044242203,-42.17121835403789,-47.12315340313617,-22.744890148372875,-27.33521196329572,-22.730994432867053,-23.87240473743108,-14.745596719947683,-14.096743690613426,-28.889186629737047,-29.859349273715054,-12.723298925086546,-12.675915100776342,-13.201781293414184,-23.521987070495104,-14.992770323961903,-15.952565083467626,-13.581144916710636,-14.690282410278432,-12.808797683169896,-80.09196745924784,-57.25628742177727,-13.221067056673235,-29.771971953383442,-23.81561459340542,-14.490120452701916,-25.080736335836605,-30.293006705081606,-32.60997823186919,-35.89460015739833,-22.616977017465416,-20.959955033413053,-12.69024049300062,-12.676750781172139,-12.676750781172139,-12.702622814672399,-13.636000389622055,-13.724484135357711,-14.966560528413357,-33.12881760205755,-40.99353779916939,-15.050825722582216,-18.67376309621435,-15.361496060507063,-15.731935221403155,-18.749539546548753,-14.72186874222197,-13.830886640908924,-16.92646828256371,-20.10658586309183,-14.878689368842327,-15.936620452658316,-15.588582694011755,-15.347936546424608,-15.324309655115162,-13.867551291422771,-83.79408401885112,-221.90257374436888,-21.965858617231962,-13.912066276913864,-13.798526433968469,-15.56171325905023,-14.086375486906972,-50.665610763958725,-14.632632242683735,-16.674388024855087,-21.51618509917231,-14.076979811849524,-15.090284146748083,-28.701455910411255,-30.159572311742117,-57.535333750087666,-21.172385403621295
-14.964279565757034,-16.590558430431322,-21.371734970059247,-27.77626848235062,-18.796651631925318,-19.136073571095228,-18.722184517792652,-13.38794962850044,-13.958786856497879,-18.38312393783193,-20.016745855225643,-17.38459432738391,-23.20939824413194,-13.415554461355953,-20.39935572488035,-21.204948523360123,-18.785535590954765,-92.3099916850033,-41.748354175901426,-46.552820668958645,-22.81559606181736,-27.11848979791823,-22.831849146922288,-23.865942368952396,-15.023773072322088,-14.403801365950105,-28.693465742751464,-29.982547165531436,-13.072362976323108,-13.02560934117514,-13.52785119117856,-23.5988754487324,-15.249990721057518,-16.149708144678552,-13.901848064396303,-14.983228171324356,-13.152357848830784,-78.59658708674621,-56.35954721686774,-13.546195961917903,-29.655853880855357,-23.685895060625526,-14.779439908586497,-25.128692416670713,-30.12661295393534,-32.43119093869912,-35.50261147353602,-22.618607821044247,-21.058022637039883,-13.041124310917125,-13.0281706820988,-13.0281706820988,-13.053180471412386,-13.957274867254474,-14.04994382636191,-15.257408940307348,-33.03211142457658,-40.52044797629469,-15.279859985768233,-18.915689175531643,-15.693109379254155,-16.035985456867913,-19.014590130328173,-15.049003796078367,-14.20517988227456,-17.196618734071333,-20.234425729244855,-15.195846251430693,-16.242738770085253,-15.904723208712964,-15.678704628823313,-15.659346730541367,-14.248222433428952,-82.48527022462194,-217.43106625136957,-22.1199937576464,-14.286539508342154,-14.176786397475128,-15.885963421276978,-14.453497622453815,-49.93295237342406,-14.986309944376933,-16.964158648285903,-21.671370584286137,-14.451734620123531,-15.420870544469047,-28.645660575139054,-30.06830476304725,-56.24145684241071,-21.425647809059875
-14.540547605236364,-16.21343490309197,-21.225715671650068,-27.930983469716544,-18.531397741454285,-18.947786324553928,-18.451976645244848,-12.883723368307034,-13.486412377963807,-18.095297786414413,-19.826692950790104,-17.047255241450472,-23.207667783080076,-12.911286901285882,-20.23720825098272,-21.115802004312116,-18.53563304548438,-94.16975556643567,-42.26194801374843,-47.89104617731289,-22.763257631409807,-27.21882516248988,-22.894023421985885,-23.764183740579245,-14.604726488064502,-13.928210597192715,-28.95710649951257,-30.519714735379743,-12.547977173870668,-12.49764899896986,-13.02366561317257,-23.64500059428672,-14.825035403655555,-15.758706717258598,-13.418728760766617,-14.568989379200012,-12.627029302046873,-81.10511960930572,-57.75788286513038,-13.046167546663447,-29.99715767848886,-23.566303136716165,-14.335639499205438,-25.22165159186735,-30.43128020244982,-32.852352785608915,-35.54612723157355,-22.444354166521755,-20.9655078560869,-12.514174940855158,-12.500332813192863,-12.500332813192863,-12.527049076386936,-13.477346952557173,-13.578830995238029,-14.853934255018768,-33.31279310275277,-41.09413673638249,-14.856218792575214,-18.623179997487565,-15.223355146369869,-15.526921228031513,-18.722598046114268,-14.530402684434417,-13.65054667183166,-16.754753196875907,-19.94739463635735,-14.684242664959301,-15.801193430743975,-15.437523566202335,-15.155347142464565,-15.183679865768923,-13.698406277350152,-85.18498042338858,-228.35734553430433,-21.885235509752306,-13.737960058239826,-13.621654900865684,-15.424971579212336,-13.908799471969148,-50.744768792337744,-14.477031810938172,-16.513395240255477,-21.51313425176307,-13.916142686067893,-14.934939785489075,-28.867899859378404,-29.90304102805176,-57.01091332344734,-21.358438194432033
-14.909034952530103,-16.537300574602185,-21.354316640264994,-27.787397593709844,-18.751979156995528,-19.125349966091065,-18.67680170566058,-13.320800596767537,-13.898378032551493,-18.335088084384576,-19.98559722023218,-17.324010643659317,-23.222141612071688,-13.347893432472405,-20.384498576647708,-21.20675053221961,-18.749098642576868,-92.19915329533809,-41.68118038326056,-46.89842164227072,-22.81899562438859,-27.1413332378622,-22.886497793908987,-23.816170362854244,-14.968996851002032,-14.329658013089471,-28.765553131671147,-30.131218066036247,-13.001209641276132,-12.953541488691654,-13.457331176833296,-23.627594085078055,-15.188476203894364,-16.094344162533357,-13.835564335620173,-14.933628324769089,-13.07789670014035,-78.98098568313422,-56.502273487095685,-13.477118861225213,-29.765803862820178,-23.64603402356007,-14.712778747209939,-25.155077751905516,-30.211769462313583,-32.49403525283918,-35.31139394278997,-22.564006733928515,-21.068424107070136,-12.969616041115328,-12.956569207625284,-12.956569207625284,-12.981883173629477,-13.89283949975781,-13.988482696008008,-15.208780744972021,-33.0181625188576,-40.52002044559879,-15.221557131141846,-18.890155451241306,-15.634100054253356,-15.949135890300282,-18.98409411661509,-14.981113010512878,-14.132232862275897,-17.123676118160823,-20.192442550296366,-15.126743481002732,-16.1909300663917,-15.844801724764142,-15.590928082958966,-15.59924070383132,-14.178326257467956,-82.81362151505888,-219.56170045180207,-22.061075732605318,-14.216708230836305,-14.105502752560483,-15.828589800673909,-14.380997022105483,-49.91127119899832,-14.921162635709871,-16.888934891948676,-21.665651500299013,-14.384987112231315,-15.361679326779939,-28.71706553130589,-29.889481354238946,-56.092314238282945,-21.46630871238054
-14.989623272250192,-16.646186342483816,-21.421595726191224,-27.763423154671308,-18.80404015181289,-19.118171183404105,-18.733406854282357,-13.401530776650338,-13.965879380144953,-18.394145232676575,-20.008381493781435,-17.3800763038779,-23.20250863022309,-13.42533571162337,-20.424579402358138,-21.18704209996656,-18.800955168980163,-92.88613637475471,-41.695789456457206,-46.46819799569806,-22.806375486166417,-27.211291128099123,-22.787669603677934,-23.8891607258711,-15.036497889923584,-14.414603978312442,-28.73108255246572,-29.76185265335433,-13.085003695857223,-13.039020530054238,-13.544149404851659,-23.55876915549279,-15.272754220396099,-16.193641723074247,-13.913759873651097,-14.988782381831111,-13.166419053383722,-78.47970632317184,-56.287675737239965,-13.561848264489836,-29.635064833852308,-23.793444156164576,-14.78998216020688,-25.080058572301716,-30.134654295402434,-32.373557863965814,-35.58057881627509,-22.667557799609327,-21.058836696831264,-13.053731485127237,-13.040832047222281,-13.040832047222281,-13.065702791177571,-13.96842721083934,-14.056765607161344,-15.259581037330548,-32.94899422279913,-40.506967742763116,-15.319806493226908,-18.908177548425737,-15.697512660693455,-16.056708022714567,-18.99082730891834,-15.073077755782862,-14.217005587233983,-17.212211954941047,-20.277187162843287,-15.221632488374661,-16.252789208623387,-15.915890068787,-15.690557676602124,-15.663777991718929,-14.256086299618728,-82.15339911670057,-216.13557533758558,-22.110558920108527,-14.297309904992463,-14.18763289471746,-15.891371505101372,-14.464884977051176,-49.939540036654535,-14.993211930155477,-16.972253128404724,-21.661688199896687,-14.458247518493161,-15.433287091956245,-28.621630357564847,-30.081293194003866,-56.510677658303315,-21.34874821711821
-14.361117219926845,-16.048983257071555,-21.24744617196199,-27.959806602256748,-18.419022676189932,-18.97464124832134,-18.31546307148565,-12.644641507567036,-13.278814441658845,-17.91229552096892,-19.756085788149086,-16.796243478207927,-23.292902409982183,-12.668270384825993,-20.24461974513666,-21.260513042852793,-18.454122290537033,-92.97635953348755,-41.86408530261289,-49.793823628627344,-22.81932490436751,-27.436084071640412,-23.265074263849534,-23.590132194369495,-14.413961076649512,-13.643997725446432,-29.42090443423639,-31.319002140395398,-12.29081675027499,-12.23645930168578,-12.765634929730075,-23.894363484025924,-14.611070524762543,-15.572182194149988,-13.17770393040344,-14.409218458799927,-12.352755975347852,-82.49435042355626,-58.30440098169866,-12.7926628226503,-30.65771562126801,-23.47977965235536,-14.088589142484844,-25.424428551554385,-30.966099319947958,-33.089585802690294,-34.542254249525875,-22.204575852848045,-21.103127287677946,-12.25582521870995,-12.2414930311854,-12.2414930311854,-12.269489666726894,-13.246360515603438,-13.367322237172433,-14.696110443804702,-33.37025132168952,-40.833044640651266,-14.66097807710518,-18.582095839453572,-15.011841009721646,-15.206063935214583,-18.671338030811064,-14.28871761659217,-13.383947385917908,-16.457342722619167,-19.8416645707252,-14.436921350592524,-15.640409655282934,-15.230823302241385,-14.827171697673045,-14.971611514141221,-13.44619986001723,-86.64130577191685,-238.01341645613792,-21.606998951131345,-13.486064353414982,-13.36276917586909,-15.231220736155011,-13.647391400727981,-50.454973689829345,-14.246682454543558,-16.216196033648135,-21.576359775973298,-13.678700563300803,-14.731346429347058,-29.275276168171274,-28.977372788467623,-56.50879180279797,-21.64272582546112
-15.937744322843479,-17.46266713580569,-21.834602271236378,-27.45856634181386,-19.35511308617772,-19.721998577773576,-19.28878598188267,-14.501875411172252,-15.025951583911487,-18.973307971055267,-20.435613720465923,-18.00603745842471,-23.412183065385022,-14.522003055435631,-20.90085812018838,-21.60361724618078,-19.36978492670601,-85.96443145951994,-39.58317411516609,-45.4769952965775,-23.104090642185987,-27.200916185230135,-23.18682780625353,-23.870244766436286,-15.973236139217834,-15.359265735161888,-28.646946132357805,-29.52271255835641,-14.21457908234844,-14.171793568966622,-14.612175535429738,-23.786753807976897,-16.170488913330487,-17.03523192618443,-14.953330349640456,-15.960010359150635,-14.268620608041955,-74.01883935443132,-53.207507559245826,-14.629639681364997,-29.665784698119804,-23.920837751442427,-15.7005475838287,-25.132165274095698,-30.065880983425945,-31.679683051612,-33.80738549565197,-22.819709493971438,-21.548002445108757,-14.188694020419721,-14.177803422912106,-14.177803422912106,-14.199873846694185,-15.01605283429574,-15.104185601418934,-16.205708653676904,-32.10623242281669,-38.732383915636845,-16.23756631747428,-19.714729163281227,-16.76416998861312,-17.00772584165051,-19.75656825519581,-16.217198414535503,-15.431736404964782,-18.063435339352356,-20.91661909545291,-16.331267764468404,-17.29836356003916,-16.969162943737107,-16.68230593912147,-16.741004272856767,-15.484170848059767,-76.686963581752,-200.6732764758661,-22.435660540865104,-15.521708678748322,-15.419808472992592,-16.947343821717162,-15.653848526763797,-47.286711228601234,-16.13366894523668,-17.831259798053786,-22.222325544452453,-15.668875434535305,-16.55096940548036,-28.66736746655194,-29.111918332177716,-52.855734529216946,-22.037583891362715
-14.742091714798349,-16.41599297166231,-21.35128074318225,-27.831373677787283,-18.6253585159352,-19.05175023042314,-18.55060810117085,-13.099888904341325,-13.690616914143495,-18.193179737845846,-19.88067860139497,-17.131814308481495,-23.244391705608734,-13.12194086783452,-20.351431473951855,-21.18646005101624,-18.64804423919495,-92.94830198986075,-41.60876504761267,-47.7902981778567,-22.807769174873904,-27.320393547461496,-22.96698960142237,-23.728482166499656,-14.789516890551154,-14.097689956281906,-29.01218891918173,-30.314097390166765,-12.767102821230209,-12.717641458756834,-13.231881754640288,-23.662010510129615,-15.0069320806134,-15.954371655898782,-13.618438059205223,-14.758251594688188,-12.838673508167698,-80.12144342101608,-57.001486211357104,-13.25501288487999,-30.050073707951753,-23.668594933154417,-14.503410412304879,-25.183479831009535,-30.472384511482204,-32.640229653350524,-35.01113600327889,-22.47165796796432,-21.07818575700236,-12.734286287039362,-12.7208825913678,-12.7208825913678,-12.74701810598305,-13.679910629297888,-13.778937775696608,-15.033812091031315,-32.983593540872604,-40.60921244589163,-15.063272515137268,-18.774521941722874,-15.425100288816298,-15.698983465902073,-18.841556655118126,-14.76607134512887,-13.886349647221262,-16.904611888573324,-20.099431682646383,-14.912941122880255,-16.010869742583644,-15.643430343749962,-15.327639428203508,-15.38711310325121,-13.935166234111836,-83.70658600371806,-224.75571750765414,-21.89040386049553,-13.977100411317407,-13.86159590591952,-15.627778371743672,-14.138408556151884,-50.06454366611412,-14.69537659083447,-16.6547623522561,-21.61544392267371,-14.149634891220934,-15.158637096520085,-28.890185845780223,-29.514205937200472,-56.251845203840254,-21.454423646606006
-15.290402374003817,-16.906429114481742,-21.540748685531675,-27.6582840247807,-18.976027013861707,-19.29485687662328,-18.908459063482724,-13.752703378171566,-14.30185338459562,-18.579132313749835,-20.139298047362328,-17.584672358118578,-23.253383124995793,-13.775467932665919,-20.566330768053067,-21.297881681879446,-18.977431114240787,-90.85310834460753,-41.05693962290665,-46.00339312096304,-22.883787549089355,-27.187701656804016,-22.875270914250997,-23.89011858888064,-15.333950847796288,-14.72157929552748,-28.66724114809908,-29.612371720639107,-13.44641935223019,-13.401780198813295,-13.887247177835967,-23.601842031557407,-15.560027687107404,-16.462113388668616,-14.246406290140031,-15.293570107664076,-13.521088240591311,-76.95989945032017,-55.28240795090801,-13.904276097322994,-29.58111393150859,-23.834912621810528,-15.083625156258543,-25.071245732919834,-30.060784950667614,-32.12952269293132,-35.113672919271195,-22.72613905106978,-21.191939087748374,-13.416822449016806,-13.404559962735718,-13.404559962735718,-13.428471553426588,-14.302218744259173,-14.389086140318803,-15.556238234909461,-32.664077641095766,-39.96484636151794,-15.613075188294596,-19.152542632654836,-16.03557369083329,-16.367789556791866,-19.223173373197532,-15.437450053968556,-14.604706462299596,-17.49007745392705,-20.478150353876735,-15.576448283476946,-16.580096966735386,-16.249300344000666,-16.01367391805727,-16.004739380740176,-14.646232341304383,-80.32942819905227,-210.57951526497945,-22.22193688408652,-14.686381315183823,-14.579686436065554,-16.224523703824083,-14.843974296865545,-49.12269514566567,-15.355069717686384,-17.253425037165577,-21.82352505468357,-14.84198441279225,-15.78621841137059,-28.594402702719464,-29.840765421089255,-55.44134483003468,-21.530791878718304
-15.08406265523039,-16.8134503690782,-21.587186028302494,-27.716798571070928,-18.800467893864493,-19.137124370868094,-18.744796883419216,-13.456988225068258,-14.01141153507733,-18.404280480221566,-19.976726405080253,-17.326284683594785,-23.259416627382613,-13.467964146947763,-20.541731303904932,-21.19811919821445,-18.8436928330218,-93.31153989533745,-41.0261489637148,-46.92359409312952,-22.842885490838952,-27.542681169910143,-22.85557388026656,-23.832330626474125,-15.094186540248623,-14.418348537737632,-29.013585730694842,-29.475304083309414,-13.131993554646183,-13.08626126958049,-13.591522514960975,-23.55186712256358,-15.337938242574833,-16.326122861206656,-13.956571565706001,-15.043042793844748,-13.204873100979636,-78.3856177233703,-55.931253324608306,-13.613270472859321,-29.845722893328684,-24.03126210475307,-14.807410863312743,-25.00669610271133,-30.37812116639522,-32.2486260027977,-35.00929564021124,-22.69464761195411,-21.16775802219131,-13.100635528118076,-13.087941173670965,-13.087941173670965,-13.112764205912702,-14.01569702372205,-14.09651147280405,-15.30195615371186,-32.51633739429058,-40.20400542001184,-15.445065822167305,-18.95362168034397,-15.74140162978723,-16.056577042049877,-18.969790010909055,-15.167008631030548,-14.271394234734155,-17.2207238779778,-20.40534519219558,-15.309705305619573,-16.325876557936724,-15.97613950791252,-15.673116998586414,-15.706343610942927,-14.309076602507277,-81.09553891784346,-215.25806230357733,-22.007413270208396,-14.35847603354993,-14.246305580668828,-15.939867356027127,-14.515649164670725,-49.52746254726844,-15.040200095156665,-16.945793777578196,-21.719742683947302,-14.512213068389176,-15.507380233467837,-28.75737015680251,-29.509741804595578,-56.282094112648615,-21.34022472888895
-14.641507351195768,-16.323445306854467,-21.27932772893196,-27.893290858249262,-18.590990331134343,-18.965688657961813,-18.51625107971306,-12.996236204496116,-13.58697623193261,-18.164840755369063,-19.859474518350726,-17.12176675502476,-23.194396426912462,-13.021864342572805,-20.27758493753538,-21.109470886634412,-18.59387730715572,-94.28626339303666,-42.1837016877583,-47.44976614613683,-22.76022921726127,-27.24003337427406,-22.82369719264632,-23.81126153413831,-14.69801101370757,-14.038306688118285,-28.893206616567852,-30.2256991080793,-12.664967900227428,-12.616048446718365,-13.139360714650554,-23.591667677741953,-14.92805397071206,-15.866197155150434,-13.526696905536397,-14.654699317460114,-12.74657227641541,-80.47893965250047,-57.430637941420486,-13.160379693354356,-29.872127670009395,-23.659623013830704,-14.437269848166185,-25.159491977616987,-30.340658709760746,-32.72195901114331,-35.669034087972165,-22.52231841638567,-20.969093684630387,-12.631701491283394,-12.618077047447839,-12.618077047447839,-12.644312669594532,-13.583683807924018,-13.679480485860791,-14.935692225588571,-33.216629722172,-41.005431177523974,-14.96719753808964,-18.669873148616688,-15.321363888920716,-15.652826378974465,-18.76104797974887,-14.651474785272232,-13.772516714749948,-16.862590515073745,-20.029571553127663,-14.805727096110783,-15.894362605377845,-15.539466875991955,-15.279151256853195,-15.283110944464493,-13.815901392704665,-84.40695714331157,-224.8853706529231,-21.941337450983955,-13.856964451787377,-13.742398363199145,-15.521415006517582,-14.028621092265574,-50.63808863978751,-14.58529740008855,-16.61818276032748,-21.52645450382767,-14.029102356695342,-15.040308168349542,-28.780356391330955,-30.02182956461548,-57.092310544770655,-21.296560334174263
