z_20250401,z_20250402,z_20250403,z_20250404,z_20250405,z_20250406,z_20250407,z_20250408,z_20250409,z_20250410,z_20250411,z_20250412,z_20250413,z_20250414,z_20250415,z_20250416,z_20250417,z_20250418,z_20250419,z_20250420,z_20250421,z_20250422,z_20250423,z_20250424,z_20250425,z_20250426,z_20250427,z_20250428,z_20250429,z_20250430
-20.84818760162515,-21.006762971970172,-20.900007543724936,-22.656370326032345,-31.92103933146467,-20.868827145207998,-22.503122390620252,-46.96158121824577,-53.879976360454364,-21.378196608949786,-20.89138426888153,-21.064247254458213,-20.967870821904974,-21.254614138823392,-33.811251503895875,-21.011812775248305,-20.93887769924248,-20.85742206531884,-21.94836118087469,-23.683104951105726,-27.496317597553666,-52.702561358692776,-224.46219436684856,-97.14296285162297,-22.27736447202208,-28.032087809823494,-23.32837584772733,-21.849703589915258,-20.935171249907345,-20.89028069097051
-21.172216637897122,-21.345262992984328,-21.264380214338342,-22.691155014059927,-33.19184777775543,-21.20491643807556,-22.56147933119938,-49.177614753919954,-51.49142453021936,-21.786824681688106,-21.16987765676476,-21.37808125838914,-21.22590152305145,-21.53973144776772,-36.95352701776565,-21.190037029093972,-21.215046767461885,-21.171886757416686,-22.233068001228933,-23.469051310667552,-27.329707208442795,-46.634462487585466,-220.49860059547484,-98.35313388825321,-22.576332977957442,-27.846472488763588,-23.335572905384034,-22.36232409365938,-21.268259794357746,-21.24669836616118
-20.697497643508232,-20.891211268879143,-20.783752788812162,-22.263423756609754,-33.33877195721864,-20.727188841272817,-22.15843014319898,-49.16122550066299,-52.23149049689695,-21.355129626148724,-20.700039046310337,-20.92131296517905,-20.7731710661261,-21.129014434608578,-37.95044556301407,-20.752850421117326,-20.747679599411622,-20.69664777294377,-21.838602572734885,-23.121451143770337,-27.125806820101523,-46.73858676170969,-225.86563138174031,-100.87888985201167,-22.24665316978106,-27.643686339243917,-22.967831277671053,-22.008940520473182,-20.794621832856752,-20.76638410881298
-20.33215810057533,-20.508822775126788,-20.37805197732034,-22.26356363791868,-32.13961762214512,-20.34661122240134,-22.117544424447576,-47.301733157673944,-53.740383802693096,-20.886848529648365,-20.388299895538974,-20.561587096285745,-20.47199858531187,-20.789524671441356,-34.199157208304555,-20.54448978468163,-20.439315576800553,-20.344765759057797,-21.520121093893557,-23.345392807272386,-27.224735944962283,-52.449100621031164,-233.46554035213177,-99.01793707389638,-21.877499695708135,-27.92399183150664,-22.966246222965278,-21.407928847403756,-20.41995136496644,-20.36801206560651
-20.25338312156703,-20.435743156984163,-20.30435265189048,-22.14331841785917,-32.317236350794786,-20.269226694461878,-22.010573071608484,-47.56576720488516,-53.58722718729935,-20.832201350353444,-20.30421268697572,-20.488195201099824,-20.388467710505882,-20.720985090810686,-34.843254381672125,-20.45763963423659,-20.35420220996151,-20.265004747466868,-21.460726779317618,-23.218654226978515,-27.100192151345333,-51.504698025607254,-233.63349171242558,-99.9026830673221,-21.83500549609189,-27.833093298993592,-22.87005071192524,-21.377621383374816,-20.344008957995197,-20.29332126980435
-20.691921556855704,-20.86143579570085,-20.751464040477863,-22.47291188091569,-32.30766547644395,-20.712650802718148,-22.33215033954725,-47.56691902658136,-53.13766664639918,-21.25562942739144,-20.730546046955926,-20.91535911232013,-20.80520019769843,-21.11423010875372,-34.756176548138384,-20.8488028740501,-20.77741350614024,-20.701189206600137,-21.830070215695084,-23.469612582621217,-27.266884546176804,-50.84099771769833,-226.5486039397914,-98.26879074870592,-22.175205395697947,-27.907536257879226,-23.163592070213404,-21.767224955215724,-20.783199441714217,-20.73975448427258
-20.60847219425265,-20.790715727381798,-20.67597333679,-22.344174627141562,-32.708624600190525,-20.630282455256825,-22.22114851765508,-48.21559554849829,-52.44601950942483,-21.205813631207548,-20.639128411259534,-20.835308861604737,-20.712669992648756,-21.043123200267566,-35.75012687127564,-20.747771217122207,-20.686352906360998,-20.616380997831524,-21.77119831780398,-23.306844309831213,-27.145189691488337,-49.04730816381454,-228.1788595314702,-99.09156743583745,-22.133886615671862,-27.84253251610016,-23.052256585852426,-21.761512486953336,-20.702119206306175,-20.66218131439435
-20.704019135159655,-20.87499844822615,-20.77308700773519,-22.39245148934709,-32.52823685786464,-20.729201748096894,-22.261923559398415,-47.9122249413032,-53.17740364128656,-21.297103570306174,-20.729630940214037,-20.930085913313214,-20.803717249443107,-21.124084352453416,-35.701089339056786,-20.826709369174996,-20.77467892278893,-20.70941124932269,-21.838277739412046,-23.35551876817091,-27.167141733241834,-49.77160584278738,-224.48079349740033,-99.36479092586575,-22.204744531467778,-27.767686414943284,-23.0978316861209,-21.839808858329455,-20.798880707156627,-20.760002663914666
-20.774122874185352,-20.936248098308138,-20.83293507041382,-22.53083182257198,-32.12150902947471,-20.79683174169803,-22.38695532156804,-47.28996724505039,-53.718969008502704,-21.330271054786518,-20.810422431737596,-20.995637163257733,-20.88601042870343,-21.18623622309096,-34.521374139606294,-20.922827597536415,-20.856226223873566,-20.78186795600335,-21.88989477605543,-23.53936821886719,-27.333987330788727,-51.66035004603562,-224.18210556077167,-98.19634482622044,-22.23404446163539,-27.90143506672799,-23.22014191945111,-21.825495517694705,-20.86499499162018,-20.822012225833884
-20.540506983684487,-20.720718082906174,-20.60550483634109,-22.287919202428256,-32.592027049940704,-20.562205967940496,-22.16353218173069,-47.996595032447516,-52.90460038590274,-21.137193317127778,-20.57315861815854,-20.770300368128638,-20.64997889232255,-20.98116489895401,-35.67036765773057,-20.688721218840197,-20.620202614276813,-20.54829943219774,-21.708948055226646,-23.275626479735003,-27.116840959377345,-49.633899935661546,-228.18117622812105,-99.51630813939425,-22.0801768690221,-27.79627973952334,-23.005501704953343,-21.69254334279678,-20.634374096989323,-20.59239524616324
-20.002146611558132,-20.195064927060777,-20.063537080605453,-21.76761407476329,-32.661317652934045,-20.023757623692344,-21.667237136775015,-47.93252464119481,-54.51907978056855,-20.649391699215805,-20.035873267476074,-20.252957962445393,-20.1301469294814,-20.503233261658597,-36.80266007675086,-20.178442656308544,-20.083921908555187,-20.007382272035745,-21.248657918962728,-22.858593538123557,-26.830737622087177,-50.415272751371226,-232.8643965365698,-103.33482556532888,-21.69879315326764,-27.484981246123418,-22.563715317869175,-21.279790218559995,-20.099623716607788,-20.0510481961101
-20.62338093095519,-20.79623228814459,-20.689726354288837,-22.337123641676154,-32.48358074757848,-20.647344197519928,-22.208051116287674,-47.8252196218512,-53.31978411580409,-21.216481753870887,-20.652367512725192,-20.851811607151355,-20.728839055541833,-21.05255776100145,-35.6165199216609,-20.7588530109554,-20.69799262596113,-20.629526092976505,-21.770579879952784,-23.32152875508844,-27.143979629938258,-50.058856262959864,-225.65387325326458,-99.56885872044938,-22.141724809726004,-27.760593976807336,-23.050568448064887,-21.761290022854425,-20.717889046623217,-20.677003502056834
-20.996791171197827,-21.150452275701607,-21.05820620198832,-22.709434211296433,-32.05097827941688,-21.022158590411475,-22.55976238856477,-47.2281649916504,-53.77281870924995,-21.540667438386,-21.028328416044943,-21.211686474929497,-21.099603632045955,-21.384768609772713,-34.28745334229866,-21.124030831924102,-21.072450669786008,-21.003153206033538,-22.074083071727138,-23.69465350555774,-27.460605798074397,-51.853687339668625,-220.96754602719483,-97.42856358024963,-22.40144158519748,-27.96319427251901,-23.37971675673863,-22.01126940621417,-21.08716800250376,-21.047438951284935
-20.407068555422835,-20.576430528391345,-20.462683615072393,-22.187256694028,-32.09370625345554,-20.42923363420659,-22.058153187500608,-47.218311483627474,-54.70936105563352,-20.991560183613533,-20.445471505532282,-20.641165258909172,-20.531210518238737,-20.85591344389443,-34.99956450699545,-20.576929101462483,-20.492108035445362,-20.413711000487762,-21.572965653272806,-23.268491543629228,-27.135007938832253,-52.34605605283523,-227.49768708010214,-100.45920964764986,-21.960073934393474,-27.715693148447592,-22.92564588895066,-21.523765032966143,-20.499803899081552,-20.452261664628434
-20.51112404476901,-20.698705611971185,-20.57459340769604,-22.306842393397538,-32.75495873014094,-20.52983093403725,-22.18431917174898,-48.32560743713178,-52.21328956489894,-21.104279696816285,-20.54933999722869,-20.738629101271382,-20.622821707445127,-20.956930868494027,-35.497412095648286,-20.67213562629034,-20.59794155059374,-20.521360684661282,-21.695110125469313,-23.291604090276998,-27.144142965495295,-49.163850391174805,-231.52304439110256,-98.94601566554039,-22.051809379115905,-27.907890215162766,-23.014419199111007,-21.658383736475134,-20.60331194663518,-20.560989395286786
-19.90297155077561,-20.104660285474644,-19.961676902615878,-21.71872419943031,-32.73862774100344,-19.921606968469113,-21.62353122431118,-48.08534200070318,-54.03787543509239,-20.551094061496432,-19.94237117478477,-20.155239085860604,-20.037346398107672,-20.417700283577666,-36.71509644114026,-20.09826538879516,-19.992161578046574,-19.91059431562486,-21.175437365440864,-22.81956042853463,-26.81694285740568,-50.0574730565992,-236.14669430040402,-103.15702755477434,-21.622295976659082,-27.55319961163254,-22.52096558478848,-21.188126159962152,-19.999193830749068,-19.94893616269416
-20.455059032281568,-20.652868965600028,-20.525507489759423,-22.181678892788163,-33.00633705231208,-20.47642380120676,-22.0782444272854,-48.69966929280842,-52.12259122534423,-21.08289512717301,-20.48207989345096,-20.686211751008194,-20.558675190224704,-20.912799873899896,-36.50435617683836,-20.591356573109454,-20.53100920245624,-20.46204443601131,-21.651143691010496,-23.143810546124673,-27.071894874931143,-48.0332392423448,-231.32091527539149,-100.00045337998648,-22.036512665356806,-27.80528717638769,-22.912384070211907,-21.68265459324585,-20.54914799754708,-20.510390517370535
-20.69987567682348,-20.891212052107846,-20.774365215461145,-22.39212165141859,-33.03009223421871,-20.722729163399745,-22.28046371728033,-48.824722191012356,-51.60067171304569,-21.31289212730281,-20.722551418205985,-20.921761342347608,-20.791062287663053,-21.128933106210777,-36.24023926164871,-20.812429543447205,-20.77073931063844,-20.706593726324787,-21.85739953413357,-23.304272507139054,-27.184946429090758,-47.65224529577621,-228.75930301799912,-98.73547665109038,-22.214587664310198,-27.90293109140014,-23.090552033981126,-21.88641171413848,-20.793261461166374,-20.75868036144339
-20.793670512454995,-20.969950064604028,-20.863547269551738,-22.505691370578887,-32.69534118345091,-20.816618622220563,-22.375327426263286,-48.237179861854216,-52.15732070482055,-21.378191801569514,-20.821752808735447,-21.014184295923606,-20.889922271006494,-21.207189977085807,-35.519018739208306,-20.917566717213212,-20.868178130423633,-20.801446207481646,-21.927107489504788,-23.435442786844334,-27.233926808220303,-48.900794204883475,-226.02069177876064,-98.17572735013678,-22.269694602362833,-27.91089675620761,-23.19050369463646,-21.912748871318705,-20.88688936264583,-20.849558917135244
-20.63037120025622,-20.802336962128813,-20.69895639312989,-22.31889504418084,-32.52222024621152,-20.655747461522047,-22.191065285154643,-47.88111134397184,-53.45822367370932,-21.230296028531964,-20.65589234226255,-20.859335584600725,-20.732468557768435,-21.05806634831837,-35.84635969379292,-20.75611005202326,-20.700911241886196,-20.63520962978413,-21.77374668681369,-23.297380894756028,-27.12525884387858,-49.945507390128334,-224.90990849221467,-99.92113510061316,-22.151455323894254,-27.71662414260591,-23.03504209401895,-21.782398472222397,-20.725783642279524,-20.686025886815077
-20.46018507146026,-20.633371625311824,-20.52442958910511,-22.177784798161344,-32.40939505442887,-20.484646243320967,-22.053715280535933,-47.67364251306368,-54.133353666687064,-21.065454003584957,-20.48974652291065,-20.694955969764425,-20.572099954258732,-20.905331847665288,-35.80851415833985,-20.604434914403182,-20.535172298368938,-20.46508016645889,-21.625246032498957,-23.20651765260959,-27.06244099058096,-50.78396507616796,-226.4556564571594,-100.82354507232435,-22.02039900098218,-27.649136423475895,-22.915621473510445,-21.62471012612805,-20.555730518742394,-20.512369466973333
-20.960870684735273,-21.145722850353284,-21.045909899086922,-22.54873550019069,-33.16673044964018,-20.989073721288392,-22.432468346268895,-49.09301892593048,-51.37641298427933,-21.580217023379447,-20.967984844874866,-21.174092158825008,-21.03034162917878,-21.358816701984594,-36.75920373815107,-21.017904944383417,-21.015087214726957,-20.963453705081392,-22.068485440424872,-23.380066960474895,-27.264182855802915,-46.80499500830692,-224.3036222392375,-98.47343678369995,-22.419911422129715,-27.876089300086484,-23.21969232359413,-22.160945726772752,-21.055513442495368,-21.02874854532144
-20.639910873353084,-20.830195442386017,-20.72329900736797,-22.22475108730959,-33.22136841305975,-20.669032273114254,-22.11692892628497,-48.93719485078475,-52.56225052707276,-21.29240771376744,-20.646325844114532,-20.867061831787453,-20.72140212096496,-21.075622271023015,-37.75194781635325,-20.709661156420243,-20.693239599798904,-20.63975452905989,-21.788407218329628,-23.109726149683095,-27.083976912488282,-47.250140822410614,-225.8247299592022,-101.09601423896004,-22.199508642233717,-27.615718423013206,-22.938733647563843,-21.93682669129958,-20.737479057715237,-20.706727777977683
-21.001756471230312,-21.195649100221555,-21.09473013233997,-22.525864713677123,-33.474437635076605,-21.032792258052055,-22.418873423802747,-49.626657092728635,-51.143570695382905,-21.648749212522763,-20.996309284653712,-21.210658057935383,-21.057935073293,-21.39919808630982,-37.66632009976834,-21.018241797581624,-21.045040578625322,-21.00059952366961,-22.098567125868676,-23.30502566235529,-27.305308567229872,-45.79082819625337,-224.5253150881433,-99.07895100142895,-22.465927169698375,-27.82951337771258,-23.187123570300084,-22.27605241308568,-21.09659115044314,-21.075674757267297
-21.020053488699254,-21.17404195570211,-21.07871264467077,-22.76019609922203,-32.01170512088796,-21.04389849602967,-22.607009039757628,-47.14351350399234,-53.635250035305795,-21.553683390557545,-21.05523859067363,-21.233046764488382,-21.126454847931043,-21.407571735510277,-34.033140268763596,-21.15614268530141,-21.10032634482555,-21.027660387438196,-22.095750606547014,-23.747073221338415,-27.515152101570187,-52.02997177628919,-221.5017961856355,-96.89651377955161,-22.415767788512404,-28.0250639272211,-23.42254956368175,-22.017231887971782,-21.108930214916935,-21.068228463413373
-21.111569545487704,-21.28654866659197,-21.19142043405482,-22.7514528896069,-32.96381154751508,-21.137307396619523,-22.62048353868388,-48.82730814708144,-51.100502871538794,-21.693337693275005,-21.128629274917373,-21.319269349295762,-21.184550228723886,-21.49030652854717,-35.669460332288494,-21.189224109613978,-21.1748104569729,-21.117986175998748,-22.20110210473659,-23.592416629576782,-27.371338117066287,-47.52086014310245,-223.75221796714283,-96.8255760085672,-22.51254756484449,-28.042318680730226,-23.39743220551281,-22.2152407674015,-21.20441686966223,-21.175431078340647
-20.427604415784042,-20.614675331645355,-20.50102294463841,-22.088875818852166,-32.900519450674196,-20.45355577485598,-21.979631962954432,-48.375407256774444,-53.34395069041686,-21.068273245405976,-20.44685711601059,-20.663986744910044,-20.528680709312034,-20.88361168192961,-37.08823681526715,-20.5450198851146,-20.49331559842429,-20.430286042687783,-21.608991837927146,-23.059786073775427,-26.98756510332448,-48.71204002336928,-227.59548218218922,-101.59049905943183,-22.027067058870912,-27.581019663937617,-22.83295367700579,-21.688813286166567,-20.52512986920209,-20.486546363051502
-20.99271334695623,-21.16182264704453,-21.069690593073844,-22.629113508252434,-32.74245265659094,-21.019719834795872,-22.49435235617502,-48.3541252526846,-52.100827683436606,-21.578360099350018,-21.010591163350085,-21.207825919638832,-21.07399472817096,-21.38188552829777,-35.762908223744034,-21.08021075678718,-21.055311947329535,-20.997718887704913,-22.089004028207807,-23.509471953618664,-27.286355003028955,-48.45717574865606,-222.30948290663602,-97.94438834157538,-22.424974811847296,-27.893568346377428,-23.29726693679734,-22.108032125246996,-21.087202860292898,-21.054982624806353
-21.031918456963098,-21.19226967067465,-21.10931230613345,-22.641650462081078,-32.59892396276611,-21.061398576852593,-22.500302976642256,-48.12494921812224,-52.796243852336005,-21.614896154651916,-21.04730618035276,-21.247358332630633,-21.111570279973325,-21.41268149945784,-35.6978114743642,-21.110647263937302,-21.090126607180878,-21.035019055908947,-22.110480088589533,-23.533232291948885,-27.294695325112407,-49.187908103845956,-220.06367128002537,-98.36518385427166,-22.451233634808123,-27.828951801262885,-23.31023166946126,-22.13490132945059,-21.12735831521145,-21.09536970535472
-20.309974505333642,-20.49051310363263,-20.379173463102212,-21.98757213604681,-32.69394933963617,-20.336306627958113,-21.874993916264632,-48.02230266793645,-54.39864718862778,-20.949279038398082,-20.332887423604536,-20.551489497610255,-20.419170613245477,-20.77396691187368,-36.877572877334,-20.44214272072907,-20.378224305039357,-20.31206736006754,-21.498403382632503,-23.014575723407926,-26.933449977563626,-50.0522821022303,-227.51855743429942,-102.54206665214919,-21.930643824458485,-27.48983258279695,-22.748814553332988,-21.561244521195736,-20.408361731379117,-20.366132697421968
-21.203182925743523,-21.36619109109049,-21.28453546886915,-22.802581152473294,-32.779836245221,-21.2321403332235,-22.66088099812037,-48.49280504734404,-51.75344551042663,-21.778711669685116,-21.21617106388979,-21.41079563345042,-21.272768597992176,-21.567324837303715,-35.638201955075544,-21.266847654848675,-21.260003332547146,-21.207517389303643,-22.265879125354644,-23.638702281836125,-27.381993671316163,-48.12052034900097,-220.0435234070655,-97.10260843494473,-22.58086474600954,-27.96412914396944,-23.44514008253221,-22.289548884593856,-21.297546960337986,-21.269285747525245
-20.78915909595166,-20.95373299493567,-20.846066629538768,-22.583107589360576,-32.17764721132005,-20.8095723551594,-22.434738715885743,-47.3641194150228,-53.2487846099034,-21.33617236709543,-20.830074352876355,-21.0085241401395,-20.903787628989335,-21.20140257395797,-34.324505427515255,-20.94788714000564,-20.877067202372963,-20.798885802052002,-21.908852235770052,-23.581513310912726,-27.368104159048865,-51.433255229480466,-225.5984824710539,-97.56208048544467,-22.241330804112017,-27.976186081902284,-23.25882670266853,-21.827505514760784,-20.878749211466115,-20.835022589235408
-20.87162965111858,-21.030808175949048,-20.942679538092023,-22.5167694178226,-32.38555115232526,-20.900098871980248,-22.377291068952978,-47.7495427271253,-53.681326273569624,-21.454313111054308,-20.89275415069946,-21.093021985651184,-20.9637969052698,-21.269122060422095,-35.44456435982816,-20.97404022427494,-20.935506291664776,-20.874895381486642,-21.968211319995177,-23.472989508048986,-27.252432403293312,-50.459424629656354,-221.09517918451184,-99.13508799073989,-22.32427858801226,-27.76749690895423,-23.207296732229086,-21.971300465033195,-20.96674081685994,-20.930192267456345
-20.910042565527007,-21.08790479143258,-20.990261118747856,-22.528079488602962,-32.94752375179753,-20.93742010875034,-22.404077702801718,-48.674913457140484,-51.887024851628254,-21.51662836847885,-20.92349924004663,-21.12712158123568,-20.988484260877037,-21.31075479930441,-36.36245007794352,-20.98840664672497,-20.969341518163663,-20.913825693097223,-22.02202161138263,-23.39628251784409,-27.23065580331913,-47.69446971216544,-223.71372061364482,-98.58893286207814,-22.374183206665474,-27.84566836306816,-23.207039720267357,-22.07921321207682,-21.005121337724944,-20.974489488845972
-21.01579703646253,-21.16275013222023,-21.089369511609775,-22.611541487726154,-32.27147776137696,-21.04851142713475,-22.465524315773813,-47.684647979488744,-54.4340030488067,-21.59316584242522,-21.031616380210885,-21.23257117560951,-21.099349034955484,-21.391735636185526,-35.24126334435134,-21.094349986731352,-21.07148792106533,-21.01599807773693,-22.07501208447674,-23.575009417331884,-27.336236321861588,-51.3745653363164,-218.21189827149257,-99.31706192130423,-22.423696762511753,-27.75353405394727,-23.290784255327893,-22.085644272331198,-21.111273861182596,-21.077587817211203
-20.891738824626273,-21.048745165311452,-20.959879157439747,-22.554555690122623,-32.26574948331897,-20.919535315663335,-22.41276357089347,-47.57152483004794,-53.829192463868445,-21.46444308143742,-20.91580167482666,-21.112068113777383,-20.987390556431947,-21.28742121294003,-35.10094035822173,-21.00189168923129,-20.958673987535185,-20.89570728311136,-21.984010494957833,-23.525803053051824,-27.299401665092674,-50.98837091663974,-220.99793542353135,-98.79457466233734,-22.333481250336096,-27.808344960349366,-23.242414428335305,-21.966945708037606,-20.985740488398104,-20.948008499284338
-20.774247345926373,-20.945877188852524,-20.841539579495848,-22.49299539203501,-32.53193979268167,-20.797461558133115,-22.35835827910095,-47.94629784743997,-52.659255853287654,-21.35313731492428,-20.80405792218686,-20.996359828184683,-20.874821121160995,-21.188267932324095,-35.32247139498468,-20.904537003332795,-20.849924460335078,-20.781792706092755,-21.904284035584737,-23.444418316896147,-27.23429991113533,-49.62952659253298,-225.18985044196532,-98.37453619446217,-22.250911681564887,-27.877608192472863,-23.18208351983127,-21.87947979953437,-20.86748901672354,-20.828415202109092
-21.152656935893063,-21.30907353542786,-21.226426927395732,-22.79231374519718,-32.46249377181109,-21.18051095719342,-22.643752051579572,-47.92995313969787,-52.576955931891305,-21.712373454637145,-21.17326740460487,-21.36351873414788,-21.234869637866286,-21.52226548380809,-35.037807505496104,-21.24150161410846,-21.216272965840524,-21.15794403648882,-22.216765585501864,-23.684376886462072,-27.40769822159647,-49.62128353025787,-219.59191764220836,-97.15085449665736,-22.533346221808397,-27.95519601823174,-23.443066829887847,-22.200033518156662,-21.246092095930308,-21.213132605717046
-20.91501256355108,-21.085074430626136,-20.98930117194868,-22.57239109036155,-32.68230005315438,-20.94107642200599,-22.43852882296083,-48.227825065635265,-52.31821738957126,-21.500841786641573,-20.936003715214504,-21.13297635213977,-21.002158955271213,-21.313039443458823,-35.69063515064777,-21.014945611908075,-20.980947258483415,-20.92055068302021,-22.022980025951313,-23.475682433534626,-27.258471967991873,-48.79481489945957,-223.10012990721336,-98.20250014907532,-22.36507558795277,-27.873356867946953,-23.249637466363904,-22.03221879484825,-21.00938022958414,-20.975063710188653
-20.962736025420455,-21.1319670178538,-21.037936746337603,-22.61385260774123,-32.69962841072788,-20.989044357843063,-22.478759890934786,-48.27303817393323,-52.18371631457825,-21.546096732603342,-20.98287802621871,-21.17889462740405,-21.04736424105581,-21.355471940078424,-35.656202738679475,-21.05802657384224,-21.027729956489896,-20.968282299238872,-22.063996972397913,-23.506295151614324,-27.281436251217976,-48.66984105898879,-222.71772233818362,-97.95538616797148,-22.400532047656124,-27.89593547283851,-23.284864044397754,-22.073281285079304,-21.05697425841214,-21.023535313992554
-20.81965944881786,-20.992892842330775,-20.891700908625456,-22.49952249785931,-32.671537176768865,-20.844528918299957,-22.36872140166032,-48.18523303339259,-52.41896236127138,-21.408846835312136,-20.843542132497664,-21.040649652636983,-20.912372236840582,-21.229003641745816,-35.704595393154904,-20.931870375917143,-20.88908063148847,-20.825819053187704,-21.94381980341706,-23.422903161883113,-27.221035990641802,-48.93848882111713,-224.44116677866745,-98.50919815875052,-22.29333156459437,-27.855638967909734,-23.187164940175737,-21.947329776803123,-20.91388591082983,-20.87768611722509
-20.706661184549933,-20.868905357659422,-20.755987544080867,-22.54546587596314,-31.909386428297694,-20.725906016775397,-22.394637648861917,-46.93685954561978,-54.04781790640077,-21.241990623526593,-20.753125402043924,-20.926410455690437,-20.83283933839657,-21.1270094502997,-33.85593432010096,-20.8838560998348,-20.801657054770263,-20.716444901465355,-21.827547497631294,-23.595244986418304,-27.434145746740114,-52.91748209812472,-226.40590682962736,-97.68155043409499,-22.166868035150134,-27.995292291886088,-23.229056939126476,-21.724871634548034,-20.793575882857496,-20.7464530798978
-20.89456594425591,-21.06049757326819,-20.97945436284665,-22.44447879946218,-32.92454950504227,-20.9274407614644,-22.31064597650016,-48.563697611353355,-53.160377719403684,-21.515672496053636,-20.89964007680628,-21.114375139753825,-20.966538108251154,-21.28866034687139,-36.98126975888323,-20.946533273622233,-20.942270334293955,-20.89329115888481,-21.98441167926477,-23.318194081550917,-27.1670393305439,-48.3834743460915,-220.5705498498662,-100.34237206424854,-22.366808546160396,-27.630885115066697,-23.129449073832458,-22.099643479346152,-20.993080244037074,-20.964211886260024
-21.006329009400382,-21.17115748247695,-21.08868897984841,-22.582858699096924,-32.808556942209776,-21.037225409747826,-22.44656637533976,-48.447866338968744,-52.60017592814247,-21.607031118479316,-21.015632920348658,-21.222075747199025,-21.07937155118706,-21.389822909521772,-36.3242063449191,-21.067676823915818,-21.058813296063203,-21.00769973367252,-22.08820442235171,-23.44775924225233,-27.246611341138703,-48.3758152822091,-220.3422039471984,-98.94976432429908,-22.442022808432988,-27.769702270936172,-23.254023610945882,-22.156547699464284,-21.102967762144555,-21.0736275549135
-20.33078007706048,-20.512646395986696,-20.387532478512377,-22.15448182770003,-32.40863630337992,-20.34941175747442,-22.02848717566393,-47.68674152940993,-53.50048150155249,-20.922141602990212,-20.373440346288394,-20.565921217797218,-20.456432751685952,-20.792086783399444,-35.2910003896086,-20.513413777990642,-20.4219322432954,-20.340437047504057,-21.527744999536303,-23.2041729828388,-27.073202565378075,-50.80796519850192,-231.2284034876337,-100.10153858683198,-21.908912478066625,-27.77839423730606,-22.888127729957926,-21.4765717747193,-20.42339682007624,-20.37574606390879
-21.144643827738697,-21.300188933821694,-21.231735475481397,-22.67318382224292,-32.81880450998811,-21.179077439534908,-22.527363417662464,-48.52643571683589,-52.86910978149186,-21.74288355718296,-21.14785171072136,-21.355622003916956,-21.2068011615308,-21.507036853996546,-36.40147068396762,-21.179418063521346,-21.18899588952992,-21.143623180707763,-22.19349936351486,-23.51243648814562,-27.29366563365847,-48.4893714712488,-217.8064521597447,-99.02843257025243,-22.54194642834303,-27.745348235205086,-23.327879563567844,-22.28392300554971,-21.242341134585335,-21.216575634228015
-21.87217321238961,-22.01272287449425,-21.966694785999838,-23.365302082789267,-32.85959903364379,-21.907653338508528,-23.198938775769587,-48.92990891744694,-50.94415256464311,-22.4109374444789,-21.871290083878275,-22.055687716676744,-21.905293109263898,-22.153975332029148,-35.08369473372798,-21.862560615009716,-21.911972903079388,-21.874729825487623,-22.827079836603218,-24.07399736254534,-27.71258302445001,-47.51069666333517,-213.5253388642005,-94.67042747505882,-23.072546743276394,-28.207385381583332,-23.927006553505645,-22.852996536299013,-21.966294806699402,-21.950087017499303
-21.52678653825769,-21.676160919130194,-21.616858918545137,-23.04623856547802,-32.81614556313352,-21.56088466265724,-22.890675241843738,-48.697451336990255,-51.63993809739156,-22.091119799472622,-21.529035249431157,-21.723271287325193,-21.575234632418763,-21.848144509320452,-35.604153509957,-21.542868082855865,-21.570405911649836,-21.528385856136964,-22.52939635477114,-23.814713576092082,-27.51464754481517,-47.842694259308345,-215.69556396722282,-96.41241863023333,-22.81960914654291,-28.012688934308244,-23.6518550784567,-22.57695902102138,-21.622054649824975,-21.600897547569282
-21.06232400872919,-21.222778475271095,-21.13651758060262,-22.703722107428405,-32.52841173085439,-21.089890598564036,-22.56000327904567,-48.01395916675855,-52.575716572269016,-21.63241340181083,-21.082518439452038,-21.276160252597098,-21.14605167802694,-21.44188836873864,-35.29987714378191,-21.153828644276537,-21.125986424475276,-21.067382969979118,-22.14125649971814,-23.601100456642293,-27.34444416166506,-49.38187765317217,-220.59044979713312,-97.64977234630192,-22.46900489481303,-27.908488328499047,-23.365330416105014,-22.13635601415408,-21.15636689172596,-21.12293832949116
-20.79083923871071,-20.955149773832474,-20.85179231944627,-22.541802761397882,-32.23470078675423,-20.813373418165213,-22.398550976787995,-47.46562575541165,-53.33572060013133,-21.35033530548999,-20.826131978106325,-21.01197147733274,-20.899691370798323,-21.201803605344153,-34.680520716101576,-20.93570052574053,-20.87194516253606,-20.79893362240067,-21.909121578345783,-23.530663163049645,-27.314227333248557,-51.06163453546294,-224.43008358302555,-98.07386418077569,-22.250340019641854,-27.908412552672708,-23.227120868828536,-21.850934781022126,-20.88226433053073,-20.840270659543684
-20.628264025233474,-20.79475096283879,-20.684369108419048,-22.417346380182963,-32.11832371769634,-20.64937541607471,-22.27681264843368,-47.26513532478039,-53.86028609040014,-21.190109172127404,-20.66821308180212,-20.853820770295897,-20.747259096700304,-21.05580049155192,-34.57812288328407,-20.79231047064964,-20.715097670458228,-20.636747857864414,-21.76695788096443,-23.450517646249843,-27.27101177780237,-51.837029267112996,-226.26608453487387,-98.7278765975826,-22.122115344943285,-27.867857163695252,-23.119899801441314,-21.697702351182663,-20.719050187153798,-20.673635151258427
