z_20230701,z_20230702,z_20230703,z_20230704,z_20230705,z_20230706,z_20230707,z_20230708,z_20230709,z_20230710,z_20230711,z_20230712,z_20230713,z_20230714,z_20230715,z_20230716,z_20230717,z_20230718,z_20230719,z_20230720,z_20230721,z_20230722,z_20230723,z_20230724,z_20230725,z_20230726,z_20230727,z_20230728,z_20230729,z_20230730,z_20230731,z_20250701,z_20250702,z_20250703,z_20250704,z_20250705,z_20250706,z_20250707,z_20250708,z_20250709,z_20250710,z_20250711,z_20250712,z_20250713,z_20250714,z_20250715,z_20250716,z_20250717,z_20250718,z_20250719,z_20250720,z_20250721,z_20250722,z_20250723,z_20250724,z_20250725,z_20250726,z_20250727,z_20250728,z_20250729,z_20250730,z_20250731
-31.030048981079105,-24.17765124038673,-19.643512337111485,-69.09016634582241,-58.76323809157287,-16.02515283088871,-16.86659659348316,-27.184367753557396,-38.40558249857358,-26.55934757481054,-20.02488255832632,-15.882287662011226,-22.932225638770202,-39.132018777387486,-223.8237593677621,-178.72104314802505,-28.099738800740383,-17.497554970609905,-19.17508348575875,-15.930529714076654,-15.820170191905122,-15.8157932061232,-16.071017568342786,-31.57877431851986,-43.99307514557305,-17.63667051562635,-16.24217760664863,-16.919806880844884,-18.14496730633578,-54.359854033673294,-15.833351190907775,-17.315246433239377,-17.12882014645069,-18.03194102237557,-31.787901852454425,-20.077117671921652,-22.316443059960807,-22.432743984129456,-25.89099897836972,-18.23994126773535,-29.59651711349057,-60.52684953516581,-53.097067802276044,-18.712959686194562,-20.765483899380403,-19.348701696104303,-21.346988569297825,-18.928618738496585,-17.14589224708137,-18.620414307860326,-18.72867928341269,-20.09741198780462,-30.415322792762037,-19.265989832553267,-22.293938743447484,-21.17481390102516,-31.10695828045098,-23.871055980236683,-19.2485077877959,-20.38504253823409,-19.858631469117544,-20.046159545054298
-31.20267917213294,-24.44274803666178,-20.355840939892378,-65.45857124666676,-55.98726513250423,-17.103780954975104,-17.844288600188385,-27.15755538142615,-37.693186174359646,-26.556408155324252,-20.712998926386962,-16.985140465155105,-23.350064619793923,-38.65091602488399,-210.92781380217338,-165.64924618723725,-27.954966925671936,-18.419731120054262,-19.922912137835308,-17.03349659796581,-16.94198954246409,-16.938234795022105,-17.153552763075968,-31.122823150779833,-42.85686542572212,-18.54651340747395,-17.300229077220262,-17.901512779898297,-19.02801246402277,-52.57080204599539,-16.951267110020208,-18.48600363434065,-18.332251536265026,-19.127974823757505,-31.864701440118466,-20.96640086708457,-22.980214785306092,-23.12129376107589,-26.255790158871235,-19.311739831994718,-29.624646847132336,-58.40377570666665,-50.907342935128945,-19.721986436886827,-21.611701849729492,-20.293323675280874,-22.13422729998414,-19.92968354266942,-18.338465625889672,-19.6546027769578,-19.750457540046373,-20.97998180675313,-30.511240706837548,-20.231378444772204,-22.979510275237146,-21.95312644877763,-31.15522805560164,-24.383429026751397,-20.22930318150174,-21.24565436394102,-20.76756734119208,-20.937975141750858
-30.755218800882147,-24.389802098493693,-19.969444941419678,-68.22587714793741,-57.45437346164978,-16.521549491725807,-17.32376397270908,-27.212012291566865,-38.243673369981344,-26.736579238680307,-20.38833217024519,-16.404067754794053,-23.153429831764704,-39.02565132831023,-217.41814827829683,-171.34188560909584,-28.230148948530505,-17.91048365012765,-19.52901290617582,-16.453891356167375,-16.354129094507872,-16.349890586357112,-16.580407709912052,-31.503940406525743,-43.425654421470156,-18.069101880994612,-16.733675914129112,-17.35363620271607,-18.490022401955873,-53.13478428385365,-16.364876847268594,-17.878716246720565,-17.710124293653777,-18.56120362320816,-31.36130801618626,-20.47347299989056,-22.633666183465284,-22.75479136467489,-26.058485946209487,-18.7760243688773,-29.600752644335316,-59.27267918112458,-51.89222576750441,-19.204381196752802,-21.085144834028775,-19.80648299358579,-21.661973132635435,-19.38577871161266,-17.717409301316792,-19.091823931586458,-19.22206465632449,-20.50183188261967,-30.27805926378762,-19.69876823606763,-22.566762596547562,-21.55682399636713,-30.992605076539753,-24.159032804189874,-19.681142029727038,-20.84465793992063,-20.289383156029324,-20.48391196452897
-30.923423430224904,-24.4255559040771,-20.15923873702408,-66.9499110789769,-56.71225656515558,-16.8099309765889,-17.582347690711494,-27.187257885903826,-37.98822381784482,-26.668336223214517,-20.553790747784248,-16.69412948635313,-23.252844648664478,-38.85537458150494,-214.08325618829969,-168.2638531424196,-28.116755231986147,-18.160459171388087,-19.724542624763583,-16.743480586002594,-16.648203446310454,-16.64417976511832,-16.86604822655829,-31.329334915768015,-43.12571002495787,-18.306943008694844,-17.014917553184276,-17.622015195828034,-18.747010348192177,-52.778573771864274,-16.658100790309295,-18.183258995047918,-18.022628398400524,-18.845495046383707,-31.538427085729676,-20.71531613965893,-22.805447377312067,-22.935317825341674,-26.152878427498102,-19.04738620233284,-29.608390886805978,-58.793460280295186,-51.36814511164308,-19.464231674716522,-21.33475501182112,-20.050424410684407,-21.88783338845075,-19.653977634540205,-18.028584056254363,-19.36950466773839,-19.48681138895885,-20.737669124946507,-30.363409499197473,-19.960322046516,-22.764100313478792,-21.755185165388795,-31.051672712425564,-24.274898498518297,-19.949834862696886,-21.05131233427599,-20.52734963465045,-20.71167254292989
-30.54806413620485,-24.58776168100615,-20.226631088699886,-67.89154591264122,-56.509618803793614,-16.908921975863258,-17.68013384085987,-27.250529126179405,-38.24466142168682,-26.925957197998258,-20.69267079104271,-16.81501301414264,-23.340868175534812,-39.08349460209283,-213.32842926944704,-165.68063295562808,-28.39305600046029,-18.230811857216317,-19.806970776145597,-16.866851410393863,-16.77661861562836,-16.772480404805044,-16.98082498598392,-31.49142749487112,-43.09904051715368,-18.410436275917256,-17.11793878589003,-17.68840574972579,-18.74909205963612,-52.27975863567793,-16.784976485924872,-18.325959658071397,-18.17325431825773,-18.98148107068305,-30.98905792575431,-20.78038443529296,-22.88725834912802,-23.01836306100607,-26.20817157951353,-19.20673452433218,-29.617583619156,-58.400720928528585,-50.93285904903456,-19.594655996164672,-21.325308396821573,-20.16897491897319,-21.904322099376408,-19.744906231621542,-18.17079368193098,-19.460512872693453,-19.614292940657485,-20.819501226930107,-30.175277003737122,-20.036714679042696,-22.774215616732057,-21.86465406475795,-30.915475530407434,-24.405720425475394,-20.01678149721852,-21.22297360755111,-20.630809218517115,-20.8389851429238
-30.52224162273917,-24.493854819726728,-20.022199752997224,-68.74063132176478,-57.284252919906166,-16.59863040553984,-17.398888444568485,-27.25118983814891,-38.38293540540117,-26.8953094499235,-20.484253638296124,-16.494551063118138,-23.21385917872914,-39.144841264615636,-216.67412822165227,-169.56529358674243,-28.398103807718265,-17.968147528002,-19.59143345878159,-16.545818550186624,-16.449221924780833,-16.444921221221215,-16.66690366319642,-31.596862301975044,-43.38718490574379,-18.146621930842457,-16.812896276951722,-17.40973816836081,-18.505343380711626,-52.798033692891636,-16.45903311878571,-17.98346305482827,-17.819844240328248,-18.660781801837288,-31.02644380480291,-20.527021409309093,-22.69431185215785,-22.81617869354808,-26.098209439457367,-18.889519189521586,-29.606263291058326,-58.986615712685136,-51.59297362506466,-19.29970218411029,-21.092870365515623,-19.89360075455452,-21.684493196314023,-19.45708156138426,-17.822038350118763,-19.163484551043297,-19.315576030990663,-20.56564300276042,-30.16305619685268,-19.76055450125399,-22.583571880964612,-21.635987267377235,-30.90662824075063,-24.247629857740673,-19.736918201739904,-20.96269585049265,-20.36669165620522,-20.575492931721048
-30.35960902708318,-24.550461055160945,-20.00892590117627,-69.38889681490197,-57.37405173525312,-16.57511749351157,-17.38092076122566,-27.281244464045812,-38.54372879096658,-27.009073169108408,-20.504906456954213,-16.47841362412022,-23.227022842611213,-39.27281305122983,-217.2039409321369,-169.336898379132,-28.530091560420512,-17.942779170783314,-19.581224997068063,-16.530678249975626,-16.43492546476203,-16.430543967505425,-16.64940977801698,-31.69651301115099,-43.46606009600145,-18.135772663304873,-16.79219643728974,-17.37893052597111,-18.453750683136395,-52.73127697117842,-16.444343484669385,-17.97263503895871,-17.810090369630007,-18.65155318816808,-30.80095098165997,-20.500131550246653,-22.689254594027872,-22.8115564564404,-26.103739336479297,-18.89208347027372,-29.6085079948218,-58.959251978662074,-51.53786454607579,-19.293997154466332,-21.03899838419709,-19.886445520242653,-21.645138150389442,-19.436051338667774,-17.809505005109603,-19.13970323400482,-19.3076985484794,-20.5471909148877,-30.083548036684512,-19.73517386300732,-22.5461183001883,-21.636057549236654,-30.847127604825147,-24.275189752150634,-19.705369742040403,-20.9841909224673,-20.355699910733854,-20.577167760871323
-30.76503029154486,-24.61363011298679,-20.420228477730035,-66.49590133583018,-55.78364869906747,-17.201104840106623,-17.94196971959649,-27.22668730887399,-37.96784969814352,-26.836394970602306,-20.853176100413698,-17.1073616214273,-23.4413581295167,-38.901350590054825,-210.07346368914477,-162.78378922926248,-28.254423331651907,-18.48574496549266,-20.00586749463683,-17.158545583791597,-17.07262092108511,-17.068720698177998,-17.269261554843414,-31.304569499920596,-42.79666779970886,-18.65018376324782,-17.402665947429526,-17.96256002619676,-19.017588350091195,-51.96086311394304,-17.08022184035241,-18.631196682284767,-18.486331805582974,-19.266924273033144,-31.22594730502075,-21.02947205422626,-23.06270252851317,-23.201570616940796,-26.30522779632857,-19.47618191624537,-29.635259609283803,-57.96729642218318,-50.457942122515476,-19.854927284922066,-21.587992029821027,-20.41451163146496,-22.140417399606672,-20.016697190197036,-18.48314916625842,-19.74277320596174,-19.880045314315677,-21.0598739334353,-30.287873530132995,-20.303436587333163,-22.983250858614362,-22.064075463397547,-30.999241125290393,-24.517282980830526,-20.292926229898374,-21.424903299361123,-20.871441267569544,-21.065448012536535
-30.455989453828586,-24.477702792745454,-19.9350772503254,-69.3304628025485,-57.639576451493454,-16.464389426919762,-17.27855099391157,-27.264477700167575,-38.502612654859846,-26.92606995884171,-20.407857698111407,-16.35893441410908,-23.16852893992693,-39.22174567348294,-218.27923626657397,-171.0875619513997,-28.450112426329582,-17.852660654648467,-19.50094642462745,-16.410349153096327,-16.311499195759303,-16.307104948711768,-16.533476010128037,-31.67874512439306,-43.53818774361963,-18.0360482537322,-16.681871686611476,-17.28568816672864,-18.38804734162253,-52.99134613544628,-16.321751511088237,-17.84083180339536,-17.673230492585727,-18.52772563212433,-30.961934566755005,-20.415141064705836,-22.615249391393096,-22.733465568134122,-26.05713557230046,-18.762129812855505,-29.60519353933784,-59.22446535096876,-51.84814238458397,-19.178357566693155,-20.97960917323607,-19.779814397241562,-21.58175685869248,-19.33298061033778,-17.676274139072678,-19.03470701486785,-19.19194749138214,-20.456531115754018,-30.131797812517846,-19.639681306301135,-22.493663703757715,-21.544072625306175,-30.884319286654232,-24.194638105146858,-19.61244386936777,-20.865655124300215,-20.25612815835314,-20.46967930646217
-30.81929624840867,-24.57975101436006,-20.393809277582935,-66.39869847900468,-55.8700750579405,-17.16158239539427,-17.904966075610307,-27.21607563301318,-37.93114770814205,-26.79181957525313,-20.81454876744815,-17.063396174980966,-23.417017016155352,-38.86136722301315,-210.3844676787577,-163.4787727042813,-28.20929233375157,-18.454560186559302,-19.9762595704449,-17.11409925314659,-17.02679364610886,-17.02289760580271,-17.22679705689027,-31.285384316548743,-42.81642335760913,-18.61344687689549,-17.36288059991985,-17.930828011881538,-18.998837298182885,-52.07215366097216,-17.034781435484717,-18.581965155763147,-18.43484377084017,-19.220431051717757,-31.315533347274844,-20.999713984298566,-23.034684335650258,-23.172324449223733,-26.287150996980696,-19.426133341623526,-29.63183527812546,-58.06488517925028,-50.57657876889277,-19.811435387003083,-21.571835061718453,-20.374435372478313,-22.120910017535117,-19.980158879782756,-18.4334695228088,-19.70550797933141,-19.83665323094657,-21.027334357144056,-30.315278532024976,-20.270127633260767,-22.966984499624456,-22.02883393605915,-31.0181186439863,-24.483760717380456,-20.260760331831328,-21.377050825174706,-20.834577531944177,-21.024606369087973
-30.473435066231524,-24.572672093392057,-20.142900062976206,-68.4595809841593,-56.835293512238664,-16.781207563642788,-17.565575475563648,-27.261055989827184,-38.35677368357195,-26.95682135083525,-20.620382640690366,-16.686288646909862,-23.296565450810007,-39.1542856067728,-214.7833110018977,-167.05453446712852,-28.44438843099872,-18.120410383791185,-19.720265872821074,-16.73829549434068,-16.645975355680573,-16.64174267623347,-16.854053577757224,-31.568336590676218,-43.23548448454058,-18.305193826147377,-16.99329146392677,-17.569856296364264,-18.635718248152244,-52.44566728973834,-16.654732209449875,-18.190873793384586,-18.034438856844996,-18.85525608064657,-30.914009621083615,-20.672859205603306,-22.8109572315076,-22.938665807656548,-26.167127360000386,-19.086387483761005,-29.612678265717687,-58.608707512841306,-51.1598490324198,-19.479546582489693,-21.215202249466508,-20.06072733158869,-21.80458554852727,-19.626547967105555,-18.032669158734333,-19.337620070150003,-19.496919182230386,-20.715030912944066,-30.13810068345745,-19.92111525831568,-22.686327942790317,-21.776806810336147,-30.887675041332265,-24.355084614316308,-19.897433494094468,-21.131407637152133,-20.525324492718788,-20.738592939716497
-30.798049521958866,-24.56853707077976,-20.360008801257404,-66.57876726876901,-55.99154883849427,-17.110990217137942,-17.859267464760578,-27.216851233310436,-37.96291598709804,-26.795098668339342,-20.782944422171994,-17.01191934330869,-23.397102663005438,-38.879480192437,-210.91280647026983,-164.03119857529342,-28.219455105253118,-18.410975924703106,-19.94112327787728,-17.06262563463563,-16.974433162359304,-16.970502803248404,-17.176185828224977,-31.307903471900374,-42.86232721815375,-18.570962451598277,-17.31331962995641,-17.88436478411501,-18.955769304761603,-52.137665939278975,-16.982604960031903,-18.52753708129132,-18.378852402683293,-19.169414614523138,-31.29799987576444,-20.95731588226503,-23.00320382658619,-23.13940181697165,-26.268766242090372,-19.37669924721924,-29.628126897540763,-58.1461890956589,-50.66874119473255,-19.764620853803592,-21.53006462196175,-20.330454499347553,-22.082322185618338,-19.9330109176167,-18.377931766831065,-19.65674680875962,-19.789080154448477,-20.985584377174515,-30.30366224843495,-20.22438843721277,-22.933065165241484,-21.99242076321103,-31.009377659222277,-24.460242471519507,-20.213973221703085,-21.337748812451025,-20.79192817087963,-20.98312688974652
-30.763083326271627,-24.448124782522324,-20.10124099117528,-67.64548179562814,-56.944642267378725,-16.72153021312645,-17.505394296946164,-27.210943355059506,-38.13788459422955,-26.753359921746828,-20.52093169425779,-16.610155995417557,-23.234209030462882,-38.964291657035545,-215.10206730088294,-168.81263913724268,-28.22287628066786,-18.08014400081132,-19.668268158548337,-16.660237580385115,-16.56433740317391,-16.560200601713234,-16.78238522549578,-31.43311352988851,-43.22225844843887,-18.23903276456066,-16.93026250397908,-17.53370769176718,-18.647854203094703,-52.77986229133235,-16.574234956174724,-18.098624871738764,-17.93666267430255,-18.767177966073323,-31.335636035688434,-20.637116797812418,-22.75788051730146,-22.88381654700702,-26.12731506044102,-18.979358511599226,-29.606525262227436,-58.87202460211874,-51.46867331613346,-19.39410877745586,-21.235515084332302,-19.98379977317092,-21.80374558405707,-19.57114531233513,-17.94125411101847,-19.283219948368405,-19.414019579536763,-20.665403554581598,-30.282332646528303,-19.876758639673437,-22.690018287725884,-21.70361450181856,-30.993635366557342,-24.259451228607382,-19.861504306910224,-21.010862402614965,-20.459288270506516,-20.6524886639286
-30.536008095693685,-24.60767634488885,-20.25455353971724,-67.84473564961267,-56.41045480657682,-16.9509355791186,-17.718520415010783,-27.25389615921472,-38.24507148715371,-26.943063947130675,-20.72504523632093,-16.859362310095083,-23.36076347369119,-39.09231009651148,-212.93565938157428,-165.10464195254096,-28.407141898343426,-18.265722790330532,-19.83678954235149,-16.911408062087148,-16.8222228452894,-16.81810020453081,-17.02407673852195,-31.487600700430413,-43.06921263496764,-18.447155811853865,-17.159510024560806,-17.725010184476904,-18.778424064161214,-52.20186966412864,-16.83031526256214,-18.374089100580772,-18.223143545380385,-19.026653364326055,-30.95987430059803,-20.813856593088484,-22.91449200415339,-23.04712008266023,-26.22492315359444,-19.252715645018426,-29.619934175936777,-58.31833658825762,-50.832669730179205,-19.636438568844483,-21.35282080731193,-20.207778564092102,-21.931664540507207,-19.78396228743586,-18.219664419414357,-19.500602944009177,-19.656418273139558,-20.853982428156726,-30.16927131522951,-20.073624424152342,-22.797584736350125,-21.897605603570838,-30.911375904842384,-24.431608702147308,-20.0536037044817,-21.262897750576247,-20.66760707043735,-20.877159841617406
-30.527005569596746,-24.661628312016806,-20.343230739043936,-67.61099604555727,-56.09539821263448,-17.08450122778966,-17.83998587207052,-27.260611114961904,-38.226810634557786,-26.979832673934293,-20.82272849550825,-16.999078627439427,-23.420980028674897,-39.10531302600858,-211.6917471696748,-163.37966749378876,-28.4321235498049,-18.377644675445524,-19.930724802123102,-17.051628464745967,-16.965587407816898,-16.961527621464718,-17.16060283897463,-31.462106918705175,-42.971443848295024,-18.562522687600687,-17.29128890959027,-17.842945974613784,-18.87712551583997,-51.980491161910194,-16.972905939970826,-18.52473019046575,-18.37912697052361,-19.167938541233703,-30.90648254281587,-20.921598227318917,-22.99986593628092,-23.137400952354696,-26.277045363991014,-19.394756547299902,-29.628053387804705,-58.07621238772633,-50.533398810930706,-19.766681782193377,-21.446395184337895,-20.32902528930584,-22.02259410138944,-19.908136763014472,-18.37288065260062,-19.628349338138513,-19.788079035522376,-20.96363499296107,-30.164996710138077,-20.19181804140155,-22.875883780522045,-21.99988139618695,-30.909722519724134,-24.50823049340944,-20.17243977704698,-21.383564846567158,-20.783308732378032,-20.995390492142775
-30.48905648763057,-24.786803268100968,-20.514357438329743,-67.38646421264951,-55.52146260456528,-17.34159246735878,-18.07372155403504,-27.2823138573277,-38.269230522288616,-27.08697207875053,-21.02441881981993,-17.27107517678874,-23.544881826264405,-39.208167164820566,-209.7461653428151,-159.9923286766345,-28.523194121055404,-18.590769188487762,-20.11214151658202,-17.325056702139236,-17.245935734516102,-17.241996706157753,-17.425751015697475,-31.44260726791237,-42.84221534598899,-18.78705453730823,-17.545556353147916,-18.066347199602816,-19.05688240425036,-51.58283797260865,-17.251449739174273,-18.82024486830891,-18.686352743010612,-19.445203985394574,-30.75089573089879,-21.125828441476127,-23.16663155961244,-23.316557619441063,-26.385843201921297,-19.677237958449187,-29.64749584899812,-57.64646401309059,-49.92368413283215,-20.022318792539483,-21.61585121188262,-20.566043594317836,-22.191433784726286,-20.147502836060173,-18.673348514533686,-19.873837122926364,-20.046267470662574,-21.174665656685043,-30.146018663512834,-20.418023404039232,-23.0195299934162,-22.202239795377,-30.90136025644849,-24.669010659488684,-20.398280142622156,-21.629698423653906,-21.00871770513512,-21.23119326222553
-30.917880524527313,-24.34755447522472,-19.986716136414387,-67.69788882260914,-57.371576688618326,-16.549237334141647,-17.345167159725634,-27.1859552793154,-38.12542384645184,-26.643093903284445,-20.380183767052202,-16.425475497409472,-23.1461104988113,-38.938390563738636,-217.11770799369503,-171.54987726171635,-28.12275084373404,-17.93903351312971,-19.542097475742814,-16.47451489320386,-16.374291926141357,-16.37013625719339,-16.602705893501458,-31.41768572266678,-43.391668910211656,-18.084973952972607,-16.75853230972262,-17.38718832246969,-18.54139910086459,-53.24468513993595,-16.385266375033293,-17.896645594534977,-17.72750726020188,-18.576808014110483,-31.575077858633634,-20.501465927066267,-22.642365565432833,-22.766559755898527,-26.06211730103941,-18.782092108612538,-29.59876228214445,-59.318097792116596,-51.91394087279079,-19.216458290091854,-21.138726608474926,-19.818646147042514,-21.70279732859751,-19.412187982627177,-17.73689859362516,-19.119839856633988,-19.236282562655894,-20.523972301613266,-30.358509122132716,-19.728113302071325,-22.602779585859402,-21.562970384536918,-31.05112462095186,-24.14257856330422,-19.714604900231535,-20.833822083046137,-20.30536138773384,-20.49162908662328
-30.7963005166511,-24.51427159605347,-20.256458108623864,-66.9460481625017,-56.363919103517546,-16.9556707329806,-17.71781415473074,-27.210838003218583,-38.01576076130649,-26.767268435710932,-20.67503296415323,-16.850865270377362,-23.329433896054,-38.89767645292298,-212.51914716480348,-165.97095550885913,-28.208191522332008,-18.279546722045687,-19.831549366057324,-16.901208259971952,-16.809782187056257,-16.805774691072937,-17.018465320268888,-31.348186408108088,-42.997723293311,-18.437685047925104,-17.16029331792881,-17.745454858879206,-18.835959660235808,-52.39971709265312,-16.818698878977504,-18.35502794420495,-18.200794924507374,-19.007470486384566,-31.332750781624163,-20.830041538366537,-22.90408284729876,-23.0361102571673,-26.210490161051325,-19.21569489908055,-29.61774382901196,-58.43523995251081,-50.99312791375408,-19.615264395262347,-21.41573348736427,-20.19079388535638,-21.973039812631676,-19.788632503202674,-18.20240091626408,-19.507829634728342,-19.63803348120074,-20.85764330793996,-30.300883798912004,-20.08609902415606,-22.83774394489841,-21.875369858757864,-31.006508520323663,-24.376229621740215,-20.07412036530436,-21.203362186571905,-20.65825637839242,-20.849207876456372
-30.929001630385425,-24.531389617119405,-20.37147651266197,-66.13525241180035,-55.9399952174395,-17.128092174505422,-17.872293102451966,-27.197733279694972,-37.85670574335954,-26.716317778242328,-20.77141183922255,-17.02311911867043,-23.389416437857157,-38.791192510061485,-210.63655374999612,-164.30578087897945,-28.12906548517808,-18.430444352974927,-19.94910004567735,-17.073046888237695,-16.984078631623206,-16.9802145609009,-17.18842455688727,-31.23949889199583,-42.83039221432958,-18.57941129015139,-17.328234081783833,-17.90763131236163,-18.995188893076232,-52.23128986264112,-16.99256253367215,-18.534956658432492,-18.385184142180695,-19.17569550096126,-31.48017514249852,-20.976907230421173,-23.008009087229105,-23.145320744392546,-26.27003439468129,-19.37463275523641,-29.62853672299733,-58.186079537911894,-50.71274743426662,-19.76893548500918,-21.57179896449947,-20.33564697559383,-22.113315719670027,-19.949661024333725,-18.386446110241337,-19.67465775151207,-19.794880480754994,-20.99979299637145,-30.371123391007014,-20.24398798057069,-22.961289412442124,-21.99355801473053,-31.057217907739258,-24.44366258733036,-20.236990312764092,-21.32288912943331,-20.80045521803016,-20.98374281389735
-30.98872710212723,-24.46201767782872,-20.27315008864237,-66.32432926818002,-56.28913663901526,-16.981009176383026,-17.73687376952335,-27.182473279873996,-37.87118967709845,-26.65527925975083,-20.66001830160264,-16.867958189004824,-23.31862208760645,-38.781546078879295,-212.1888429183882,-166.35919352903784,-28.080111768997913,-18.30788768860418,-19.842956356451076,-16.91724246290109,-16.82485375830766,-16.82094335935456,-17.036942519246455,-31.249775373164823,-42.961008181043496,-18.450411844868768,-17.18241876658032,-17.779292458837624,-18.892671807180168,-52.54521649128338,-16.834163038127585,-18.36702707781682,-18.211465091215015,-19.017576740996244,-31.5950837045459,-20.858160676492574,-22.91098557140013,-23.04558664186132,-26.21330550394648,-19.21411687312459,-29.617532635005297,-58.500177419490804,-51.048024970058584,-19.62228850430877,-21.47572325469666,-20.19876286015832,-22.017765275307276,-19.81336403728333,-18.216019199146547,-19.534232681402358,-19.64731771786088,-20.878447858003632,-30.398998652508247,-20.11483345275786,-22.877820292962348,-21.877599046914042,-31.07644299781641,-24.353370370915044,-20.107576154468706,-21.18335812603264,-20.6711008278662,-20.851505771138015
-30.594826008354936,-24.321487919033416,-19.678105958951864,-70.07748897040592,-58.66797413866597,-16.071809546673283,-16.919751180025763,-27.25399644063334,-38.62559345411947,-26.81194235380911,-20.123643321038617,-15.947950500517353,-22.999272261555017,-39.27955827123954,-222.9761620585028,-176.68457714708637,-28.373043521910773,-17.525137552613284,-19.225357142146166,-15.998108029624602,-15.890670889926557,-15.886142670320794,-16.132185721103347,-31.761363826774634,-43.93834819314034,-17.69663580534056,-16.294242545120227,-16.94049685554619,-18.106574409103104,-53.840527089130234,-15.902958442847073,-17.397285443632107,-17.215300439806114,-18.112284378862665,-31.216780145020678,-20.102400825924285,-22.36871066597577,-22.477557360522923,-25.921528300543514,-18.342833540734148,-29.605273962782128,-60.13533399266791,-52.8001127770985,-18.79386873011375,-20.7169797708552,-19.422533626290786,-21.325869296469165,-18.97004322310959,-17.22601128487354,-18.661276632188184,-18.80471677786334,-20.137319433002993,-30.205037407042138,-19.295651759365917,-22.274913735555618,-21.246015450529136,-30.947111088377046,-23.973207711959308,-19.268439937235787,-20.510092913149688,-19.91779595472107,-20.124546770302207
-30.697291445823282,-24.379310156122017,-19.903047314769154,-68.69251064608865,-57.72473172328093,-16.41959728654391,-17.2325114377533,-27.223055384787905,-38.33956325037461,-26.763782084116585,-20.33102739929408,-16.30153362891927,-23.11973632735889,-39.08989699654654,-218.64253944453415,-172.4614493605363,-28.273767592329953,-17.82234617977605,-19.460485893066245,-16.35152915084684,-16.250159094520935,-16.245845718413847,-16.479457736017054,-31.569313282681417,-43.53860423428536,-17.98538373070209,-16.63430327468734,-17.258850094204547,-18.39929209930477,-53.269840098615774,-16.261211193127732,-17.77111039813316,-17.59966943492708,-18.46089418510425,-31.300300640991033,-20.38832120595527,-22.573918640060832,-22.692018254922026,-26.026979334688974,-18.680398873387553,-29.600255882048078,-59.44959747163618,-52.082865663473186,-19.112864671963003,-20.997283059546003,-19.720665668821045,-21.58269499352684,-19.29127638881453,-17.60742521847831,-18.993876308619175,-19.12878201911211,-20.418912192770158,-30.249968884176894,-19.60659474760136,-22.497612494925974,-21.48755395208304,-30.973392777893267,-24.119711779898907,-19.58630901893167,-20.77249187223157,-20.205734626247104,-20.404051371705457
-31.357050585183977,-24.314204362663062,-20.17428429272063,-65.83496555022435,-56.646859794943126,-16.832290933417024,-17.59265816265429,-27.126025899571026,-37.74578128766903,-26.438959330962753,-20.50922265468987,-16.698407951852626,-23.218936460428957,-38.670906830247304,-214.16581856687137,-169.6000134751695,-27.86139062408955,-18.193700058621808,-19.72484075689209,-16.745708757485918,-16.648216420592878,-16.64439036359524,-16.873512343275788,-31.136920280227493,-43.14697277127924,-18.307635819473756,-17.030566750331136,-17.665132794697126,-18.841679287360268,-53.23880992322968,-16.65887614047376,-18.176135942946388,-18.012149847359204,-18.83554633903439,-32.11645637792226,-20.746174843187532,-22.799941533415065,-22.940327122305323,-26.156319996250396,-19.014951318576582,-29.6046356048951,-59.04605445898882,-51.52346568713844,-19.450054858342572,-21.438296527947394,-20.038805006703907,-21.96101303005797,-19.6793073744522,-18.024126085912524,-19.395885842765455,-19.47762301724937,-20.75592991856401,-30.58298470784132,-19.993825400875256,-22.825734897373998,-21.738805602506897,-31.20721081862405,-24.21749055345835,-19.990796849878944,-20.987217849755773,-20.528361922665717,-20.69570168603394
-30.52988286960183,-24.73486915265954,-20.464939853137718,-67.29150642230925,-55.674193664488286,-17.267547820396302,-18.006101482698938,-27.269942874018785,-38.20896023080338,-27.027868915872418,-20.95652293883895,-17.19047752033523,-23.50383499407134,-39.13341638765621,-210.11481632108107,-161.07870255849235,-28.464162520063176,-18.531120257271127,-20.059206878781843,-17.243731483921177,-17.162091852150628,-17.158127612959852,-17.34766804468553,-31.42638049382348,-42.85103440073958,-18.720385750585578,-17.47181018746693,-18.0047363079518,-19.013564851482627,-51.70305917096488,-17.1683195176706,-18.73095870620888,-18.592872244855158,-19.361374088609985,-30.847089571678612,-21.069544458658044,-23.116950456090304,-23.261900681768136,-26.350146634713806,-19.58891062975539,-29.64139137492892,-57.76917023158662,-50.130490078084364,-19.94470865850091,-21.576221032916422,-20.49478016101049,-22.148527926694594,-20.07841780712205,-18.582792475330685,-19.803566166756983,-19.968233665345778,-21.11404330732723,-30.167015504586033,-20.35409124589083,-22.984420160598326,-22.139934872004467,-30.91453527909014,-24.61295784407494,-20.33587969505807,-21.548302141121262,-20.94179619932629,-21.157378233789245
