z_20250401,z_20250402,z_20250403,z_20250404,z_20250405,z_20250406,z_20250407,z_20250408,z_20250409,z_20250410,z_20250411,z_20250412,z_20250413,z_20250414,z_20250415,z_20250416,z_20250417,z_20250418,z_20250419,z_20250420,z_20250421,z_20250422,z_20250423,z_20250424,z_20250425,z_20250426,z_20250427,z_20250428,z_20250429,z_20250430
-20.934333400275165,-21.0692200392382,-20.931356604018532,-22.939002845422987,-30.492304827949788,-20.968263333314482,-22.780708634437463,-44.89172289876497,-58.642632357880984,-21.33108361276882,-20.984153535712558,-21.095147085172258,-21.110470000923584,-21.31455815913904,-31.064217020013192,-21.150692460419872,-21.04492098314096,-20.92875885595055,-21.903108711212347,-24.220503572938497,-29.700999600031288,-58.31787122499989,-231.53835483537446,-92.65038600977148,-22.237742595790976,-29.476382985649753,-23.778876277633014,-21.769930246440875,-20.97313522223852,-20.93267041279547
-20.195594666631997,-20.33497672887237,-20.187170038304632,-22.228131488053585,-30.08316405511634,-20.231594856733476,-22.13695745336392,-44.79793345678162,-60.87553104988983,-20.63568674357351,-20.249764346867142,-20.37435892123315,-20.38842243320177,-20.633591290593444,-31.18623251514684,-20.440323020938468,-20.31239358738857,-20.186400221159026,-21.24383468023728,-23.714830814605637,-29.291423445945288,-61.15441257666273,-237.01930252342072,-96.76518264177321,-21.631252280755067,-29.264590549163483,-23.183572922816875,-21.108396247480805,-20.237325327984045,-20.189494464698853
-20.785594600425295,-20.917090898827677,-20.784129870391087,-22.726589660501936,-30.301668814470247,-20.82353800128148,-22.616870040960993,-44.77439619228268,-59.38638520819634,-21.201531301911476,-20.832318702689033,-20.951857608033908,-20.95941312757462,-21.17890823203678,-31.170810669550736,-20.99556282500972,-20.89026028003626,-20.77706892844026,-21.7688971410926,-24.101784844900113,-29.468437776614394,-59.48898299687024,-230.2015427709677,-94.11697814050589,-22.11991311610494,-29.358914384384278,-23.612777940062095,-21.64067881901761,-20.8266794041339,-20.78576945944295
-21.1053093846478,-21.230033639254646,-21.10963489214645,-22.961402453781336,-30.39942038911009,-21.146601787731385,-22.859659327381532,-44.81544078226939,-58.799510777927246,-21.514603470580262,-21.145795150684386,-21.265519489813926,-21.26493300583222,-21.473843488895024,-31.216009634417865,-21.287810300301498,-21.199202987508656,-21.095904315254,-22.052589729057946,-24.30740724593536,-29.491664327348396,-58.96999763477682,-225.85416156566282,-93.20516269925062,-22.38571816367835,-29.375191189166436,-23.821001768643207,-21.93119151148763,-21.147164858906002,-21.11092469378591
-21.720154465921116,-21.829707220822744,-21.738674650734794,-23.40390848402289,-30.64403869170106,-21.769957452799375,-23.317847067507827,-45.156943996441356,-57.797112230280696,-22.119605536057325,-21.747170158862236,-21.8674900157425,-21.84736002386031,-22.03399657260781,-31.313556932753578,-21.83800990614878,-21.790164909244535,-21.708348225031024,-22.59405777115132,-24.698877762235995,-29.51356457486524,-58.119695426878906,-218.51483514728935,-91.96777147250984,-22.887305873050092,-29.391392100152466,-24.20594918700772,-22.487668094406857,-21.764546883097907,-21.739149589532893
-21.664132427629724,-21.769778542674988,-21.685906386709494,-23.30341656688956,-30.629213689224528,-21.717764567192635,-23.242593553972274,-45.31005426403519,-58.231460312938836,-22.076593242843803,-21.688717056203853,-21.812777281673206,-21.785599070241872,-21.978839757798905,-31.37091437618802,-21.768729819082935,-21.727979896098546,-21.650022921301442,-22.538975307406602,-24.659768631158606,-29.360519710881437,-58.825739958266,-218.4191999331517,-93.0976906521885,-22.83543967744413,-29.293295122838508,-24.11682977990635,-22.437767485911348,-21.710587512635264,-21.686500141066215
-20.791236955986307,-20.91014470664578,-20.79917974488437,-22.556938552138693,-30.256135901655124,-20.840377854840767,-22.534788457914118,-45.01978031372788,-60.39935465391474,-21.24108142144156,-20.82833623445913,-20.960564303435284,-20.946308162114946,-21.18355659271223,-31.407980344593653,-20.960294823570678,-20.874969632412473,-20.776241984279764,-21.766719158693977,-24.107416956074882,-29.067664609185805,-61.37100457959623,-226.84699116757668,-96.66338533928412,-22.126856272769654,-29.12290637459321,-23.48378967007066,-21.6546058289954,-20.837830338770527,-20.801093362433416
-21.009909649697025,-21.141770015906435,-21.00904569473891,-22.970071354267137,-30.46791681657069,-21.045774411637325,-22.826489647689986,-44.84485456560754,-58.605318283860704,-21.40855628142969,-21.056877518170715,-21.1700589747508,-21.180960606242497,-21.385253301175858,-31.105812584347724,-21.216164031796126,-21.11564508467808,-21.00339605391444,-21.97013245100807,-24.26220364711461,-29.655953609398487,-58.401614765138916,-229.5388151801246,-92.62665169969256,-22.303025342545624,-29.457792877334164,-23.813176635397582,-21.84034022801549,-21.049425784606427,-21.010321432975022
-20.02167601234971,-20.159965679890842,-20.013361983559008,-22.0251579101937,-29.98647051933625,-20.06015548340945,-21.97065557377357,-44.82394449475548,-61.6663197184223,-20.479492398627144,-20.075255905818032,-20.205761602775997,-20.2155667048266,-20.475243929849068,-31.281260271346635,-20.26691006947506,-20.13633128548554,-20.01043509362185,-21.089336592358322,-23.60288823521525,-29.12182305556535,-62.28165302600746,-237.75211893150146,-98.29250023122987,-21.492932237140696,-29.176580961010842,-23.02100129033706,-20.956072082163573,-20.06510512522367,-20.015994205413445
-19.89952875028194,-20.04342663284049,-19.88749407096606,-21.988948694722133,-29.995976487829186,-19.934178928810184,-21.901632780692417,-44.85863110885265,-61.60602354029791,-20.35036144987423,-19.957874793005736,-20.084255459002957,-20.10238546304414,-20.359131534590524,-31.18787707651052,-20.16257250685724,-20.02334744419903,-19.890317248783862,-20.980815960676722,-23.523120087188822,-29.230729743388054,-61.92253290113213,-241.00680604872727,-98.06575561276154,-21.385240391048235,-29.235512693391136,-22.97615939408046,-20.840910348596765,-19.941418290552672,-19.890118679674544
-20.48377065192468,-20.617489253453126,-20.479837024824697,-22.442123965111556,-30.159187683460893,-20.522269448903508,-22.357269345358194,-44.76589601876614,-60.29139842287147,-20.917029488137356,-20.53277247283447,-20.65720543048608,-20.664941361179025,-20.90086996183468,-31.21617693895724,-20.70647351980662,-20.591586180165972,-20.4739331444496,-21.499746014950947,-23.90090784868006,-29.312397058641523,-60.62541045567278,-232.80159968824398,-95.78759189494045,-21.871949186756492,-29.27497679967857,-23.37304049581755,-21.370169414862847,-20.52593100938514,-20.481888989417975
-20.999185732708213,-21.121220304971434,-21.005213123157247,-22.81251123054559,-30.32318397948695,-21.043749606621255,-22.743380288473304,-44.85591939441019,-59.373388419076264,-21.42353789906893,-21.037711770190207,-21.16277900030231,-21.156250691459643,-21.37566809840523,-31.291127636110495,-21.174920424262076,-21.088327404201102,-20.98752035681972,-21.955547056230234,-24.233282863633587,-29.32270720396196,-59.86126169177483,-225.66994089216132,-94.4481215220975,-22.298601996519206,-29.278398270255273,-23.699045441650846,-21.838110357326855,-21.042919520663894,-21.006728294343663
-21.10792349644443,-21.235537664043463,-21.11020571541566,-23.007281554126358,-30.445577664098927,-21.14665828401925,-22.88385901684469,-44.81740024644749,-58.58208006651074,-21.509853520481908,-21.15094710466058,-21.26714003183592,-21.27169232650493,-21.476293970680505,-31.162998477339436,-21.299474740475237,-21.206727078703775,-21.100026144195944,-22.056479380409172,-24.31688834423279,-29.589238479765044,-58.55238862593612,-227.03701005836453,-92.68629630547981,-22.386723917346096,-29.427192304237508,-23.85412991931082,-21.93146535236003,-21.148546131146617,-21.111428474449013
-20.649468719850326,-20.7819304449981,-20.64690444461174,-22.597704998078,-30.234366694689406,-20.68768452164902,-22.49935146007461,-44.76500075355377,-59.79104775275236,-21.073217607117368,-20.697176282713116,-20.818972188512415,-20.82656071494852,-21.053480709725132,-31.190555981419653,-20.865096004039497,-20.755488485257807,-20.64033286917513,-21.647401102413248,-24.010446850918612,-29.39628788186173,-59.99937826711029,-231.32069060859308,-94.86455974559014,-22.007986758414106,-29.319912666446875,-23.504107397038815,-21.518626629032653,-20.691045818530114,-20.64873208453494
-20.8447070150438,-20.97089633366783,-20.847134974004526,-22.70888927580065,-30.271300947969912,-20.88684786107666,-22.631699682686502,-44.7976578632046,-59.59870377556025,-21.270178009577915,-20.886869711680518,-21.01122334769469,-21.010127633994383,-21.233975698142405,-31.25864931191484,-21.037058629980926,-20.940517571723184,-20.833899697124327,-21.81954317944958,-24.133970550592625,-29.336764169558414,-60.00541174417026,-227.84798117199318,-94.7072808053841,-22.17142640147693,-29.2875137631071,-23.60768033943468,-21.697697093322613,-20.88766817100913,-20.848811430944618
-21.46624312088975,-21.581100632091037,-21.479449343214064,-23.205031814341428,-30.525403315500075,-21.51337990720545,-23.120743728946692,-44.99771352021846,-58.28350899865058,-21.872526475461672,-21.497991340080436,-21.619357093678804,-21.605635976669145,-21.803316989440198,-31.292392091648107,-21.60821816632963,-21.544394914248063,-21.454872733549603,-22.37006086740431,-24.535958099341357,-29.467093033662934,-58.62312601784714,-221.0202149583137,-92.6450235842116,-22.68129182037901,-29.363047572728654,-24.0355467268339,-22.258818064782616,-21.509993516349216,-21.480306999460968
-21.328305441388082,-21.44474937357649,-21.33977648248266,-23.08183377760043,-30.46145117922913,-21.37514590640301,-23.005408303133844,-44.95998013481258,-58.638791728825694,-21.74125494860095,-21.36165189299027,-21.484624196968944,-21.472140026161473,-21.67692362549723,-31.299394274208638,-21.478554329733047,-21.40880392770776,-21.31656621554543,-22.24714180177058,-24.44595275153815,-29.40628136163816,-59.057522422249335,-222.2100076276821,-93.27046860309066,-22.56808509473709,-29.32654214497199,-23.9301536783094,-22.134784760615197,-21.372276955724356,-21.340844109724014
-20.369345865311598,-20.509791790550395,-20.360958650442505,-22.43103578634899,-30.21307688048831,-20.403038090569115,-22.304118087035725,-44.833546570613564,-60.14156812943345,-20.792992691135996,-20.424295601560747,-20.542788050061564,-20.560952786157515,-20.79208325970876,-31.101484082800777,-20.61315488594536,-20.488149001293994,-20.36212544567744,-21.398494261594852,-23.83544792380705,-29.460750495201772,-60.10459468727932,-236.70234698520818,-95.37600778788365,-21.76985544222347,-29.34912723029823,-23.345537900356135,-21.26101045647705,-20.409497962664325,-20.36298079869085
-20.171321768180057,-20.309437826228862,-20.16358181827802,-22.181380101737542,-30.052700674254048,-20.208630585318115,-22.105294131866167,-44.7939313126268,-61.08625185945435,-20.617102816390208,-20.224471495599392,-20.35135332954183,-20.362850467950366,-20.612218286558324,-31.225917610143252,-20.41303923292686,-20.285960746591222,-20.161245255894286,-21.22219847331891,-23.698205920873278,-29.22833857817306,-61.50194178545739,-236.60885887482064,-97.19079550327736,-21.61361616753641,-29.231893976341162,-23.148855864309475,-21.0884683344295,-20.21375714247454,-20.165985685658658
-20.44127314624671,-20.579477319760496,-20.43442117673444,-22.469901201342484,-30.209715330148164,-20.476256798667393,-22.35258872715046,-44.80054696201732,-60.06713822691456,-20.865469479844403,-20.494188477166574,-20.61386213292281,-20.628995258951946,-20.859583341832913,-31.12968558322936,-20.67755884928187,-20.556512849939036,-20.433459452431062,-21.462545109535885,-23.87949148723196,-29.436292301890497,-60.110710588815294,-235.13574105572818,-95.26498515879547,-21.831712888626004,-29.338307244355622,-23.384181644839593,-21.327535977854968,-20.481851151944525,-20.436403925829055
-21.43613672061434,-21.553830828164447,-21.44693565124085,-23.210238577690745,-30.5242377753423,-21.480998611443916,-23.112733105274202,-44.934254604240564,-58.19065883420442,-21.83795927843571,-21.47019434759728,-21.589582896431498,-21.580437211736136,-21.777003818406996,-31.25688364559214,-21.58860410445903,-21.51892865992468,-21.42591989062768,-22.345408741201037,-24.520169366808876,-29.52943940206685,-58.39793472877573,-221.8914710489472,-92.31430985518885,-22.657983102181845,-29.3997760478149,-24.038552256630084,-22.230848080674498,-21.478854156655913,-21.447806551325996
-21.52069152088524,-21.636542408920853,-21.533255620183876,-23.274268436276422,-30.559570414558355,-21.56651368314107,-23.177451342312175,-44.97773082249055,-58.03743467144448,-21.920586162244508,-21.553081146126953,-21.67232943456875,-21.660905008293017,-21.85413196222064,-31.266966562658595,-21.665079515108,-21.600597656695395,-21.510266872650167,-22.42009986355251,-24.574400410066332,-29.54019531778543,-58.25073615705564,-220.95438423248297,-92.1014512556317,-22.727094744165978,-29.406741654465385,-24.094107597797258,-22.307293312433533,-21.56365502529312,-21.534009730987957
-21.381063706456754,-21.500732503541535,-21.39012179829239,-23.17929942668118,-30.50913211721637,-21.424613838204934,-23.076213228631225,-44.89787592340407,-58.2371592492642,-21.78226175257426,-21.416853389162192,-21.535509179710413,-21.529198893749243,-21.726981152894496,-31.23790769558365,-21.541367622307984,-21.467045859675434,-21.37137684808231,-22.297340329145563,-24.486483048683056,-29.547251945165392,-58.3907120378768,-222.7598187923495,-92.3139000298128,-22.613079882420514,-29.40937638003981,-24.010636464886222,-22.180666868271498,-21.423288797084588,-21.391054233524105
-20.64864339189161,-20.771807389504243,-20.652821382651535,-22.462738599890184,-30.190261294518304,-20.69519942144888,-22.433223985388807,-44.92246692333549,-60.58776862657171,-21.098552981621772,-20.68915785486157,-20.8209136474216,-20.812219390022086,-21.053576391191836,-31.378087472191254,-20.83479516331415,-20.739068665120733,-20.63462275258315,-21.642207350956465,-24.012583064667155,-29.090301077513587,-61.47132638742981,-228.6802357557657,-96.80263650017906,-22.011318945486693,-29.14234494376314,-23.40377659389652,-21.525385596372985,-20.694334010113707,-20.65488150843826
-20.663932276413185,-20.792743237574385,-20.663918562852384,-22.55722690059948,-30.202364800644496,-20.70525982514741,-22.485643038761282,-44.78301635095504,-60.042943794170654,-21.096574211225732,-20.708585512769098,-20.8343636623414,-20.835678739092252,-21.06761089984027,-31.261761104708143,-20.868124756309886,-20.763805298212187,-20.65299300776446,-21.6589939580217,-24.016709119236527,-29.28414882875866,-60.50261509813511,-229.86748631112016,-95.47081417315877,-22.02252156027427,-29.25856674301255,-23.47747898292261,-21.534764329020348,-20.706984725060366,-20.665819994125442
-20.569112304327945,-20.7024757920612,-20.565689874504105,-22.526867909268226,-30.20124347813826,-20.607206155023103,-22.43259894636204,-44.76429322850319,-60.00715146826208,-20.99663783877861,-20.617692361326398,-20.74040156024489,-20.74858454623692,-20.979350853743803,-31.19622769201029,-20.789039724154378,-20.67649491552707,-20.559791017376543,-21.57584327324933,-23.95750459358289,-29.365491992799875,-60.25384148872777,-232.15125453245386,-95.25334573488884,-21.941677934029823,-29.303290103878055,-23.44364517950008,-21.446314500638152,-20.610845699430136,-20.567618324422437
-20.198428018893203,-20.325154260534287,-20.198747012057215,-22.041745092612704,-30.060967570678834,-20.245849008462184,-22.051628841415095,-45.035464537385145,-62.088654973582805,-20.677383817669934,-20.243244672648697,-20.381603754396824,-20.373464933069776,-20.641208369218443,-31.478674963722277,-20.40469505103183,-20.294059168802804,-20.18242951217119,-21.24276540206093,-23.740822159495586,-28.865891285976286,-63.36321170242394,-233.5980964292138,-99.60296294088829,-21.64496538667188,-29.015249710383358,-23.04930523496772,-21.12409907950833,-20.245845356983047,-20.20145296535526
-21.013379779367266,-21.133517676679276,-21.02093835838398,-22.802168341727892,-30.326022185288103,-21.05952283065749,-22.743431946919983,-44.901592855920335,-59.470340352481664,-21.441588240188114,-21.050442906252947,-21.176978434518666,-21.16733720666383,-21.38823379120188,-31.31994073991384,-21.18243967864086,-21.099403642757117,-21.000867010831602,-21.96691669200728,-24.242479544247725,-29.274484782427113,-60.06419985421022,-225.14919892953202,-94.73512127500672,-22.30987949746228,-29.249073567034426,-23.69148546361601,-21.8518045469569,-21.05785578971624,-21.02246575003226
-20.496799814065565,-20.629711798561956,-20.493441148365214,-22.443256882547974,-30.15667908953801,-20.53590039601672,-22.363169805428605,-44.767099883676224,-60.312883661944795,-20.931298567015798,-20.545110673863295,-20.670204936106366,-20.676676646682147,-20.9131310425515,-31.22953711834273,-20.71684740441592,-20.603277650458107,-20.486641442264546,-21.511160921513987,-23.90894978910473,-29.29466248147728,-60.69119862339011,-232.4033638404949,-95.85251691387555,-21.883344210131206,-29.26535925349023,-23.375697709792547,-21.38254496713482,-20.5392179622526,-20.495495901039117
-20.706806317578483,-20.839445693223393,-20.70432223752954,-22.661212341480102,-30.271820415408577,-20.7443976963132,-22.55326714340426,-44.77113241809082,-59.57257152455297,-21.12569321600587,-20.75460639795789,-20.874709008920632,-20.883321156875482,-21.106119203515163,-31.16979564893454,-20.921778205360873,-20.81323948714656,-20.698233761078455,-21.69873144646299,-24.049977932583133,-29.44658227402789,-59.69283226292427,-231.10503157234695,-94.4425866278481,-22.054546818823194,-29.346646893343397,-23.556115597421726,-21.56946235706004,-20.747930218614332,-20.706055004174058
-21.367394342950426,-21.486146592727536,-21.377128390784996,-23.15258115358384,-30.493126282958297,-21.41186805038595,-23.057105050596007,-44.90971553600314,-58.34534414111327,-21.771799203084086,-21.402452291940403,-21.52236842595304,-21.51430504224836,-21.71402350076721,-31.255228935647594,-21.524854406716265,-21.451804044253826,-21.357132919502614,-22.28430121706224,-24.47520980077507,-29.507765396012502,-58.57317753536893,-222.5518322828925,-92.56996774809714,-22.60151195267488,-29.386701066506077,-23.98888562156989,-22.16884335252402,-21.41010323807552,-21.378097748818103
-21.25163280950286,-21.373395828454463,-21.258651447577755,-23.07274157365947,-30.453199913288366,-21.294365433796074,-22.972397610775225,-44.85689978974173,-58.52023153884056,-21.657351975911105,-21.289391227199754,-21.408881535051925,-21.404778479041997,-21.60822232994005,-31.232428006928323,-21.42153083282091,-21.340848268952985,-21.241927813842963,-22.182292258348507,-24.401840668845278,-29.51119767222985,-58.7020223054851,-224.0822852509499,-92.77887868491226,-22.50649747257098,-29.387606349719263,-23.91847261365816,-22.06377017726178,-21.2938006113963,-21.25976098778096
-21.364465872647155,-21.481131138793668,-21.375867881789755,-23.122197702568602,-30.47987366955042,-21.41081738268999,-23.039932443932123,-44.95279105915499,-58.50037171011462,-21.774121158591488,-21.397878591036836,-21.5198593071688,-21.50814868352459,-21.71038664793516,-31.28786890492445,-21.514780244296396,-21.44539675674778,-21.3531382470925,-22.27991743228215,-24.470142123688518,-29.441352500045866,-58.85997216547462,-222.03239251941818,-92.98230881246802,-22.598138925927895,-29.34761422738683,-23.964401162277195,-22.16706445987136,-21.40810042926193,-21.376872371876036
-21.45467496330075,-21.561060309025653,-21.475134556925006,-23.09752442997097,-30.551307826861187,-21.509310436787583,-23.05766096376208,-45.325016124359735,-58.90370379046955,-21.88196374867949,-21.480786279824667,-21.60828744230011,-21.580322914879794,-21.78639752149254,-31.407450198058676,-21.566260352626937,-21.519536446003897,-21.43916110124677,-22.350725405910868,-24.52904926329307,-29.217332666487795,-59.724088995114414,-220.11472329246956,-94.42464091175854,-22.662261239710464,-29.201436345228746,-23.93905767699131,-22.250148915584223,-21.502211331636403,-21.47608765902094
-21.395567482166296,-21.503354252553283,-21.414610979141226,-23.051709193672544,-30.520288996342522,-21.44946450000459,-23.01244607250174,-45.27600074295766,-59.015551909550226,-21.82426367205164,-21.42282171391769,-21.550643311310516,-21.52438217970438,-21.73312712288916,-31.403949638402064,-21.513476549560327,-21.462505408865226,-21.380213696171303,-22.29903259508096,-24.491253006534055,-29.209799338332434,-59.83860482826448,-220.66788783852954,-94.55894748323603,-22.6151679975549,-29.198156736810013,-23.900932112728146,-22.19711535814471,-21.442890951664605,-21.41565627284653
-20.462786023250217,-20.597172884458868,-20.45834939353308,-22.430487557958557,-30.156437625917356,-20.500874698501175,-22.34310439161369,-44.766689506258864,-60.31155961776291,-20.895828317430635,-20.512379264129027,-20.636511627461953,-20.645165648223184,-20.881336502213575,-31.20838324632613,-20.68787433267195,-20.57168871465274,-20.45313024128308,-21.481180070423658,-23.887570472366562,-29.319422087998458,-60.622369287596484,-233.20319670872686,-95.80776807173937,-21.854188944133917,-29.278757252383727,-23.361959093881968,-21.350856350134343,-20.504803860065866,-20.460414660259804
-20.265554592398303,-20.404844016290493,-20.257429800797823,-22.30105665738865,-30.121603292099657,-20.301049755070476,-22.200122419016452,-44.79766462973923,-60.61916740947328,-20.70035008203418,-20.31956450714374,-20.4424347153429,-20.457243316038145,-20.697739504909027,-31.16332161687186,-20.50855147190871,-20.38231259968286,-20.25688513777602,-21.306059361578633,-23.761525701007226,-29.341062699826672,-60.81023491347047,-236.57665152718806,-96.28405092352965,-21.68785761325539,-29.2897519565968,-23.243237719458556,-21.17044193409753,-20.30685018006167,-20.259649134440313
-21.585371439356333,-21.696779246463404,-21.601858880919433,-23.286448802921903,-30.578400232879893,-21.634605151189728,-23.206743895012536,-45.09669472681467,-58.1185352895079,-21.990720200754737,-21.614184403384648,-21.735876922405513,-21.717520877913984,-21.91099442140103,-31.31543425201642,-21.71266670398489,-21.658131296773632,-21.573320267502456,-22.474210285780277,-24.61133637933819,-29.459800038253412,-58.50652683979057,-219.63447381643905,-92.50778312973056,-22.777185927265503,-29.35830710060703,-24.10539179576729,-22.366452607325712,-21.629839875144576,-21.602550759745938
-20.468195139469515,-20.59572140231865,-20.46857133645432,-22.33350889461463,-30.12085634038332,-20.51239666470492,-22.299127846344938,-44.86158026303521,-60.90545264909549,-20.92072475648782,-20.51242094903063,-20.644124803346482,-20.64076084839415,-20.88809367513965,-31.354754035753118,-20.672036153615277,-20.565541093998814,-20.45493291343201,-21.483537945210067,-23.89465004435844,-29.09307124964245,-61.7297546162151,-231.05389438022047,-97.2154176678878,-21.863615406105747,-29.14934357953922,-23.292691224489825,-21.362041056561598,-20.513212440702013,-20.4708182324383
-21.14094843743264,-21.258332128087357,-21.15109329953116,-22.89944395259948,-30.379283286214253,-21.18848728784174,-22.84109841913125,-44.95788022205177,-59.223829403042764,-21.566151102963556,-21.17559026373275,-21.301779113384708,-21.28885288211223,-21.50467710616094,-31.33083092017197,-21.29809483016751,-21.22266990857876,-21.128114461979415,-22.07932811292544,-24.324664363110507,-29.288885993706792,-59.82557766212766,-223.69043701157037,-94.39017726214887,-22.41381073417542,-29.25607183624006,-23.77480791803585,-21.96694066666588,-21.185770788951714,-21.15245728141357
-20.5780371521639,-20.70559810458717,-20.578683732740252,-22.44893950256208,-30.159970464843337,-20.621233502198486,-22.39876398525223,-44.823119334082286,-60.47485128294928,-21.021221551577977,-20.621940305481505,-20.751090546402985,-20.7491511450882,-20.988864547572923,-31.31541645990064,-20.779914333781328,-20.67563746684116,-20.56572027599963,-21.581632433763808,-23.96235369958205,-29.177379735727545,-61.14328749286957,-230.1468920064111,-96.36650524987988,-21.953047774163807,-29.19765301253269,-23.388958230876778,-21.459467426670642,-20.62224723412195,-20.58075366177045
-20.869335447235862,-20.991058486355335,-20.875235219450516,-22.673163030388146,-30.268744821804425,-20.915275883663472,-22.623289817165677,-44.891007297780774,-59.871174423959815,-21.304918954462764,-20.908027794789106,-21.036276859454983,-21.027705536010348,-21.25611091078939,-31.333915216699374,-21.046501452319003,-20.95773224114235,-20.856426811010582,-21.83883708514067,-24.150405023912402,-29.213086183120545,-60.55190117111004,-226.56477627067363,-95.45115496268934,-22.191884153942073,-29.213706957520458,-23.5817552675486,-21.722551843867322,-20.91410500062861,-20.87696721317234
-21.193194927958732,-21.32313350913913,-21.194269415074462,-23.13386446766947,-30.56441855000535,-21.229278338581267,-22.98104988865832,-44.88930962307877,-58.15034618712538,-21.58353946062686,-21.238385570824786,-21.349274697737446,-21.358946093705516,-21.554573680923035,-31.101186847116267,-21.38986529133332,-21.296114556484035,-21.187184757010165,-22.134154721171875,-24.3880264116093,-29.735220055451514,-57.85864010133446,-227.99191698989796,-91.80716365514854,-22.455100447853972,-29.502407111278288,-23.953845670240796,-22.00577026157334,-21.232350068168966,-21.195300497739577
-21.12245665045688,-21.24665327252763,-21.127226684565496,-22.971783577384713,-30.403401619113406,-21.164077072754072,-22.871522732605715,-44.8208641644776,-58.78000993969427,-21.531790461057533,-21.162469083406506,-21.282374956149322,-21.28105932780178,-21.489588861458483,-31.22117468995082,-21.30291021015036,-21.215494952442974,-21.112922677580183,-22.067685808554376,-24.318106437530012,-29.487940592234292,-58.9642851656771,-225.57661538445532,-93.18758632296071,-22.39992995958834,-29.373321365094572,-23.830475682522955,-21.94685251486923,-21.16442551705375,-21.12849959738654
-20.56280152255526,-20.696089301807127,-20.559407546975656,-22.51898939651798,-30.196622123849046,-20.601014266030404,-22.42625686163337,-44.76406326704288,-60.03655949313455,-20.991028560943516,-20.611325589938527,-20.73429049004445,-20.742260190246807,-20.973583924513512,-31.199862365189624,-20.782634577813372,-20.67004407936487,-20.553388242342862,-21.570187061726845,-23.95316162508379,-29.358050373384494,-60.29739796684292,-232.15495963424888,-95.31164805878724,-21.936622900109487,-29.299335827173742,-23.43732398244652,-21.440783184992338,-20.604609462129112,-20.561348034785393
-20.723563073063364,-20.8502270463862,-20.72528306419908,-22.58864697410755,-30.217416015113038,-20.766306676427327,-22.524680440995386,-44.80665688035609,-60.00291475445226,-21.15738139948654,-20.766384636766915,-20.893083362513988,-20.89135749393252,-21.12257988937567,-31.285938414421636,-20.91978119536615,-20.81993213747998,-20.71199427414495,-21.711305331810355,-24.055237513728247,-29.25912133295329,-60.537630270881564,-228.81346034670588,-95.4790664748923,-22.072151079566748,-29.24360736589237,-23.506614660432323,-21.589502853782843,-20.767148923352625,-20.727142226378383
-20.254668856595572,-20.38802665632856,-20.25028774021111,-22.19433645204819,-30.051669464588624,-20.295490590704468,-22.146279201364973,-44.81112611928626,-61.208231785393394,-20.707833462135007,-20.303858621053315,-20.434408030476163,-20.43855285635462,-20.691005193381354,-31.30667526309417,-20.480810337905314,-20.361427161437195,-20.24271952817233,-21.295511020534203,-23.75397859976054,-29.12615795005151,-61.889346747071315,-234.29947340523123,-97.56663990777993,-21.686660165853255,-29.17419259377355,-23.1696349066186,-21.167521690222493,-20.298602757298827,-20.25271119786221
-20.397961635858078,-20.53383301798572,-20.39236469271467,-22.385561835604673,-30.141515548835613,-20.435298258601524,-22.29506773010052,-44.771852779250096,-60.423958473031185,-20.83195516484553,-20.448897519762212,-20.572806707760524,-20.583265637091447,-20.821169036018293,-31.196880761543785,-20.628664439924556,-20.50924139598939,-20.388560638398115,-21.42365971912702,-23.845904025306133,-29.321516106934062,-60.70684952126018,-234.22450740070963,-95.98444023754169,-21.799852084968034,-29.279897627574492,-23.32151793384064,-21.29175854036763,-20.43979002779047,-20.394486622772895
-20.465761174588806,-20.600953541443086,-20.460819590222833,-22.446534531482456,-30.169437329311634,-20.503121038623416,-22.351890640668667,-44.76885341904739,-60.23105492853468,-20.896311898133632,-20.516032226737305,-20.639065369459455,-20.649184892700614,-20.88370162157858,-31.18945749156346,-20.693122551665446,-20.57602561974815,-20.456557708474634,-21.483997919395115,-23.89046858345771,-29.34960329834656,-60.475518776114626,-233.5328165698465,-95.63370207751026,-21.85566720757775,-29.294649171665,-23.373227904207546,-21.352645091452633,-20.50741746216856,-20.462856322464585
-20.59665846065771,-20.73468145053054,-20.59051372066693,-22.632113315971626,-30.314340468518346,-20.630575089374688,-22.493926005422,-44.836572708612266,-59.536439760548085,-21.00976800410052,-20.64935281881557,-20.76509934318482,-20.781842840329315,-21.0023739864809,-31.086855906003258,-20.82903940380389,-20.711832684625584,-20.589998569684074,-21.601243545019695,-23.988322604659622,-29.54880520750921,-59.39575923968234,-234.409805729923,-94.27643817558175,-21.958112388287557,-29.395149614551425,-23.51734891856269,-21.465782571536362,-20.636320018551164,-20.592262185975923
-20.586397392709955,-20.7243159413101,-20.580269998335726,-22.61945940288269,-30.30398814892444,-20.62047865960558,-22.48365763253373,-44.83039657199809,-59.57960456430419,-21.000521721172273,-20.638997460843793,-20.755168960530348,-20.771603831114394,-20.993009239262975,-31.092067266255974,-20.81873015036581,-20.701386701545946,-20.57960158110184,-21.592066089728384,-23.980625600104837,-29.537267488587734,-59.45955197930008,-234.38403555032696,-94.35795062713478,-21.949930074950935,-29.389464693898795,-23.50732219471561,-21.456779972054584,-20.626163596457666,-20.58203748820758
