z_20221201,z_20221203,z_20221204,z_20221205,z_20221206,z_20221207,z_20221208,z_20221209,z_20221210,z_20221211,z_20221212,z_20221213,z_20221214,z_20221215,z_20221216,z_20221217,z_20221218,z_20221219,z_20221220,z_20221221,z_20221222,z_20221223,z_20221224,z_20221225,z_20221226,z_20221227,z_20221228,z_20221229,z_20221230,z_20221231,z_20231201,z_20231202,z_20231203,z_20231204,z_20231205,z_20231206,z_20231207,z_20231208,z_20231209,z_20231210,z_20231211,z_20231212,z_20231213,z_20231214,z_20231215,z_20231216,z_20231217,z_20231218,z_20231219,z_20231220,z_20231221,z_20231222,z_20231223,z_20231224,z_20231225,z_20231226,z_20231227,z_20231228,z_20231229,z_20231230,z_20231231,z_20241201,z_20241202,z_20241203,z_20241204,z_20241205,z_20241206,z_20241207,z_20241208,z_20241209,z_20241210,z_20241211,z_20241212,z_20241213,z_20241214,z_20241215,z_20241216,z_20241217,z_20241218,z_20241219,z_20241220,z_20241221,z_20241222,z_20241223,z_20241224,z_20241225,z_20241226,z_20241227,z_20241228,z_20241229,z_20241230,z_20251201,z_20251202,z_20251203,z_20251204,z_20251205,z_20251206,z_20251207,z_20251208,z_20251209,z_20251210,z_20251211,z_20251212,z_20251213,z_20251214,z_20251215,z_20251216,z_20251217,z_20251218,z_20251219,z_20251220,z_20251221,z_20251222,z_20251223,z_20251224,z_20251225,z_20251226,z_20251227,z_20251228,z_20251229,z_20251230,z_20251231
-22.088578136191707,-23.044842709225193,-21.476178761314184,-26.96819436372418,-19.162741424105402,-19.4249193118857,-19.647847398830496,-19.402439169741587,-19.23064243250764,-19.1177550380054,-19.100204027962015,-20.07978863901058,-36.671336479734805,-20.83603567416535,-20.13676568542581,-19.209050449387377,-19.40195548321154,-19.11015542757761,-19.68597383341766,-21.01653122129504,-21.929456042535502,-63.53077069157454,-19.53172040240869,-21.365426355774915,-20.1367682256637,-21.597152323459813,-19.27833420798044,-46.64246504796556,-26.262977673371,-20.372317663256,-19.436420472030346,-19.94858767598695,-19.947224524876095,-21.770113254348164,-22.094731982615883,-22.640542425828922,-49.646271250588185,-83.63338592645778,-39.223769591436856,-22.77513741809194,-30.85248836307775,-20.06207964192065,-20.675072201341973,-19.962169568353353,-22.12237369246528,-22.862836099485023,-28.421008038205358,-44.2148423066554,-279.8896802889942,-133.92784205045527,-36.02724526792579,-26.225677092306587,-30.284032374122393,-29.02058769025926,-20.35554324122716,-20.424952408200735,-19.843950619271645,-20.776476463621854,-19.91831295686741,-41.14735096060823,-19.8947549449122,-33.56141766245929,-19.45426849316893,-61.533526592692475,-19.2226353671372,-19.17179851197958,-22.1423843192567,-26.136382023197363,-23.07488383709054,-20.3134192626871,-19.1796367419807,-23.021218354474442,-40.416926030022296,-28.54252005023218,-41.03288751381907,-83.48816184575992,-28.67797010340745,-28.567059738731075,-53.65886657031269,-145.9812088688484,-120.25334006053905,-51.707674686573625,-55.44762013566778,-19.609301023646154,-19.196666400109166,-19.072853420660046,-20.870701592004703,-19.45456944385822,-19.55721053576267,-19.063499184480634,-19.574015492690627,-23.213694104656554,-41.281648032174054,-108.53688021597061,-42.40549652978083,-45.97610980942067,-21.94743373838688,-23.42753790226063,-21.47765232626143,-30.931125705979845,-21.158117582808465,-21.82195006211156,-27.526390670555564,-35.500567596642355,-25.854491067843245,-22.471482917423327,-20.742381349278812,-22.77288904925875,-21.32020422166453,-22.143709859547577,-177.49018931173984,-22.52403044616712,-20.96328423330672,-20.9005567501418,-21.315180150952738,-20.77725727189938,-21.66518909945032,-36.699790098874416,-54.35701957017852,-88.67265558281555,-24.973943592123447,-39.08908857024289
-21.97712816866445,-22.946841632751703,-21.348830007059846,-26.86161342125692,-18.947456682766905,-19.218832246198343,-19.448575081101712,-19.19475357314585,-19.017462657991505,-18.900323680850676,-18.88204617362583,-19.871333442202737,-36.85635312505959,-20.636800272461556,-19.948767553032773,-18.992116109075447,-19.193740079939367,-18.8928532559587,-19.48543526333743,-20.824050350188507,-21.79878073918863,-64.63082829428322,-19.32061387758254,-21.195733670346726,-19.949296434364907,-21.465016265796812,-19.067448248282375,-46.58936636330562,-26.087325235729676,-20.17421382808097,-19.23124283630452,-19.73045420195073,-19.72756110906445,-21.590300305964025,-21.910658276184947,-22.474000383819142,-50.07087667010718,-84.75945375612565,-39.33139633172523,-22.66269531113223,-30.94837421511471,-19.850354839552523,-20.459340079865257,-19.743232866423455,-21.97041094249902,-22.71905683744444,-28.30484010237327,-44.31046024887333,-277.00275490769775,-135.74018653675628,-36.063208570505495,-26.166243609785177,-30.248354461244446,-28.83964129763344,-20.150434191210092,-20.222049852353944,-19.619502835608685,-20.572568222820056,-19.6965430290658,-41.41803194546533,-19.672599279425068,-33.494396896659495,-19.244927644521905,-62.675126219542136,-19.008820845412597,-18.955223030360848,-21.971926343307917,-26.114280092720282,-22.90898626554483,-20.11800913553539,-18.963858381873433,-22.900479564505815,-40.519940562194584,-28.611135434883945,-41.099654865212756,-83.99344813252883,-28.660766355275424,-28.395791956935074,-54.051420303285944,-147.03231362728383,-121.03706027357939,-52.30337780707199,-56.42990295842174,-19.395682965396016,-18.97957987004373,-18.853076427135548,-20.68456052202148,-19.251502066203127,-19.345848887140267,-18.84242238432657,-19.368726960258666,-23.071872933522307,-41.53435885642256,-109.15936296924508,-42.74041839074811,-46.08245575952503,-21.743719586952274,-23.218360016739247,-21.267193733002934,-30.773323165007447,-20.942477644683933,-21.620486792810887,-27.368907872664217,-35.604529337875036,-25.681180923211816,-22.273360993379217,-20.515831371250055,-22.559250989350076,-21.11278560530633,-21.95674807412506,-182.61169606419796,-22.306159235414157,-20.748045687565355,-20.68165590288828,-21.110236452960873,-20.549808156886673,-21.46182699257033,-36.82045792941433,-54.800582169102455,-89.19791756705825,-24.82415901388737,-39.43106157694705
-21.93467137014863,-22.911864388781392,-21.305054495735167,-26.876017608154054,-18.89437530615613,-19.166839927976955,-19.39655768954862,-19.142167901910074,-18.964592421839452,-18.846849376057715,-18.828424323240665,-19.834809021430807,-36.852552475400344,-20.609012850529734,-19.90147976599982,-18.943384408462155,-19.14513886155282,-18.839812616269235,-19.442614396143302,-20.798411619801808,-21.760889301445864,-64.63695370123536,-19.276783496195264,-21.163892869383933,-19.905233649789075,-21.42369813574256,-19.021583702130293,-46.57300818925826,-26.077969017846797,-20.141613134341593,-19.182070575957233,-19.673027219506054,-19.674245904409673,-21.55032809436757,-21.873817404550397,-22.441867617282472,-50.03683658431157,-84.8726038425323,-39.37727560876263,-22.614357474143272,-30.92472710775617,-19.799383488470696,-20.418817983721894,-19.68557471616102,-21.92664279935741,-22.693407991985683,-28.31801499540662,-44.37002082143832,-279.2426302864989,-136.15560793054036,-36.10944528961852,-26.139561753806646,-30.261600100551775,-28.895225468039257,-20.093874392243155,-20.165414618315417,-19.562234322613104,-20.522531581703838,-19.643272411449516,-41.44916454541125,-19.615297020957204,-33.56687744295449,-19.205510095594512,-62.660494219377846,-18.95768638594673,-18.91439227273857,-21.952778404823516,-26.07781509325065,-22.893509047529612,-20.084539803546136,-18.914219422441896,-22.866393239013192,-40.59031294106074,-28.58388511210421,-41.186057034965515,-84.32604449969003,-28.663011138447295,-28.4241764142719,-54.104979292114876,-146.6796516040809,-121.14236387236198,-52.3344196022296,-56.39416541404116,-19.35278941450816,-18.92923366049642,-18.803759477939696,-20.65078115232427,-19.209131811762504,-19.305749943697787,-18.79190135138732,-19.319336213220293,-23.025584454781168,-41.57102848381809,-109.08318529537004,-42.60363329248885,-46.143403178179796,-21.703547064778423,-23.1892675384114,-21.224783355555825,-30.79751798765613,-20.884953822569265,-21.569850797262472,-27.37595506606127,-35.61847858459374,-25.67037822159307,-22.23242222635959,-20.458437315144987,-22.531836346835718,-21.06188052799822,-21.913741859705635,-182.49420388240452,-22.27477762902188,-20.68752211933916,-20.62579861570911,-21.05791668856439,-20.49184990370799,-21.414553142387344,-36.838063494830315,-54.87989008898033,-89.39833459616514,-24.79235889108056,-39.39864824201858
-21.93467137014863,-22.911864388781392,-21.305054495735167,-26.876017608154054,-18.89437530615613,-19.166839927976955,-19.39655768954862,-19.142167901910074,-18.964592421839452,-18.846849376057715,-18.828424323240665,-19.834809021430807,-36.852552475400344,-20.609012850529734,-19.90147976599982,-18.943384408462155,-19.14513886155282,-18.839812616269235,-19.442614396143302,-20.798411619801808,-21.760889301445864,-64.63695370123536,-19.276783496195264,-21.163892869383933,-19.905233649789075,-21.42369813574256,-19.021583702130293,-46.57300818925826,-26.077969017846797,-20.141613134341593,-19.182070575957233,-19.673027219506054,-19.674245904409673,-21.55032809436757,-21.873817404550397,-22.441867617282472,-50.03683658431157,-84.8726038425323,-39.37727560876263,-22.614357474143272,-30.92472710775617,-19.799383488470696,-20.418817983721894,-19.68557471616102,-21.92664279935741,-22.693407991985683,-28.31801499540662,-44.37002082143832,-279.2426302864989,-136.15560793054036,-36.10944528961852,-26.139561753806646,-30.261600100551775,-28.895225468039257,-20.093874392243155,-20.165414618315417,-19.562234322613104,-20.522531581703838,-19.643272411449516,-41.44916454541125,-19.615297020957204,-33.56687744295449,-19.205510095594512,-62.660494219377846,-18.95768638594673,-18.91439227273857,-21.952778404823516,-26.07781509325065,-22.893509047529612,-20.084539803546136,-18.914219422441896,-22.866393239013192,-40.59031294106074,-28.58388511210421,-41.186057034965515,-84.32604449969003,-28.663011138447295,-28.4241764142719,-54.104979292114876,-146.6796516040809,-121.14236387236198,-52.3344196022296,-56.39416541404116,-19.35278941450816,-18.92923366049642,-18.803759477939696,-20.65078115232427,-19.209131811762504,-19.305749943697787,-18.79190135138732,-19.319336213220293,-23.025584454781168,-41.57102848381809,-109.08318529537004,-42.60363329248885,-46.143403178179796,-21.703547064778423,-23.1892675384114,-21.224783355555825,-30.79751798765613,-20.884953822569265,-21.569850797262472,-27.37595506606127,-35.61847858459374,-25.67037822159307,-22.23242222635959,-20.458437315144987,-22.531836346835718,-21.06188052799822,-21.913741859705635,-182.49420388240452,-22.27477762902188,-20.68752211933916,-20.62579861570911,-21.05791668856439,-20.49184990370799,-21.414553142387344,-36.838063494830315,-54.87989008898033,-89.39833459616514,-24.79235889108056,-39.39864824201858
-21.95654315410194,-22.930071797754636,-21.328065774393355,-26.873640080775324,-18.924414894212347,-19.196096270406574,-19.425573816403876,-19.17172469883338,-18.99446712448315,-18.877129755815215,-18.85879245184053,-19.857619846623287,-36.847055673310905,-20.627767973655995,-19.92811697885886,-18.971649894341283,-19.17304818832763,-18.869907318502797,-19.467828412487716,-20.816062445442192,-21.781471611036686,-64.59427224752389,-19.302788113890397,-21.183328627635838,-19.93049111208095,-21.445828575540702,-19.048439181453862,-46.57966414389186,-26.087754192724198,-20.162387249714826,-19.210108075251764,-19.70500030187175,-19.70455246299672,-21.573533526235764,-21.89586737354794,-22.461340792898046,-50.03510986786186,-84.78319853431208,-39.35359926781256,-22.6387238320994,-30.931224349438537,-19.82842860475649,-20.443578158747467,-19.717671193200736,-21.950513916410863,-22.70926708580904,-28.31645429493335,-44.34025332985123,-278.3782849377841,-135.91429409197252,-36.08810752821594,-26.15289229252426,-30.257096132330705,-28.87803357069302,-20.125020204702455,-20.196507111540953,-19.594362755138516,-20.550881140540536,-19.67362990532481,-41.42583617987885,-19.647360590530997,-33.53852933771874,-19.22958830336019,-62.6256317722435,-18.986849493184256,-18.93932776577508,-21.966899530127122,-26.09381551562917,-22.905813218983738,-20.105611252219656,-18.9428244475143,-22.885062510748778,-40.55640305227609,-28.592912124567928,-41.14655286537449,-84.16596476267529,-28.66256400707534,-28.417880115015542,-54.06725053389046,-146.7831374717981,-121.06513997271927,-52.29952641543318,-56.373943733690034,-19.3784742126343,-18.958183929536382,-18.832376343174722,-20.671638631291092,-19.23424149991909,-19.33017501096947,-18.82106677623718,-19.347463958609154,-23.050167422442073,-41.546520818731864,-109.08810682974888,-42.64880990880384,-46.11289940124425,-21.727709883195793,-23.208830603989586,-21.250173571414837,-30.79229264058153,-20.916875571597906,-21.59835067787392,-27.37844400854948,-35.60877132250661,-25.68087198282153,-22.25674342492268,-20.490699759156907,-22.550929321425734,-21.090736839218135,-21.93854785273975,-182.35941460051782,-22.295731755099848,-20.720696146984757,-20.657152408079313,-21.087289270573265,-20.524378058697447,-21.441719912568654,-36.82619871581305,-54.8302733176605,-89.29276894838745,-24.8109252706292,-39.39997666932493
-21.909480246495747,-22.890865178445203,-21.278466717531618,-26.877905147584073,-18.85940491610531,-19.13279926150168,-19.36284118036324,-19.107790552435898,-18.92982066898828,-18.81159896090636,-18.793072041720205,-19.807902787554283,-36.860420463457906,-20.58670497377216,-19.8704665842601,-18.91036376936247,-19.112564429938395,-18.804765956863474,-19.413060359782573,-20.77733920805858,-21.737033127925706,-64.69304292068941,-19.246294359584628,-21.14101781036751,-19.875745395344104,-21.398069163587984,-18.990144943131003,-46.56776943160908,-26.066211644244653,-20.117040392284785,-19.149379489632643,-19.635889215387635,-19.638925961187844,-21.523209678778816,-21.847961665811578,-22.41896072870526,-50.04295588154359,-84.98174081592902,-39.40480227773229,-22.586404024379874,-30.918161472955845,-19.765502896844072,-20.38968074473986,-19.64829858744851,-21.898939030398903,-22.67473341957298,-28.319017267306936,-44.405012914334584,-280.20535798770754,-136.43907440644531,-36.13382542204832,-26.124273597922468,-30.266431489739226,-28.913199727248852,-20.057746659360987,-20.129369155119512,-19.524883256240503,-20.489515511811547,-19.607886311692816,-41.47740824377066,-19.578031886660675,-33.5980599118179,-19.177160511405763,-62.70769845594461,-18.92369869073946,-18.88503729239828,-21.935797646491732,-26.0599727912283,-22.878684564832938,-20.059637269013045,-18.880832045135087,-22.844719713807514,-40.62926043962067,-28.57428388965876,-41.231052481350176,-84.50973550263821,-28.66341232901901,-28.430309674632234,-54.15098597433055,-146.5835728331737,-121.24029064965268,-52.377998818415946,-56.42391239812973,-19.322654304516234,-18.89545601973754,-18.770324180929517,-20.62620055656654,-19.17967554092084,-19.277022634279856,-18.757856713681793,-19.286556802972346,-22.997149126223707,-41.60004214387155,-109.08919004529965,-42.55675144770447,-46.17907840044344,-21.675166252400487,-23.166094506043372,-21.194954565342883,-30.802720347275866,-20.847892264678176,-21.536691812429897,-27.372117451091114,-35.63004595317048,-25.657600912207563,-22.20389510049096,-20.42090797514101,-22.509056595378432,-21.02824593095081,-21.88473048611237,-182.68286715568715,-22.249886674696363,-20.649072042504457,-20.589315970386192,-21.02371994475619,-20.45402776475529,-21.38283648740917,-36.852191972311495,-54.938660276207486,-89.52230218308915,-24.770736155934113,-39.39970450476541
-22.008264039395282,-22.97696193617438,-21.38980351485543,-26.953893014910918,-19.04114199118837,-19.307131167476427,-19.531965893417524,-19.28354362655734,-19.109876982658882,-18.99510018569165,-18.97717537968124,-19.979087757619624,-36.71923770566828,-20.748175980063323,-20.029339282478578,-19.091992174458703,-19.287462192094306,-18.988035166794443,-19.580228268657386,-20.93278363378395,-21.84932408245867,-63.84801214707695,-19.42186706607046,-21.28107926301184,-20.0332940560475,-21.51233982632799,-19.166280265913276,-46.614073299081,-26.20387658005913,-20.279293497877312,-19.322161718246317,-19.821249102097408,-19.824143176247432,-21.673901197620683,-22.000586093941912,-22.556429693758027,-49.72566229387891,-84.07709659764251,-39.30585261422458,-22.68805790467158,-30.85128438520283,-19.94395049572413,-20.56791227829943,-19.83434108576053,-22.029135248515587,-22.793075152110877,-28.402855897892543,-44.31310301428704,-281.73078019629975,-134.904623961952,-36.09142421499771,-26.1777503925409,-30.2887394467418,-29.032613566094323,-20.232810720557165,-20.30278760802574,-19.715003458738344,-20.661524573257044,-19.79469390170856,-41.26023660907592,-19.76640898249228,-33.623932991021746,-19.350087139469515,-61.83500394362835,-19.103698244282295,-19.063950094241,-22.072085561914296,-26.08839402211369,-23.01060933373143,-20.219887936134995,-19.061884753138056,-22.947390017996852,-40.52638358864393,-28.529354984168577,-41.15027744252773,-84.01110849472045,-28.674769086724062,-28.551630719333236,-53.82981839548508,-145.86721715868927,-120.59121514135956,-51.909524241070564,-55.68052553233976,-19.49979347644486,-19.07767035293851,-18.954311793121796,-20.779353242684255,-19.348728153625782,-19.45165500396874,-18.943204261738344,-19.45943356015589,-23.12041224332399,-41.39155439052933,-108.62205538025107,-42.34092029944343,-46.07596211681208,-21.844212415104536,-23.33591696292117,-21.3696931676153,-30.916743502288774,-21.031352829145202,-21.70713649185722,-27.489766631732916,-35.54416807531233,-25.794082308378904,-22.368426718987394,-20.61274132733308,-22.68156926969763,-21.203345013996067,-22.041599983724534,-178.79187690006484,-22.42671882781358,-20.833224202710138,-20.774764033229054,-21.19734649889693,-20.646693944526657,-21.553719314888788,-36.752190790610456,-54.5684115338554,-89.04820023570718,-24.895840578318925,-39.14683023539633
-22.00610344314634,-22.97425524689284,-21.38603490034872,-26.935787381017136,-19.028584527552802,-19.295462910224682,-19.52116579555463,-19.27182080497653,-19.097528489363036,-18.982378648869563,-18.96440272493233,-19.962546837100632,-36.74300292720041,-20.73006426950961,-20.018709803012477,-19.077932784839426,-19.27452761066654,-18.975204395381944,-19.56663034630268,-20.91512236970814,-21.84307044391255,-63.986516993749916,-19.407170573183546,-21.268097208294876,-20.02172393419156,-21.507160903733567,-19.152170848883713,-46.60577335552599,-26.18234534698648,-20.262782626972946,-19.309763839533158,-19.80957121772881,-19.81108838537603,-21.661808091349368,-21.987231377903374,-22.544155295097806,-49.7893611075765,-84.18811649542175,-39.30556008055227,-22.68733148637224,-30.870739284700484,-19.931235138331058,-20.55151392109211,-19.822623587814018,-22.022118476508506,-22.781473117903403,-28.38376291681991,-44.30410214591943,-280.6174210570527,-135.0203557238235,-36.080655263193634,-26.177799412015588,-30.27978458050668,-28.99273389709403,-20.222596740179263,-20.292855676119608,-19.702462419884135,-20.649559249539806,-19.781340105211076,-41.28429056680815,-19.754182904851458,-33.59439272205454,-19.334251367906628,-61.987674058958966,-19.090741745354393,-19.047604998753126,-22.0554565719335,-26.095643881654095,-22.993044019619454,-20.204165907374474,-19.048228278308468,-22.94181088848865,-40.51796901446241,-28.546490376253693,-41.132254234691715,-83.97652030531495,-28.67183127618218,-28.519952255487645,-53.86310873883362,-146.09793324785988,-120.65558104879507,-51.97694177379027,-55.818660892795435,-19.484479749865997,-19.064082391616925,-18.94006534909746,-20.76492312404458,-19.334614242046225,-19.43575675889558,-18.92913807915824,-19.447101202497397,-23.11546825148186,-41.4147126420539,-108.71856530899383,-42.42441498808209,-46.06969480815529,-21.829135115834777,-23.316475521718953,-21.35461393286837,-30.886619661537452,-21.020021677116645,-21.69555868732277,-27.466909081721646,-35.55380365403584,-25.77369868897871,-22.35462945689379,-20.599945281534303,-22.66134898007968,-21.191154867398822,-22.029781839461336,-179.48919238476284,-22.40733792590142,-20.82281487875021,-20.76255500993474,-21.185930828008896,-20.633954304386986,-21.540928993574862,-36.762965471918264,-54.60390660848577,-89.05453992417661,-24.884873653811482,-39.200691853066736
-22.30316660566436,-23.23383463862051,-21.715044992547217,-27.126515899859527,-19.541251299644994,-19.78869324684868,-20.001802990556342,-19.769339544150863,-19.60588101356769,-19.49984289773175,-19.483512449750595,-20.433254433118694,-36.4298981628054,-21.16980203193951,-20.469021379244182,-19.586128882970076,-19.765666245435945,-19.491629390822716,-20.032663311104965,-21.336437685207763,-22.170220618998755,-61.9353040891627,-19.895265040681167,-21.65831819592793,-20.465566649557513,-21.841311175245295,-19.643577021296654,-46.81077095210634,-26.55624781785132,-20.70742836997739,-19.796297409085682,-20.3354502907967,-20.332343641833752,-22.08621206836944,-22.412971061565006,-22.927684041677825,-49.087843187679084,-81.92723092778775,-39.04998555721377,-22.99738544696018,-30.74479274319027,-20.432978766387013,-21.04314173302587,-20.350472044960522,-22.39847614405137,-23.11275115593782,-28.593080381365972,-44.07117856170852,-282.9532286794855,-130.88299678247432,-35.96373559926307,-26.349947079641957,-30.342403056466836,-29.25051248130677,-20.72215862281666,-20.78854583865716,-20.240165547266056,-21.13559647702857,-20.306787985689727,-40.750327789652644,-20.28746051253239,-33.6048049793278,-19.81158401839989,-59.87734107537321,-19.597427973453815,-19.540970575345206,-22.42377947167517,-26.217815122743197,-23.35009181263281,-20.64418717066629,-19.555858496324333,-23.241981933688482,-40.22732553656958,-28.476811706909167,-40.89080832424463,-82.48315514549881,-28.71565975106028,-28.820744675350248,-53.079144785781445,-144.97269055403484,-119.15699562372144,-50.82622649982284,-54.04416735553154,-19.976337113475537,-19.575554166288853,-19.454629117276582,-21.18880835726986,-19.804721954213946,-19.918323291327358,-19.448476488409103,-19.93427709012389,-23.47673715814749,-40.88559036619348,-107.83863579956146,-42.05575911386664,-45.812054273867105,-22.298763975348443,-23.78051810960353,-21.83933156001097,-31.177395249033623,-21.54170987375207,-22.178891387658407,-27.769309133820073,-35.34883498452706,-26.140655691780672,-22.8136611529074,-21.141881864179886,-23.128959997044877,-21.685224296824835,-22.470975053928086,-170.05664444936184,-22.887535486603063,-21.348913356571785,-21.28707255036106,-21.677498480811504,-21.17866762083662,-22.021151115194915,-36.51938294307544,-53.64543324075018,-87.78872886814847,-25.242816663439037,-38.62773725416103
-21.906126698739232,-22.88537361168271,-21.26755857535129,-26.79950548986667,-18.81019671322217,-19.087428547240815,-19.321526384664352,-19.062346583092083,-18.881558040491008,-18.761678450154335,-18.742930049739687,-19.74007841436308,-36.980139105855116,-20.512823716857426,-19.829027474709125,-18.85429622846074,-19.06132737242185,-18.75433151871325,-19.35835067129784,-20.70393881251777,-21.71682749988914,-65.33437650064326,-19.18683512885198,-21.089648750401395,-19.830372574581737,-21.38113066118795,-18.933710973910923,-46.573895525272306,-25.98294642094719,-20.050185236015484,-19.100744309140925,-19.59105970190528,-19.587558256332244,-21.477480465402746,-21.794878063303134,-22.369337555513653,-50.34305299834539,-85.49198301200443,-39.410146645513194,-22.59089946739511,-31.00959276071716,-19.715547793911636,-20.323300472566373,-19.603313829415693,-21.873873212803076,-22.630233449017343,-28.236178473950346,-44.39092978504064,-275.6428643459583,-136.91548734696394,-36.09942318207952,-26.129540153257874,-30.23193291521774,-28.734275740779054,-20.01924116176624,-20.092293136608582,-19.476168114343373,-20.44281321852457,-19.555286463122286,-41.600559027883506,-19.53066597422228,-33.46109838043564,-19.11291025735651,-63.395895175111455,-18.872764402887235,-18.81847050447154,-21.866188640941196,-26.10126189652887,-22.807689065780124,-19.99514777614058,-18.8267077264651,-22.82408169538602,-40.598259684007495,-28.654342437646985,-41.15889940293158,-84.35288162172452,-28.653756276422897,-28.29779117020342,-54.31475320275674,-147.69676438543442,-121.57017719689674,-52.68774728508556,-57.04797762615312,-19.260549496751537,-18.841509150825217,-18.713408111814545,-20.567640297728786,-19.122983208719234,-19.212492041606893,-18.70184318480925,-19.238100500581584,-22.981414432438104,-41.698389876975895,-109.57128626184645,-42.941144443524564,-46.16716843784984,-21.615765856222474,-23.089065232043417,-21.13419414626907,-30.686761663911994,-20.804727690741807,-21.492550767364744,-27.27494934500423,-35.67457503869783,-25.57709760597182,-22.148080850201456,-20.371243515403997,-22.426724712704818,-20.980825344240237,-21.8383874124039,-185.82837642825945,-22.169768010602983,-20.61025088355576,-20.541951401161484,-20.97959686780751,-20.40458467359109,-21.332888624547238,-36.901085498898304,-55.08895136388011,-89.56322956616083,-24.73225422502664,-39.646700394839115
-21.87310976425384,-22.856599641789607,-21.22780908876317,-26.753164536314387,-18.735229813336186,-19.016096257877663,-19.253256905643244,-18.99057106286918,-18.807459265513238,-18.685893037830088,-18.666870830105626,-19.66362671446081,-37.07106561324258,-20.438810967655787,-19.763986028244652,-18.777480053776888,-18.988129295998657,-18.67848076998561,-19.2867856244688,-20.63144647666301,-21.67522306223578,-65.8241777615949,-19.11104502448754,-21.029129529014863,-19.764910020053087,-21.338860389041947,-18.858717321111527,-46.58208832051447,-25.918214127986175,-19.977633092612447,-19.029109122164435,-19.516167508853883,-19.51078769038429,-21.415456514995608,-21.729344704646202,-22.309517653212325,-50.546953899857044,-85.96485071738962,-39.45197666280813,-22.55968474258559,-31.06103906508841,-19.64154808368263,-20.245052829627408,-19.52814430797244,-21.82372075702733,-22.57978477047108,-28.185743488223615,-44.43521008368969,-274.0982980274522,-137.57911198592774,-36.113713835196364,-26.114692818600652,-30.218254248442463,-28.64393665644184,-19.94964717169601,-20.023761447887967,-19.39850677733054,-20.371980338457753,-19.477674481629542,-41.72096015423013,-19.453961202787074,-33.4137037385797,-19.036968451485436,-63.899201678767795,-18.79801267611727,-18.73971892673967,-21.801277937912353,-26.107056373176974,-22.745441680658693,-19.923373799738137,-18.75069281120837,-22.78410325904056,-40.631686241949126,-28.69428066010485,-41.174789527696404,-84.49281963252494,-28.649567987081777,-28.22424336325374,-54.48392736516851,-148.29981667844794,-121.9194316848576,-52.94534644832491,-57.487564577504045,-19.183574792506917,-18.765061423873668,-18.635510726308812,-20.500115436825666,-19.05037432124922,-19.135869510815876,-18.623744392988623,-19.166428080516877,-22.9362858178798,-41.79836655512864,-109.89874046794476,-43.12799043326123,-46.21120698822466,-21.54329381715721,-23.01261595589386,-21.058585721864922,-30.62506629173555,-20.73103597785905,-21.423406711297623,-27.20978274377704,-35.71906766275508,-25.512329946305186,-22.07711273052404,-20.292807986807162,-22.346981051886615,-20.908821982551906,-21.773010151045533,-188.0905633245231,-22.088218312655076,-20.53756899082742,-20.46628094300125,-20.908922896862958,-20.325893313933637,-21.261830415154332,-36.95149606623156,-55.2600775719527,-89.7554856826858,-24.68264404557121,-39.80789423763312
-22.066096836667832,-23.026691195364087,-21.453272764578113,-26.98025815243853,-19.136789762913537,-19.39935194131383,-19.622086007728633,-19.376573316593095,-19.204761420614155,-19.09162085768296,-19.073999131608804,-20.063893555554568,-36.664912105650856,-20.82554677718849,-20.11346291505887,-19.18586701269278,-19.378562004895745,-19.08428904607015,-19.665908710521556,-21.006897516050184,-21.910724117191915,-63.50446298480255,-19.51135166073928,-21.351421495372726,-20.11556571065248,-21.575992417188772,-19.256779553100017,-46.63967775855673,-26.26418477822462,-20.358814709805703,-19.412619638604596,-19.92008292179485,-19.92129459970976,-21.751673553924256,-22.077981382788444,-22.62592988995218,-49.61278330566692,-83.66954884714639,-39.24930469728714,-22.749305091862023,-30.834940381707803,-20.037400123616706,-20.657097464956706,-19.933542898993235,-22.100261436782205,-22.852084055396546,-28.432624568931274,-44.253008932777675,-281.4506797487602,-134.1217000439591,-36.05700167574693,-26.211150450356307,-30.293790276195573,-29.060050469689386,-20.32714255383394,-20.396471095535897,-19.81571737441801,-20.752056819734047,-19.892483563807595,-41.160984519834656,-19.866424950685122,-33.60705515347679,-19.436716826348317,-61.489556551767734,-19.197874486106112,-19.153567511336302,-22.135942620725643,-26.115316294247126,-23.07113449077177,-20.299025223603632,-19.155878134914698,-23.003713453039033,-40.45812885554699,-28.52334344861689,-41.085193324202564,-83.67847766042033,-28.679840076846563,-28.59081299681955,-53.6810241402147,-145.72673702497835,-120.29362196242214,-51.709341419497136,-55.39556018958882,-19.58958038362308,-19.17245259194174,-19.049383464371868,-20.85580730193997,-19.43495219289462,-19.539258764261707,-19.03931501905585,-19.550033355853532,-23.18972313223098,-41.29483286340917,-108.46943698922416,-42.30963284530739,-46.012225262318516,-21.929532990981006,-23.417061729862365,-21.458273991011612,-30.953994304074058,-21.129484408124952,-21.797253698750424,-27.535856886319365,-35.50554928497411,-25.854496162920597,-22.452405686519043,-20.714191918817153,-22.763263697603303,-21.29545058207134,-22.123202518088622,-177.26438867165103,-22.511735822173616,-20.932807526979087,-20.87304293027989,-21.289427738549712,-20.748717536069208,-21.642636739762874,-36.70637899051649,-54.38977918593373,-88.78021676057244,-24.960041654283906,-39.05876921329636
