z_20220803,z_20220804,z_20220805,z_20220806,z_20220807,z_20220808,z_20220809,z_20220810,z_20220811,z_20220812,z_20220813,z_20220814,z_20220815,z_20220816,z_20220817,z_20220818,z_20220819,z_20220820,z_20220821,z_20220822,z_20220823,z_20220824,z_20220825,z_20220826,z_20220827,z_20220828,z_20220829,z_20220830,z_20220831,z_20230801,z_20230802,z_20230803,z_20230804,z_20230805,z_20230806,z_20230807,z_20230808,z_20230809,z_20230810,z_20230811,z_20230813,z_20230814,z_20230815,z_20230816,z_20230817,z_20230818,z_20230819,z_20230820,z_20230821,z_20230822,z_20230823,z_20230824,z_20230825,z_20230826,z_20230827,z_20230828,z_20230829,z_20230830,z_20230831,z_20250801,z_20250802,z_20250803,z_20250804,z_20250805,z_20250806,z_20250807,z_20250808,z_20250809,z_20250810,z_20250811,z_20250812,z_20250813,z_20250814,z_20250815,z_20250816,z_20250817,z_20250818,z_20250819,z_20250820,z_20250821,z_20250822,z_20250823,z_20250824,z_20250825,z_20250826,z_20250827,z_20250828,z_20250829,z_20250830,z_20250831
-14.95327810039043,-16.649170910333016,-21.477441724847317,-27.76556360437752,-19.095258560203725,-19.003981339107845,-18.948964233765096,-13.355166185880707,-13.898820897916039,-18.479110192791453,-20.139858102963395,-17.5356128979603,-22.997627493036596,-13.387626844081561,-20.34793436864387,-21.276422495954442,-18.93802365750581,-96.48413680089585,-43.62198307213173,-45.04860380556063,-22.659644326818047,-27.175080908779478,-22.348471180924278,-24.476906650592507,-14.973908876028839,-14.504141143321592,-28.410819373147106,-29.18703929572157,-13.053844687820217,-13.012925772629991,-13.535594128769626,-23.53878792002287,-15.320451936514274,-16.194497973616453,-13.89088253715455,-14.887593358479432,-13.174121703856637,-77.66831469514815,-56.92276952647086,-13.537919947991494,-29.117269067263297,-24.279669305561853,-14.85208857447061,-25.084553544114243,-29.79423290102081,-32.25401619728419,-38.051169656841054,-23.05914717437541,-20.862541904299498,-13.023719385708828,-13.009915411511276,-13.009915411511276,-13.034117447247429,-13.93080062049486,-14.014581683961419,-15.159223063153217,-34.45380817776535,-41.09702155850198,-15.299024950485771,-18.786538121388162,-15.578879823273263,-16.362027952031774,-18.946754430565196,-14.987441780362264,-14.1312105581131,-17.2953596258678,-20.314947492003032,-15.171397744398343,-16.1486999767539,-15.824325557432518,-15.986127850676123,-15.55343750020656,-14.143557832940115,-84.2298190493896,-209.4464959545792,-22.479810371407815,-14.184456191111346,-14.079598100577947,-15.788752084296558,-14.418619391147855,-52.04388496578125,-14.91176454051076,-17.12152706213915,-21.544981113740327,-14.332053767380398,-15.299295393838293,-28.13432553515667,-31.933527462561564,-60.30995313347394,-20.795046495045934
-14.620352675919277,-16.469982795938737,-21.50080719445329,-27.833486904738297,-18.88703600252481,-18.746068525513312,-18.733932098167408,-12.906365606048814,-13.458270452181704,-18.24892104532507,-19.95646400148415,-17.1945175510765,-22.927581483189993,-12.926621469264996,-20.270695420792897,-21.13865495036927,-18.766026669756734,-100.53538152774598,-44.09831603629854,-46.000113837468696,-22.562530753456812,-27.525071329470528,-22.23042849488067,-24.51091777333103,-14.59764921694499,-14.084588709268276,-28.771712326409535,-28.9418000540002,-12.584560900244067,-12.543745367109084,-13.103095094472781,-23.456951037998536,-14.977171108368674,-15.949763762383936,-13.461344651815047,-14.490744380498073,-12.710136623152092,-79.64586563922508,-58.0954304040011,-13.102938507074624,-29.300661804354345,-24.57983627056447,-14.447866440333346,-25.021798925561257,-30.039239118107727,-32.461225482617735,-38.776082908377106,-23.103293756230443,-20.74776451787826,-12.55209309145582,-12.537853670067134,-12.537853670067134,-12.563009029403585,-13.497482538857188,-13.57667116932747,-14.761101826637454,-34.652769916796245,-41.644842254437194,-15.018831757537402,-18.472348945823324,-15.12999040129501,-15.961009794055842,-18.601396127962953,-14.562036165240219,-13.62931874985628,-16.929672846649744,-20.19134077176098,-14.762177815222365,-15.7411524496787,-15.397390461011444,-15.530664966481293,-15.102356596790663,-13.632445192147294,-85.99170735718963,-214.66737169104613,-22.21075617625376,-13.683443795291254,-13.573154928346053,-15.346347135251872,-13.927345094301248,-52.865660838211404,-14.437421408765045,-16.74832330921318,-21.369685116001165,-13.828398870214993,-14.856926297284913,-28.185731424861906,-32.023241375601074,-62.62648106821619,-20.431206447498315
-14.888803600870643,-16.696110769033766,-21.584788071494927,-27.73440540866719,-19.036170460416084,-18.897155932621427,-18.887385984614014,-13.225092761601433,-13.762279155806848,-18.414566411078347,-20.073410405394362,-17.38662430310866,-22.96266179035341,-13.245320314883458,-20.38600441309832,-21.223525218942893,-18.919087111582314,-98.69765408948213,-43.53729682507753,-45.45805372623029,-22.616840180090062,-27.468197758491918,-22.287089823440336,-24.507733456059995,-14.866361584592335,-14.368636298333135,-28.678777256811166,-28.789192088940005,-12.913650796882612,-12.874249392508991,-13.415877956227272,-23.476286947423805,-15.2351364831976,-16.185150847477416,-13.763966676214231,-14.764065125977755,-13.034991301421803,-78.1663754512112,-57.16851819739023,-13.414470752066208,-29.19510885372869,-24.589737045903348,-14.717150183498692,-24.999530469528388,-29.923004232842885,-32.22617181117883,-38.42726775440994,-23.14754942450108,-20.848401278510458,-12.88263732404953,-12.868935076345474,-12.868935076345474,-12.89316092844092,-13.79964419158821,-13.877666603608557,-15.027338142232546,-34.37178874792733,-41.16883371900714,-15.27889906031108,-18.68349358506193,-15.435430093241123,-16.244467454371996,-18.806600142613934,-14.887628736691598,-13.98061772422785,-17.184305508264007,-20.363048477069604,-15.080702823628059,-16.030661330042996,-15.696391801092876,-15.826077115407776,-15.409485501645467,-13.984559295174034,-84.29635470681261,-209.36960588086248,-22.3166640710935,-14.033915651160877,-13.927043498044899,-15.64565412824788,-14.269502447484179,-52.111987638632755,-14.763467569748508,-17.008302649078587,-21.50348204227421,-14.174299888287536,-15.172412081764994,-28.128088844442665,-31.850934262500036,-61.681418915563356,-20.582063639533384
-14.44304876584133,-16.305246525337846,-21.428353851309467,-27.912930006090043,-18.794111432133242,-18.659185640943,-18.638291554368863,-12.703606717871846,-13.267027730752849,-18.14472605684464,-19.887149725424734,-17.08466560519173,-22.91173472512616,-12.725795713387335,-20.18598994151096,-21.090725004384552,-18.663926120922298,-101.48847846193414,-44.51419439918023,-46.32313782802819,-22.534133839686405,-27.52386697900402,-22.20328113583004,-24.51134367685462,-14.426961634884606,-13.907359065416832,-28.79888858611011,-29.11397338113209,-12.37603218147635,-12.3339893435296,-12.903023308044903,-23.45630668006641,-14.81059196800824,-15.787480367304983,-13.269499015661838,-14.31933886030305,-12.504463355285187,-80.62382021070377,-58.72041173318813,-12.904269730919149,-29.3683110617666,-24.52780984521888,-14.281100148642917,-25.054747059997265,-30.10552089388432,-32.63674075369835,-38.9687594540585,-23.061942259616895,-20.682219992099856,-12.34266467494007,-12.328029682858125,-12.328029682858125,-12.353836455274879,-13.306661214293307,-13.387643240893006,-14.596091402700006,-34.86917537182964,-41.975401890849426,-14.840457908645401,-18.342287143937774,-14.939014866953613,-15.781738758402781,-18.48110188423562,-14.349741255027235,-13.40687399394593,-16.769662047897008,-20.065346244162267,-14.55360329905049,-15.55775694735977,-15.208567430498306,-15.349399151993119,-14.910281934738581,-13.410692796123463,-87.19132274102479,-218.44893617969626,-22.16452603938754,-13.461566258544309,-13.349181318323497,-15.159814756628755,-13.711095364570621,-53.39408081893114,-14.232614246464848,-16.585066069737483,-21.284145059606445,-13.61086841503313,-14.65635586647235,-28.231330018305982,-32.162707729638385,-63.084076200334465,-20.360891516573897
-15.336695137578324,-17.060348526413705,-21.717862757872805,-27.60334135287814,-19.297249118521176,-19.168802977047918,-19.155583935125907,-13.762379577248762,-14.277733995795435,-18.70163158239146,-20.28454112484719,-17.728396100305595,-23.041073147610213,-13.784588961328414,-20.577862050334968,-21.383297539611277,-19.179647876792025,-95.49215012787047,-42.69188349718825,-44.56403696582776,-22.72705663808902,-27.35306133337366,-22.403450362893203,-24.515225550568562,-15.321715351990296,-14.852515564506719,-28.509074089984985,-28.62833783023948,-13.46889451511778,-13.431484803694929,-13.942255173437847,-23.53388092506433,-15.669995539663812,-16.57296337985229,-14.275487021994426,-15.229379295642875,-13.583392833253805,-75.79608383296326,-55.70007984126316,-13.939320107983303,-29.039657536494435,-24.574369317522226,-15.177598072437661,-24.996720287810113,-29.741875871302277,-31.88128854649191,-37.84163827776087,-23.221894486537103,-21.026558532780676,-13.440333358260963,-13.42746566288324,-13.42746566288324,-13.450215603438526,-14.31122329557451,-14.388516225595833,-15.483015507569801,-33.96434137517032,-40.43134345224949,-15.706617251451974,-19.049742087747617,-15.955379071779582,-16.726147933091447,-19.169007013168986,-15.432129250017224,-14.573699948737335,-17.619412005521664,-20.643294416813227,-15.612703435124132,-16.52199102716299,-16.203853609352752,-16.333116073273548,-15.932260212600056,-14.5803091695937,-81.65389481562076,-201.1139037336617,-22.52737438845981,-14.625730892339677,-14.52456498568958,-16.15615735875876,-14.84793232569705,-50.94053414805978,-15.316552495478003,-17.452439925753033,-21.737912167438207,-14.760087632365217,-15.70576019111947,-28.058171988930233,-31.614055517998814,-60.000570677063536,-20.870961331568328
-14.859441512045487,-16.693125432362933,-21.602386507344516,-27.73543137734244,-19.01500025896536,-18.866017565987274,-18.865468731781725,-13.178716561246667,-13.715418371511284,-18.39215790930078,-20.053938090734714,-17.345021307404203,-22.95486056466817,-13.196397633535193,-20.389004806546716,-21.20758185872123,-18.90633947977328,-99.31029558277686,-43.55874185737814,-45.58785684215784,-22.606486786162158,-27.534125763494494,-22.27272159304013,-24.517716758150755,-14.827840787091564,-14.323357811324527,-28.74565235371715,-28.72353067875761,-12.864453617546342,-12.82526901644326,-13.371910166549245,-23.464768737622002,-15.20210065562566,-16.169143377828693,-13.719374139949478,-14.721844925477475,-12.986292255067948,-78.37226575415866,-57.28281395751524,-13.369931608774733,-29.21823404009158,-24.655745304342393,-14.672809854235869,-24.98479585007473,-29.960014200536463,-32.23737106841189,-38.53459147609378,-23.164050471123144,-20.84001690846165,-12.833171042074632,-12.819453792482488,-12.819453792482488,-12.843747817373169,-13.754122404340253,-13.83089699906505,-14.98378877541355,-34.37610620136029,-41.218818484021966,-15.259497525867575,-18.649615729296478,-15.387308715819412,-16.202898210890606,-18.766015349618336,-14.84758600009639,-13.927964081982163,-17.14656899610546,-20.36420098347241,-15.042814837122538,-15.988394000889352,-15.651913968714746,-15.775203671840773,-15.361087507743447,-13.930164902090251,-84.42531511823607,-209.7198229238616,-22.278554350554558,-13.981362412183858,-13.873824865406975,-15.597676973568952,-14.21786212078619,-52.181215985654696,-14.712887958922408,-16.96926462562352,-21.489624904405417,-14.120560281514232,-15.126752094484992,-28.13335282886794,-31.847201208187354,-62.04413769252702,-20.530139265732096
-14.790468435570206,-16.647638788664857,-21.596149464013486,-27.75506503754382,-18.973770914197885,-18.818658966206797,-18.822979899101103,-13.090170610723522,-13.629435735516713,-18.34713068021371,-20.02004061347623,-17.283782681828527,-22.943542802376225,-13.106387920263565,-20.368510302994437,-21.18174748575375,-18.86924611257801,-100.02456129408502,-43.67979426726672,-45.7687220549227,-22.590025564089547,-27.583162423516562,-22.253455775010895,-24.52428852277889,-14.75350761238481,-14.242156204532403,-28.802616151920702,-28.71571000745311,-12.772269812064815,-12.732933160502892,-13.285882180432324,-23.454420947347895,-15.133032361794442,-16.11425957203178,-13.634989217516743,-14.644469617494135,-12.895212123081091,-78.77814910717063,-57.528296347453896,-13.283833394888891,-29.251805750613066,-24.69199582014989,-14.594980717665782,-24.980539338525965,-30.003989371707675,-32.28926720094772,-38.66445351706736,-23.164913916248473,-20.81560136499865,-12.740552818855958,-12.726722647672547,-12.726722647672547,-12.751236940454039,-13.669282917941928,-13.745547775852696,-14.907009080271685,-34.433049059490415,-41.34002811424435,-15.197934902816701,-18.589085939170793,-15.300332705859947,-16.12393522600317,-18.702828861820127,-14.76142925858286,-13.829489211179416,-17.0754690869712,-20.331675787298533,-14.959233556528709,-15.907824583342542,-15.56829284764465,-15.68859303549061,-15.273621304106468,-13.83054102002887,-84.82813157017281,-210.94935525554575,-22.2361051852782,-13.883111802538311,-13.774523849652425,-15.511933709989462,-14.1217630852044,-52.36749577237015,-14.620487554977396,-16.896308312619702,-21.455902392475775,-14.022516893741093,-15.039217933686784,-28.147640693288487,-31.87838001217789,-62.43828708675895,-20.47094914159212
-14.91792151198344,-16.756262680536665,-21.638225295017016,-27.70968172297539,-19.044963368607434,-18.890340881456183,-18.89618593360606,-13.240686834450951,-13.772932283566753,-18.426207500161155,-20.07617522605572,-17.37455855527469,-22.961386327605965,-13.256771217948971,-20.42494730533697,-21.22275872611417,-18.942731261537993,-99.18459781133723,-43.41641915978142,-45.52003586966744,-22.61689339111394,-27.560745900996352,-22.28129408469138,-24.52492229170624,-14.88064656135653,-14.376273465602333,-28.76371334024705,-28.642466541327636,-12.927565150661957,-12.888914990883775,-13.433691022719872,-23.464786108977314,-15.25534284305391,-16.226603257656446,-13.777946340791994,-14.773629834318985,-13.048529475224793,-78.08820481349797,-57.09586127766914,-13.43102828493575,-29.204268298297542,-24.70123625306501,-14.722137077522447,-24.970869740155344,-29.95225940419371,-32.179999835527454,-38.50657552791165,-23.188095180438616,-20.864396995308063,-12.896524774547077,-12.882949200714643,-12.882949200714643,-12.9070240357177,-13.811971423992775,-13.887616345523316,-15.032756848165814,-34.30194086280722,-41.118509090881496,-15.321861761830352,-18.689243126875393,-15.444579810323782,-16.258027424087008,-18.79992940719699,-14.915600615811954,-13.995269630509144,-17.196136954953804,-20.414825977133297,-15.110157523015289,-16.044748615824066,-15.70964572514793,-15.827957719887902,-15.418646279884287,-13.996620942205645,-84.03251028525729,-208.45862224829344,-22.286372319283856,-14.048505964327248,-13.941510408171121,-15.65324727621886,-14.283248837547056,-52.01559731439973,-14.774396179192417,-17.01941200756025,-21.520487232008016,-14.185677377588547,-15.188305694150241,-28.12232720657529,-31.798304001355362,-62.0101346723677,-20.541812820311065
-14.635938102619136,-16.498186325767414,-21.52436803173327,-27.82104047904905,-18.892422500962596,-18.744791774348435,-18.739377092778216,-12.91689713227824,-13.466519355293318,-18.255548007187777,-19.95860558089577,-17.191355362627164,-22.926888319470677,-12.9353910667578,-20.288153723426753,-21.139049336815635,-18.777731062474274,-100.71343943205167,-44.03819409053346,-46.01717632551243,-22.56265267918277,-27.563333101217218,-22.22803024756351,-24.517330904197074,-14.60694580062531,-14.091247189526689,-28.805334478991572,-28.875406387429916,-12.594533743957566,-12.554054602185746,-13.114501638723072,-23.451450650229997,-14.988814028801926,-15.970233648091332,-13.470958619052142,-14.498101168679629,-12.719880992233062,-79.59071557828594,-58.050726326748816,-13.11376993399732,-29.302893080592458,-24.62698351999272,-14.453189269150684,-25.008664829040566,-30.049474791473425,-32.43753968295481,-38.80329500696715,-23.120814930778284,-20.755525788130182,-12.562076379973552,-12.54789855541867,-12.54789855541867,-12.572977153263954,-13.506401606951103,-13.584585296489468,-14.766591595657655,-34.61805677527633,-41.615703919038666,-15.040204422231449,-18.477197095756228,-15.137542137750126,-15.970195740195395,-18.60073749681129,-14.57788067936083,-13.639876694475003,-16.93759482163294,-20.21512294515869,-14.778566510796157,-15.750671980209328,-15.406614434767686,-15.534978011436387,-15.10995448708509,-13.641914151273252,-85.85409698249163,-214.19967321558286,-22.198451567617866,-13.693961999723898,-13.583669098740828,-15.353209453064801,-13.937381552568201,-52.81247533054676,-14.446028408847006,-16.75610008307197,-21.37790000087746,-13.837490633946178,-14.867565647180495,-28.181640220065162,-31.997586756030117,-62.75028284082008,-20.415388226049508
-15.028189811247277,-16.764750375624814,-21.56896272344366,-27.71151796875962,-19.12607956179538,-19.010639741272232,-18.98016370139861,-13.41618590115558,-13.95072914023333,-18.512628234500976,-20.152713231445908,-17.53562832685553,-22.994465695985376,-13.442293155872811,-20.413983931871723,-21.284972725317765,-18.990918647002296,-96.87552612435047,-43.35407491298001,-45.03904441108251,-22.65988196393925,-27.30683781211347,-22.339818525231287,-24.491054987189088,-15.026734582195441,-14.548503572817753,-28.510884236984378,-28.914065102417347,-13.113809880840623,-13.074249542888397,-13.599742596531796,-23.5138177631789,-15.380358978812971,-16.28521583816743,-13.947027480710982,-14.934044868340754,-13.232928973723359,-77.33426761982611,-56.680413316365964,-13.599485895227417,-29.11893686361786,-24.445636582133222,-14.890914274594401,-25.03275625990065,-29.81546122855366,-32.14664006096867,-38.103889287668714,-23.124782054225104,-20.897124662896935,-13.083802895474214,-13.070269207730652,-13.070269207730652,-13.094107884970532,-13.98465596642485,-14.06512826018129,-15.198566172324028,-34.29856944978012,-40.94285743123261,-15.393499648445456,-18.818998260142592,-15.627666552469735,-16.415808391238908,-18.95682834374737,-15.066712030628725,-14.194721122135249,-17.340340128892183,-20.409280164720997,-15.252754273940058,-16.20484891341199,-15.878633464756955,-16.022269727798065,-15.602725909247434,-14.202987500712556,-83.58494735064292,-207.27033765204803,-22.437461758866412,-14.247639333810895,-14.143125288899558,-15.835629217450446,-14.479134996997693,-51.774904746517976,-14.966388684447512,-17.16802940584681,-21.576269436025328,-14.389649897378064,-15.361102422487916,-28.10822721473418,-31.822390811410152,-60.632865585652986,-20.74522538396591
-14.896294875971833,-16.600680178200395,-21.458340114406475,-27.784950682261524,-19.063022798321374,-18.971473224747818,-18.915833089769755,-13.287832506340786,-13.834534404504673,-18.443560875197203,-20.114465493746476,-17.4947924667714,-22.989160252402996,-13.320312513270668,-20.322617943710256,-21.257610782576354,-18.904929511314464,-96.85793042606687,-43.737662321339194,-45.159087813979966,-22.647103905827635,-27.184633297665094,-22.335608021638464,-24.47628376588798,-14.916941490191263,-14.444043484437582,-28.428417013290044,-29.21901026016006,-12.984354996989056,-12.943142366482238,-13.469486073408696,-23.53381735497387,-15.265692683611,-16.14419276861374,-13.826893869513725,-14.82968793130379,-13.10552672963218,-77.97330751144898,-57.11375943186261,-13.472096815745575,-29.13728086633578,-24.27548577405592,-14.795116071184628,-25.088096080959573,-29.81644164113728,-32.301853655659485,-38.12195363818331,-23.048257163397484,-20.840269855319022,-12.95392135886539,-12.940004467875118,-12.940004467875118,-12.964400285489718,-13.86689994738235,-13.950915217253698,-15.102806503733758,-34.511341231737504,-41.19474217858321,-15.243651533665817,-18.741409012763544,-15.514243198106271,-16.301868047751903,-18.903018283578767,-14.918471693753707,-14.057003277468354,-17.241257785916552,-20.277688417149328,-15.103907044753871,-16.087284132200676,-15.760977529265292,-15.92358728536525,-15.488431060211937,-14.069176564567359,-84.58166317008906,-210.55010287446171,-22.456858727570562,-14.110412838316224,-14.004847414295106,-15.725364755567679,-14.346308720848443,-52.199671766108295,-14.842844466045106,-17.066286383060042,-21.51591736296998,-14.258968191667686,-15.232478968116506,-28.14501101780048,-31.96832857430761,-60.50283330665772,-20.76283400264838
-14.941337179767968,-16.577449642668057,-21.39288566305017,-27.811405893176996,-19.103093362549508,-19.042267339087896,-18.95766581422768,-13.373717935711607,-13.924271285444522,-18.490812214630314,-20.164664464883266,-17.596063373464304,-23.01869532905528,-13.41397817241919,-20.30817856813494,-21.293642000324486,-18.920849727039997,-95.6014894418973,-43.809499499109016,-44.94363896519543,-22.68286137731982,-27.00424529396306,-22.383443984673086,-24.471296835353076,-14.988617855045788,-14.533625878348031,-28.280127167740112,-29.50639747061821,-13.07639095177336,-13.034179929718007,-13.548338896213172,-23.586158094380608,-15.324070439041815,-16.153522042888152,-13.911298606001017,-14.911231790546095,-13.196950429239005,-77.69713895456786,-56.981781425835386,-13.553803672256432,-29.09022687745192,-24.08841097913249,-14.883936046988723,-25.149140126800866,-29.748486260214754,-32.32973578941842,-37.91451063616276,-22.99670166666152,-20.853517238450664,-13.046552155932302,-13.032560034180033,-13.032560034180033,-13.056959883320376,-13.953634100947049,-14.040810504482286,-15.189457691450679,-34.580609974842254,-41.173441411018516,-15.261373172237498,-18.81079466200874,-15.609597605875411,-16.379812900071347,-18.998900939414995,-14.987103467773972,-14.156115759554664,-17.31785306184817,-20.255464967533925,-15.165996521109044,-16.16465214522225,-15.84649106997037,-16.029718926681863,-15.583783373268162,-14.173882562214155,-84.58044366638276,-210.75131937782737,-22.571548739533334,-14.209648302172088,-14.105233141191537,-15.819120551031688,-14.444996729980707,-52.19058871580501,-14.940529896200582,-17.142299884652,-21.55642321142101,-14.36289940812998,-15.31573397866082,-28.16191296629203,-32.03296020765242,-59.70478733076149,-20.906749156726647
-15.02364732157146,-16.698188358636354,-21.48723316167807,-27.749233353486375,-19.137862801789417,-19.052238169262463,-18.9928440308662,-13.444037903538483,-13.985065484663881,-18.5263649033513,-20.176431881264296,-17.5980452077894,-23.01219045676389,-13.477843694140907,-20.37304024152425,-21.303664367087734,-18.97724459417105,-95.8495121055346,-43.507930618704165,-44.888563074775064,-22.679698473409104,-27.133406896327973,-22.370937039239855,-24.476454452884035,-15.048974311662965,-14.585751547140752,-28.36502927977726,-29.200958972629277,-13.14616764741006,-13.105395518539133,-13.621917609494645,-23.55317496061207,-15.390726303178953,-16.251379292642387,-13.975814834078994,-14.965430652565814,-13.265353838921653,-77.28582786043042,-56.690538384769,-13.62440274605636,-29.087753572104635,-24.25147842899295,-14.930161744392203,-25.091562776216275,-29.758002493858243,-32.20669237435749,-37.936442602743384,-23.06232922709448,-20.889488738939153,-13.116483315437463,-13.102790282705142,-13.102790282705142,-13.126780221930423,-14.01607158812618,-14.100184051906103,-15.236347560402775,-34.40278270036137,-40.98586292760115,-15.362811923926222,-18.848306092750562,-15.666453993675868,-16.441733188533988,-19.01146074762237,-15.075017560755198,-14.229940121272296,-17.368051750257653,-20.3518470418026,-15.256247496428196,-16.229721161449266,-15.908773743828718,-16.073302513023567,-15.641438544619948,-14.243448795897208,-83.84399209121237,-208.26970007789467,-22.524911278143,-14.283022387515647,-14.179145198989906,-15.874766921728009,-14.515178012269317,-51.87098713406242,-15.004466569964121,-17.195468086655758,-21.58357190581566,-14.43039303974033,-15.387229147093091,-28.125512111090032,-31.906785562997975,-59.956344204486015,-20.85549349019869
-15.403642618217324,-17.042117135305272,-21.647020134477412,-27.62617307013555,-19.354172304882006,-19.261428596007452,-19.214624136986473,-13.881225274431559,-14.40081043826656,-18.763078914368705,-20.344788244026542,-17.854188014604457,-23.073667852720803,-13.912671087791475,-20.56009773798177,-21.431742825101153,-19.20649463409316,-93.76443530587112,-42.73077751600914,-44.236048812084704,-22.767082298574806,-27.13717172598046,-22.45677404744842,-24.49675573881296,-15.421036719208328,-14.973577166015247,-28.308058994994013,-28.920700931406024,-13.595973519225119,-13.557470829817602,-14.05292829086055,-23.58549527267523,-15.752021009081389,-16.597304450734402,-14.391151789515842,-15.34095637796181,-13.709360568551999,-75.35410757536218,-55.47282924430142,-14.052667197998868,-28.9829595897763,-24.34843947938746,-15.297128869878359,-25.06392618698365,-29.64652445265896,-31.89373191557013,-37.54511652518924,-23.16377393928549,-21.04751494253854,-13.568199049825193,-13.555287170686059,-13.555287170686059,-13.57797146698548,-14.430120699581366,-14.511753482278145,-15.600481526268103,-34.01498941294621,-40.357223645698895,-15.740180788469688,-19.143189535918516,-16.08392053813729,-16.834331355011376,-19.289637391710883,-15.529376079558915,-14.710206894016867,-17.720925478178316,-20.621723273244456,-15.702527868265642,-16.63077824039112,-16.32054024948742,-16.473737092962416,-16.06136540162994,-14.723306246125501,-81.51768695690451,-200.8892067115015,-22.65976104595032,-14.762209284521854,-14.662723961572159,-16.28419547753666,-14.982913673062031,-50.85328864435479,-15.449797543261695,-17.555911123874782,-21.781103862035064,-14.901799270101803,-15.822646625360946,-28.064837539810597,-31.671247669546908,-58.92841435040346,-21.043034394937237
-15.877510768144557,-17.51109232195863,-21.906370272182887,-27.484642299678036,-19.62485942989896,-19.506521159352214,-19.49124836066003,-14.403319624170827,-14.89360850552959,-19.05866783400372,-20.554705221372792,-18.144498829087183,-23.16097970303788,-14.427450002168968,-20.830863965232318,-21.59525333258214,-19.50820593119156,-91.9924694819941,-41.754800836644336,-43.60106485339143,-22.88441016285921,-27.268911136361062,-22.566133094375644,-24.55763676265812,-15.869463817935035,-15.432019065619516,-28.362256487020723,-28.46025009426752,-14.130185148276386,-14.09514627257066,-14.571021403420314,-23.62905183945017,-16.195123501982565,-17.047714368726897,-14.887034605037243,-15.788177817382724,-14.236802094345768,-73.15056087319893,-54.067384801001815,-14.566030715316964,-28.902095333188853,-24.602558644430573,-15.729640418390806,-25.022286609909386,-29.57879602728693,-31.517620305918143,-37.22774438226655,-23.343541945201117,-21.26164276060914,-14.104478643289458,-14.092588600961198,-14.092588600961198,-14.113619666984375,-14.922762830491296,-14.999163114399668,-16.03058984120664,-33.52994605803941,-39.625884873208285,-16.22640476769773,-19.498385135749793,-16.578254917863084,-17.306381460335388,-19.611699360226915,-16.085251003825725,-15.28041339812464,-18.146527471535638,-21.000492201594362,-16.251625692863698,-17.113181451922422,-16.813168060317327,-16.940861321313747,-16.558466436488935,-15.289926370243396,-78.67115414196856,-191.7200824522976,-22.79645750895883,-15.331112066478424,-15.236441430050949,-16.768191073947825,-15.537860693533743,-49.63979788742796,-15.977257858056237,-17.989764855045415,-22.039095882507517,-15.458254374119464,-16.344825819602544,-28.01289525576879,-31.3742691518857,-58.17769218937781,-21.22673432819927
-14.59648809780953,-16.392332940795736,-21.42092867378937,-27.87025727550909,-18.886236751758037,-18.771530681103272,-18.733538842813807,-12.908412077588578,-13.467103074172089,-18.2470328838165,-19.96593342193728,-17.234188586514627,-22.937189020689885,-12.935482308733217,-20.221516661724667,-21.14862157254069,-18.74176262622531,-99.65583977508759,-44.26281729415835,-45.87813060810352,-22.571894641730555,-27.37066624565629,-22.249964955970754,-24.490508861487463,-14.597914953733335,-14.09715112178179,-28.637004067372047,-29.190747577412512,-12.590030670370009,-12.548086194270788,-13.100785370729312,-23.484780454936853,-14.967210660147089,-15.90220997403513,-13.464993899067203,-14.499003636232072,-12.715961451835925,-79.677844434395,-58.15335078075109,-13.102902749040219,-29.277773042658378,-24.401012516432274,-14.463531107659724,-25.071867504545807,-29.987968142409144,-32.52522730526273,-38.63541917406887,-23.042015011697252,-20.73190762430217,-12.557719470303747,-12.54330804328352,-12.54330804328352,-12.568645155523402,-13.50363712291186,-13.586365556317821,-14.775613827243866,-34.75580223257738,-41.70246947770332,-14.971691545854082,-18.48233235273002,-15.142115856204441,-15.96352795662793,-18.63298670992362,-14.545034587945445,-13.635567841735703,-16.93437230189838,-20.1243746794605,-14.741868479514512,-15.742844098168495,-15.402182676429147,-15.55411990734838,-15.114413296366692,-13.643097300257168,-86.31450307114437,-215.83364341743436,-22.27604054164494,-13.689789496158395,-13.57991985344669,-15.359835772039533,-13.93460617553823,-52.98417325757042,-14.447945755579607,-16.753467305311478,-21.36006567824553,-13.839705238408628,-14.857822057242757,-28.198180657947326,-32.10374784424307,-62.049347622636915,-20.515072986550035
