z_20221201,z_20221203,z_20221204,z_20221205,z_20221206,z_20221207,z_20221208,z_20221209,z_20221210,z_20221211,z_20221212,z_20221213,z_20221214,z_20221215,z_20221216,z_20221217,z_20221218,z_20221219,z_20221220,z_20221221,z_20221222,z_20221223,z_20221224,z_20221225,z_20221226,z_20221227,z_20221228,z_20221229,z_20221230,z_20221231,z_20231201,z_20231202,z_20231203,z_20231204,z_20231205,z_20231206,z_20231207,z_20231208,z_20231209,z_20231210,z_20231211,z_20231212,z_20231213,z_20231214,z_20231215,z_20231216,z_20231217,z_20231218,z_20231219,z_20231220,z_20231221,z_20231222,z_20231223,z_20231224,z_20231225,z_20231226,z_20231227,z_20231228,z_20231229,z_20231230,z_20231231,z_20241201,z_20241202,z_20241203,z_20241204,z_20241205,z_20241206,z_20241207,z_20241208,z_20241209,z_20241210,z_20241211,z_20241212,z_20241213,z_20241214,z_20241215,z_20241216,z_20241217,z_20241218,z_20241219,z_20241220,z_20241221,z_20241222,z_20241223,z_20241224,z_20241225,z_20241226,z_20241227,z_20241228,z_20241229,z_20241230,z_20251201,z_20251202,z_20251203,z_20251204,z_20251205,z_20251206,z_20251207,z_20251208,z_20251209,z_20251210,z_20251211,z_20251212,z_20251213,z_20251214,z_20251215,z_20251216,z_20251217,z_20251218,z_20251219,z_20251220,z_20251221,z_20251222,z_20251223,z_20251224,z_20251225,z_20251226,z_20251227,z_20251228,z_20251229,z_20251230,z_20251231
-22.098972483996466,-23.039948214168096,-21.486613002392307,-26.8892691617943,-19.15501736270631,-19.42294210522848,-19.65211803458676,-19.4007522545329,-19.22496586174457,-19.10895349871883,-19.091317925731524,-20.03894224852337,-36.71638555067178,-20.747860030835394,-20.123329419012997,-19.1946722919684,-19.38276704999793,-19.10082104549641,-19.670186325207897,-20.96140790063546,-21.927352096949814,-64.23055509519833,-19.506966233315996,-21.32992283554261,-20.134586149384194,-21.607569060085876,-19.260799275915037,-46.707446085783694,-26.19299353002104,-20.31931659170834,-19.431820840793854,-19.95184310599611,-19.939304675791444,-21.77139838917578,-22.081897767268334,-22.62110567637217,-49.34848837452948,-84.32735583668796,-39.17009789740263,-22.8148646697784,-30.96323041559777,-20.058826120625227,-20.621392553249958,-19.966700265921016,-22.085290192167914,-22.792069845350156,-28.318797079408775,-43.81340879122891,-276.7655488303891,-134.1231306431684,-36.05901555459677,-26.03407190493997,-30.234160120301112,-28.885720012654403,-20.364620370638526,-20.40326955434953,-19.844322047417755,-20.780284944602663,-19.91509614500137,-41.21146660954065,-19.89662373425475,-33.33847194088157,-19.426910144425356,-60.95229261828653,-19.220666973259796,-19.148399203882494,-22.134651231172466,-25.921987339959735,-22.9898727659202,-20.278569311580558,-19.169767212855064,-23.044049863984863,-40.46572171208474,-28.454524857792023,-40.98231126290819,-82.7749535223883,-28.492007059540338,-28.486949585603586,-53.561567460735155,-147.7803175088605,-119.90302189699285,-51.810600304806016,-54.86803151356108,-19.593891364499918,-19.19035192045419,-19.06216238560785,-20.85740836863654,-19.438692520834774,-19.528816684104342,-19.054799920230803,-19.5468078916216,-23.210303225032916,-41.37372345053853,-109.2083631720782,-42.92098239833524,-45.4983363383579,-21.916673013030614,-23.415152710597205,-21.44697937747364,-30.925451507419005,-21.175642247124905,-21.826632725931713,-27.371089148919772,-35.272009334619625,-25.80520785621742,-22.388220973896793,-20.7538491380771,-22.724905987335386,-21.33084102911819,-22.135886957936094,-181.11267431356399,-22.485232439970563,-20.988469234714955,-20.903618738938956,-21.326497402498074,-20.79107105366929,-21.650163649091304,-36.5636863767577,-54.31541859904034,-88.2069978163433,-25.007787046447017,-38.918683367502496
-22.047939149598818,-22.982876377270678,-21.440691905503183,-26.867657099007676,-19.10369622633133,-19.378513136158894,-19.613785359245075,-19.3560943953881,-19.176273888382166,-19.055960183830244,-19.038084219798556,-19.983998000410757,-36.68941946856948,-20.64926479081703,-20.06666608403263,-19.146506325755652,-19.3244523262676,-19.048348286056004,-19.628392250610553,-20.91040518152628,-21.88362085176576,-64.81970941052077,-19.45504344772528,-21.274865912747376,-20.102994274987793,-21.579608696808467,-19.212548918899998,-46.78186217946738,-26.151064564548193,-20.251518755081356,-19.38968289730457,-19.904496394638276,-19.888598789807666,-21.750994798620724,-22.0541478167137,-22.587279708533018,-48.70336346411161,-85.18960964728208,-39.18938910341707,-22.798694613544868,-31.01897813806437,-20.01736648115518,-20.54442144417718,-19.920831872941342,-21.98938640911367,-22.69980718564097,-28.27670972575569,-43.39465909421688,-280.0668856208402,-134.71503794830483,-36.25594006270877,-25.755743398544055,-30.216897410169246,-28.937844645678737,-20.322017042040276,-20.31793605691834,-19.796081237304115,-20.74635745173729,-19.871844914910692,-41.304581311856964,-19.849596806408,-33.27003967358925,-19.38243780374215,-59.64997450553409,-19.180348256112467,-19.10742591251922,-22.15652770160582,-25.56476629056767,-22.916733427433503,-20.231917204402933,-19.123353032363376,-23.038740259174762,-40.695540695479444,-28.23061651505749,-41.15976820383326,-82.53437904376695,-28.272486219137285,-28.537178854633034,-53.364758781044976,-148.81533611324113,-119.5646343606106,-51.7206139807979,-53.573527557327516,-19.557772944716152,-19.147672790934706,-19.017315821280103,-20.83851265212172,-19.397732704326593,-19.480207943676756,-19.01005630675585,-19.474451275230166,-23.146319507903925,-41.47322945074486,-109.6395967031082,-43.12130647281844,-44.97230313893377,-21.86145026670555,-23.42072263718592,-21.39184518596657,-31.07405855666555,-21.14636927984722,-21.789665317664273,-27.268531545671348,-34.977420877049184,-25.799671247130632,-22.264872968905415,-20.720259377360478,-22.68454693137842,-21.30501478357831,-22.097006989164417,-183.6578628340965,-22.449445135223062,-20.96052218523564,-20.859248973403407,-21.296869215289767,-20.759790829793833,-21.598410619585504,-36.395471594876426,-54.27977081684588,-87.9644696281454,-25.046467289324475,-38.44428701821202
-21.781573336623854,-22.75148173050686,-21.145991881656542,-26.70908866763895,-18.63986591721378,-18.934414152793842,-19.184559182609078,-18.908805625919772,-18.71743446256611,-18.587357145351927,-18.567854640796554,-19.559213909072607,-37.065212873283095,-20.24526994257853,-19.656867626090374,-18.68739332586322,-18.877519977213893,-18.580904431169962,-19.209064900146977,-20.52857167531054,-21.6008310777759,-67.02570856762395,-19.012691145699648,-20.923331609763757,-19.708839956272143,-21.290271148290557,-18.76827802329297,-46.67462122170481,-25.83288523256519,-19.844808839584953,-18.95135735089955,-19.42968723170619,-19.417631572844844,-21.383441209181424,-21.677134867768377,-22.246165413453852,-49.173439795493515,-87.70277634484582,-39.507101181514706,-22.533176662026456,-31.188068781547713,-19.56621445722191,-20.094925106356776,-19.44449460930051,-21.635314812180514,-22.40104286127222,-28.081763243254628,-43.560736835891305,-279.5339806469392,-138.72921217704214,-36.50478280304635,-25.539103935033086,-30.183294678803108,-28.7301969153761,-19.87352150149009,-19.85837102090733,-19.310351547067583,-20.31077452620873,-19.398437158169745,-41.89686422082992,-19.368013937119265,-33.24948454733064,-18.95190735718283,-61.10451523683304,-18.72541271295576,-18.66424347720811,-21.84714267208628,-25.35697550634351,-22.587895240574,-19.83414241280232,-18.665372921785192,-22.780053159553553,-41.06154061328593,-28.242701987586223,-41.47205738455538,-83.8340661183976,-28.176905783141017,-28.299184008519617,-54.132373626428986,-150.27158863985116,-121.06188910823064,-52.72803214868027,-54.73418385836219,-19.11799406811678,-18.687671053774935,-18.553397247413287,-20.46595115417355,-18.97474613770479,-19.046325420457734,-18.542089553130015,-19.02803837532916,-22.816065744951647,-42.01262572538195,-110.68379210180034,-43.54159803510835,-45.20298985316184,-21.436625405291796,-23.02269746873727,-20.951037688821604,-30.904520731509447,-20.68126854092315,-21.354955162784243,-26.97945266047455,-35.08637423777778,-25.499004221577536,-21.83048207567719,-20.234673519741705,-22.265567855541125,-20.86650534445561,-21.702467156356885,-193.57908627648263,-22.018631720130102,-20.491728516124383,-20.38740824694064,-20.858032517947326,-20.272015228170986,-21.162013084449494,-36.571244620115294,-55.17489994408324,-89.19212779605151,-24.762062924693332,-38.80844157762115
-21.982128542087427,-22.92669935897085,-21.36683607138444,-26.8265012346061,-18.985480958171305,-19.264735437259947,-19.503116650519228,-19.241427953711682,-19.059056783423085,-18.9366638897099,-18.918389026342425,-19.876506583261488,-36.784312544361,-20.551585513192958,-19.963365811096388,-19.0292749513285,-19.211566316471338,-18.929302564186603,-19.521114290916174,-20.813874044095964,-21.812115689503926,-65.31745743682164,-19.342732490326487,-21.18677694594556,-20.001004887134,-21.504350541407945,-19.099413415154974,-46.734671405815064,-26.068907217411667,-20.150492656071677,-19.277382405430945,-19.782994253974863,-19.768528732282924,-21.65467448647905,-21.956153621542914,-22.499598514687282,-48.88630960266334,-85.73271768621497,-39.26391274890452,-22.72850226280397,-31.05389654827964,-19.90160851234444,-20.432660834310056,-19.798757625546575,-21.905048086256112,-22.628739591183436,-28.228021964086764,-43.475264104968744,-279.48382114612355,-135.69171709117816,-36.29181399714673,-25.725089103036883,-30.207671540013052,-28.87578329692635,-20.206850003124796,-20.204500303418506,-19.671794184958834,-20.63383266253329,-19.750335237367423,-41.44193296007843,-19.72626736651057,-33.26958063629931,-19.27255211342045,-60.16934367424243,-19.06338440393786,-18.993882585835525,-22.07097084593482,-25.54547140347441,-22.83601627212222,-20.130990292860936,-19.00632607633085,-22.969730905447705,-40.761968061319685,-28.256276205093116,-41.21471522318649,-82.89024722642307,-28.26808932290056,-28.465964197521494,-53.57944189278926,-149.03279478684738,-119.94631537109152,-51.99580897852714,-54.01535795893474,-19.444342420416124,-19.02963002445894,-18.89856641337306,-20.740791580822265,-19.28953883878595,-19.369812046861696,-18.890170378102635,-19.363102121635976,-23.065029866820026,-41.60220537262299,-109.83381772830215,-43.20223352696058,-45.07817668644316,-21.75421453658855,-23.313300580953236,-21.2803145105553,-31.00821668492192,-21.025422028637664,-21.677825867950954,-27.20067975287622,-35.03407720904164,-25.718072532698358,-22.161788129954918,-20.594577657363224,-22.57721150494664,-21.190927424969818,-21.995956484952764,-185.9393498929796,-22.338524271995954,-20.838517206287044,-20.7383477794436,-21.183116560683928,-20.63323143179168,-21.487710275391557,-36.45635371570407,-54.51331654509476,-88.28984029306797,-24.964605120664928,-38.59007296367287
-21.760074678160386,-22.74259678024226,-21.12287286409778,-26.756029631116697,-18.619897068132268,-18.911378799215594,-19.157234253701017,-18.885113723805603,-18.696187608119313,-18.567908779894168,-18.548454208113945,-19.562850352398904,-36.9999143240735,-20.26774058638938,-19.64425613302776,-18.6731286984762,-18.866550043032248,-18.561736543032904,-19.19823855262511,-20.54360655616812,-21.58025029517809,-66.52714572149186,-19.006376394968463,-20.92760708544928,-19.688565338743164,-21.259997622971074,-18.757301011944058,-46.6130621893367,-25.864983268947814,-19.860364594530726,-18.93261528033457,-19.4027629393189,-19.397822863248983,-21.361163023036543,-21.665501475123282,-22.242910662722892,-49.26400547601625,-87.23360011692704,-39.51086452746746,-22.4864772393697,-31.1072182812938,-19.544731382234254,-20.098869493875444,-19.416805055021374,-21.63688281719225,-22.41638999527695,-28.14117626257029,-43.76934339023852,-282.09828367507686,-138.78129056769876,-36.44926051804839,-25.59873693409496,-30.217991814680026,-28.825895888063485,-19.843261370770804,-19.845781664907356,-19.285166933927886,-20.287544416368185,-19.376614110694558,-41.83981252909412,-19.3417968348345,-33.39651245776937,-18.94869638410287,-61.45555004978428,-18.704008954931812,-18.658616943440112,-21.840665794569944,-25.440113460253233,-22.62622004250409,-19.838678741637207,-18.649274976818926,-22.755547710624683,-41.052702957629236,-28.2873930640444,-41.48985650073517,-84.37100786145366,-28.279302391062643,-28.36131485152064,-54.20458828566929,-149.1834107082106,-121.16167231259858,-52.74202362311222,-55.06610920914177,-19.10683035757522,-18.66906906648212,-18.537923186261903,-20.45509980596909,-18.96530149909851,-19.0427296847493,-18.524818282688226,-19.02012554774191,-22.80099364816361,-41.99424291791116,-110.24994006600255,-43.19340631025453,-45.41534035338438,-21.436120480431274,-23.014982524988255,-20.947177478167365,-30.89904073726943,-20.646819667144428,-21.333195057920108,-27.048206086884406,-35.20489546084064,-25.50636180230489,-21.84906724316562,-20.20446587119684,-22.28183577404879,-20.839573969697838,-21.688270097988635,-191.14816006321144,-22.027544626489878,-20.452356229338786,-20.36227407852707,-20.82966985731949,-20.240300485176146,-21.150604225354368,-36.653527468853724,-55.230843829928276,-89.3775811874909,-24.724197840483612,-38.922507877202904
-21.876930604124972,-22.84198300709201,-21.255926368908344,-26.837231429361076,-18.83994078985138,-19.12299534104878,-19.36278207584428,-19.09834319951805,-18.91436938794697,-18.78994387564802,-18.77123634402452,-19.76577727819865,-36.79344565452692,-20.449052870558862,-19.8356555358564,-18.892678513913857,-19.077096845722807,-18.783430620426728,-19.39991298250982,-20.727273252509292,-21.709873338567498,-65.53249060586634,-19.21738899338717,-21.09224357377001,-19.87935119002786,-21.397493633691393,-18.969612024008292,-46.67499499077867,-26.020794431792446,-20.0515231810819,-19.14243536288415,-19.628521598549995,-19.621882147044488,-21.541918701234263,-21.850004774365544,-22.40775216425436,-48.82225659400344,-86.16584937566046,-39.35814118737578,-22.6126831676273,-31.027904560387494,-19.761359683154982,-20.307996453345314,-19.64365952329862,-21.788973802340337,-22.545726055600348,-28.2371516738421,-43.5844184650462,-283.90398853810854,-136.91010317057007,-36.38802879484503,-25.6333525352033,-30.23466562874225,-28.96453423123359,-20.056605741870467,-20.0537295327601,-19.516482779573515,-20.497610648462793,-19.603813604189842,-41.56868949836313,-19.571233287071077,-33.40768458507395,-19.156572554473737,-60.326144787008104,-18.92256365985271,-18.873656775170485,-22.00747694385826,-25.44604071399685,-22.7796200038347,-20.029896392625187,-18.868264424581074,-22.882171324215804,-40.93803895484572,-28.213561755107463,-41.391453476253005,-83.71424950390043,-28.27522797491726,-28.5088937591457,-53.75179765952704,-148.51985062641586,-120.31098884851865,-52.17262775424672,-54.088342887520724,-19.320733463742677,-18.88989599382734,-18.760590097355916,-20.64021303896949,-19.169244514852892,-19.2508024175224,-18.749282993387865,-19.22640621379892,-22.947989076180466,-41.740602232647,-109.73390936662331,-42.979761943695806,-45.16919912638447,-21.637954328749373,-23.22238448444767,-21.157001502732427,-31.038907969223935,-20.87219151400742,-21.54172877076676,-27.17571588089372,-35.07269960063165,-25.664053941599725,-22.037682808840067,-20.439486314444782,-22.48795643656761,-21.053683335309753,-21.87750178721621,-186.55110073378196,-22.240246152146337,-20.67916426911284,-20.587716407199558,-21.042267800041095,-20.476887397305536,-21.357611312194816,-36.521513027742785,-54.76173492262293,-88.70397013680717,-24.88007558009506,-38.59134566618735
-21.826889792779728,-22.788605693115933,-21.199528318863685,-26.744760786574368,-18.7339161778651,-19.0252338640556,-19.27315583104254,-19.00034958560862,-18.810885623726122,-18.682165623904652,-18.662980193747437,-19.64590957449212,-36.96334390603495,-20.318068515673396,-19.737407940656396,-18.781697463630486,-18.96667953404103,-18.67563193566843,-19.295856680915584,-20.607288782269976,-21.65308724960084,-66.62262807421868,-19.102928966389985,-20.991702850350784,-19.791497010537274,-21.348894678052325,-18.859109536428445,-46.70561498014316,-25.898670263318024,-19.924374421292157,-19.04147031487216,-19.52636303592167,-19.51345073270587,-21.46190016458206,-21.757708169159898,-22.317226832756955,-48.90929399067998,-87.30376470056271,-39.44137661185866,-22.58676791594027,-31.154373812647265,-19.65944911045844,-20.182242142753857,-19.541820565001924,-21.693682639907696,-22.450473186281833,-28.124139455746583,-43.43648540656281,-280.77470328510867,-137.95272226729034,-36.49938972870791,-25.529246846183977,-30.18871935581857,-28.804413654398743,-19.96495161338421,-19.943344316005508,-19.409568888505333,-20.401724005700306,-19.496399165913672,-41.782116679658735,-19.4664978986412,-33.25541157454645,-19.041388981081536,-60.4569570700164,-18.819689784423236,-18.75719894122297,-21.925575040968198,-25.324900091212157,-22.650985701446707,-19.915924822127938,-18.759303822208484,-22.835681217663854,-41.03459192349142,-28.18446449215405,-41.45106962965531,-83.53687722590911,-28.156134055703134,-28.373691587157587,-53.90156925252348,-150.06139701428998,-120.6730915507544,-52.44667266028815,-54.15574539168178,-19.211089580344566,-18.782880802878427,-18.649266342514423,-20.547938788834514,-19.06243339588331,-19.135415294294905,-18.638773360477604,-19.11393985971065,-22.874376181450863,-41.904651474418586,-110.48891364636103,-43.455397190022666,-45.04342497800718,-21.521691886916148,-23.116830720621984,-21.04035198506942,-30.983399953247627,-20.77939126715614,-21.444447454542612,-27.03051369917849,-35.000439811028514,-25.570218309059243,-21.904467431710337,-20.336718733867936,-22.354745828258814,-20.959802328107823,-21.78344586927366,-191.67485062760795,-22.111639396747762,-20.590345462869543,-20.48407918290085,-20.950246911709748,-20.375067422744312,-21.249869496242674,-36.497606263629315,-54.96040127844245,-88.88146010142168,-24.83524631635227,-38.60547600201979
-21.847480967285755,-22.806345649538017,-21.223540769490207,-26.76368503283498,-18.776063416428098,-19.065655715268118,-19.31223779088353,-19.04105756149118,-18.852647880651453,-18.724706998316474,-18.70567100411645,-19.685969684002874,-36.914869351841745,-20.35353680220848,-19.77405040111726,-18.824198117915365,-19.007261272869858,-18.71813671911776,-19.335071984582907,-20.64433629006912,-21.67647191615699,-66.40549557394114,-19.14408373919048,-21.0237943211105,-19.828170677703543,-21.374203411869818,-18.900263894042457,-46.71680161551593,-25.931040192767043,-19.962293828745228,-19.081816586682177,-19.56929797901202,-19.556389479718142,-21.496462335271055,-21.793840118422604,-22.349685458068727,-48.808572866828584,-87.08388176083314,-39.41122833077265,-22.60895392079085,-31.134491978068244,-19.700996404247306,-20.222944095594002,-19.58497957769014,-21.721980274758796,-22.475104965822172,-28.147038330695707,-43.4002837847531,-281.4158896071715,-137.59644782044677,-36.489779370267726,-25.532751961973766,-30.19381223280371,-28.8412736769263,-20.005274587322823,-19.982529970339485,-19.453733811005414,-20.442081089766173,-19.5400816264118,-41.726444024264076,-19.510255660390932,-33.266522012396635,-19.08226526216294,-60.214591984706516,-18.861693765563125,-18.79941839020189,-21.960009725793444,-25.321866909254645,-22.68289039789405,-19.953804017481453,-18.801546822076823,-22.859759394998015,-41.01830148564079,-28.165779296650097,-41.43913338318312,-83.43687862428894,-28.156650037574245,-28.409950532737152,-53.80697783067444,-149.89759477909627,-120.5089746320581,-52.32736038482135,-53.94254414146103,-19.252966091344426,-18.82547725836053,-18.692363701969168,-20.58452526489934,-19.102152667546875,-19.176111253521004,-18.682134547900752,-19.15344988640135,-22.90131718832175,-41.85454042609368,-110.37455209622806,-43.39619417793108,-44.991212704779485,-21.561071378521813,-23.15876517645558,-21.081302437756307,-31.01607140249766,-20.822274192676204,-21.48441682645747,-27.05872613068284,-34.973981643147404,-25.60269458026006,-21.94078121151434,-20.38166505582208,-22.396604637559328,-21.000879974461046,-21.819904209518143,-190.6478372467741,-22.154576267675544,-20.633195148269834,-20.527071628754914,-20.990829018861636,-20.420337609008314,-21.28982906693707,-36.4727148990433,-54.86868821321099,-88.7539538846593,-24.865683560061054,-38.53198269135242
-21.785253957344548,-22.762558296488642,-21.156873678675346,-26.798476044133615,-18.693401372819185,-18.982671920675244,-19.22710231654071,-18.957048241946012,-18.76950260924806,-18.641866189398943,-18.622659329270796,-19.634893341802368,-36.883841729964004,-20.31898005406062,-19.705169610682898,-18.74924796121005,-18.93593056611007,-18.63582560964167,-19.269516188524822,-20.611692373641684,-21.615352854405955,-66.18294498766059,-19.079680736251614,-20.981739683541036,-19.756220662202686,-21.303221846788308,-18.830710941652406,-46.655984629903045,-25.93063637557392,-19.92552612875436,-19.004904204950137,-19.477951949250226,-19.473232726799097,-21.427602343928328,-21.73475267902579,-22.3033247127783,-48.86024600976904,-86.9743171818522,-39.45832811227437,-22.523609565616702,-31.070993736083164,-19.619529467129937,-20.165537511714614,-19.492793402485518,-21.669467315954908,-22.446474825740335,-28.1888290229601,-43.60427896960323,-285.09342452827366,-138.22056584468896,-36.491552934562016,-25.53216934606386,-30.230583768515764,-28.939911764226174,-19.913826407912495,-19.903596107767214,-19.363047339414045,-20.361507431166253,-19.45543919699899,-41.75102222795623,-19.418987879838774,-33.426104943616124,-19.024028767157404,-60.57450075307841,-18.780140493011054,-18.73750438063721,-21.922706866140672,-25.337726313707297,-22.681430433711313,-19.90799769510492,-18.724897046747245,-22.801852337046938,-41.0912977062332,-28.184209665584003,-41.52551903707749,-84.19152760112206,-28.232241291712512,-28.46811144782778,-53.95725536690629,-148.98080241251714,-120.77861744718581,-52.441778917779594,-54.24761518630802,-19.185786579588274,-18.74623348930664,-18.61598406944808,-20.52788292323289,-19.038042414540868,-19.11639866003522,-18.603213196415062,-19.083506265541654,-22.837401078584413,-41.91227119640186,-110.0667167282824,-43.069362061327226,-45.18907407830332,-21.505315792110498,-23.108723518613502,-21.019275994074476,-31.021873598886387,-20.72622094630569,-21.405312017647063,-27.090027120983272,-35.07729176021114,-25.58001338302757,-21.894451423332896,-20.28747363775587,-22.3639552845288,-20.917284350897617,-21.753764444137353,-189.37178138686275,-22.112482297350553,-20.531155001893396,-20.43867720640471,-20.904556025709486,-20.32447177017074,-21.220289420418027,-36.562892929325244,-55.03235542660963,-89.07872365405757,-24.799221758220877,-38.630436671975865
-21.935808317411805,-22.887220627286116,-21.32416571031755,-26.857434353189497,-18.95002747280585,-19.23099719469053,-19.47027569142981,-19.207401303079163,-19.024387025907604,-18.90059813920409,-18.88221084449563,-19.857767410642637,-36.711281309829666,-20.5169275756317,-19.92833398204984,-19.00072050666879,-19.178169168692797,-18.89386576658811,-19.498466747832037,-20.80636522927167,-21.77512012560189,-65.32375238152791,-19.317632441357503,-21.164830321745637,-19.977548440146084,-21.47416133101453,-19.072511747365105,-46.751036506911234,-26.081307023328645,-20.13131663562004,-19.248046808682084,-19.744475449705583,-19.73368845385721,-21.636629215525417,-21.942737659223653,-22.48670429822684,-48.50360373137008,-85.95588023738412,-39.287202959638435,-22.691598236639795,-31.029120770824555,-19.871231281110425,-20.399980495188878,-19.76067024085467,-21.8516875778097,-22.59223779006814,-28.260261634517626,-43.36725840189887,-284.39288475887184,-136.07649215166612,-36.4105996600271,-25.59526401419509,-30.229518073264213,-29.006811258988407,-20.168370380444802,-20.150920465333748,-19.634400794661364,-20.606246268434624,-19.71902935573611,-41.47723148957611,-19.688805248702817,-33.35410849399297,-19.25488687785327,-59.49518287460086,-19.03365377992374,-18.976518736658345,-22.09638485089763,-25.376418384766232,-22.833734992024393,-20.116640289734107,-18.976678711332234,-22.954268751406655,-40.92310845663615,-28.133816381699063,-41.37109212635424,-83.1916550012969,-28.212728895752598,-28.57025234544237,-53.47885766185502,-148.83156611500397,-119.88636055230448,-51.879492274563134,-53.335311227521515,-19.426253214440525,-19.00076544737998,-18.870803841635798,-20.734019890994297,-19.26824585259945,-19.348389973754056,-18.861131942330374,-19.322410234193264,-23.01813276777687,-41.638850875408174,-109.75287944519864,-43.04375713995786,-44.899662461820995,-21.730701380824673,-23.329480856674977,-21.255263952540087,-31.13369101022399,-20.993203782962166,-21.648571919923196,-27.203080726355367,-34.93294013084528,-25.739806098553665,-22.108846829150423,-20.56276800899341,-22.5789174039867,-21.166337899661386,-21.97140003299249,-185.54818193867845,-22.337728059749445,-20.80275094481255,-20.702867122963035,-21.154268891723994,-20.601964683625862,-21.457925431591647,-36.41338382663629,-54.515699424211945,-88.29842293641713,-24.97815261983185,-38.33200067505722
-21.729453020242616,-22.71316477834789,-21.089855807062463,-26.72701420606336,-18.566472698853232,-18.86153094389151,-19.110685485227584,-18.835068212204472,-18.64387970783241,-18.513673925840266,-18.49399762868336,-19.508654215654612,-37.05694333417287,-20.207133168738583,-19.595068201047134,-18.619338392470024,-18.812497461038795,-18.507619257528294,-19.148870350542666,-20.492213961721664,-21.548290482716567,-66.95258286273308,-18.95246373479864,-20.881493692333624,-19.64517059887685,-21.231326254922237,-18.704381254717283,-46.62392726109062,-25.818916724547194,-19.804317534387494,-18.882696175875747,-19.349891172077633,-19.343551109899394,-21.322199773104604,-21.622734789611787,-22.202023918313547,-49.23714722473869,-87.7209723119016,-39.551994406848564,-22.46502207383684,-31.151440472459704,-19.4939071759509,-20.039325022055845,-19.364066247815703,-21.587053153150492,-22.37063705481923,-28.10366467530089,-43.706307720983666,-281.87377300506836,-139.3091817033844,-36.51293904242578,-25.534266611409354,-30.207008099585778,-28.789310171648037,-19.79465766565451,-19.78796104384635,-19.230602999848895,-20.2397337824227,-19.323211401958297,-41.933802407378906,-19.288038267464405,-33.35934979698643,-18.896109692296886,-61.42292890064421,-18.652951290461885,-18.605394276026455,-21.809902840354653,-25.363935752317715,-22.574398592014933,-19.7880321539324,-18.596117872227612,-22.731438218446815,-41.12310433055093,-28.258678173040032,-41.54287163999892,-84.39771511679069,-28.227558681695605,-28.328526615159095,-54.26449211610892,-149.7144360747478,-121.31247849983018,-52.84617292728212,-55.00299981706709,-19.055852390318837,-18.616638412278064,-18.484126452994136,-20.41349001512643,-18.915224954691737,-18.989429935887852,-18.47096292399664,-18.96412641295456,-22.76055658405465,-42.07372198815439,-110.52277953023287,-43.33821519502346,-45.349875145513394,-21.382473846735415,-22.97240765197369,-20.892433499261845,-30.897784979829837,-20.598485821185147,-21.284786181436747,-26.991459940658736,-35.165806647373486,-25.471016210882,-21.783838043448448,-20.152328163101455,-22.227041029444877,-20.793012384311304,-21.64273711210602,-193.07062674882488,-21.97346696436415,-20.404696508134837,-20.309637741654885,-20.782870432627014,-20.188488923397014,-21.09837118374627,-36.643060830284895,-55.324852988002064,-89.46682139052491,-24.704680991821217,-38.8952229939824
-21.87406847712751,-22.842695874568165,-21.242603490049767,-26.784579287372033,-18.78680920577902,-19.07063083403203,-19.310886279476662,-19.045532047373182,-18.86086338836486,-18.736770275139847,-18.717885654187366,-19.707894972603473,-36.932721714138566,-20.421434912976984,-19.795327847951143,-18.834016931524143,-19.02801780345516,-18.72983577942255,-19.342924350039187,-20.668926542271354,-21.692757592625142,-65.81699588035798,-19.160521812278756,-21.05283009550942,-19.825169990908876,-21.369900043232814,-18.912781736879126,-46.62383258209992,-25.955924767549753,-20.00207723618139,-19.087082602291094,-19.57443647746904,-19.566433212531212,-21.485166109598765,-21.790364033424936,-22.35682463551869,-49.43986825156923,-86.25431164104191,-39.396193650027726,-22.59269465644768,-31.066896731835225,-19.70383418696778,-20.263166389973115,-19.58848395792534,-21.78745963150786,-22.53974194227961,-28.184342052105933,-43.83482214168552,-278.87715795130606,-137.25903814391742,-36.28384288925995,-25.779548790690004,-30.215314278165152,-28.798148820904743,-20.006521791931544,-20.026810271395824,-19.4593854290649,-20.43904611549992,-19.54295437530342,-41.63887423052186,-19.514749883866674,-33.355355972091374,-19.094080524388612,-61.604324562975464,-18.863263159118898,-18.806831602036453,-21.91534858893025,-25.65263755154218,-22.735826464505692,-19.972017605832058,-18.810053752339623,-22.842533391412534,-40.81836001049497,-28.385005181162953,-41.28354029938815,-83.82614788524047,-28.370268007513744,-28.36169409616496,-54.04613781766376,-148.70630160285177,-120.7836393820252,-52.51659195194891,-55.30289679075378,-19.25379176597981,-18.829485732118584,-18.69911026818929,-20.57343981801722,-19.110093644207364,-19.19122293159629,-18.687950392481408,-19.18741286318446,-22.936335866451024,-41.79369181290137,-109.9045896914146,-43.143209185056236,-45.507803768397665,-21.584827636164263,-23.12454054391119,-21.10180510327711,-30.85821413676072,-20.8096452868668,-21.48593825147176,-27.146307710726745,-35.272307273047815,-25.584865714950144,-22.02676096303006,-20.37351137147016,-22.411341039313992,-20.98929117781659,-21.82642218849251,-188.16348163128185,-22.161200848464027,-20.61830033083873,-20.530661386770046,-20.98266417700191,-20.409398500327583,-21.306294948803632,-36.65061423194328,-54.95996459540079,-89.02838720400726,-24.79845664494973,-39.03098071405802
