z_20241101,z_20241102,z_20241103,z_20241104,z_20241105,z_20241106,z_20241107,z_20241108,z_20241109,z_20241110,z_20241111,z_20241112,z_20241113,z_20241114,z_20241115,z_20241116,z_20241117,z_20241118,z_20241119,z_20241120,z_20241121,z_20241123,z_20241124,z_20241125,z_20241126,z_20241127,z_20241128,z_20241129,z_20241130,z_20251101,z_20251102,z_20251103,z_20251104,z_20251105,z_20251106,z_20251107,z_20251108,z_20251109,z_20251110,z_20251111,z_20251112,z_20251113,z_20251114,z_20251115,z_20251116,z_20251117,z_20251118,z_20251119,z_20251120,z_20251121,z_20251122,z_20251123,z_20251124,z_20251125,z_20251126,z_20251127,z_20251128,z_20251129,z_20251130
-25.78112308196513,-22.01483187498974,-20.146565901915054,-21.989521682243605,-31.153153634024413,-22.9936130415523,-21.481843833891016,-99.67918223694281,-289.16663545575835,-22.39235936327005,-118.70164178637278,-175.96524164747444,-269.30231641266573,-25.80746306648139,-38.47456289462357,-21.315088405374247,-35.01051623824943,-122.42502875734827,-207.28445901201943,-27.66256768749436,-20.140504605924413,-29.644590433653185,-28.074812348265827,-30.338732392651252,-22.482212126889277,-34.77089650183673,-23.453276094703355,-29.144247916638008,-35.15808406378669,-29.1622763050967,-31.598172538568956,-25.291081339365817,-21.60029198148382,-23.570690047144257,-23.85271736792513,-25.097376511725848,-22.782548719036424,-28.831926549109138,-24.789252616522162,-23.137746429237865,-22.88733966788591,-22.365078303064617,-25.089571972955202,-23.776383860440195,-31.194891558093644,-37.68910843941729,-23.116693107592642,-24.304747565081776,-27.787074361246784,-25.78999960151595,-22.856861807279,-22.218757876953074,-26.63293755909594,-30.475235202346173,-60.80716338671307,-39.22795017615603,-36.51937391741729,-22.14281054549366,-23.796671553810917
-25.803763552075104,-22.113213934886232,-20.37032994657917,-22.18259159380548,-31.261764331546463,-23.111847658902747,-21.617918300992763,-98.57644910927169,-290.391835400305,-22.5487062010454,-118.42895717646248,-172.79146133294677,-268.2506950865336,-25.90288127832491,-38.390728908511285,-21.492606949981617,-34.923431676154166,-121.46069826542896,-206.43752241423508,-27.6458361986539,-20.364861325369006,-29.46720752239571,-28.076360245525787,-30.31344784764374,-22.624569516235873,-34.719369288239065,-23.56471089376889,-29.13503773745082,-35.22354251644242,-29.420945565064635,-31.544891814830653,-25.524199943182754,-21.84691969527395,-23.76452199078182,-24.00274598536781,-25.190363023471942,-22.986695262399472,-28.899246186384307,-24.95165281996281,-23.315931915728022,-23.07851666976948,-22.55818684687591,-25.28591032722628,-23.976257591579586,-31.227746708932003,-37.90142775883566,-23.282330514814916,-24.44429227591548,-27.755765606709375,-25.996059324616542,-23.07429300063933,-22.436265196929575,-26.760413856892825,-30.562821115103254,-60.76110569291417,-38.96327552155927,-36.32491937043807,-22.36214914059522,-23.943175899451653
-25.86034101409198,-22.172651866675082,-20.386529467371176,-22.185003761168375,-31.249216918333687,-23.145808730075885,-21.655573098956545,-98.40181171863254,-289.93197032016053,-22.560166921859114,-117.23950555287313,-173.5834010502734,-267.3216503746389,-25.90428265688349,-38.32668415356553,-21.514011877825762,-34.90996568561336,-122.24427588867798,-205.66805521068426,-27.704415204732378,-20.38097220289311,-29.612617742571807,-28.131417597458842,-30.336239391058918,-22.645465907872257,-34.854230557210855,-23.590319815868035,-29.233465104875318,-35.18492177221647,-29.30832722055885,-31.611944115205795,-25.48519323073884,-21.842861849031223,-23.771563884684195,-24.032870854397263,-25.25675297226394,-23.001221478423762,-28.919288253931718,-24.96277125580236,-23.339203652535044,-23.10218712966273,-22.587785173532097,-25.26765852407811,-23.976968961317645,-31.249250966484148,-37.67018970326654,-23.312812905551745,-24.475154119154592,-27.87062544707595,-25.95502442049897,-23.082049405785614,-22.453330676786678,-26.793063501457162,-30.549835964499998,-60.5047902339054,-39.05943820825006,-36.41134536851573,-22.377561747908466,-23.977811670344586
-25.905903620990603,-22.26715511891278,-20.538050100753427,-22.308878486855782,-31.319717763036458,-23.239482559754915,-21.76138161917078,-97.62509415168412,-290.99290499590387,-22.664888261210912,-116.42456599418834,-172.10984803158237,-266.4096107885489,-25.965180438915205,-38.23948106723324,-21.638114759828138,-34.84761064218153,-122.24485106036182,-204.8796213446449,-27.7266946086381,-20.53283770714952,-29.581273464517714,-28.164971999049072,-30.33385072612961,-22.74649118927151,-34.91567476778129,-23.674496113899643,-29.290622443328303,-35.21598759603842,-29.412851370556304,-31.616895629706057,-25.61218175825585,-21.997724369455366,-23.89780221347966,-24.143501776846175,-25.353516855611595,-23.138157433406104,-28.97373744792243,-25.0713896627713,-23.464225402697977,-23.236049752455024,-22.725984360253843,-25.38164556382403,-24.10362310429481,-31.28489601410297,-37.67944747902105,-23.433570611204907,-24.579545002735134,-27.916024078427167,-26.062696899173854,-23.22399678841669,-22.600381239623253,-26.89500516373803,-30.599798886191344,-60.36128298383355,-38.945597688894324,-36.33625992009712,-22.524689475779013,-24.088982757360153
-25.925345357524765,-22.310628488203495,-20.61283703965162,-22.370365505622104,-31.35871178050737,-23.284174331083165,-21.811400801458348,-97.25335080295852,-291.7652904249325,-22.71601633335019,-116.08784917956255,-171.3701575074006,-266.1129627332708,-25.995093182659815,-38.199539992736916,-21.698526143677586,-34.81695486101614,-122.27527529580038,-204.59546289260058,-27.73462211239181,-20.60780800342533,-29.557804316529182,-28.179346415875536,-30.33159862027117,-22.795217475105456,-34.94702145773823,-23.714679003796366,-29.31719350801405,-35.23786979919407,-29.47210507414222,-31.61624589966521,-25.677750417456565,-22.07530384255815,-23.960007276862825,-24.196382774388027,-25.39852612475931,-23.205260980777076,-28.99985602425464,-25.12453856517172,-23.52482209077338,-23.301167606205013,-22.792882057293113,-25.43911274582092,-24.166378102260317,-31.302508559511544,-37.6974966720467,-23.491531364549303,-24.62924953747641,-27.933090757977357,-26.118400275895,-23.29408819935122,-22.67249902977237,-26.945184559011587,-30.62585137830763,-60.31520726611607,-38.88337637736334,-36.29378724823517,-22.596861772376016,-24.14203752395282
-25.778362990145027,-22.032078105388788,-20.203817014901954,-22.041150076873304,-31.180060559036768,-23.02004988897895,-21.5135197428994,-99.40819925547218,-289.2477378622094,-22.432968031726972,-118.80599916173517,-174.95527126145186,-268.99891435373377,-25.83339166763185,-38.46301811769481,-21.359851384604504,-34.99067239080796,-121.92358169350943,-207.0939591419788,-27.649017650467325,-20.197921218778635,-29.574685870026606,-28.065794929380623,-30.328123283017128,-22.517942240939703,-34.72095240135301,-23.479333661076748,-29.120487118385512,-35.17457106785393,-29.246605197946256,-31.572262181817653,-25.359015904743167,-21.666626958934593,-23.621491920853394,-23.88907740895045,-25.11041335820143,-22.835458117568347,-28.8468631984323,-24.831726931968827,-23.182303496994308,-22.93515772327625,-22.412573973614297,-25.14539768907775,-23.830096798878667,-31.198680812675903,-37.77903660800192,-23.15686388644859,-24.338372015653814,-27.758805068834988,-25.850852914033574,-22.914244230890578,-22.274586996774353,-26.659922315263366,-30.499749029474202,-60.812125149249134,-39.1446354369369,-36.45644247422931,-22.199557497937935,-23.830898355555327
-25.82955879358658,-22.1314619900754,-20.351518248291775,-22.160636949609742,-31.240349770957376,-23.114759902048558,-21.621065530892526,-98.61895718637452,-289.87141382976694,-22.535811275180038,-117.85183761302308,-173.5593519605914,-267.8257097914978,-25.892198115969276,-38.36837564876447,-21.482296239709157,-34.92741759959657,-121.91828633829219,-206.10885666584454,-27.67748349193633,-20.34593032784224,-29.562335258251153,-28.103575046350024,-30.327612522059454,-22.61832483620716,-34.78719433881743,-23.56421135030958,-29.183377033196606,-35.19282849707003,-29.33117167155499,-31.584634861672242,-25.4759103677004,-21.814971942863004,-23.744606442681828,-24.000260185824988,-25.21195812505258,-22.969636181466143,-28.901149298513644,-24.937964411529926,-23.306401517372027,-23.06756705535361,-22.550058685448672,-25.25306214966392,-23.9525510059112,-31.23374750595261,-37.75654666090945,-23.277995695374365,-24.443532246357847,-27.816787609338807,-25.949823464149016,-23.052157173774525,-22.418783277980417,-26.760576708214188,-30.545066932609565,-60.62490598990988,-39.04499702980026,-36.393328388358626,-22.34368213816098,-23.94315503285612
-25.909742147000458,-22.263681586595695,-20.51685146623294,-22.289562148759238,-31.305611369471634,-23.231151962922798,-21.75180092090115,-97.7150532755964,-290.69723923450204,-22.65052537577417,-116.3303497997588,-172.489380116953,-266.37006319926195,-25.955949734420766,-38.24153312062265,-21.62239797527419,-34.8553242899337,-122.38842128018553,-204.85017507264632,-27.73448410778373,-20.51156524560117,-29.61427384622052,-28.170230049463978,-30.33898491910758,-22.734467679099442,-34.9309421177129,-23.666219421446545,-29.299972700739247,-35.20313961205402,-29.374939611470765,-31.62912669206444,-25.58458016981569,-21.972145687048208,-23.879205260575905,-24.131756632296565,-25.351064635013906,-23.119130528986172,-28.969037521525543,-25.056260523638866,-23.448843668473803,-23.219286572315077,-22.709660065642687,-25.36009101482039,-24.083692337419308,-31.283436504753382,-37.63456181162823,-23.42030575791403,-24.56891955331593,-27.930949979236633,-26.038074523431156,-23.20281982998083,-22.5801964012797,-26.884953081500687,-30.589509440687195,-60.33610802794348,-38.98215450707566,-36.3646849631879,-22.5041807366986,-24.078066115661223
-25.59812905995758,-21.76737441327426,-19.93887260592806,-21.848588788564207,-31.11246386288432,-22.809574585261252,-21.27475671713829,-101.02502582993013,-288.9946540495935,-22.25147614819679,-122.62845491996862,-175.75155720462453,-272.7575465821969,-25.743269411112735,-38.74845404899922,-21.126804384404196,-35.12919646614501,-120.52473635456683,-210.20402013362354,-27.499990883763363,-19.93264779217673,-29.33121298186522,-27.909521614501664,-30.297757201589683,-22.322536901795665,-34.364247455727224,-23.301537377743305,-28.838798815546554,-35.219430510530294,-29.330048377887714,-31.433846632210045,-25.249754063623136,-21.438459010532565,-23.415931918906875,-23.659231470548395,-24.830932173127355,-22.596776798683663,-28.729453036301642,-24.645172898610035,-22.94382047135926,-22.682478946891134,-22.1404845415673,-25.011608112688677,-23.637393360825122,-31.110046642052076,-38.26164881287863,-22.910257609832314,-24.11694494860775,-27.45704712957395,-25.77611398019217,-22.681667803525823,-22.014582827940515,-26.442436727432224,-30.458088135667126,-61.62279903775173,-39.13487516752288,-36.4039884513708,-21.94282889459858,-23.591389192119998
-26.084245575070646,-22.514631771851914,-20.774292474306424,-22.481946808207827,-31.40326761608615,-23.435255622524966,-21.976961247941233,-96.2657898154223,-292.07292210067243,-22.83122564925997,-113.14089720488985,-171.73503739848326,-263.9431262156434,-26.05509512738714,-38.010296874390065,-21.847181299528714,-34.74583698094373,-124.10752784693594,-202.6049463738469,-27.87474342997075,-20.76938336272848,-29.825949092039167,-28.32486141003018,-30.387603577122547,-22.924538054124795,-35.295356150010576,-23.84307319469785,-29.57288002908758,-35.20020264639625,-29.352744034827772,-31.762362680293936,-25.71454922798566,-22.20013952905511,-24.086506480523532,-24.35257206575546,-25.624260923893324,-23.35207787985421,-29.09213466174079,-25.241031277234587,-23.67980277364906,-23.464298327699588,-22.97107625224277,-25.503231791918775,-24.279482463530236,-31.385830401532232,-37.272032585122936,-23.65793592791086,-24.78108768121631,-28.20925987387907,-26.13902710675609,-23.43108571333873,-22.832863143390625,-27.10446760131837,-30.65084254246871,-59.77069620391215,-38.97840792825856,-36.39965417513979,-22.753740859510707,-24.309681564396115
-25.930947083456832,-22.262738916980357,-20.454896079080743,-22.230648995420196,-31.266488836289465,-23.211280603948076,-21.726927280249036,-97.96375520694869,-290.17236793694354,-22.608119592718054,-115.87879464659832,-173.8109270005911,-266.3700649583322,-25.92761788100014,-38.237050878729505,-21.576975695832072,-34.87506379349507,-123.13812350808934,-204.7626341582335,-27.76744096119718,-20.4493790466715,-29.737175915700668,-28.19639070821082,-30.359603792356634,-22.69994690090246,-35.0221500136804,-23.64529151682051,-29.352835852515824,-35.168514106577426,-29.24701194321907,-31.679146677458252,-25.495805441985834,-21.89409177510491,-23.8242310820873,-24.099593190346443,-25.35736544139714,-23.062802943942508,-28.95814145146941,-25.010946575494035,-23.40518450406917,-23.171638189271846,-22.664129966507243,-25.291289250141354,-24.02302267864048,-31.28542262270983,-37.468727705260896,-23.384182569100957,-24.53990798360019,-27.997986519092102,-25.958910779505985,-23.13897936278438,-22.5211129797173,-26.862909898182345,-30.558098014235213,-60.25986598349779,-39.103922276106545,-36.45987989417837,-22.44358069728189,-24.0500900013461
-26.020316787008483,-22.425756167331237,-20.68820609767298,-22.418401588021997,-31.370089528520268,-23.364443686842293,-21.89959242049062,-96.75371942614528,-291.55675671320296,-22.77036962447403,-114.27909615880269,-171.8937957057501,-264.71990498196664,-26.021577363891737,-38.09018192681691,-21.771403942219393,-34.78172135181368,-123.40131493035372,-203.36278630847957,-27.822421933413075,-20.683179564056676,-29.741876677029964,-28.267480629203277,-30.36721260099712,-22.860021593867536,-35.155820287470384,-23.78167215872055,-29.471190519891906,-35.20155495904378,-29.367582999944567,-31.71067915103272,-25.674410696092615,-22.125460551910475,-24.01696129097562,-24.277050044650977,-25.526076000530605,-23.274106540200414,-29.048812628184436,-25.179127485069287,-23.601508512115554,-23.381353591027583,-22.882273607890045,-25.45746886379774,-24.2145522355682,-31.34816641972745,-37.407886359639505,-23.57666416452474,-24.708450826109136,-28.105281863013847,-26.107894872369652,-23.355379870296666,-22.748162401780327,-27.02770882858988,-30.63038959622247,-59.96194872749836,-38.97076670502159,-36.380747902080444,-22.670286638589168,-24.229759407402533
-26.001368270297533,-22.434996995995682,-20.770345496218354,-22.49324295228885,-31.429635065058804,-23.394529161499207,-21.93439527383605,-96.42369973405869,-293.01915221647425,-22.824473294946173,-114.68139018088198,-170.45978602415866,-264.99628630966157,-26.056120448027812,-38.08404180543338,-21.831412591208306,-34.75150336413494,-122.86725080111256,-203.59550450639733,-27.78922433854301,-20.765623160246857,-29.607429231688137,-28.244839569697124,-30.344592210281476,-22.90511971501394,-35.09587777118239,-23.810983913303655,-29.433598401911766,-35.257052778986335,-29.517552992910563,-31.659488986809297,-25.78223366363614,-22.225175750851523,-24.087200413829617,-24.32024610684982,-25.53072792324359,-23.346784364836168,-29.065631258582542,-25.23684449805704,-23.659169735462307,-23.444688004137138,-22.94363277131045,-25.54091934102311,-24.290749009280688,-31.352787501242364,-37.586904667671135,-23.62542375506284,-24.747476792475418,-28.041260913731424,-26.20223265762133,-23.43704310999724,-22.825335918375984,-27.065698050964464,-30.6700594540204,-60.06747863283573,-38.826803838891976,-36.268990410150685,-22.74877442486621,-24.269154243328163
-25.97231435795295,-22.372088279272592,-20.663413484713747,-22.40568157460324,-31.37123022053074,-23.330203105068875,-21.862686451839405,-96.94595480878642,-291.75282300901716,-22.75179538247389,-115.18360552089385,-171.44397198186144,-265.3501445839136,-26.013548826363667,-38.14105046120133,-21.745020707166393,-34.794473528860266,-122.7485604206691,-203.9479216858182,-27.776144260091765,-20.65842495525218,-29.63639473857912,-28.222071650199872,-30.34656985931501,-22.835477389481472,-35.04313259888576,-23.753541480152556,-29.390916713490974,-35.2237499392981,-29.435709002946112,-31.658262589892125,-25.689949690976817,-22.114879866131663,-23.999045586382696,-24.244692787122105,-25.465078614308485,-23.251243487366267,-29.02757006871901,-25.161078108423617,-23.572837335956265,-23.351763291967185,-22.848090468722923,-25.459883583214193,-24.201771479674345,-31.326162091366946,-37.5670171082269,-23.542773767902165,-24.676327005208396,-28.01394086596013,-26.12469450692801,-23.337315208901636,-22.72259658454107,-26.99267631553212,-30.63290287743814,-60.132600160772775,-38.910975920402535,-36.3256158380799,-22.646020575558474,-24.193277272521506
-25.911416758186,-22.241728785831263,-20.4473256304815,-22.228008837257995,-31.267021810008885,-23.198626043752622,-21.713813202477745,-98.03178873120396,-290.1351933409585,-22.60267601421626,-116.25348119592577,-173.57419076567578,-266.557103765805,-25.925977029966226,-38.25847139470008,-21.56852926584372,-34.88059496818796,-122.80350839440334,-204.97003428559313,-27.74820687209173,-20.44182959705946,-29.691451117405308,-28.177423791067174,-30.35102797769092,-22.69201477198112,-34.96760239498802,-23.635189005045415,-29.316697938933416,-35.1757117189094,-29.27786255699957,-31.656329330253037,-25.505108383596262,-21.892640221789947,-23.81925125505157,-24.08847274943832,-25.3324924358719,-23.056115259302388,-28.950445447767848,-25.005925186251492,-23.395720309511425,-23.161888137003313,-22.65250639549048,-25.29507489855233,-24.02044860979664,-31.27624256600047,-37.53705194131766,-23.372433326617315,-24.52886951551205,-27.9586784541536,-25.968331122017524,-23.134392235999183,-22.513310697277156,-26.849120308595495,-30.56009124761147,-60.32178201433054,-39.07755551944596,-36.43624187735326,-22.436430115891874,-24.03697173224871
-25.91277943529423,-22.233553927836095,-20.41960720494217,-22.203199974587278,-31.252849357686415,-23.185924055581033,-21.698562719725714,-98.15816105947641,-290.017354177722,-22.583419515322973,-116.21382562734088,-174.03072987607317,-266.6849959969708,-25.91379615461948,-38.264373426507916,-21.546910954245412,-34.890178634444474,-123.02403926861692,-205.040358726266,-27.754343122823105,-20.414028318822425,-29.723924773135955,-28.181250853445263,-30.356337732304198,-22.67488564084452,-34.98943083990231,-23.622977415867815,-29.32663824932643,-35.16683463034413,-29.238691180904787,-31.66845557993789,-25.47302495392588,-21.860776687075287,-23.79529470451337,-24.071107819639582,-25.32642738635319,-23.03078097506444,-28.9432132455848,-24.98557273294613,-23.37447726819729,-23.138985807480292,-22.62973286835496,-25.268645315546618,-23.994973214870665,-31.274252547827544,-37.496705325165685,-23.3533534653123,-24.512735825486327,-27.971816910855026,-25.94023054501807,-23.106850836044924,-22.486542114627355,-26.835861782878027,-30.548540742227736,-60.32204604672168,-39.11596860571912,-36.464912720999195,-22.409231747239204,-24.020733166751953
-25.83966198529959,-22.167777215968574,-20.430259298206558,-22.227730090775516,-31.281941850501703,-23.157176429642288,-21.669036512761444,-98.23491756877532,-290.5845719009608,-22.590122302312416,-117.7138032086309,-172.53604556362052,-267.5730688314142,-25.92495052267951,-38.3363166010172,-21.544549426812168,-34.89587861671637,-121.7221267827157,-205.87056427091724,-27.6741670663869,-20.424882375623653,-29.50676880775214,-28.10734378804082,-30.320030311122807,-22.668021126349387,-34.78742795794122,-23.60364488846189,-29.189484784450947,-35.22034206119817,-29.418139789885235,-31.569845750845012,-25.555709947940745,-21.900903173259156,-23.812043324000747,-24.05288938320352,-25.247942683873596,-23.04079875565122,-28.92548999149804,-24.99437293453278,-23.368821872644414,-23.13470840342173,-22.618038061272575,-25.320184939000775,-24.021724435822765,-31.24757085863896,-37.82237952807928,-23.336210243546233,-24.492466761570434,-27.812027623272982,-26.01982174703929,-23.127825831466257,-22.494892109023535,-26.808037022316846,-30.575765955716314,-60.61568269180103,-38.95604281803782,-36.3282784190542,-22.420232830292015,-23.995031248282096
-25.776278990540185,-22.01494149804337,-20.160069745136983,-22.00269250127051,-31.160097318385183,-22.997942526943483,-21.487512903189916,-99.62224226006327,-289.1483113327548,-22.402069928110052,-118.81301024910886,-175.6418820044926,-269.2528878949811,-25.814168161266387,-38.47657054828653,-21.32517766731985,-35.00681614144588,-122.21010435788733,-207.2738153946723,-27.65486481043373,-20.154056034271743,-29.616179984734337,-28.068320391949683,-30.334289584517897,-22.490088116839907,-34.7444832227314,-23.45812808659108,-29.129554603581244,-35.16345673569474,-29.191461006105833,-31.58634798279963,-25.31120497925987,-21.617541174034944,-23.583182131146657,-23.86007156779194,-25.095459830114844,-22.795200889798217,-28.834337962253922,-24.799540164705476,-23.147593663777144,-22.89796301340501,-22.375206707373373,-25.10532632378427,-23.790183903986517,-31.193914954459405,-37.728184892363444,-23.124904613727725,-24.31140346468033,-27.770931133571125,-25.808357753031906,-22.871127176017854,-22.231905141064,-26.63699222898775,-30.482235887345645,-60.8213556626702,-39.200374143375065,-36.497748048363874,-22.156358740148185,-23.803012042090185
-25.71863992911457,-21.93412523258125,-20.085374703498275,-21.949638460066453,-31.14034331286266,-22.93542030842517,-21.417780202132178,-100.08573216486903,-288.9590327034372,-22.35063278519166,-119.99163964505496,-175.74566081436507,-270.26543831685785,-25.788877225798633,-38.56204420699804,-21.258880094703137,-35.04627452163936,-121.63528176537721,-208.16575409932636,-27.606049043842788,-20.07928051938148,-29.53054829784703,-28.017260685184617,-30.321286157128164,-22.434110172603717,-34.61825089526067,-23.405329884748543,-29.035458785991544,-35.175561758529454,-29.224936514121445,-31.53813433301474,-25.284972288885157,-21.555229745843725,-23.52509616956047,-23.79338260065058,-25.00804533786955,-22.72801021255751,-28.798876208372736,-24.747147952899166,-23.07913339121386,-22.825546269690474,-22.29681426547297,-25.070663651381516,-23.73683027344863,-31.16474036153458,-37.883981095935795,-23.053228763308976,-24.247135075059965,-27.671211134190855,-25.790876184716314,-22.806503358175828,-22.15841515341975,-26.57121903508529,-30.470801648968433,-61.05159291624781,-39.18750470771294,-36.474745626424976,-22.084107836636036,-23.732525042221432
-26.145430097541425,-22.58861246568701,-20.82421610422515,-22.51455751013493,-31.419405112175667,-23.48744359312822,-22.031702783554735,-95.94640173682059,-292.44375767369144,-22.867764362438226,-112.092709762324,-172.02873385013655,-263.45634756147695,-26.07426746095174,-37.945199070015704,-21.89391795801533,-34.72359414629734,-125.0323067806786,-202.00363246994496,-27.9289327649052,-20.81932636293335,-29.935111206431728,-28.381865165258397,-30.414065938747235,-22.965922787699277,-35.45191040375579,-23.887908798552743,-29.677371467678498,-35.19228984535657,-29.303884476364225,-31.82330426307449,-25.72015057325196,-22.235898230521244,-24.126927014279303,-24.403959587936527,-25.710780176934563,-23.397477546489597,-29.124990271610162,-25.276789518047423,-23.729993548254544,-23.516911523054656,-23.029062587189717,-25.518812705763317,-24.31358896743744,-31.419969068963166,-37.11510300585935,-23.713265693871634,-24.830797455096242,-28.31920363382496,-26.142012174743304,-23.471973631971572,-22.882977205475186,-27.162361768124207,-30.659462076313865,-59.61930455779805,-39.02162141212356,-36.442704810709714,-22.802179323771846,-24.36692933257972
-26.09958946570255,-22.54577768733929,-20.82471112129593,-22.523260004749684,-31.429000209167057,-23.46640528214477,-22.01212319702955,-96.01959199405218,-292.51092311912737,-22.865903520973657,-112.87611265865462,-171.28738392401803,-263.68781695640297,-26.0756356217859,-37.98346899783955,-21.888537251933656,-34.7269309031659,-124.13109398222667,-202.39412031583703,-27.88276072385481,-20.81992224795855,-29.816868214503394,-28.3369902311316,-30.38772967054194,-22.958245809449394,-35.31625269466077,-23.87087948818694,-29.59276108756366,-35.211734309220255,-29.38717345212755,-31.76443314601761,-25.756590801472193,-22.25148948615953,-24.127992304481197,-24.389252693617344,-25.65606386809716,-23.397465959563277,-29.110852993840012,-25.277291667014076,-23.721075040214114,-23.508609915851547,-23.016783558296925,-25.5410130885498,-24.3214001004584,-31.398439834087903,-37.27448701917275,-23.697730963541275,-24.815865416457196,-28.22419127086316,-26.174019351484237,-23.47819017784322,-22.881517346630705,-27.138658154280762,-30.667774831182207,-59.724064703199055,-38.94381272658884,-36.377551774612215,-22.80245092632391,-24.346369823828276
-26.121804530274748,-22.62061772416336,-20.989653221571654,-22.66233673626457,-31.530803893526524,-23.554755965587212,-22.111748359124213,-95.27596386145821,-294.88597962806386,-22.976170104822646,-112.51512344581973,-169.50332978196263,-263.48213236459213,-26.142019041193986,-37.91841096196627,-22.01848843877407,-34.66484573179378,-124.0030442147497,-202.20733350127688,-27.88064216643769,-20.98534079119159,-29.714998708231093,-28.35193182497875,-30.373646976512127,-23.06111172228092,-35.34206652642645,-23.95025594412976,-29.621879778044164,-35.279881468787266,-29.55634619133833,-31.738296780059827,-25.91703248959337,-22.428999088814617,-24.26332222595107,-24.497248677059726,-25.730528847887143,-23.54381234651876,-29.163371315874926,-25.39380982653701,-23.848511636941964,-23.646822690481724,-23.15688179545618,-25.676308366700383,-24.461657286397468,-31.431306391826887,-37.386183668007206,-23.816027785347035,-24.91712035424792,-28.219597275849736,-26.3084497904529,-23.634263970095354,-23.038233995257396,-27.24125998039502,-30.730366936881463,-59.695948867825365,-38.77921008567107,-36.26078288895571,-22.959977686630765,-24.452038055563477
-26.053611642493415,-22.500153153706094,-20.817892330676788,-22.52539775572649,-31.439493277722384,-23.441609988146844,-21.986449305779196,-96.12691028566188,-292.89971230189184,-22.858898275007704,-113.70790693248111,-170.65124949122315,-264.2075150387267,-26.074000742956557,-38.02471376794739,-21.87643378136387,-34.731659238513345,-123.42846720572088,-202.91485849319227,-27.836448085740752,-20.813190810567303,-29.701746175171387,-28.292844106169557,-30.36395078360455,-22.944865209189967,-35.20338159894788,-23.850790247154535,-29.515163217324094,-35.23867273999334,-29.46945348771722,-31.708837356148138,-25.78789197481498,-22.25980742339032,-24.123970579744817,-24.36867766797407,-25.602104706857013,-23.39039099588819,-29.094689385510918,-25.27171332364684,-23.706130433567612,-23.493938125722078,-22.997868190833806,-25.557263985863752,-24.323165299541856,-31.378711959083194,-37.438272657739425,-23.676568894934196,-24.794909133005454,-28.13254432040674,-26.20307336930674,-23.476969774328353,-22.872895787928666,-27.113921711285784,-30.67561018759769,-59.873955253942725,-38.86784721947148,-36.31169561640468,-22.79524126248213,-24.321126411585208
-26.05559927748782,-22.507729536270453,-20.835252634482295,-22.540089942424643,-31.450311755390445,-23.450751902970758,-21.996705993372384,-96.0482279622934,-293.15928949381816,-22.87050961859313,-113.67795847912828,-170.45391295672673,-264.1956864826107,-26.080994914302007,-38.018046673303985,-21.89001995027148,-34.72496273518656,-123.41319613619397,-202.89897635632627,-27.835779588301627,-20.830601817423776,-29.68983546331848,-28.294017431462446,-30.362281229377913,-22.955579094127106,-35.20589691094919,-23.85906317360683,-29.517774158423947,-35.24636679462877,-29.48834884548261,-31.70566201021159,-25.80522257988549,-22.278668482000356,-24.138334228724755,-24.379897713462,-25.60970787369714,-23.40579418202596,-29.10007712051599,-25.28394358540678,-23.719494932081627,-23.508434114898765,-23.01252337738896,-25.571731027067013,-24.33804263640539,-31.38208391496428,-37.4519889591236,-23.688922634474693,-24.805380499221585,-28.131419838536267,-26.21775714938175,-23.493445056157572,-22.88940008595298,-27.124655922908754,-30.682371335948197,-59.87392903207329,-38.84930927485284,-36.298315150193766,-22.811831146554074,-24.332118881006814
-25.828547276744562,-22.079319396283594,-20.203009965318934,-22.029001642047184,-31.16938641215858,-23.042622283243446,-21.53554450011478,-99.32586128216813,-289.4319798055362,-22.43148499662873,-117.76993844509917,-175.9494462131604,-268.6145397472799,-25.8267582052998,-38.40800468307377,-21.365370554313927,-34.98064955288021,-122.98598825872452,-206.62440725575374,-27.702984056071596,-20.19700418194785,-29.71773242281841,-28.11734564660501,-30.351559575621167,-22.524873204214302,-34.88365334175434,-23.49483094831813,-29.224214500920834,-35.151108069920866,-29.133574157789276,-31.6398228215976,-25.309184416968908,-21.646507446352967,-23.615023665924628,-23.90400481751641,-25.168815407104056,-22.833256847920605,-28.86015953927874,-24.828691149004726,-23.190146664474987,-22.942723056560155,-22.425186207638795,-25.11441753048558,-23.8164129418187,-31.219864782774806,-37.56398508326362,-23.17202242468284,-24.35409150688752,-27.870540088809378,-25.80231841113534,-22.905192318943815,-22.274422927544382,-26.68563006112372,-30.484403901139576,-60.641652086135196,-39.24190705811226,-36.53985277072516,-22.197325731156837,-23.851604512386686
