station_id,xi,sigma,mu
Annandale (WTP),-5.756818362282186,3.2824357403189044,65.2406677514048
Annandale (WTP),-5.9192692973488565,2.171873399482573,65.03740833023318
Annandale (WTP),-8.649472739791179,0.11023255968738788,75.01274442526437
Annandale (WTP),-6.003387368922331,4.960367175501188,65.49675042413261
Annandale (WTP),-9.379889071769615,0.7277590058245396,75.07758716545143
Annandale (WTP),-8.918694226923947,12.25312858482133,76.37387023692017
Annandale (WTP),-5.504845231958033,0.6992498530140052,100.32702027336177
Annandale (WTP),1.1289919788201805,22.03304169387776,124.8843239746462
Annandale (WTP),0.7202057551284584,27.933510408850722,107.15515531739945
Annandale (WTP),1.090683065909835,31.429961579070053,104.98323135158284
Annandale (WTP),-6.439892977451612,0.07194811491821324,75.0111722113686
Annandale (WTP),-5.661926531361914,2.284849854306226,65.07403350048045
Annandale (WTP),0.38019743319863564,23.314871841185827,98.12559741607792
Annandale (WTP),-5.416804292418194,1.4944050337473067,86.97587042862523
Annandale (WTP),1.134966946129906,21.455549955571897,114.8958812247946
Annandale (WTP),-6.13850694448123,2.865634305830083,87.16682673011971
Annandale (WTP),-5.835805108028815,4.620436480016092,65.46222538826459
Annandale (WTP),-5.606854484254823,2.259614906174254,65.0734953514345
Annandale (WTP),-6.302539923171956,0.6553061629418515,75.10397449986061
Annandale (WTP),-5.839998630074133,2.068135794818617,65.02462533019829
Annandale (WTP),-9.895371794970195,5.807323738685351,65.25736972771284
Annandale (WTP),0.07646208654408368,20.24176815270664,89.13424038030492
Annandale (WTP),-6.666646193137857,6.886181196755646,87.7329287112768
Annandale (WTP),1.079362843797029,33.85824067367202,113.03127087591413
Annandale (WTP),-7.317061602971323,0.702183796680917,75.09596524272376
Annandale (WTP),1.1711239528754271,36.4822897777873,102.64848124896314
Annandale (WTP),-5.535165020307739,3.767768607960453,65.35116851460992
Annandale (WTP),-5.939717485340305,3.176865990631656,75.53484491631355
Annandale (WTP),-9.270491608499274,1.5142740019020544,111.36334344121437
Annandale (WTP),-5.857636395913186,2.025504129796941,65.0162798944329
Annandale (WTP),1.4262848757152902,19.886967104106652,119.85680573165077
Annandale (WTP),-6.478216316607515,5.7705123507277705,65.56125115318099
Annandale (WTP),-6.104047825434247,2.2737132663292545,65.04298738451905
Annandale (WTP),-5.636074670946723,2.370621303735877,65.0911029342029
Annandale (WTP),1.0673048171736288,33.20604433769195,113.28794672020112
Annandale (WTP),-6.255069659752751,5.116021014132439,75.81789569332585
Annandale (WTP),-5.758377053713296,1.8770450706267185,64.99645821509012
Annandale (WTP),-5.614832488471681,3.3684912362350286,75.59991237593351
Annandale (WTP),-6.352502910485258,5.448071277613611,65.52811964778253
Annandale (WTP),-10.128857354976951,5.16140479982645,65.18007125108198
Annandale (WTP),-6.693816720479781,3.1165473107383104,65.1360824510221
Annandale (WTP),-0.1996103347481194,19.24476325778994,108.21288952583954
Annandale (WTP),-7.940780830564766,4.947229615052095,75.62301548053352
Annandale (WTP),-5.860911701913562,2.2984867632560544,65.06266448572427
Annandale (WTP),-5.8706979769864684,2.1030523457149686,65.0287207025319
Annandale (WTP),-6.2466047392924615,5.517434549280027,65.55376231572669
Annandale (WTP),-6.114095474935503,4.891235095102701,75.79998709196065
Annandale (WTP),-0.9182670842269702,18.976964747763663,110.24089739452833
Annandale (WTP),-6.0870465644454725,2.0835807023270565,65.01279253458392
Annandale (WTP),-8.100855432426602,1.8325023899914088,64.89670797966932
Annandale (WTP),-0.5148726407078537,20.40568437835099,111.02249107155168
Annandale (WTP),0.6445625305143645,30.140117139160367,100.66280475923361
Annandale (WTP),-5.731057462870789,2.3902088241942856,65.08755029396664
Annandale (WTP),1.1881265257584137,33.25104891391012,116.41388219770192
