station,X_m,Y_m,X_km,Y_km,Elevation_150m,TR,TR_mean,TR_std,TR_z,TR_std_z,Elev_z,Elev_norm
Munich (WTP),647287.3774011964,1336418.5644464027,647.2873774011964,1336.4185644464028,243.2152,100,241.42794280749874,116.02494324105503,-0.6477364596009867,-0.34964329252068227,-0.11090959462024207,-0.13971029888186212
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,5,165.86040600126572,29.725364702839936,1.8703007718256728,3.062727448761004,-0.12362161553359721,-0.23421919391461965
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,10,228.12083862148523,46.14443524195942,2.3430502607352386,3.030032780815412,-0.12362161553359721,-0.23421919391461965
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,25,335.2808647789954,91.94843605987178,2.775498589067808,2.941393325452193,-0.12362161553359721,-0.23421919391461965
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,50,444.54738410714106,160.12359911485103,2.962189883894236,2.867374575268956,-0.12362161553359721,-0.23421919391461965
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,75,524.1762372178944,221.53356602836567,3.0181575394080356,2.8106857326999846,-0.12362161553359721,-0.23421919391461965
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,100,589.5406590593603,278.5449919963526,3.036328851478187,2.763039140265825,-0.12362161553359721,-0.23421919391461965
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,5,131.31403193601275,13.892181979560139,0.634423448887451,-0.3017582718063714,0.6471256822027811,0.645630749275982
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,10,155.93206983640025,20.65960479996087,0.339262286764589,-0.5160021898689057,0.6471256822027811,0.645630749275982
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,25,190.36079655455885,36.57319620395732,-0.050622264385125085,-0.7380923687864004,0.6471256822027811,0.645630749275982
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,50,219.0661918680201,55.51823005993583,-0.31918863229812827,-0.8810179811703127,0.6471256822027811,0.645630749275982
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,75,237.313662990694,70.17842404114025,-0.45768897160843547,-0.9496528485799272,0.6471256822027811,0.645630749275982
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,100,251.0426684351911,82.53120492380059,-0.5459841377039094,-0.9911356601819851,0.6471256822027811,0.645630749275982
Plaisance (WTP),646641.7064039197,1337946.811127813,646.6417064039198,1337.9468111278131,304.9725,5,84.98083304650746,13.135762117040674,-1.0231209781649024,-0.46249435820663587,0.38150719591626087,0.3308725717264201
Plaisance (WTP),646641.7064039197,1337946.811127813,646.6417064039198,1337.9468111278131,304.9725,10,109.63074797493039,21.75679837194818,-0.9459519298841178,-0.363335418758463,0.38150719591626087,0.3308725717264201
Plaisance (WTP),646641.7064039197,1337946.811127813,646.6417064039198,1337.9468111278131,304.9725,25,150.92682792019994,43.481173200437354,-0.8196335024931305,-0.2790821215926312,0.38150719591626087,0.3308725717264201
Plaisance (WTP),646641.7064039197,1337946.811127813,646.6417064039198,1337.9468111278131,304.9725,50,191.99197156377468,73.72181515754329,-0.7131938438494096,-0.22871701902219052,0.38150719591626087,0.3308725717264201
Plaisance (WTP),646641.7064039197,1337946.811127813,646.6417064039198,1337.9468111278131,304.9725,75,221.43664097142627,100.2401506020783,-0.6500671225041151,-0.20278512593246417,0.38150719591626087,0.3308725717264201
Plaisance (WTP),646641.7064039197,1337946.811127813,646.6417064039198,1337.9468111278131,304.9725,100,245.36731780649507,124.56001884400717,-0.606046184860679,-0.18617435379414335,0.38150719591626087,0.3308725717264201
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,5,97.52727908678128,6.805818905966467,-0.5742788474291504,-1.8075810611061245,-1.9313869229158513,-5.199337582605575
