X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
638867.805,1338359.436,385.0,135.448,21.747,117.343,28.158,169.861,26.55,150.342,34.923,221.824,33.691,203.35,46.094,267.454,40.444,253.501,57.615,297.847,45.588,287.877,66.376,321.7,50.161,314.859,73.869,15.676,2.142,15.842,3.703,21.474,2.061,25.117,5.254,40.841,4.362,48.416,10.311,67.427,8.879,79.379,18.571,90.446,13.649,102.616,24.407,111.411,18.581,128.381,34.289
638867.805,1338269.436,377.49,134.479,21.75,117.206,28.155,168.959,26.563,150.086,34.917,221.162,33.741,202.938,46.083,267.209,40.56,252.971,57.602,297.902,45.762,287.267,66.362,321.978,50.385,314.181,73.855,15.694,2.153,15.795,3.702,21.545,2.089,25.035,5.253,40.98,4.423,48.228,10.311,67.68,9.002,79.021,18.572,90.794,13.836,103.01,24.602,111.842,18.834,127.683,34.295
638867.805,1338179.436,369.13,133.434,21.751,117.053,28.153,167.972,26.57,149.801,34.912,220.404,33.775,202.474,46.072,266.87,40.641,252.367,57.587,297.871,45.884,286.566,66.346,322.186,50.545,313.399,73.839,15.705,2.161,15.743,3.701,21.675,2.11,24.943,5.252,41.283,4.467,48.02,10.31,68.281,9.09,78.63,18.572,91.677,13.969,103.342,24.746,112.995,19.011,126.932,34.297
638867.805,1338089.436,359.1,132.324,21.751,116.865,28.151,166.907,26.573,149.461,34.906,219.557,33.794,201.916,46.061,266.414,40.689,251.622,57.571,297.706,45.96,285.692,66.329,322.243,50.645,312.417,73.821,15.71,2.166,15.682,3.7,21.831,2.123,24.832,5.251,41.657,4.495,47.772,10.308,69.023,9.142,78.168,18.57,92.77,14.047,103.558,24.84,114.423,19.115,126.058,34.297
638867.805,1337999.436,341.64,130.788,21.75,116.528,28.149,165.363,26.572,148.892,34.901,218.264,33.798,200.958,46.049,265.504,40.707,250.285,57.555,297.047,45.992,284.077,66.309,321.757,50.688,310.569,73.8,15.701,2.169,15.577,3.699,21.976,2.129,24.643,5.249,42.002,4.507,47.346,10.306,69.685,9.163,77.376,18.568,93.717,14.075,103.279,24.887,115.63,19.15,124.574,34.294
638867.805,1337909.436,320.46,129.011,21.748,116.115,28.147,163.55,26.566,148.204,34.895,216.725,33.788,199.795,46.037,264.364,40.697,248.644,57.537,296.157,45.981,282.083,66.288,321.028,50.678,308.281,73.776,15.685,2.169,15.451,3.698,22.122,2.129,24.414,5.248,42.341,4.505,46.83,10.303,70.315,9.155,76.42,18.564,94.594,14.06,102.742,24.89,116.721,19.126,122.793,34.289
638867.805,1337819.436,291.55,126.842,21.746,115.544,28.145,161.299,26.557,147.274,34.89,214.792,33.766,198.214,46.025,262.803,40.66,246.384,57.518,294.788,45.933,279.315,66.265,319.75,50.619,305.087,73.75,15.657,2.167,15.28,3.696,22.229,2.123,24.102,5.246,42.57,4.49,46.127,10.3,70.687,9.121,75.12,18.558,95.046,14.003,101.681,24.852,117.21,19.046,120.374,34.28
638867.805,1337729.436,264.17,124.788,21.742,114.998,28.143,159.167,26.544,146.383,34.884,212.952,33.731,196.702,46.012,261.301,40.597,244.227,57.498,293.456,45.847,276.679,66.24,318.494,50.514,302.051,73.721,15.627,2.163,15.117,3.695,22.317,2.112,23.805,5.244,42.736,4.464,45.46,10.296,70.907,9.064,73.891,18.551,95.249,13.912,100.691,24.776,117.353,18.919,118.098,34.268
638867.805,1337639.436,239.88,122.879,21.738,114.506,28.141,157.168,26.528,145.578,34.879,211.15,33.685,195.34,45.999,259.764,40.51,242.295,57.477,292.05,45.728,274.328,66.214,317.14,50.365,299.353,73.691,15.585,2.158,14.971,3.694,22.397,2.096,23.539,5.241,42.888,4.429,44.867,10.291,71.088,8.988,72.803,18.543,95.391,13.793,99.868,24.665,117.409,18.752,116.096,34.254
638867.805,1337549.436,224.06,121.491,21.732,114.177,28.139,155.733,26.508,145.025,34.873,209.834,33.628,194.412,45.986,258.67,40.402,241.01,57.456,291.095,45.577,272.791,66.186,316.267,50.177,297.611,73.657,15.55,2.15,14.871,3.692,22.517,2.077,23.362,5.239,43.134,4.386,44.476,10.286,71.463,8.898,72.096,18.534,95.831,13.65,99.556,24.524,117.874,18.556,114.822,34.237
638867.805,1337459.436,212.48,120.358,21.726,113.926,28.137,154.563,26.485,144.594,34.868,208.715,33.56,193.695,45.972,257.719,40.274,240.04,57.433,290.263,45.398,271.651,66.156,315.513,49.954,296.338,73.622,15.511,2.141,14.794,3.691,22.643,2.055,23.227,5.237,43.391,4.338,44.185,10.28,71.853,8.797,71.582,18.524,96.291,13.493,99.471,24.358,118.364,18.338,113.918,34.216
638867.805,1337369.436,207.34,119.568,21.72,113.798,28.135,153.772,26.46,144.352,34.862,207.923,33.485,193.305,45.959,257.089,40.129,239.557,57.409,289.778,45.197,271.125,66.125,315.145,49.703,295.787,73.584,15.479,2.13,14.753,3.689,22.802,2.032,23.159,5.234,43.717,4.287,44.049,10.274,72.381,8.69,71.359,18.512,96.963,13.325,99.75,24.17,119.144,18.108,113.569,34.193
638867.805,1337279.436,203.04,118.844,21.713,113.68,28.133,153.051,26.432,144.128,34.857,207.185,33.402,192.946,45.945,256.493,39.971,239.121,57.385,289.315,44.977,270.659,66.092,314.792,49.43,295.309,73.545,15.446,2.118,14.715,3.688,22.963,2.007,23.099,5.231,44.036,4.235,43.93,10.268,72.884,8.581,71.175,18.499,97.594,13.156,100.018,23.967,119.867,17.875,113.302,34.168
638867.805,1337189.436,200.42,118.211,21.705,113.589,28.131,152.427,26.403,143.947,34.852,206.535,33.314,192.662,45.931,255.985,39.803,238.797,57.36,288.946,44.744,270.336,66.059,314.543,49.141,295.002,73.503,15.415,2.106,14.685,3.686,23.136,1.983,23.055,5.228,44.377,4.183,43.851,10.261,73.431,8.474,71.067,18.484,98.289,12.989,100.321,23.755,120.676,17.647,113.188,34.139
638867.805,1337099.436,199.29,117.702,21.697,113.523,28.129,151.925,26.372,143.804,34.846,205.974,33.223,192.443,45.917,255.524,39.63,238.571,57.335,288.601,44.506,270.137,66.024,314.304,48.845,294.842,73.46,15.384,2.093,14.663,3.684,23.308,1.96,23.025,5.225,44.712,4.133,43.806,10.253,73.967,8.372,71.027,18.469,98.973,12.831,100.636,23.539,121.477,17.43,113.208,34.108
638867.805,1337009.436,198.89,117.316,21.689,113.464,28.128,151.54,26.34,143.675,34.841,205.511,33.131,192.249,45.903,255.122,39.457,238.381,57.309,288.285,44.268,269.986,65.988,314.068,48.552,294.74,73.415,15.354,2.081,14.644,3.682,23.476,1.937,23.002,5.222,45.036,4.087,43.777,10.245,74.482,8.278,71.02,18.453,99.627,12.686,100.904,23.325,122.237,17.232,113.3,34.075
638867.805,1336919.436,200.21,116.997,21.681,113.435,28.126,151.208,26.309,143.591,34.836,205.044,33.04,192.131,45.889,254.666,39.287,238.306,57.283,287.884,44.035,269.98,65.951,313.728,48.267,294.811,73.369,15.319,2.068,14.634,3.681,23.636,1.917,22.995,5.219,45.337,4.044,43.788,10.237,74.956,8.192,71.091,18.436,100.224,12.554,101.179,23.117,122.927,17.052,113.544,34.04
638867.805,1336829.436,200.79,116.749,21.673,113.385,28.124,150.941,26.279,143.477,34.831,204.648,32.953,191.961,45.875,254.23,39.125,238.153,57.257,287.45,43.816,269.878,65.914,313.304,47.999,294.77,73.322,15.286,2.056,14.618,3.679,23.742,1.899,22.979,5.215,45.502,4.006,43.779,10.228,75.155,8.115,71.128,18.418,100.412,12.438,101.293,22.919,123.079,16.894,113.734,34.003
638867.805,1336739.436,199.87,116.454,21.665,113.301,28.123,150.61,26.25,143.311,34.827,204.192,32.871,191.698,45.861,253.703,38.975,237.862,57.23,286.888,43.613,269.603,65.876,312.715,47.752,294.529,73.274,15.253,2.045,14.593,3.677,23.81,1.882,22.946,5.212,45.569,3.973,43.733,10.219,75.162,8.049,71.098,18.399,100.321,12.336,101.189,22.734,122.87,16.758,113.805,33.964
638867.805,1336649.436,196.74,116.07,21.658,113.169,28.121,150.171,26.223,143.07,34.822,203.644,32.794,191.306,45.848,253.057,38.836,237.378,57.203,286.167,43.427,269.087,65.838,311.925,47.526,294.007,73.226,15.22,2.035,14.554,3.675,23.837,1.867,22.888,5.208,45.528,3.942,43.632,10.21,74.956,7.989,70.969,18.38,99.91,12.246,100.816,22.562,122.233,16.636,113.695,33.923
638867.805,1336559.436,192.52,115.678,21.651,113.012,28.12,149.715,26.197,142.79,34.817,203.099,32.723,190.845,45.834,252.402,38.708,236.789,57.177,285.421,43.256,268.44,65.8,311.094,47.319,293.332,73.177,15.191,2.025,14.508,3.673,23.848,1.854,22.817,5.205,45.456,3.914,43.502,10.201,74.711,7.934,70.791,18.36,99.462,12.164,100.241,22.403,121.566,16.527,113.499,33.882
638867.805,1336469.436,185.22,115.112,21.644,112.791,28.118,149.035,26.173,142.411,34.813,202.298,32.656,190.209,45.821,251.423,38.59,235.939,57.151,284.282,43.099,267.467,65.762,309.807,47.13,292.276,73.128,15.149,2.017,14.444,3.672,23.795,1.841,22.712,5.201,45.247,3.887,43.298,10.192,74.217,7.882,70.474,18.339,98.662,12.087,99.336,22.253,120.45,16.423,113.05,33.839
638867.805,1336379.436,177.58,114.547,21.637,112.561,28.117,148.313,26.15,142.017,34.809,201.397,32.594,189.544,45.808,250.259,38.478,235.045,57.125,282.892,42.951,266.437,65.725,308.212,46.953,291.155,73.079,15.097,2.008,14.377,3.67,23.704,1.828,22.603,5.198,44.975,3.86,43.084,10.182,73.635,7.83,70.141,18.319,97.76,12.008,98.278,22.111,119.221,16.319,112.577,33.795
638867.805,1336289.436,169.26,113.918,21.631,112.315,28.116,147.475,26.127,141.598,34.805,200.291,32.532,188.832,45.796,248.789,38.368,234.078,57.1,281.12,42.805,265.318,65.687,306.175,46.777,289.93,73.031,15.026,2.0,14.306,3.668,23.551,1.814,22.485,5.194,44.588,3.831,42.852,10.173,72.865,7.773,69.778,18.298,96.609,11.924,97.048,21.972,117.693,16.207,112.052,33.751
638867.805,1336199.436,159.26,113.14,21.625,112.036,28.115,146.418,26.105,141.123,34.802,198.867,32.47,188.02,45.784,246.889,38.259,232.962,57.075,278.83,42.659,264.01,65.651,303.545,46.601,288.484,72.983,14.931,1.991,14.224,3.666,23.331,1.799,22.348,5.191,44.074,3.8,42.578,10.163,71.889,7.711,69.339,18.278,95.191,11.831,95.585,21.834,115.845,16.083,111.389,33.707
638867.805,1336109.436,148.42,112.261,21.618,111.738,28.114,145.191,26.082,140.619,34.798,197.148,32.408,187.154,45.773,244.547,38.147,231.762,57.051,275.985,42.509,262.597,65.616,300.266,46.419,286.916,72.937,14.806,1.983,14.136,3.665,23.001,1.782,22.202,5.188,43.34,3.764,42.283,10.154,70.524,7.641,68.862,18.257,93.236,11.725,93.951,21.692,113.323,15.942,110.66,33.663
