station,X_m,Y_m,X_km,Y_km,Elevation_150m,TR,TR_mean,TR_std,TR_z,TR_std_z,Elev_z,Elev_norm
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,10,186.71428231862205,34.05380342961564,0.21133928478479455,0.4656156962343551,-0.7073644340266817,-0.6045853465832371
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,25,236.97912108817357,59.31802977970389,0.14886120331635155,0.4758527630244116,-0.7073644340266817,-0.6045853465832371
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,50,282.13706396711865,87.62617989476848,0.09660020090887182,0.4643593821824957,-0.7073644340266817,-0.6045853465832371
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,75,311.9708169190569,109.13719731153488,0.06644146771395093,0.454016795527201,-0.7073644340266817,-0.6045853465832371
Mt Reuil (WTP),647205.7579199586,1347899.0524800932,647.2057579199586,1347.8990524800931,153.2649,100,334.8786077295015,127.14543487800678,0.04568866001054361,0.4459982107252915,-0.7073644340266817,-0.6045853465832371
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,5,152.76762192924133,18.7332476523958,0.19189312435935887,-0.003550743282859854,-0.2510339587701172,-0.3487556955170447
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,10,182.8312647850127,27.672477041225445,0.1229886197349697,-0.11208009028027914,-0.2510339587701172,-0.3487556955170447
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,25,229.6572863664534,44.40260733818471,0.0339945619719115,-0.22258902869218578,-0.2510339587701172,-0.3487556955170447
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,50,271.4511916906194,61.88535743901378,-0.028642154543942852,-0.28700463755467887,-0.2510339587701172,-0.3487556955170447
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,75,298.8603814574136,74.5269198803289,-0.0627912578797723,-0.31904560806035087,-0.2510339587701172,-0.3487556955170447
Mt.Plaisir (WTP),638044.3701037947,1341144.833840173,638.0443701037947,1341.144833840173,205.6737,100,319.78107675594913,84.75933656383344,-0.08583456268997708,-0.33975517681242307,-0.2510339587701172,-0.3487556955170447
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,5,187.3213285778608,27.78772212056907,1.2186054728320765,1.3859178448921863,0.0619631497334697,0.0
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,10,237.75387915542802,44.0552456489116,1.372648056989894,1.371037340184211,0.0619631497334697,0.0
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,25,323.6557162243534,77.69249768547803,1.5086637316265945,1.3362706517074807,0.0619631497334697,0.0
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,50,407.42075228649276,116.38714577254797,1.5649711320721154,1.303880146159519,0.0619631497334697,0.0
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,75,465.79177263952386,146.26110317245312,1.5826917417300739,1.2832241300377079,0.0619631497334697,0.0
Peggy's Whim (WTP),647128.3562519671,1346005.6788220564,647.1283562519671,1346.0056788220563,241.6209,100,512.1060802361045,171.48021357640206,1.5896184837658098,1.2678762304898576,0.0619631497334697,0.0
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,5,187.20103008185518,28.055414757258717,1.2150309807346678,1.4269970385299213,0.903634831941147,0.7478585947633022
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,10,233.42444150794603,45.64608599631256,1.274139952883747,1.5150546979835273,0.903634831941147,0.7478585947633022
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,25,310.208471108484,82.6656692658391,1.297700231287918,1.569148458737106,0.903634831941147,0.7478585947633022
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,50,383.5014514538376,125.72547580153422,1.2846281240750543,1.5764621586523968,0.903634831941147,0.7478585947633022
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,75,433.9351796417226,159.16770676246975,1.2686736182832612,1.571508730277687,0.903634831941147,0.7478585947633022
Petit Etang (WTP),643102.24324995,1333701.5358637525,643.10224324995,1333.7015358637525,338.2855,100,473.6656466454356,187.49847842673356,1.254741892573063,1.5648227853563044,0.903634831941147,0.7478585947633022
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,5,101.01038249929853,7.223390427380165,-1.3459967867279197,-1.76981394549887,-1.9121532328600903,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,10,119.9933963180037,11.103433385257809,-1.3067673423024144,-1.6120608347292729,-1.9121532328600903,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,25,148.38465716635935,18.503680707611927,-1.2410292953343918,-1.4353533865450996,-1.9121532328600903,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,50,172.7250593006135,26.238669010322912,-1.1857487571058718,-1.3275168105490567,-1.9121532328600903,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,75,188.25435500363827,31.79548022008142,-1.1530615473397987,-1.2735039916479542,-1.9121532328600903,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,100,199.9016569872281,36.26549975179779,-1.1301727164630002,-1.2387338057799449,-1.9121532328600903,-5.199337582605575
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,5,129.7271967174288,15.671762045432011,-0.492719074256247,-0.47335582131124887,0.7022771202859819,0.47278912099226755
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,10,150.81200144385645,22.958937300892448,-0.6055487062263396,-0.5387926390246445,0.7022771202859819,0.47278912099226755
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,25,181.60123643273144,36.05203564646667,-0.7199198955331447,-0.6136197404999967,0.7022771202859819,0.47278912099226755
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,50,207.43121558715308,49.1426578012693,-0.7789798336555045,-0.6589587986377737,0.7022771202859819,0.47278912099226755
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,75,223.68835895007243,58.31579885390912,-0.8037800210248478,-0.681140601677283,0.7022771202859819,0.47278912099226755
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,100,235.78323340349004,65.5915575164438,-0.8175877928679498,-0.6950874182097068,0.7022771202859819,0.47278912099226755
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,5,119.8617607094269,17.61664913567248,-0.7858559314821741,-0.1749001208799136,0.0019953723909811216,-0.22988411757923205
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,10,150.46757824742642,28.91766205396542,-0.6133853997771138,0.0006453983579097527,0.0019953723909811216,-0.22988411757923205
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,25,203.58043758337647,53.32442401059076,-0.37510509001465747,0.1951912686124616,0.0019953723909811216,-0.22988411757923205
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,50,256.42209922893664,82.58967836744206,-0.2047886488604492,0.3173459742197528,0.0019953723909811216,-0.22988411757923205
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,75,293.79259272404005,105.8439739065331,-0.11274567416618124,0.38045866800043326,0.0019953723909811216,-0.22988411757923205
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,100,323.73987738493724,125.85039018845345,-0.05134718739228932,0.4219906754176835,0.0019953723909811216,-0.22988411757923205
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,5,139.79249562750186,14.543535770236264,-0.1936435861434866,-0.6464895548314554,1.3999832977695081,5.19933758270342
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,10,162.491433967499,20.70628605931826,-0.33980547382089266,-0.7427231468124863,1.3999832977695081,5.19933758270342
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,25,195.93365232789705,31.661269400256725,-0.4950696307019058,-0.8192253581776466,1.3999832977695081,5.19933758270342
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,50,224.17746799227976,42.53158545629443,-0.5827075928915968,-0.8519332811132969,1.3999832977695081,5.19933758270342
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,75,242.0125383702047,50.11421018242108,-0.6231541632750944,-0.8643330035359368,1.3999832977695081,5.19933758270342
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,100,255.30176378153482,56.11125445278105,-0.6475507171238735,-0.8708332533640191,1.3999832977695081,5.19933758270342
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,5,191.41376132202183,21.29116220020899,1.340206066263406,0.388978047638724,-0.7783441244840857,-0.9084578685373851
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,10,224.3214577255464,30.330993788030856,1.0670189022699976,0.1285930597097052,-0.7783441244840857,-0.9084578685373851
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,25,273.0222079986878,46.34442969268355,0.7143135106205307,-0.13165966415094435,-0.7783441244840857,-0.9084578685373851
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,50,314.3311522282433,62.201491027736395,0.4739267626671026,-0.2777768281323168,-0.7783441244840857,-0.9084578685373851
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,75,340.49162963340314,73.25290437576464,0.3475780000592377,-0.34750228513044673,-0.7783441244840857,-0.9084578685373851
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,100,360.01918862426345,81.98983083050938,0.26470263160859087,-0.3910962673660877,-0.7783441244840857,-0.9084578685373851
Vendome (WTP),639882.8325923949,1335770.761650724,639.882832592395,1335.7707616507241,273.98,5,165.8277672582809,16.27419205618793,0.5799560496637539,-0.3809089786522317,0.3437181886176782,0.3487556955170447
