station,X_m,Y_m,X_km,Y_km,Elevation_150m,TR,TR_mean,TR_std,TR_z,TR_std_z,Elev_z,Elev_norm
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,10,119.9933963180037,11.103433385257809,-1.036501106781333,-1.3811261597463869,-1.9313869229158513,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,25,148.38465716635935,18.503680707611927,-0.9751564700776615,-1.2120794775391661,-1.9313869229158513,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,50,172.7250593006135,26.238669010322912,-0.9263093451262298,-1.107837662878064,-1.9313869229158513,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,75,188.25435500363827,31.79548022008142,-0.8980104445776015,-1.054898224830416,-1.9313869229158513,-5.199337582605575
Point Saline (MBIA),632169.1794283406,1327633.398995253,632.1691794283406,1327.633398995253,14.8969,100,199.9016569872281,36.26549975179779,-0.8783550065173598,-1.020459473592626,-1.9313869229158513,-5.199337582605575
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,5,129.5401456463583,16.004958136599626,-0.25887252556485885,-0.2741195685640692,0.46273559825754773,0.4307272992954577
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,10,151.1414301679942,23.573510440757225,-0.35984279726178003,-0.34058711301767686,0.46273559825754773,0.4307272992954577
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,25,182.92003457135573,37.31463194379648,-0.46635713778955307,-0.4150149346434103,0.46273559825754773,0.4307272992954577
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,50,209.7816121291502,51.20110083494592,-0.5240506643142716,-0.45889037215617956,0.46273559825754773,0.4307272992954577
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,75,226.77694665249976,61.007505240153286,-0.5493176842091713,-0.4797487624009435,0.46273559825754773,0.4307272992954577
Pomme Rose (WTP),645245.4876460687,1334183.9696417188,645.2454876460687,1334.1839696417187,315.1599,100,239.46375571826363,68.82581611242678,-0.5638625988792851,-0.4925503840437955,0.46273559825754773,0.4307272992954577
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,5,99.70992156010865,13.090598790151507,-1.1145609925634359,-0.6920305210026303,-0.17853614255765762,-0.4307272992954556
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,10,120.15540322886729,20.7186180771592,-1.0329816768563693,-0.5788075318098198,-0.17853614255765762,-0.4307272992954556
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,25,153.3740825376336,36.33546606775047,-0.9016487661474182,-0.45650451119966945,-0.17853614255765762,-0.4307272992954556
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,50,184.3793119600479,54.081283097772875,-0.7997993504614495,-0.3840143949525841,-0.17853614255765762,-0.4307272992954556
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,75,205.38300848333284,67.66466568513862,-0.7429679822824787,-0.3486773201230045,-0.17853614255765762,-0.4307272992954556
Radix (WTP),638953.8270941502,1333795.0790934463,638.9538270941503,1333.7950790934462,234.7337,100,221.76258659534759,79.07115083211994,-0.7045751362328084,-0.32644004088582257,-0.17853614255765762,-0.4307272992954556
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,5,140.67731115121802,15.096193460012628,0.06060023635635361,-0.40443387314625945,1.1016488019177821,1.4461035929181743
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,10,163.9584606175003,21.5855382188107,-0.0814062770373719,-0.5064692251763292,1.1016488019177821,1.4461035929181743
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,25,198.36190536525507,33.16449217797435,-0.23885669796292625,-0.5908661828798851,1.1016488019177821,1.4461035929181743
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,50,227.50871008309835,44.69402721668342,-0.3316183279721777,-0.6280544914521997,1.1016488019177821,1.4461035929181743
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,75,245.95495998116974,52.755327699891936,-0.375725147473546,-0.6422241632980978,1.1016488019177821,1.4461035929181743
Spring Garden (WTP),642503.6059469315,1339205.5006560415,642.5036059469315,1339.2055006560415,395.2903,100,259.71948064572445,59.14049277970211,-0.40284303962384077,-0.6495811132890182,1.1016488019177821,1.4461035929181743
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,5,190.72900603722246,20.814765697066544,1.4963473478716067,0.4155933390396892,-0.8931194786108004,-1.044408794872596
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,10,223.0851421713031,29.593276065723973,1.203058757910872,0.1617194210201994,-0.8931194786108004,-1.044408794872596
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,25,270.75425086220076,45.105906639793616,0.8276779635719208,-0.08488017823649084,-0.8931194786108004,-1.044408794872596
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,50,311.0070207391607,60.42808604069787,0.5747779158972507,-0.2190168256655196,-0.8931194786108004,-1.044408794872596
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,75,336.42040037937124,71.08814020987988,0.44313575414823925,-0.28127324487683425,-0.8931194786108004,-1.044408794872596
Tufton Hall (WTP),641852.9731783187,1346360.2725867275,641.8529731783187,1346.3602725867274,145.113,100,355.35328086902746,79.50647142446809,0.35738215187266636,-0.31938207206810404,-0.8931194786108004,-1.044408794872596
Vendome (WTP),639882.8325923949,1335770.761650724,639.882832592395,1335.7707616507241,273.98,5,165.75940047715753,16.1411970637384,0.7800871065313499,-0.2545832887058002,0.13439102696615188,0.2342191939146195
Vendome (WTP),639882.8325923949,1335770.761650724,639.882832592395,1335.7707616507241,273.98,10,192.9214938541511,22.612616553630406,0.5477851898415796,-0.4207668588900123,0.13439102696615188,0.2342191939146195
Vendome (WTP),639882.8325923949,1335770.761650724,639.882832592395,1335.7707616507241,273.98,25,232.8978898835734,33.91424063266294,0.2699515787432267,-0.5590975656621856,0.13439102696615188,0.2342191939146195
Vendome (WTP),639882.8325923949,1335770.761650724,639.882832592395,1335.7707616507241,273.98,50,266.601574731287,44.95536045223376,0.09274505615865443,-0.6212606223140699,0.13439102696615188,0.2342191939146195
Vendome (WTP),639882.8325923949,1335770.761650724,639.882832592395,1335.7707616507241,273.98,75,287.84996713208153,52.57929949615844,0.00349351523390701,-0.6456899458544314,0.13439102696615188,0.2342191939146195
Vendome (WTP),639882.8325923949,1335770.761650724,639.882832592395,1335.7707616507241,273.98,100,303.66323942352534,58.57047198000719,-0.05351934492672563,-0.6588230124787541,0.13439102696615188,0.2342191939146195
