X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
636977.805,1339979.436,100.88,130.442,19.551,136.237,23.989,154.352,25.571,161.78,31.507,189.552,38.08,200.961,47.682,218.894,52.417,235.73,66.61,230.483,61.406,258.652,81.18,243.84,69.569,276.288,93.395,14.868,3.844,15.996,5.366,23.238,7.514,24.111,9.603,34.019,12.858,40.987,19.573,55.212,27.602,59.293,32.119,66.818,36.337,72.713,42.273,76.96,43.914,84.05,51.251
636977.805,1339889.436,106.21,129.895,19.977,136.844,24.004,153.67,26.127,162.532,31.528,188.695,38.9,201.953,47.711,217.906,53.532,236.959,66.646,241.143,62.011,260.049,81.222,255.955,70.228,277.822,93.443,14.845,3.926,16.07,5.367,23.527,7.609,24.233,9.604,36.357,12.949,41.241,19.59,56.525,27.704,59.765,32.161,68.356,36.458,73.324,42.321,78.485,44.052,84.823,51.331
636977.805,1339799.436,114.14,129.409,20.379,137.754,24.019,153.068,26.652,163.676,31.549,188.014,39.672,203.494,47.74,217.265,54.581,238.896,66.684,255.066,62.577,262.271,81.267,271.75,70.846,280.272,93.493,14.82,4.004,16.195,5.368,23.921,7.695,24.435,9.605,39.355,13.033,41.639,19.606,57.817,27.785,60.456,32.2,69.969,36.552,74.215,42.364,80.101,44.156,85.92,51.395
636977.805,1339709.436,123.38,129.487,20.756,138.815,24.035,153.21,27.146,165.017,31.57,188.427,40.397,205.314,47.771,218.101,55.563,241.195,66.723,270.362,63.112,264.912,81.312,289.089,71.428,283.19,93.544,14.907,4.078,16.346,5.369,24.399,7.775,24.678,9.606,42.619,13.112,42.11,19.622,59.395,27.849,61.259,32.236,71.957,36.623,75.246,42.404,82.166,44.235,87.177,51.446
636977.805,1339619.436,116.04,127.939,21.11,137.957,24.051,151.23,27.607,163.881,31.592,185.708,41.072,203.671,47.802,214.666,56.476,239.035,66.763,264.907,63.618,262.381,81.358,282.778,71.98,280.36,93.596,14.668,4.146,16.173,5.37,24.376,7.848,24.407,9.607,41.279,13.188,41.659,19.638,59.118,27.897,60.653,32.268,71.241,36.677,74.487,42.441,80.769,44.292,86.304,51.486
636977.805,1339529.436,105.73,125.773,21.431,136.755,24.067,148.448,28.027,162.303,31.615,181.775,41.686,201.413,47.833,209.506,57.303,236.082,66.803,253.775,64.077,258.932,81.406,270.039,72.48,276.512,93.65,14.318,4.208,15.942,5.371,24.147,7.913,24.044,9.608,38.734,13.256,41.043,19.652,58.457,27.935,59.793,32.297,70.015,36.716,73.405,42.473,78.913,44.334,85.042,51.517
636977.805,1339439.436,89.51,127.421,21.738,134.868,24.084,150.628,28.428,159.843,31.637,184.906,42.268,197.923,47.865,213.671,58.085,231.546,66.844,237.678,64.541,253.648,81.453,251.618,72.985,270.625,93.704,14.632,4.267,15.595,5.371,23.95,7.974,23.498,9.609,35.021,13.325,40.099,19.666,56.725,27.962,58.43,32.323,67.794,36.744,71.682,42.502,76.378,44.364,83.015,51.54
636977.805,1339349.436,78.92,129.809,22.014,133.633,24.101,153.782,28.789,158.225,31.66,189.424,42.792,195.615,47.897,219.618,58.786,228.534,66.885,225.456,64.963,250.134,81.501,237.627,73.444,266.706,93.758,15.102,4.32,15.359,5.372,23.808,8.028,23.128,9.61,32.205,13.387,39.467,19.68,55.865,27.983,57.542,32.346,66.667,36.765,70.564,42.528,75.251,44.385,81.698,51.558
636977.805,1339259.436,71.14,132.248,22.264,132.723,24.118,157.009,29.115,157.029,31.683,194.049,43.264,193.899,47.93,225.68,59.416,226.288,66.926,215.302,65.354,247.51,81.55,226.037,73.87,263.777,93.813,15.594,4.368,15.179,5.373,23.684,8.077,22.845,9.611,29.904,13.444,38.992,19.693,55.412,27.998,56.89,32.366,66.093,36.78,69.745,42.551,74.794,44.4,80.734,51.571
636977.805,1339169.436,77.93,137.496,22.502,133.499,24.135,163.898,29.425,158.012,31.706,203.927,43.712,195.235,47.962,238.715,60.009,227.977,66.968,221.7,65.744,249.451,81.598,233.273,74.295,265.923,93.867,16.594,4.414,15.283,5.374,24.02,8.123,23.014,9.613,31.215,13.503,39.328,19.705,56.252,28.01,57.476,32.384,67.48,36.791,70.499,42.571,76.911,44.41,81.629,51.582
636977.805,1339079.436,88.4,138.892,22.713,134.699,24.151,165.775,29.7,159.547,31.729,206.734,44.107,197.345,47.994,242.552,60.532,230.665,67.009,231.311,66.097,252.555,81.646,244.213,74.679,269.363,93.921,16.886,4.454,15.459,5.375,24.326,8.163,23.299,9.614,33.296,13.555,39.87,19.717,57.461,28.019,58.374,32.399,69.169,36.799,71.648,42.588,78.975,44.418,82.992,51.59
636977.805,1338989.436,106.23,142.091,22.902,136.751,24.168,170.014,29.947,162.182,31.752,212.99,44.461,200.999,48.026,251.001,60.999,235.346,67.05,249.727,66.425,257.971,81.694,265.123,75.035,275.374,93.975,17.55,4.49,15.78,5.376,24.944,8.2,23.813,9.615,37.252,13.603,40.822,19.727,60.062,28.026,59.898,32.412,72.663,36.805,73.593,42.603,83.215,44.424,85.295,51.596
636977.805,1338899.436,123.9,141.579,23.083,138.783,24.185,169.442,30.183,164.794,31.774,212.563,44.798,204.623,48.058,250.875,61.44,239.992,67.09,267.848,66.75,263.35,81.741,285.727,75.39,281.345,94.028,17.567,4.524,16.098,5.377,25.488,8.234,24.322,9.616,41.167,13.652,41.767,19.738,62.965,28.031,61.409,32.424,76.427,36.81,75.52,42.616,87.507,44.429,87.578,51.601
636977.805,1338809.436,141.49,143.268,23.238,140.804,24.201,171.712,30.385,167.393,31.796,216.085,45.086,208.234,48.089,255.866,61.817,244.625,67.13,286.392,67.036,268.714,81.787,306.794,75.701,287.302,94.08,17.929,4.554,16.415,5.378,26.082,8.264,24.83,9.617,45.132,13.694,42.708,19.747,64.977,28.036,62.914,32.434,79.309,36.814,77.439,42.628,90.991,44.432,89.849,51.604
