X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
639947.805,1347539.436,121.58,132.059,25.138,143.555,31.857,156.693,32.922,172.738,41.762,192.689,48.993,217.244,61.675,223.415,67.596,256.344,84.373,243.235,81.947,281.862,101.823,258.312,94.035,301.335,116.507,15.159,5.0,17.713,6.253,22.389,8.911,26.438,10.993,36.263,18.109,43.14,22.215,49.146,30.004,61.164,36.854,60.178,40.038,74.578,49.011,69.345,48.929,85.693,59.849
639947.805,1347449.436,121.83,132.818,25.071,143.575,31.809,157.663,32.828,172.755,41.691,194.025,48.863,217.275,61.564,225.109,67.444,256.403,84.224,245.182,81.782,281.946,101.647,260.455,93.861,301.441,116.311,15.289,4.986,17.718,6.24,22.585,8.893,26.449,10.972,36.591,18.083,43.169,22.176,49.89,29.969,61.224,36.796,61.017,39.998,74.661,48.938,70.245,48.884,85.796,59.765
639947.805,1347359.436,119.36,133.553,25.005,143.391,31.761,158.614,32.736,172.506,41.62,195.308,48.738,216.925,61.453,226.676,67.296,255.963,84.074,246.931,81.622,281.445,101.472,262.333,93.692,300.893,116.116,15.416,4.972,17.683,6.227,22.76,8.875,26.396,10.95,36.845,18.058,43.084,22.138,50.624,29.936,61.11,36.739,61.78,39.959,74.525,48.866,71.001,48.841,85.641,59.681
639947.805,1347269.436,115.7,134.051,24.943,143.113,31.714,159.258,32.65,172.134,41.55,196.159,48.62,216.399,61.342,227.68,67.156,255.294,83.926,248.019,81.469,280.676,101.297,263.47,93.531,300.044,115.921,15.5,4.958,17.629,6.214,22.864,8.858,26.314,10.929,36.967,18.034,42.948,22.099,51.146,29.906,60.92,36.681,62.271,39.924,74.293,48.793,71.432,48.801,85.373,59.597
639947.805,1347179.436,116.1,134.978,24.887,143.115,31.667,160.465,32.571,172.128,41.481,197.857,48.512,216.398,61.233,229.865,67.029,255.315,83.778,250.548,81.332,280.72,101.124,266.266,93.386,300.108,115.728,15.67,4.946,17.632,6.201,23.127,8.842,26.321,10.908,37.413,18.012,42.973,22.061,52.089,29.88,60.979,36.624,63.348,39.893,74.379,48.721,72.6,48.766,85.485,59.514
639947.805,1347089.436,124.65,136.148,24.829,143.685,31.62,161.973,32.491,172.866,41.411,200.07,48.403,217.465,61.124,232.89,66.9,256.74,83.631,254.195,81.192,282.411,100.951,270.431,93.238,302.019,115.535,15.891,4.934,17.749,6.188,23.515,8.827,26.511,10.887,38.185,17.99,43.325,22.023,53.294,29.853,61.538,36.567,64.932,39.861,75.104,48.65,74.515,48.73,86.357,59.431
639947.805,1346999.436,136.94,137.481,24.774,144.508,31.574,163.69,32.414,173.938,41.342,202.627,48.297,219.008,61.016,236.449,66.775,258.792,83.485,258.532,81.056,284.839,100.78,275.426,93.094,304.757,115.344,16.146,4.922,17.917,6.175,23.979,8.811,26.782,10.867,39.14,17.968,43.822,21.986,54.685,29.828,62.322,36.511,66.823,39.831,76.118,48.579,76.855,48.696,87.572,59.349
639947.805,1346909.436,151.11,138.841,24.722,145.453,31.528,165.439,32.341,175.167,41.274,205.25,48.197,220.778,60.908,240.132,66.657,261.143,83.341,263.046,80.928,287.619,100.61,280.648,92.959,307.889,115.154,16.408,4.91,18.11,6.163,24.464,8.797,27.093,10.846,40.157,17.948,44.39,21.948,56.094,29.805,63.214,36.455,68.783,39.804,77.271,48.508,79.318,48.664,88.955,59.268
639947.805,1346819.436,166.88,140.144,24.667,146.499,31.482,167.113,32.264,176.53,41.206,207.788,48.093,222.738,60.802,243.743,66.533,263.743,83.197,267.505,80.793,290.692,100.442,285.834,92.817,311.35,114.967,16.662,4.899,18.323,6.15,24.946,8.782,27.436,10.826,41.191,17.926,45.017,21.911,57.481,29.78,64.197,36.4,70.757,39.774,78.54,48.439,81.833,48.63,90.476,59.188
639947.805,1346729.436,179.76,141.189,24.614,147.329,31.436,168.458,32.19,177.608,41.139,209.84,47.992,224.292,60.697,246.675,66.413,265.811,83.055,271.135,80.664,293.14,100.275,290.06,92.68,314.11,114.78,16.869,4.887,18.494,6.138,25.34,8.767,27.711,10.806,42.036,17.906,45.521,21.875,58.628,29.756,64.994,36.345,72.389,39.746,79.572,48.37,83.911,48.599,91.718,59.109
639947.805,1346639.436,186.85,141.72,24.564,147.739,31.391,169.14,32.121,178.137,41.073,210.902,47.896,225.059,60.593,248.22,66.301,266.844,82.915,273.063,80.542,294.375,100.11,292.316,92.552,315.512,114.596,16.976,4.876,18.58,6.126,25.548,8.754,27.852,10.786,42.489,17.887,45.787,21.839,59.253,29.735,65.427,36.292,73.282,39.72,80.143,48.303,85.05,48.569,92.413,59.031
639947.805,1346549.436,189.5,141.914,24.515,147.827,31.347,169.396,32.053,178.243,41.007,211.327,47.803,225.219,60.49,248.862,66.19,267.083,82.777,273.875,80.422,294.676,99.947,293.272,92.425,315.868,114.415,17.021,4.866,18.602,6.114,25.637,8.74,27.891,10.766,42.681,17.868,45.87,21.803,59.571,29.714,65.583,36.239,73.719,39.696,80.359,48.236,85.593,48.541,92.689,58.955
639947.805,1346459.436,189.93,141.935,24.467,147.75,31.303,169.436,31.986,178.132,40.943,211.44,47.711,225.07,60.388,249.067,66.082,266.914,82.64,274.15,80.304,294.501,99.786,293.602,92.301,315.69,114.235,17.037,4.855,18.591,6.102,25.668,8.727,27.878,10.747,42.747,17.85,45.86,21.768,59.749,29.694,65.597,36.187,73.943,39.672,80.395,48.171,85.856,48.514,92.753,58.88
639947.805,1346369.436,190.04,141.936,24.423,147.641,31.259,169.455,31.923,177.98,40.879,211.53,47.626,224.862,60.288,249.245,65.981,266.668,82.505,274.393,80.195,294.236,99.628,293.896,92.187,315.412,114.058,17.052,4.846,18.574,6.09,25.697,8.715,27.855,10.728,42.808,17.833,45.833,21.733,59.924,29.676,65.586,36.136,74.162,39.651,80.401,48.107,86.112,48.49,92.781,58.807
639947.805,1346279.436,191.11,142.07,24.379,147.592,31.216,169.655,31.862,177.905,40.815,211.904,47.542,224.764,60.189,249.824,65.883,266.568,82.372,275.123,80.088,294.141,99.471,294.749,92.074,315.325,113.884,17.098,4.837,18.569,6.079,25.783,8.703,27.852,10.709,42.978,17.816,45.841,21.7,60.28,29.659,65.628,36.087,74.614,39.63,80.475,48.044,86.645,48.467,92.891,58.735
639947.805,1346189.436,194.12,142.357,24.338,147.67,31.174,170.06,31.805,177.998,40.753,212.6,47.464,224.905,60.092,250.87,65.79,266.782,82.241,276.433,79.989,294.416,99.318,296.279,91.969,315.652,113.712,17.178,4.828,18.59,6.068,25.933,8.692,27.889,10.691,43.288,17.801,45.922,21.666,60.823,29.643,65.782,36.038,75.331,39.612,80.692,47.983,87.515,48.447,93.173,58.665
639947.805,1346099.436,196.78,142.497,24.297,147.716,31.132,170.277,31.747,178.048,40.692,213.038,47.384,224.985,59.997,251.586,65.696,266.915,82.112,277.362,79.887,294.595,99.166,297.385,91.862,315.872,113.543,17.233,4.819,18.605,6.057,26.045,8.681,27.917,10.673,43.529,17.786,45.985,21.634,61.221,29.627,65.91,35.99,75.873,39.593,80.875,47.922,88.184,48.426,93.414,58.596
639947.805,1346009.436,199.28,142.637,24.258,147.742,31.091,170.501,31.693,178.072,40.632,213.5,47.309,225.029,59.902,252.342,65.608,267.0,81.985,278.339,79.791,294.719,99.017,298.546,91.761,316.03,113.376,17.294,4.811,18.616,6.046,26.164,8.671,27.938,10.655,43.782,17.771,46.037,21.602,61.645,29.613,66.021,35.943,76.444,39.577,81.039,47.863,88.886,48.407,93.633,58.528
639947.805,1345919.436,197.0,142.493,24.222,147.428,31.051,170.366,31.642,177.65,40.572,213.41,47.24,224.432,59.81,252.289,65.526,266.246,81.861,278.298,79.703,293.857,98.871,298.504,91.668,315.084,113.213,17.301,4.803,18.558,6.035,26.175,8.661,27.852,10.638,43.784,17.758,45.896,21.57,61.792,29.6,65.838,35.897,76.581,39.561,80.827,47.806,89.006,48.39,93.407,58.463
639947.805,1345829.436,190.89,142.013,24.184,146.841,31.011,169.804,31.589,176.869,40.514,212.689,47.167,223.323,59.719,251.353,65.439,264.817,81.739,277.174,79.609,292.205,98.727,297.207,91.569,313.253,113.053,17.246,4.795,18.446,6.025,26.069,8.65,27.678,10.621,43.539,17.744,45.601,21.54,61.603,29.585,65.42,35.853,76.233,39.544,80.315,47.749,88.502,48.371,92.827,58.398
639947.805,1345739.436,177.15,141.082,24.147,145.717,30.971,168.671,31.538,175.384,40.457,211.095,47.097,221.206,59.63,249.146,65.356,262.067,81.619,274.453,79.518,289.002,98.587,294.028,91.474,309.685,112.896,17.107,4.787,18.226,6.014,25.791,8.64,27.335,10.604,42.897,17.73,45.002,21.51,60.988,29.571,64.538,35.809,75.209,39.528,79.214,47.694,87.082,48.352,91.546,58.335
639947.805,1345649.436,162.97,140.106,24.112,144.559,30.933,167.481,31.489,173.854,40.4,209.42,47.03,219.023,59.543,246.829,65.276,259.23,81.502,271.601,79.432,285.699,98.449,290.699,91.382,306.005,112.742,16.96,4.779,18.0,6.004,25.498,8.631,26.98,10.588,42.229,17.716,44.384,21.48,60.356,29.558,63.627,35.766,74.153,39.512,78.075,47.64,85.617,48.334,90.223,58.273
639947.805,1345559.436,148.57,139.06,24.076,143.381,30.895,166.202,31.438,172.298,40.345,207.628,46.959,216.803,59.457,244.368,65.192,256.345,81.387,268.584,79.34,282.339,98.314,287.19,91.285,302.261,112.591,16.802,4.772,17.769,5.995,25.189,8.621,26.62,10.572,41.531,17.702,43.756,21.452,59.672,29.542,62.701,35.724,73.032,39.494,76.916,47.588,84.074,48.313,88.875,58.213
639947.805,1345469.436,140.96,138.361,24.038,142.672,30.858,165.37,31.386,171.356,40.291,206.548,46.887,215.461,59.373,242.976,65.106,254.611,81.274,266.931,79.245,280.328,98.181,285.303,91.184,300.029,112.443,16.715,4.764,17.633,5.985,25.03,8.61,26.408,10.557,41.185,17.687,43.392,21.424,59.366,29.525,62.178,35.684,72.514,39.473,76.272,47.536,83.349,48.29,88.138,58.154
