X_m,Y_m,Elevation,ock_5_mean,ock_5_mean_std,oicckm2_5_mean,oicckm2_5_mean_std,ock_10_mean,ock_10_mean_std,oicckm2_10_mean,oicckm2_10_mean_std,ock_25_mean,ock_25_mean_std,oicckm2_25_mean,oicckm2_25_mean_std,ock_50_mean,ock_50_mean_std,oicckm2_50_mean,oicckm2_50_mean_std,ock_75_mean,ock_75_mean_std,oicckm2_75_mean,oicckm2_75_mean_std,ock_100_mean,ock_100_mean_std,oicckm2_100_mean,oicckm2_100_mean_std,ock_5_std,ock_5_std_std,oicckm2_5_std,oicckm2_5_std_std,ock_10_std,ock_10_std_std,oicckm2_10_std,oicckm2_10_std_std,ock_25_std,ock_25_std_std,oicckm2_25_std,oicckm2_25_std_std,ock_50_std,ock_50_std_std,oicckm2_50_std,oicckm2_50_std_std,ock_75_std,ock_75_std_std,oicckm2_75_std,oicckm2_75_std_std,ock_100_std,ock_100_std_std,oicckm2_100_std,oicckm2_100_std_std
640487.805,1337729.436,334.17,142.995,19.463,130.396,25.258,150.632,18.016,162.728,31.798,218.523,23.375,219.749,42.881,275.056,31.622,274.234,55.157,315.589,38.362,312.071,65.313,348.658,44.41,342.252,74.584,15.463,2.244,16.493,4.104,25.436,3.301,26.268,5.987,51.936,7.268,51.396,12.509,89.893,15.081,86.468,24.262,123.667,23.458,117.453,36.478,154.97,32.127,146.219,48.958
640487.805,1337639.436,318.91,142.574,19.286,129.638,25.252,150.27,17.626,161.399,31.794,219.289,22.453,217.675,42.87,275.998,30.429,271.427,55.135,316.592,36.934,308.728,65.284,349.686,42.762,338.454,74.548,15.422,2.178,16.317,4.103,25.418,3.197,25.972,5.985,51.953,7.037,50.748,12.503,89.86,14.628,85.243,24.252,123.518,22.779,115.659,36.464,154.659,31.222,143.861,48.94
640487.805,1337549.436,309.15,142.46,19.08,129.19,25.246,151.755,17.157,160.504,31.791,220.441,21.484,216.285,42.859,277.301,29.167,269.597,55.114,317.98,35.421,306.595,65.254,351.132,41.016,336.067,74.511,15.414,2.106,16.196,4.102,25.441,3.084,25.774,5.982,52.04,6.788,50.327,12.498,89.985,14.134,84.454,24.242,123.635,22.036,114.509,36.45,154.737,30.229,142.351,48.923
640487.805,1337459.436,302.14,142.577,18.842,128.894,25.239,153.693,16.595,159.828,31.788,220.724,20.486,215.238,42.849,277.689,27.861,268.255,55.093,318.33,33.852,305.067,65.224,351.379,39.204,334.386,74.474,15.408,2.028,16.103,4.1,25.446,2.965,25.626,5.98,52.07,6.525,50.019,12.492,90.036,13.609,83.886,24.232,123.685,21.242,113.682,36.436,154.767,29.164,141.267,48.905
640487.805,1337369.436,304.42,143.084,18.572,129.122,25.233,159.136,15.921,159.886,31.785,222.642,19.479,215.346,42.838,279.904,26.533,268.561,55.071,320.775,32.255,305.578,65.194,354.013,37.358,335.082,74.437,15.49,1.948,16.103,4.099,25.584,2.841,25.645,5.978,52.382,6.252,50.092,12.487,90.642,13.062,84.051,24.222,124.581,20.411,113.938,36.422,155.952,28.047,141.609,48.888
640487.805,1337279.436,309.18,143.751,18.272,129.487,25.226,164.796,15.031,160.141,31.783,225.363,18.491,215.763,42.827,282.789,25.217,269.307,55.05,323.892,30.667,306.632,65.164,357.373,35.523,336.412,74.399,15.58,1.866,16.128,4.098,25.732,2.716,25.708,5.975,52.701,5.975,50.267,12.481,91.236,12.504,84.415,24.212,125.45,19.559,114.486,36.407,157.097,26.899,142.336,48.871
640487.805,1337189.436,318.9,144.609,17.951,130.129,25.218,171.988,14.11,160.789,31.78,228.944,17.559,216.797,42.817,286.72,23.964,270.932,55.029,328.221,29.152,308.774,65.134,362.104,33.77,339.01,74.362,15.732,1.785,16.203,4.097,25.97,2.593,25.86,5.973,53.197,5.705,50.647,12.476,92.165,11.958,85.173,24.201,126.82,18.725,115.613,36.393,158.914,25.772,143.826,48.853
640487.805,1337099.436,328.74,145.451,17.621,130.772,25.211,178.303,13.529,161.447,31.777,232.763,16.731,217.845,42.807,290.801,22.832,272.575,55.008,332.644,27.777,310.94,65.104,366.889,32.178,341.636,74.324,15.896,1.709,16.28,4.096,26.213,2.479,26.015,5.971,53.668,5.452,51.032,12.471,93.005,11.443,85.942,24.191,128.039,17.935,116.759,36.379,160.516,24.704,145.341,48.836
640487.805,1337009.436,338.63,146.344,17.294,131.412,25.203,184.106,12.985,162.109,31.774,236.487,16.036,218.897,42.797,294.715,21.866,274.224,54.987,336.815,26.597,313.112,65.074,371.336,30.81,344.271,74.287,16.07,1.639,16.357,4.095,26.454,2.376,26.171,5.969,54.093,5.225,51.42,12.465,93.727,10.976,86.717,24.181,129.067,17.215,117.914,36.365,161.858,23.726,146.869,48.818
640487.805,1336919.436,347.66,147.238,16.989,131.996,25.195,189.285,12.527,162.703,31.772,239.889,15.504,219.841,42.787,298.195,21.108,275.717,54.966,340.424,25.665,315.091,65.044,375.088,29.727,346.681,74.249,16.249,1.581,16.426,4.093,26.68,2.29,26.311,5.966,54.434,5.036,51.774,12.46,94.246,10.583,87.427,24.171,129.772,16.605,118.973,36.351,162.758,22.893,148.271,48.801
