LE,gammaE,nugget
15.694328987497009,0.6298373392369915,0.25120517599962267
15.096650397743385,0.5818293980781813,0.22513184157780264
14.892975111443235,0.5889834070959277,0.2235546732850718
14.63584108674489,0.5867874972890699,0.22833163917081012
17.888244859965052,0.5885088496810996,0.24378981807346314
16.459842518609904,0.6192716049292382,0.25772427567725575
16.52303856174433,0.6530472776225099,0.26816287275333056
16.52303856174433,0.6530472776225099,0.26816287275333056
17.140731989242276,0.6916640728062611,0.28812961509732116
16.38029008312716,0.6818319266927879,0.2780806216734376
15.929870562092196,0.595179174600838,0.23717812162423454
16.563244652082417,0.5464191502295976,0.22395187082149165
16.628171134684962,0.5473812191384537,0.2258765827280558
14.40911382213508,0.5768593486105275,0.2125712355739215
14.18303691978548,0.5742166756090444,0.21480650964430856
14.682435302903682,0.579762098238062,0.21804829452937297
14.724848835666213,0.582958925597159,0.2212186714799411
17.55291114135563,0.6624558803893552,0.28590114582313014
17.973063283142704,0.6623741532310576,0.2872662826421645
18.33156601809187,0.7417635820669216,0.3207126281850416
18.048285572486723,0.6313225742715213,0.2801050263064276
14.817026261610774,0.6306419622167493,0.2346906759587351
15.243138059473742,0.6003348667118757,0.23037623190775153
15.80202842195065,0.5980883932702156,0.22538037311359935
15.446675302186037,0.5889270703240892,0.22584036366851157
16.609620376121516,0.6381139368275689,0.26385831316982744
16.956972031610952,0.5988369450739747,0.25027395180701745
16.41618867936117,0.646349688569042,0.27357948714886315
15.740101277809979,0.6703189920750564,0.2585035458733265
18.162932538105615,0.654923712916818,0.27238754414913285
17.26948660005919,0.649679358796398,0.2810584415881514
17.463666268834285,0.6415958052100592,0.2747344944022551
17.519070346207787,0.663913270638074,0.27577575859881104
17.570910371095458,0.6506757364493863,0.2710989640748731
16.01963375903109,0.6213155423141298,0.25147975736132344
15.799178178537707,0.6123011901750167,0.24062075074679973
18.480029789266247,0.674057919867659,0.28803522113126534
16.361140571399165,0.6538619861485485,0.266904461400606
17.63421301822416,0.6611768739414363,0.27719702710210525
16.445525454772728,0.6182598133574514,0.24748988705360267
16.713801920309926,0.6412645749853517,0.26917955220562206
17.614745603312723,0.6670504280703956,0.2778358508314884
17.585552909769255,0.6671482823149235,0.28789949694012595
