LE,gammaE,LElev,LA,w,nugget
16.065977695173295,0.7831607784295961,1115.557626313483,12.474802403648118,0.9753092435610711,0.2350839483232424
18.16891931391571,0.8448048583416639,1189.9104416392659,7.687083598755464,0.974193272278079,0.2599867731062373
17.1398332430099,0.7288152845050222,1485.5006484595528,7.213675952084082,0.968719047688846,0.2360922363729409
15.877640290162413,0.7487274297834747,1414.4399007177717,9.953581061428645,0.9843081462979029,0.24054718355340626
18.14028052170288,0.7565226876435789,1391.0196499993972,5.104282889907548,0.9560952513035283,0.2411596609499102
14.573490754542037,0.8037215910788449,1042.9866427773256,14.991171900381561,0.9844684480347681,0.23537499811196588
15.219697507715532,0.7171186997001444,1042.0678160842363,5.150198089949401,0.9724091532184416,0.2013284916191021
15.023358076642436,0.7137056097097676,1073.775444783006,10.427611316571477,0.9698015353493696,0.2047897748814739
14.420056015969548,0.757699346707005,1086.7202765722966,8.495204695295559,0.9717952224798608,0.20797876402922139
16.194729694288,0.6722228705185941,1105.6285488949832,8.261610850996497,0.9871255576281092,0.1966149354068719
15.498281890782827,0.6876230316184588,1003.1598587896968,13.98565815740022,0.984565870151812,0.19288182804258763
15.665780141183603,0.7273136556055547,1236.1182529232271,3.3905505634463795,0.965870296613254,0.2032889723959196
17.56724813832847,0.7392298297828077,1228.9550429892643,8.563217749061183,0.9645147718831126,0.23095440268524825
17.47022997411904,0.7401223728048572,1240.5048271972769,9.920628773858601,0.9642062236740161,0.23164415282294432
15.67124605116696,0.7250902565209452,1038.0811843006825,8.312693481420336,0.9871756326562428,0.2040500186714712
16.161076632750586,0.7392615577070143,1299.2704475057888,4.598827338109301,0.9712810067266352,0.22500816387690398
17.0613747138654,0.7756377471081942,1088.2830020096235,6.227270286715195,0.9742458633418383,0.23974204608548824
15.623160078024265,0.6782897398795814,1278.5605475067105,9.067376593214728,0.9711528026004778,0.20113468136851664
16.430355363760032,0.6687734141887062,1266.322888963426,9.791637886610198,0.9689486413652486,0.20627340841832814
15.444338362215682,0.7060621488382818,1182.2514083482424,4.825735440138908,0.971568777005814,0.18708674476103335
14.812172579560672,0.733342841690251,1108.217708567534,9.832287457744904,0.9758239206981212,0.19907534543251348
15.151946538903424,0.7360100802190291,1056.360981339127,6.983134608452478,0.9811979386671834,0.21021889375565886
15.06317040342515,0.7445915026842652,1034.5365107196683,7.0979901749120735,0.9813986821555829,0.20796988705202832
16.999587778247342,0.7243902330008729,1290.9452182860382,8.5619774663934,0.9669726601214329,0.22320578137735497
14.709061578246123,0.7202629714370337,980.5026433485285,6.77205478275356,0.9806247420605513,0.19578029269325278
14.767904052299393,0.6985124813912865,1073.4738092353944,8.714027954832446,0.9803328632748427,0.20352571924505494
16.03255499083603,0.7646263089654768,1083.7757972808733,11.739166155031937,0.9779086956420482,0.2157985505476135
15.7874341927312,0.78343350621038,1165.403930351092,11.795224607165125,0.9703693639169925,0.24107259690218066
15.402988855933522,0.7310353849649976,1083.4935259838144,5.7828452392836125,0.9839271576633405,0.21270658430938597
17.27744202791563,0.6787336936320201,1025.3329618897185,8.115026270538989,0.9818462057537544,0.21150974713159937
16.444446483852563,0.7286003374775275,1071.017457826156,6.1678842747205795,0.9836156702686282,0.2213491436829926
18.01282865640759,0.7529907436827143,1363.516006339059,6.212376940196023,0.9844173527396094,0.2549718156231293
18.009298480911298,0.690288930067523,1293.0663422130153,8.423354079268961,0.9515956557184655,0.20762987255136509
15.907639251766618,0.8248400119215707,1266.3631962397742,8.917076040612777,0.9888764615218776,0.26023068709202746
17.5993669381515,0.7452416920227463,1213.2251954109242,9.750595256121239,0.9595094339457925,0.22585146884437174
16.122519890071597,0.6953551795162295,1148.3540576800367,10.429820957577647,0.9802862699911487,0.2021854192097454
17.999272186300644,0.8095156474005692,1295.3872824280272,3.9738922239743353,0.9756299802680279,0.26631536272503764
17.525260612362207,0.824030452165291,1370.0350782317885,13.926173129697023,0.9654034779718458,0.25370187556715
16.302489816634857,0.8233682960947571,1164.5219110737312,9.809066818676664,0.9893213833524457,0.24581854757518143
15.192825620227406,0.6555784718126796,1140.306118303934,14.664853089304764,0.9809364697524914,0.17717146216867044
14.83355557120785,0.6898475450391476,1079.297416312152,8.967262054944884,0.9870093302432366,0.1996637784751536
15.669612902233059,0.7185585059229707,1154.995291120798,14.704759449820639,0.9734406806580818,0.21963221440001732
16.612146224957648,0.7482948704568592,1062.2547275859858,6.189829671895364,0.9760383369801692,0.21135069219327363
16.45495508364856,0.7469731535569017,991.7091423162509,3.1107524571075977,0.9712314056330159,0.22040487930602304
16.4525689590383,0.7771627009933787,1130.3761272471615,4.057381033163566,0.9712224682459096,0.22097665334358196
16.600434133818883,0.6833452442981861,1133.4719528539028,16.34354511656411,0.9742024057559894,0.19304430481238086
15.118135005270952,0.7294165059500838,1069.0515206310029,13.78246698420187,0.986372121261263,0.20778430058315717
14.650736258546038,0.724674073109884,1131.7554931659834,13.16927408396148,0.9894410096054427,0.2094444286243135
