LE,gammaE,LElev,nugget
16.24700679722513,0.6510120834623838,1140.8951077826644,0.2102477092086986
15.97831748430562,0.6799238679594671,1139.7898229107675,0.20625587937138
13.600169482959286,0.7686203841544139,932.9086609807556,0.1984953156480248
13.850185890975336,0.7578740140849276,954.3129901257713,0.1989244526066031
15.21476308807954,0.717117152003746,1207.073027354742,0.22473639307113993
16.302709401760556,0.7216409911474015,1152.6214851375412,0.21776467956610418
13.535023881811071,0.7128732572417074,1075.6962067776885,0.1948704529101095
14.049769725137754,0.8066551037567107,1163.7602150349178,0.21858000042207015
14.426360193875336,0.7870922203059006,1158.2170798933123,0.2459278408482587
14.54969939104404,0.808501239404358,1135.339222927529,0.22405668484943278
14.609236505261842,0.7749680696740412,993.4337181950386,0.21257104236876387
13.603850901457557,0.7335272498721382,1059.6640933000938,0.20804257804765827
13.517005828483056,0.7381145836249621,1085.2324333508661,0.1936591864505509
13.71723648577066,0.7232521325250603,1056.9129203012155,0.19944759757790245
13.046574481187625,0.6326170950758734,986.9115096896996,0.15713042853120554
14.214126589717702,0.7752716483505676,1062.0110556402542,0.2241639098682624
14.160617638697019,0.7258451005252778,1022.7084528412145,0.2095081228012925
13.153692913161448,0.6557828041312338,929.1945400051856,0.1646602618865962
15.488166671562539,0.6826747025192672,1069.46285642413,0.1936852289841305
15.885339327532696,0.6846347526836509,1043.566460634311,0.1948769422875479
16.600010802709885,0.6508046114920139,1182.3332553225393,0.19555709624616904
14.967719337468493,0.7224377462335722,1045.3638040202193,0.20864145086073893
13.550167690096867,0.7487911232721504,1005.5524584342223,0.2017874372733071
13.031692403301077,0.7132712954632733,1075.1807363135997,0.18602999288316885
15.235326384640993,0.7625183387052507,1035.0059005256946,0.2176979504566506
16.43169030925823,0.6964502192125986,1240.8633037639966,0.21104877807269817
12.937062450748698,0.7369423233571425,975.240645682856,0.18590679575801458
13.024688308585054,0.7327106558370663,961.3993657283663,0.1857641140322452
16.26018332776902,0.7312802763397145,1251.6689487232368,0.2335369741611847
14.353347951589981,0.7922787094763631,1055.4807274132565,0.22638051261666378
14.88238070143467,0.7600737004417689,1181.9321854043203,0.22583908736399874
14.2362547282239,0.745451967387339,1032.2370123209696,0.2111141555786336
14.485839169101839,0.7257972873401028,999.5659061523822,0.20290835399995186
14.802388755308282,0.7198658238631197,1093.1209670774888,0.2083309994522232
15.238814154896273,0.7216682592279395,1176.0751592993913,0.2185254905964274
13.940115657582533,0.7267829400454943,1145.4110795806935,0.2011835061452105
15.229293297516143,0.7122316212045919,1300.8452890071248,0.22039118924601464
14.613832418700863,0.693112687459316,1106.7858805688647,0.196113807647434
14.097603081311728,0.7283844388646338,1138.43250744785,0.21029091095100916
13.754902795374692,0.7115160281639469,1127.8462856062245,0.18725960256745666
17.316738770177217,0.7105245347841644,1231.118264328893,0.2261198521754795
16.213860760691436,0.688862372202509,1191.4718822592504,0.2033058120001974
14.45552888617465,0.7324112556424298,1332.612879684514,0.23223822440917077
16.50777246617139,0.6829357730350242,1256.8581165679145,0.23038502910929276
16.460350776741652,0.7046638900895263,1206.953481327971,0.20982885646576666
15.908863609050771,0.6988209692146394,1163.5531011407502,0.22141169075633355
15.856311870730227,0.802759215020191,1134.6017954796087,0.2531925772695799
